pose,start,finish_time,goal_state
75,1515124155.678025,1515124182.036388,3
76,1515155451.115038,1515155466.450153,3
77,1515178062.863904,1515178071.885099,3
78,1515208753.078089,1515208761.429002,3
79,1515240782.50254,1515240790.521406,3
80,1515271511.50239,1515271518.520322,3
81,1515301888.082653,1515301894.430112,3
82,1515331881.170548,1515331887.517607,3
83,1515361410.54707,1515361416.22371,3
84,1515391286.128143,1515391291.141721,3
85,1515420929.978027,1515420934.651899,3
86,1515451300.564143,1515451305.575695,3
87,1515480242.586099,1515480249.934721,3
88,1515509726.118028,1515509732.131194,3
89,1515541809.95804,1515541817.638814,3
90,1515572283.310829,300.0,1
