episodes,loss,rewards,epsilon
258,1.49601,45.232011960414596,0.7999226000000121
301,1.01294,19.201374555110508,0.7999097000000142
344,1.63877,50.72911669214205,0.7998968000000162
387,1.35808,41.520043735844425,0.7998839000000182
430,1.63351,49.875598299657476,0.7998710000000202
473,1.42651,33.29949012038514,0.7998581000000222
516,1.15207,16.23581653259548,0.7998452000000242
559,1.53005,38.95502571712281,0.7998323000000263
602,1.308,34.30920795724598,0.7998194000000283
645,1.35785,50.501511787479494,0.7998065000000303
688,1.86617,33.79374979080431,0.7997936000000323
731,1.25645,37.391915563043206,0.7997807000000343
774,1.21726,51.05825123564918,0.7997678000000363
817,1.46141,34.53569715159156,0.7997549000000383
860,1.61912,35.12813932990438,0.7997420000000404
903,1.35948,26.249316627430854,0.7997291000000424
946,1.53489,27.481060817369375,0.7997162000000444
989,1.14552,39.84424683975053,0.7997033000000464
1032,1.54202,33.310647223554874,0.7996904000000484
1075,1.14091,39.24622610985284,0.7996775000000504
1118,1.70762,18.31884769438463,0.7996646000000525
1161,1.44576,24.334757723504666,0.7996517000000545
1204,1.61805,27.252340202389853,0.7996388000000565
1247,1.15771,22.41015742672573,0.7996259000000585
1290,0.791276,24.358187640161105,0.7996130000000605
1333,1.0521,19.644311550948913,0.7996001000000625
1376,1.0569,36.74257215856475,0.7995872000000646
1419,0.902374,29.798391145722924,0.7995743000000666
1462,1.24312,21.132669113791295,0.7995614000000686
1505,1.55091,24.277856497339034,0.7995485000000706
1548,0.862442,17.6639257383213,0.7995356000000726
1591,0.924636,45.8088341942898,0.7995227000000746
1634,1.28965,31.537783529884308,0.7995098000000767
1677,1.12937,26.504814290017737,0.7994969000000787
1720,1.19947,50.162335851119614,0.7994840000000807
1763,1.00494,33.8361467828493,0.7994711000000827
1806,1.04942,29.665621618003097,0.7994582000000847
1849,0.952172,34.82355041337067,0.7994453000000867
1892,1.28686,30.019301788483634,0.7994324000000887
1935,1.13856,18.59665956331098,0.7994195000000908
1978,1.19722,37.26026174564036,0.7994066000000928
2021,1.35443,50.18353434714211,0.7993937000000948
2064,1.25663,22.413504557676646,0.7993808000000968
2107,1.2934,33.88746945743007,0.7993679000000988
2150,1.56331,40.74016222428008,0.7993550000001008
2193,1.54084,20.400763145856807,0.7993421000001029
2236,1.62785,25.062200850171262,0.7993292000001049
2279,1.34341,14.828905822892143,0.7993163000001069
2322,0.844412,29.468140891898834,0.7993034000001089
2365,1.39111,33.360854187818674,0.7992905000001109
2408,1.59914,46.006314920394075,0.7992776000001129
2451,1.1278,56.44043780472838,0.799264700000115
2494,1.30706,32.74609780316638,0.799251800000117
2537,1.08979,27.493333630856082,0.799238900000119
2580,1.59593,31.413939684700267,0.799226000000121
2623,1.22958,31.353691327583704,0.799213100000123
2666,1.01489,46.190407122694666,0.799200200000125
2709,0.931608,28.643630967655557,0.799187300000127
2752,1.0831,43.745885818206155,0.7991744000001291
2795,1.29093,39.830858315946855,0.7991615000001311
2838,1.18524,47.158843677827484,0.7991486000001331
2881,1.22824,37.78241417398386,0.7991357000001351
2924,0.977182,33.340771402113155,0.7991228000001371
2967,1.28321,43.80948130627364,0.7991099000001392
3010,1.04444,33.21023329502728,0.7990970000001412
3053,1.43926,45.32126878577247,0.7990841000001432
3096,1.1138,47.91641098305236,0.7990712000001452
3139,1.10433,54.164388758102845,0.7990583000001472
3182,1.04468,39.5151122962434,0.7990454000001492
3225,1.07808,39.24511039953586,0.7990325000001512
3268,1.1582,33.75581564002722,0.7990196000001533
3311,1.39441,41.55797788662151,0.7990067000001553
3354,1.31808,45.40717848017942,0.7989938000001573
3397,1.49103,42.442736167981344,0.7989809000001593
3440,1.72989,29.201486126142207,0.7989680000001613
3483,1.18475,37.25245177342155,0.7989551000001633
3526,1.21684,24.275625076705083,0.7989422000001654
3569,1.12741,15.694697028863425,0.7989293000001674
3612,0.918081,45.5868078412121,0.7989164000001694
3655,1.36972,36.478148813442075,0.7989035000001714
3698,1.68542,35.4661995559473,0.7988906000001734
3741,1.35584,41.94959220787914,0.7988777000001754
3784,1.97946,46.570864340782556,0.7988648000001775
3827,2.05912,37.072822412388845,0.7988519000001795
3870,1.25829,22.772763279742048,0.7988390000001815
3913,1.55716,20.587086768791355,0.7988261000001835
3956,1.50823,47.1499179952917,0.7988132000001855
3999,1.37146,35.066775262470856,0.7988003000001875
4042,1.68784,35.42268685358533,0.7987874000001896
4085,1.78413,28.952682725457166,0.7987745000001916
4128,1.57199,29.96574769326892,0.7987616000001936
4171,1.56357,35.209586183043434,0.7987487000001956
4214,1.59949,20.466590054558235,0.7987358000001976
4257,1.13109,29.52727353869841,0.7987229000001996
4300,1.5886,21.917013466623523,0.7987100000002016
4343,1.58487,37.78799272556873,0.7986971000002037
4386,1.15873,25.96034765533477,0.7986842000002057
4429,1.30964,41.59256490644769,0.7986713000002077
