pose,start,finish_time,goal_state
"[653, 114]",1515861720.961025,1515861747.630259,3
"[653, 115]",1515861759.641968,1515861825.358448,4
"[653, 116]",1515861837.366944,1515861863.39178,3
"[653, 117]",1515861875.405641,1515861906.742764,3
"[653, 118]",1515861918.750359,1515861946.779401,3
"[653, 119]",1515861958.786992,1515861984.145268,3
"[653, 120]",1515861996.153259,1515862023.51716,3
"[653, 121]",1515862035.524634,1515862057.839433,4
"[653, 122]",1515862069.851147,1515862106.199283,3
"[653, 123]",1515862118.212508,1515862148.884379,3
"[653, 124]",1515862160.896786,1515862210.575249,3
"[653, 125]",1515862222.584223,1515862250.612479,3
"[653, 126]",1515862262.619582,1515862295.960521,3
"[653, 127]",1515862307.970363,1515862334.639034,3
"[653, 128]",1515862346.652014,1515862372.675612,3
"[653, 129]",1515862384.686303,1515862418.364673,3
"[653, 130]",1515862430.373324,1515862490.711324,3
"[653, 131]",1515862502.72094,1515862529.391024,3
"[653, 132]",1515862541.399962,1515862578.401831,3
"[653, 133]",1515862590.410069,1515862613.764532,3
"[653, 134]",1515862625.773042,1515862649.790935,3
"[653, 135]",1515862661.80423,1515862684.158488,4
"[653, 136]",1515862696.168962,1515862718.482973,4
"[653, 137]",1515862730.493854,1515862793.395293,4
"[653, 138]",1515862805.40609,1515862835.074906,3
"[653, 139]",1515862847.08307,1515862876.449761,3
"[653, 140]",1515862888.460449,1515862961.825635,3
"[653, 141]",1515862973.835415,1515863016.531098,3
"[653, 142]",1515863028.538481,1515863080.886866,3
"[653, 143]",1515863092.895649,1515863118.917863,3
"[653, 144]",1515863130.925943,1515863227.939865,3
"[653, 145]",1515863239.953765,1515863264.308996,3
"[653, 146]",1515863276.31705,1515863303.341563,3
"[653, 147]",1515863315.350058,1515863350.028365,3
"[653, 148]",1515863362.037077,1515863386.709243,3
"[653, 149]",1515863398.719567,1515863432.727639,3
"[653, 150]",1515863444.738061,1515863466.086986,4
"[653, 151]",1515863478.096345,1515863497.101986,4
"[653, 152]",1515863509.11126,1515863556.117112,3
"[653, 153]",1515863568.128243,1515863597.495092,3
"[653, 154]",1515863609.508299,1515863668.202363,3
"[653, 155]",1515863680.212024,1515863708.88364,3
"[653, 156]",1515863720.896317,1515863748.92286,3
"[653, 157]",1515863760.933624,1515863787.958678,3
"[653, 158]",1515863799.968941,1515863832.33863,3
"[653, 159]",1515863844.349616,1515863884.356931,3
"[653, 160]",1515863896.366672,1515863920.035812,3
"[653, 161]",1515863932.045871,1515863955.729791,3
"[653, 162]",1515863967.739182,1515864011.742303,3
"[653, 163]",1515864023.751369,1515864046.101945,3
"[653, 164]",1515864058.111669,1515864083.786037,3
"[653, 165]",1515864095.795455,1515864118.152511,4
"[653, 166]",1515864130.158589,1515864151.507129,4
"[653, 167]",1515864163.519214,1515864184.866995,4
"[653, 168]",1515864196.878781,1515864218.22742,4
"[653, 169]",1515864230.236481,1515864251.584993,4
"[653, 170]",1515864263.593493,1515864284.938659,4
"[653, 171]",1515864296.945769,1515864346.957053,3
"[653, 172]",1515864358.966087,1515864397.316279,3
"[653, 173]",1515864409.327509,1515864440.696936,3
"[653, 174]",1515864452.710448,1515864481.074948,3
"[653, 175]",1515864493.08482,1515864522.451967,3
"[653, 176]",1515864534.462059,1515864567.797409,3
"[653, 177]",1515864579.804334,1515864607.165014,3
"[653, 178]",1515864619.178036,1515864733.196132,3
"[653, 179]",1515864745.20757,1515864795.2188,3
"[653, 180]",1515864807.228268,1515864845.57849,3
"[653, 181]",1515864857.588625,1515864909.938152,3
"[653, 182]",1515864921.950082,1515864944.633131,3
"[653, 183]",1515864956.646341,1515864977.99423,3
"[653, 184]",1515864990.006524,1515865012.020134,3
"[653, 185]",1515865024.03304,1515865048.704352,3
"[653, 186]",1515865060.715592,300.0,1
"[653, 187]",1515865372.728779,1515865451.067579,4
"[653, 188]",1515865463.074054,300.0,1
"[653, 189]",1515865775.083983,300.0,1
"[653, 190]",1515866087.097383,300.0,1
"[653, 191]",1515866399.112739,1515866438.801587,3
"[653, 192]",1515866450.811769,1515866490.500866,3
"[653, 193]",1515866502.510464,1515866708.862208,4
"[653, 194]",1515866720.873418,1515866818.554397,3
"[653, 195]",1515866830.559854,1515866912.908447,3
"[653, 196]",1515866924.918102,1515867005.259096,3
"[653, 197]",1515867017.266547,1515867044.286268,3
"[653, 198]",1515867056.297777,1515867075.639933,4
"[653, 199]",1515867087.648923,1515867110.003522,4
"[653, 200]",1515867122.01299,1515867144.269486,4
"[653, 201]",1515867156.281907,1515867178.596036,4
"[653, 202]",1515867190.6061,1515867209.949624,4
"[653, 203]",1515867221.959392,1515867242.637463,3
"[653, 204]",1515867254.646452,1515867275.656325,3
"[653, 205]",1515867287.667868,1515867310.683242,3
"[653, 206]",1515867322.691106,1515867345.040956,3
"[653, 207]",1515867357.048683,1515867392.057474,3
"[653, 208]",1515867404.067693,1515867421.738986,3
"[653, 209]",1515867433.748507,1515867488.086254,3
"[653, 210]",1515867500.094988,1515867566.105314,3
"[653, 211]",1515867578.114079,1515867600.728347,4
"[653, 212]",1515867612.73244,1515867658.435263,3
"[653, 213]",1515867670.44297,300.0,1
"[653, 214]",1515867982.453666,1515868046.128296,3
"[653, 215]",1515868058.13805,1515868080.552672,4
"[653, 216]",1515868092.563502,1515868114.920816,4
"[653, 217]",1515868126.929784,1515868146.272981,3
"[653, 218]",1515868158.278838,1515868178.28735,3
"[653, 219]",1515868190.298056,1515868212.647753,3
"[653, 220]",1515868224.656042,1515868293.67349,3
"[653, 221]",1515868305.682199,1515868322.717985,3
"[653, 222]",1515868334.723398,1515868383.733605,3
"[653, 223]",1515868395.745016,1515868446.089413,3
"[653, 224]",1515868458.101333,300.0,1
"[653, 225]",1515868770.111483,1515868791.992909,4
"[653, 226]",1515868804.002556,1515868855.347447,3
"[653, 227]",1515868867.358065,1515868895.027065,3
"[653, 228]",1515868907.037389,1515868981.706279,3
"[653, 229]",1515868993.7182,1515869012.722125,4
"[653, 230]",1515869024.734067,1515869047.347964,4
"[653, 231]",1515869059.357481,1515869083.375644,3
"[653, 232]",1515869095.385762,1515869114.729354,3
"[653, 233]",1515869126.740485,1515869145.415194,3
"[653, 234]",1515869157.425126,1515869177.101255,3
"[653, 235]",1515869189.108131,1515869237.116311,3
"[653, 236]",1515869249.126309,1515869301.807081,3
"[653, 237]",1515869313.818057,1515869357.821158,3
"[653, 238]",1515869369.829958,1515869441.853419,3
"[653, 239]",1515869453.862095,1515869475.211472,4
"[653, 240]",1515869487.220186,1515869539.236677,3
"[653, 241]",1515869551.245893,1515869598.914605,3
"[653, 242]",1515869610.925447,1515869677.274625,3
"[653, 243]",1515869689.286077,1515869708.630182,4
"[653, 244]",1515869720.641393,1515869739.985321,4
"[653, 245]",1515869751.993093,1515869769.331426,3
"[653, 246]",1515869781.336415,1515869801.682179,3
"[653, 247]",1515869813.690898,1515869833.034861,3
"[653, 248]",1515869845.048496,1515869863.052536,3
"[653, 249]",1515869875.061087,1515869926.741888,3
"[653, 250]",1515869938.752907,1515869977.769361,3
"[653, 251]",1515869989.778931,1515870030.132389,3
"[653, 252]",1515870042.140296,300.0,1
"[653, 253]",1515870354.148451,1515870375.497066,4
"[653, 254]",1515870387.506968,1515870421.182799,3
"[653, 255]",1515870433.193541,1515870501.546465,3
"[653, 256]",1515870513.557276,1515870535.570753,3
"[653, 257]",1515870547.578401,300.0,1
"[653, 258]",1515870859.590039,1515870881.847115,4
"[653, 259]",1515870893.859136,300.0,1
"[653, 260]",1515871205.869869,1515871223.20952,3
"[653, 261]",1515871235.218052,1515871251.254208,3
"[653, 262]",1515871263.266295,1515871280.938321,3
"[653, 263]",1515871292.947396,1515871326.622586,3
"[653, 264]",1515871338.633796,1515871384.337601,3
"[653, 265]",1515871396.346498,1515871410.682203,3
"[653, 266]",1515871422.693122,300.0,1
"[653, 267]",1515871734.702791,1515871756.051988,4
"[653, 268]",1515871768.062061,1515871829.099758,3
"[653, 269]",1515871841.110086,1515871906.117808,3
"[653, 270]",1515871918.128466,1515872039.130326,3
"[653, 271]",1515872051.142645,1515872070.147127,4
"[653, 272]",1515872082.154064,1515872103.502829,4
"[653, 273]",1515872115.51387,300.0,1
"[653, 274]",1515872427.527323,1515872444.86672,3
"[653, 275]",1515872456.874782,1515872475.546983,3
"[653, 276]",1515872487.554076,1515872504.556745,3
"[653, 277]",1515872516.566433,1515872543.242061,3
"[653, 278]",1515872555.252207,1515872577.935275,3
"[653, 279]",1515872589.942116,1515872637.280023,3
"[653, 280]",1515872649.292276,300.0,1
"[653, 281]",1515872961.302613,1515872982.649721,4
"[653, 282]",1515872994.660095,1515873158.022588,3
"[653, 283]",1515873170.036314,1515873226.371958,3
"[653, 284]",1515873238.379823,1515873271.381643,3
"[653, 285]",1515873283.394061,300.0,1
"[653, 286]",1515873595.40626,1515873616.755416,4
"[653, 287]",1515873628.765216,300.0,1
"[653, 288]",1515873940.778501,1515873958.782401,3
"[653, 289]",1515873970.79078,1515873987.459763,3
"[653, 290]",1515873999.468548,1515874028.49593,3
"[653, 291]",1515874040.509662,1515874054.203984,3
"[653, 292]",1515874066.215068,1515874108.573201,3
"[653, 293]",1515874120.584698,1515874178.920085,3
"[653, 294]",1515874190.929614,1515874215.950069,3
"[653, 295]",1515874227.964009,1515874249.312606,4
"[653, 296]",1515874261.32308,1515874311.335316,3
"[653, 297]",1515874323.344321,1515874425.035532,3
"[653, 298]",1515874437.046492,1515874503.724575,3
"[653, 299]",1515874515.73587,300.0,1
"[653, 300]",1515874827.747374,1515874849.096207,4
"[653, 301]",1515874861.106097,1515874874.443269,3
"[653, 302]",1515874886.452368,1515874901.78805,3
"[653, 303]",1515874913.798172,1515874928.133618,3
"[653, 304]",1515874940.140311,1515874955.173353,3
"[653, 305]",1515874967.186952,1515875001.864452,3
"[653, 306]",1515875013.872516,1515875039.229879,3
"[653, 307]",1515875051.242263,1515875097.946253,3
"[653, 308]",1515875109.953748,1515875153.651769,3
"[653, 309]",1515875165.662687,1515875185.006549,4
"[653, 310]",1515875197.012486,1515875211.351633,3
"[653, 311]",1515875223.362056,1515875262.365835,3
"[653, 312]",1515875274.373106,1515875300.046188,3
"[653, 313]",1515875312.057545,1515875341.726202,3
"[653, 314]",1515875353.738059,1515875375.086112,4
"[653, 315]",1515875387.094692,1515875406.437669,4
"[653, 316]",1515875418.447398,300.0,1
"[653, 317]",1515875730.458294,300.0,1
"[653, 318]",1515876042.468187,300.0,1
"[653, 319]",1515876354.478399,1515876383.846208,3
"[653, 320]",1515876395.854059,1515876408.547792,3
"[653, 321]",1515876420.559214,1515876436.228993,3
"[653, 322]",1515876448.235419,1515876461.267294,3
"[653, 323]",1515876473.277891,1515876488.947804,3
"[653, 324]",1515876500.955646,1515876535.638595,3
"[653, 325]",1515876547.647445,1515876588.345517,3
"[653, 326]",1515876600.353951,1515876639.356314,3
"[653, 327]",1515876651.36732,1515876711.044234,3
"[653, 328]",1515876723.059644,1515876760.752154,3
"[653, 329]",1515876772.762247,1515876893.452874,3
"[653, 330]",1515876905.462375,1515876930.131217,3
"[653, 331]",1515876942.144061,1515876995.838863,3
"[653, 332]",1515877007.848715,1515877047.544929,3
"[653, 333]",1515877059.555089,1515877080.23779,3
"[653, 334]",1515877092.247437,1515877104.585806,3
"[653, 335]",1515877116.599229,1515877128.291358,3
"[653, 336]",1515877140.302551,1515877151.994434,3
"[653, 337]",1515877164.002076,1515877175.694207,3
"[653, 338]",1515877187.705072,1515877199.048439,3
"[653, 339]",1515877211.062591,1515877224.760863,3
"[653, 340]",1515877236.772316,1515877250.108466,3
"[653, 341]",1515877262.116267,1515877275.452068,3
"[653, 342]",1515877287.461774,1515877320.142006,3
"[653, 343]",1515877332.153092,1515877372.513086,3
"[653, 344]",1515877384.518721,1515877416.195506,3
"[653, 345]",1515877428.207915,1515877450.878072,3
"[653, 346]",1515877462.887331,1515877499.575559,3
"[653, 347]",1515877511.588343,1515877547.940096,3
"[653, 348]",1515877559.948236,1515877628.619595,3
"[653, 349]",1515877640.62801,1515877654.661746,3
"[653, 350]",1515877666.674079,300.0,1
"[653, 351]",1515877978.68545,300.0,1
"[653, 352]",1515878290.697655,1515878302.727005,3
"[653, 353]",1515878314.73476,1515878326.07069,3
"[653, 354]",1515878338.079751,1515878348.769881,3
"[653, 355]",1515878360.777737,1515878371.468156,3
"[653, 356]",1515878383.478696,1515878393.819997,3
"[653, 357]",1515878405.82898,1515878417.858363,3
"[653, 358]",1515878429.86818,1515878442.205654,3
"[653, 359]",1515878454.217652,1515878468.252197,3
"[653, 360]",1515878480.261693,1515878544.617883,3
"[653, 361]",1515878556.626099,1515878609.962326,3
"[653, 362]",1515878621.968988,1515878644.987978,3
"[653, 363]",1515878656.998564,1515878667.339326,3
"[653, 364]",1515878679.345338,1515878698.355709,3
"[653, 365]",1515878710.366065,1515878750.727257,3
"[653, 366]",1515878762.732674,1515878785.751856,3
"[653, 367]",1515878797.762088,1515878812.0975,3
"[653, 368]",1515878824.106703,1515878838.80637,3
"[653, 369]",1515878850.81809,1515878872.166279,4
"[653, 370]",1515878884.172335,300.0,1
"[653, 371]",1515879196.185766,1515879207.213692,3
"[653, 372]",1515879219.224237,1515879229.913361,3
"[653, 373]",1515879241.922276,1515879252.949083,3
"[653, 374]",1515879264.955516,1515879274.64336,3
"[653, 375]",1515879286.654146,1515879296.342153,3
"[653, 376]",1515879308.34932,1515879318.374394,3
"[653, 377]",1515879330.388377,1515879344.422719,3
"[653, 378]",1515879356.428269,1515879368.766301,3
"[653, 379]",1515879380.774905,1515879422.777718,3
"[653, 380]",1515879434.787325,1515879467.797405,3
"[653, 381]",1515879479.807735,1515879488.492439,3
"[653, 382]",1515879500.506346,1515879583.205871,3
"[653, 383]",1515879595.21748,1515879633.574261,3
"[653, 384]",1515879645.585434,1515879719.928077,3
"[653, 385]",1515879731.93881,1515879776.60978,3
"[653, 386]",1515879788.621484,1515879809.96962,4
"[653, 387]",1515879821.976587,1515879843.32405,4
"[653, 388]",1515879855.334069,1515879876.682256,4
"[653, 389]",1515879888.691517,300.0,1
"[653, 390]",1515880200.70627,1515880230.710153,3
"[653, 391]",1515880242.720399,1515880266.741992,3
"[653, 392]",1515880278.751907,1515880301.106452,4
"[653, 393]",1515880313.114085,1515880328.783314,3
"[653, 394]",1515880340.790228,300.0,1
"[653, 395]",1515880652.798216,1515880664.826839,3
"[653, 396]",1515880676.841865,1515880687.869594,3
"[653, 397]",1515880699.878076,1515880710.568847,3
"[653, 398]",1515880722.578023,1515880731.916741,3
"[653, 399]",1515880743.926671,1515880753.613457,3
"[653, 400]",1515880765.619677,1515880774.304403,3
"[653, 401]",1515880786.314366,1515880799.346587,3
"[653, 402]",1515880811.358122,1515880831.708495,3
"[653, 403]",1515880843.718088,1515880856.412021,3
"[653, 404]",1515880868.421572,1515880890.090419,3
"[653, 405]",1515880902.1013,1515880991.448299,3
"[653, 406]",1515881003.458537,1515881058.492056,3
"[653, 407]",1515881070.504826,1515881102.180372,3
"[653, 408]",1515881114.189699,1515881159.531401,3
"[653, 409]",1515881171.541434,1515881204.885391,3
"[653, 410]",1515881216.894565,300.0,1
"[653, 411]",1515881528.906548,1515881550.254319,4
"[653, 412]",1515881562.262814,1515881583.611217,4
"[653, 413]",1515881595.620474,1515881628.299161,3
"[653, 414]",1515881640.312846,1515881656.985386,3
"[653, 415]",1515881668.995289,1515881685.666847,3
"[653, 416]",1515881697.677992,1515881717.025618,4
"[653, 417]",1515881729.036308,1515881748.715716,3
"[653, 418]",1515881760.725228,1515881773.063089,3
"[653, 419]",1515881785.071102,1515881795.761018,3
"[653, 420]",1515881807.771803,1515881822.808719,3
"[653, 421]",1515881834.818174,1515881845.50735,3
"[653, 422]",1515881857.515704,1515881866.537761,3
"[653, 423]",1515881878.547445,1515881886.567661,3
"[653, 424]",1515881898.578097,1515881910.27005,3
"[653, 425]",1515881922.278784,1515881930.614771,3
"[653, 426]",1515881942.624013,1515881964.978987,4
"[653, 427]",1515881976.987475,1515881995.997246,4
"[653, 428]",1515882008.005785,1515882024.34566,3
"[653, 429]",1515882036.356318,1515882133.052673,3
"[653, 430]",1515882145.060571,1515882163.068753,3
"[653, 431]",1515882175.078911,1515882220.419953,3
"[653, 432]",1515882232.433018,1515882266.448587,3
"[653, 433]",1515882278.458162,1515882300.511781,4
"[653, 434]",1515882312.518659,1515882334.503818,4
"[653, 435]",1515882346.515737,1515882367.863003,4
"[653, 436]",1515882379.873297,1515882401.220355,4
"[653, 437]",1515882413.230083,1515882437.253288,3
"[653, 438]",1515882449.262237,1515882466.267498,3
"[653, 439]",1515882478.278484,1515882492.61414,3
"[653, 440]",1515882504.622075,1515882565.968976,3
"[653, 441]",1515882577.979215,1515882590.316772,3
"[653, 442]",1515882602.328282,1515882614.020446,3
"[653, 443]",1515882626.032922,1515882636.723143,3
"[653, 444]",1515882648.732479,1515882658.756981,3
"[653, 445]",1515882670.765651,1515882679.787892,3
"[653, 446]",1515882691.795216,1515882699.815237,3
"[653, 447]",1515882711.825434,1515882720.847435,3
"[653, 448]",1515882732.862094,1515882739.87977,3
"[653, 449]",1515882751.885873,1515882760.221646,3
"[653, 450]",1515882772.230072,1515882804.238877,3
"[653, 451]",1515882816.249044,1515882896.251429,3
"[653, 452]",1515882908.260473,1515882951.96484,3
"[653, 453]",1515882963.973625,1515883062.642597,3
"[653, 454]",1515883074.653146,1515883136.335724,3
"[653, 455]",1515883148.345333,1515883167.692425,4
"[653, 456]",1515883179.701455,1515883204.725955,3
"[653, 457]",1515883216.733445,1515883233.073286,3
"[653, 458]",1515883245.086079,1515883260.423285,3
"[653, 459]",1515883272.430638,1515883286.465243,3
"[653, 460]",1515883298.472561,1515883311.5048,3
"[653, 461]",1515883323.512343,1515883335.54157,3
"[653, 462]",1515883347.548955,1515883358.884571,3
"[653, 463]",1515883370.892263,1515883382.922092,3
"[653, 464]",1515883394.930904,1515883404.617912,3
"[653, 465]",1515883416.628602,1515883425.966361,3
"[653, 466]",1515883437.978433,1515883445.998947,3
"[653, 467]",1515883458.009405,1515883465.026842,3
"[653, 468]",1515883477.039431,1515883484.057613,3
"[653, 469]",1515883496.066114,1515883501.744577,3
"[653, 470]",1515883513.750818,1515883552.107873,3
"[653, 471]",1515883564.118085,1515883721.799402,3
"[653, 472]",1515883733.809699,1515883799.166989,3
"[653, 473]",1515883811.17856,1515883821.203522,3
"[653, 474]",1515883833.216332,1515883870.222172,3
"[653, 475]",1515883882.234109,1515883903.582549,4
"[653, 476]",1515883915.590145,1515883937.844583,4
"[653, 477]",1515883949.853243,1515883967.860417,3
"[653, 478]",1515883979.873095,1515884011.550023,3
"[653, 479]",1515884023.560187,1515884063.920898,3
"[653, 480]",1515884075.929403,1515884170.568364,4
"[653, 481]",1515884182.578117,1515884212.583599,3
"[653, 482]",1515884224.592256,1515884238.289465,3
"[653, 483]",1515884250.300473,1515884269.979478,3
"[653, 484]",1515884281.990106,300.0,1
"[653, 485]",1515884593.99989,1515884619.362548,3
"[653, 486]",1515884631.36935,1515884684.397906,3
"[653, 487]",1515884696.406117,1515884705.0911,3
"[653, 488]",1515884717.102813,1515884724.120569,3
"[653, 489]",1515884736.128639,1515884742.476175,3
"[653, 490]",1515884754.487636,1515884759.832723,3
"[653, 491]",1515884771.84195,1515884778.522192,3
"[653, 492]",1515884790.534438,1515884812.551779,3
"[653, 493]",1515884824.564684,1515884845.912979,4
"[653, 494]",1515884857.920477,1515884879.268658,4
"[653, 495]",1515884891.279974,1515884912.62807,4
"[653, 496]",1515884924.638081,1515884945.985232,4
"[653, 497]",1515884957.993445,1515884979.340722,4
"[653, 498]",1515884991.349358,1515885012.697449,4
"[653, 499]",1515885024.706136,1515885044.052755,4
"[653, 500]",1515885056.06295,1515885091.08021,3
"[653, 501]",1515885103.090072,1515885140.444472,3
"[653, 502]",1515885152.452519,1515885179.120935,3
"[653, 503]",1515885191.133306,1515885262.472241,3
"[653, 504]",1515885274.486109,1515885293.496415,4
"[653, 505]",1515885305.504317,1515885326.852144,4
"[653, 506]",1515885338.858726,1515885360.206642,4
"[653, 507]",1515885372.215691,1515885393.563801,4
"[653, 508]",1515885405.571404,1515885426.919273,4
"[653, 509]",1515885438.92477,1515885460.272331,4
"[653, 510]",1515885472.28658,1515885494.541926,4
"[653, 511]",1515885506.552953,1515885513.902974,3
"[653, 512]",1515885525.913429,1515885532.594061,3
"[653, 513]",1515885544.60453,1515885551.62197,3
"[653, 514]",1515885563.630487,1515885585.948265,4
"[653, 515]",1515885597.962131,1515885619.309808,4
"[653, 516]",1515885631.319609,1515885725.656337,3
"[653, 517]",1515885737.666531,1515885762.342134,3
"[653, 518]",1515885774.351903,1515885834.958432,4
"[653, 519]",1515885846.966342,1515885863.638934,3
"[653, 520]",1515885875.648572,1515885897.865886,4
"[653, 521]",1515885909.875735,1515885931.222857,4
"[653, 522]",1515885943.233216,1515885964.581401,4
"[653, 523]",1515885976.594173,1515885997.942151,4
"[653, 524]",1515886009.952278,1515886031.300289,4
"[653, 525]",1515886043.312064,1515886064.659801,4
"[653, 526]",1515886076.670111,1515886098.887567,4
"[653, 527]",1515886110.895106,1515886118.577499,3
"[653, 528]",1515886130.587712,1515886137.937743,3
"[653, 529]",1515886149.947846,1515886157.630324,3
"[653, 530]",1515886169.640903,1515886192.396311,4
"[653, 531]",1515886204.408347,1515886225.755568,4
"[653, 532]",1515886237.765357,1515886260.120761,4
"[653, 533]",1515886272.130099,1515886306.814411,3
"[653, 534]",1515886318.828235,1515886358.833109,3
"[653, 535]",1515886370.841694,1515886405.188394,3
"[653, 536]",1515886417.198302,1515886436.545436,4
"[653, 537]",1515886448.552155,1515886469.900467,4
"[653, 538]",1515886481.913056,1515886503.260518,4
"[653, 539]",1515886515.272549,1515886536.620458,4
"[653, 540]",1515886548.628038,1515886569.97622,4
