episodes,loss,rewards,epsilon
107782,0.00062101,0.010460251046025102,0.47548355032743045
108524,0.00040617,0.013477088948787063,0.47324926200004797
108867,0.000362942,0.029154518950437313,0.47221849838196855
109390,0.00142801,0.019120458891013385,0.47064538897127139
109992,0.00062415,0.016611295681063121,0.46883394008023105
110434,0.00115547,0.022624434389140271,0.46750500761582797
110834,0.000691843,0.025000000000000005,0.46630260722064276
111373,0.00135766,0.018552875695732843,0.46468124181177217
112416,0.000174888,0.0095877277085330802,0.46153582552893396
114320,3.4928e-08,0.0052521008403361349,0.4557687761528455
114739,0.000168193,0.023866348448687354,0.45450914167006962
115190,0.000723528,0.02217294900221729,0.45315308824616896
115785,0.000424473,0.016806722689075633,0.45136276569062339
116368,0.000796649,0.017152658662092621,0.44960865624929841
116653,0.000978183,0.035087719298245626,0.44875243984163071
117211,0.000509539,0.017921146953405017,0.44707376035142155
117766,0.00115889,0.018018018018018018,0.44540413118099098
118202,0.000331761,0.022935779816513766,0.4440932779942256
118508,0.00151065,0.032679738562091505,0.44317387518644519
119241,0.000719765,0.013642564802182807,0.44096678732652617
119797,0.000852314,0.017985611510791363,0.43929414141317236
120627,0.000329792,0.012048192771084335,0.43679376293031302
121260,0.000286655,0.01579778830963665,0.4348887366661271
122254,0.000424856,0.010060362173038228,0.43189183223695987
122939,0.000967095,0.014598540145985399,0.42982977189984295
123452,0.000530409,0.019493177387914232,0.42828681854676903
124152,0.000616238,0.014285714285714285,0.42617944463966262
124834,0.000526568,0.014662756598240472,0.42412644619527368
125484,0.000521196,0.015384615384615379,0.42217009091195107
125875,0.000983782,0.02557544757033248,0.42099479758972214
126329,0.00152171,0.022026431718061672,0.41962970330111238
127233,7.20221e-05,0.011061946902654865,0.41690538436390973
127809,0.000465655,0.017361111111111115,0.41517239722069932
128322,0.00149452,0.019493177387914225,0.4136294438676254
129384,0.000152509,0.0094161958568738241,0.41042642156933001
129992,2.80222e-05,0.016447368421052634,0.40859686320652761
130970,0.000732846,0.010224948875255624,0.40564843652567401
132013,5.10595e-05,0.0095877277085330767,0.4025030202428358
132471,0.000393272,0.021834061135371178,0.40112587104410896
132839,0.00121415,0.02717391304347826,0.40001984022708059
133135,0.00149706,0.033783783783783779,0.39913052784104247
134247,4.32449e-05,0.0089928057553956831,0.39577585788778324
134806,0.00015758,0.017889087656529513,0.39409416156364074
135412,0.00076897,0.0165016501650165,0.39227063981289056
135754,0.00141402,0.029239766081871343,0.39124288649002076
136116,0.000893872,0.027624309392265199,0.390154921523021
136969,0.00121306,0.011723329425556856,0.38758495782822039
138145,0.000554414,0.0085034013605442167,0.38403606695200254
139197,0.00077317,0.0095057034220532299,0.38086336498806489
139851,0.000967513,0.015290519877675844,0.37889493101205796
141302,4.60931e-06,0.0068917987594762234,0.37451006322516034
142175,0.000566439,0.011454753722794966,0.37187957752788547
143103,0.000402005,0.01077586206896552,0.36908259333996118
143564,0.000412383,0.02169197396963124,0.36769640264074643
144930,3.71732e-05,0.0073206442166910673,0.36357017654464807
145499,0.00104219,0.017574692442882251,0.36185831021248538
146109,0.00196476,0.016393442622950817,0.36002271511615935
146516,0.000760754,0.024570024570024565,0.35879922974852674
146980,0.00115548,0.021551724137931039,0.35740399727632022
147468,0.00150959,0.020491803278688527,0.3559364208080642
149185,1.29347e-07,0.0058241118229469995,0.35074071288177533
150942,3.8323e-07,0.0056915196357427431,0.34542288432915408
152004,5.66818e-05,0.0094161958568738189,0.34221986203085869
152892,0.000216283,0.011261261261261259,0.33954397681775916
153513,0.000253535,0.016103059581320453,0.33767517751553339
155048,0.000236055,0.0065146579804560263,0.33303449162821941
155456,0.000111966,0.024509803921568624,0.331807994000689
156197,0.000871154,0.013495276653171391,0.32957672806926053
157072,0.00160353,0.01142857142857143,0.32694018950015002
158232,3.49734e-05,0.0086206896551724137,0.32343986564399596
159025,0.000856442,0.012610340479192938,0.32105139473282923
160218,0.000118956,0.0083822296730930428,0.31745089278135502
161342,1.73393e-06,0.0088967971530249119,0.31405981598154165
162058,0.00170316,0.013966480446927373,0.31190410005454111
162640,0.000276042,0.017182130584192438,0.31015300817542818
163150,0.000634663,0.019607843137254898,0.30861910104857082
163496,0.00085906,0.028901734104046242,0.3075793063636208
164630,0.000323522,0.0088183421516754863,0.30415788714963821
165347,0.000573841,0.013947001394700139,0.30199914958773172
165691,0.000361229,0.029069767441860472,0.30096537564423614
166206,0.00179953,0.019417475728155338,0.2994163913221361
167180,0.00091976,0.010266940451745379,0.29648008285445354
169087,9.25223e-05,0.0052438384897745141,0.29070385869881399
169814,0.00119851,0.013755158184319122,0.28851490311384603
170723,0.000496231,0.011001100110011004,0.28577544703412916
173112,2.41695e-08,0.0041858518208455426,0.2785214855455368
174019,0.000258398,0.011025358324145538,0.27578808441447916
175242,0.000204174,0.0081766148814390836,0.27209648242940848
175706,0.000489111,0.021551724137931039,0.27070124995720196
176291,0.000978428,0.017094017094017096,0.2689411053003945
177575,3.74639e-05,0.0077881619937694704,0.26506418122369785
178088,0.000932272,0.019493177387914229,0.26352122787062393
178763,0.00114214,0.014814814814814812,0.26148937277816969
179174,0.00105985,0.024330900243309004,0.26025383818946751
180123,0.000739844,0.010537407797681768,0.25739325746580255
181026,0.000332533,0.011074197120708746,0.25467196586545165
181671,0.000659889,0.015503875968992248,0.25273070826413474
182420,0.000391805,0.013351134846461951,0.2504752623124426
183610,3.95512e-05,0.008403361344537813,0.24688386884298896
185058,2.279e-07,0.0069060773480662963,0.24250813338351587
185957,0.000245297,0.011123470522803113,0.23979895082508856
186330,0.000917107,0.026809651474530835,0.23867786430194438
187434,0.000288377,0.0090579710144927557,0.23534746312539898
188041,0.000713012,0.016474464579901153,0.2335209230838057
188750,0.000637822,0.014104372355430181,0.23138635774902985
190652,6.33908e-09,0.0052576235541535246,0.22562542473676278
191449,0.000715052,0.012547051442910916,0.22322485772205156
192905,3.76134e-07,0.006868131868131868,0.21882476877164458
193237,0.000414841,0.03012048192771085,0.21782711673964339
194105,0.000588097,0.011520737327188941,0.21521176268768555
194988,0.000584313,0.011325028312570781,0.21255101140991636
196018,0.000787222,0.0097087378640776656,0.20944500339680741
196617,0.000143327,0.016694490818030046,0.20764260883172289
197303,0.000172764,0.014577259475218651,0.20557752780286714
198517,1.51561e-05,0.008237232289950578,0.20191325873271759
199468,0.000541887,0.010515247108307047,0.19904662049293631
200038,0.000372379,0.017543859649122799,0.1973317369930889
200574,0.000789207,0.018656716417910446,0.19571942017515181
200934,0.00272591,0.027777777777777773,0.19463747691641037
201721,0.000962236,0.012706480304955529,0.1922671492461355
202827,0.000362276,0.0090415913200723348,0.18893068105946309
203611,0.00014576,0.012755102040816327,0.18656942459817941
204317,0.000966768,0.014164305949008499,0.18444392334647144
205256,0.00144999,0.010649627263045792,0.18161362836884493
205584,0.000231425,0.030487804878048776,0.18062801600756023
205997,0.0023472,0.024213075060532687,0.17938645662683836
207748,1.34174e-08,0.0057110222729868636,0.17408694933757493
208109,0.000175788,0.027700831024930754,0.17300199523981302
208874,0.000343923,0.013071895424836602,0.17069818340007376
209935,0.000633954,0.0094250706880301596,0.16749819327311521
212051,4.08229e-06,0.0047258979206049141,0.16108210113464866
213196,0.000240787,0.0087336244541484729,0.15762730172014733
213912,0.000336808,0.013966480446927372,0.15547158579314632
215105,2.10006e-06,0.0083822296730930428,0.15187108384167111
215671,0.000913699,0.017667844522968199,0.15016826883049847
216516,0.000536353,0.011834319526627219,0.14762251051838254
217004,0.00100893,0.020491803278688527,0.14615493405012622
217792,0.00149,0.012690355329949238,0.14378158258256674
218163,0.000437854,0.026954177897574125,0.14266651843253883
218806,0.00125109,0.015552099533437015,0.14073129969128603
219667,0.00103032,0.011614401858304296,0.13813712866064087
220684,0.000458154,0.0098328416912487702,0.13507052374123626
221319,0.000460711,0.015748031496062995,0.13315945922472119
222807,0.000780205,0.0067204301075268827,0.1286619365360121
223631,0.000701343,0.012135922330097085,0.12617970806298914
224215,0.000886859,0.017123287671232872,0.12442258102909919
226903,1.48405e-07,0.003720238095238095,0.11624826011475686
229950,9.36934e-08,0.0032819166393173618,0.10696514895817864
230994,0.000344555,0.0095785440613026813,0.10381670105554544
231839,0.000306116,0.011834319526627219,0.10127094274342981
232504,0.0013505,0.015037593984962403,0.099269289854754833
233450,0.00062454,0.010570824524312896,0.096417795175934864
234325,0.000872868,0.011428571428571427,0.093781256606824334
235407,0.000139613,0.0092421441774491655,0.090517584445037186
236015,0.000522103,0.016447368421052627,0.088688026082234611
238992,0.000165482,0.0033590863285186431,0.079621435450372174
240124,0.000167191,0.008833922261484101,0.076206084964737603
242125,4.59141e-05,0.0049975012493753126,0.070142242157133883
242916,0.000295003,0.01264222503160556,0.067759819114849476
243495,0.00102414,0.017271157167530225,0.066017779740263349
244177,0.00030812,0.014662756598240465,0.063964781295874351
244564,0.000740858,0.025839793281653745,0.062801534775472012
245521,0.000229533,0.010449320794148381,0.059916723253439434
246432,0.000310127,0.010976948408342482,0.057171212102852552
248569,4.53998e-08,0.0046794571829667751,0.050690751490387591
250086,1.03927e-06,0.0065919578114700091,0.046104902134509865
250826,0.000910297,0.013513513513513511,0.043876658568585837
252047,5.10173e-05,0.0081900081900081918,0.040191130779822462
253007,0.00112429,0.010416666666666668,0.037297232203812113
253614,0.00086788,0.016474464579901149,0.035470692162219104
254279,0.00034819,0.015037593984962409,0.033469039273543964
254782,0.000672117,0.019880715705765412,0.031956238947104906
255432,0.000856097,0.015384615384615382,0.029999883663781982
257907,1.20806e-07,0.0040404040404040404,0.022481492552204371
260141,2.32505e-07,0.0044762757385854966,0.015703531531985001
261790,1.43338e-07,0.0060642813826561545,0.010715314650657417
262433,0.000372885,0.015552099533437017,0.0087800959094048552
263487,0.000437936,0.0094876660341556007,0.0056013301237427373
264329,0.000628566,0.011876484560570076,0.0030646483266492286
265441,0.000221699,0.0089928057553956813,0.77011193496614483
266148,0.0007232,0.014144271570014147,0.76798341238384282
267476,0.000407403,0.0075301204819277108,0.76397274225018597
268803,4.24897e-06,0.0075357950263752835,0.75996511246191234
269580,0.000153531,0.012870012870012869,0.75762502108832053
269930,0.000632339,0.028571428571428577,0.75657318455795552
270291,0.0010384,0.027700831024930747,0.75548823046019298
270777,0.00168435,0.020576131687242798,0.75402668332464029
271059,0.000917421,0.035460992907801414,0.7531794924592573
271383,0.00176227,0.030864197530864192,0.75220591928552927
272952,0.000250676,0.0063734862970044603,0.74746162592728993
273304,0.000882674,0.028409090909090908,0.74640376829295529
273933,0.000981649,0.015898251192368842,0.74451081816883324
275364,4.69661e-07,0.0069881201956673656,0.74018682731435148
275677,0.000331925,0.031948881789137372,0.7392463594154306
275995,0.00065354,0.031446540880503152,0.73829084411719892
276522,0.000809523,0.018975332068311188,0.73670567143463839
277131,0.000768218,0.016420361247947452,0.73487309472025741
277557,0.00150193,0.023474178403755864,0.73359237124191123
277971,0.000885184,0.024154589371980676,0.73234779941980632
278280,0.000714033,0.032362459546925564,0.73141936889693959
278676,0.000457293,0.025252525252525252,0.73022901639211957
279337,0.000161299,0.015128593040847202,0.72823944353364556
279686,0.00017935,0.028653295128939833,0.72719061750994884
279838,0.0010378,0.06578947368421055,0.72673427288182968
281362,8.76121e-05,0.0065616797900262458,0.72212709939921649
281863,0.000382292,0.019960079840319354,0.72062032931443909
282816,0.000848579,0.010493179433368312,0.71774763343622749
283158,0.00095349,0.029239766081871343,0.71671988011335719
283575,0.00182687,0.023980815347721826,0.71546627078560321
283988,0.00108117,0.024213075060532687,0.7142247114048812
284365,0.000880025,0.026525198938992037,0.71309157977280224
284861,0.000842322,0.020161290322580641,0.71159988476189584
285430,0.000532037,0.017574692442882248,0.70988801842973215
286083,0.0023456,0.01531393568147014,0.70792260417248798
286722,0.0007544,0.015649452269170579,0.70599946278669823
287238,0.00115128,0.01937984496124031,0.70444746293461791
287623,0.00169366,0.025974025974025969,0.7032902396337265
288270,0.000482571,0.015455950540958266,0.70134294305078226
289026,0.00105226,0.013227513227513227,0.69906633798252382
289741,0.000728373,0.013986013986013984,0.69691364365999464
290506,0.000619742,0.013071895424836602,0.6946098318202546
290979,0.000785829,0.0211416490486258,0.6931874723938839
291417,0.000253704,0.022831050228310501,0.69187059290229724
291779,0.00205857,0.027624309392265192,0.69078262793529677
292272,0.000820146,0.020283975659229212,0.68929997760511375
292696,0.000979822,0.02358490566037735,0.68802527970534888
293277,0.00118441,0.017211703958691916,0.68627720535809489
293709,0.000725017,0.023148148148148147,0.68497840441781899
294164,0.000915998,0.02197802197802198,0.68361029644709193
295122,0.00470342,0.010438413361169104,0.68072245593764902
295611,0.000745246,0.020449897750511249,0.67925186475759902
296338,0.000547892,0.013755158184319122,0.67706290917263035
296917,0.000172663,0.017271157167530225,0.67532086979804318
297418,0.000488066,0.019960079840319358,0.67381409971326578
298038,0.000679358,0.016129032258064516,0.67194831912707875
298466,0.001438,0.02336448598130841,0.67066156994912351
298942,0.000487892,0.021008403361344533,0.66923016765958088
299941,0.000877735,0.010010010010010012,0.66621811232741546
300326,0.000374427,0.025974025974025969,0.66506088902652405
300894,0.0013936,0.017605633802816899,0.66335203983170044
301344,0.000909788,0.022222222222222227,0.66199899996882394
301647,0.00089924,0.033003300330033,0.66108862460447171
302049,0.00162781,0.024875621890547265,0.65988020008265857
302378,0.00247813,0.030395136778115506,0.6588915778489921
303781,1.12134e-06,0.0071275837491090533,0.6546527939516219
304278,0.000372235,0.020120724346076462,0.65315808398654285
304800,0.00166328,0.019157088122605366,0.65158799031801895
305360,0.000512049,0.017857142857142863,0.64990327712960416
305653,0.000907553,0.034129692832764506,0.64902299128158791
306219,0.00185001,0.017667844522968205,0.64732017627041483
306691,0.00138345,0.021186440677966104,0.64590083107119634
307097,0.00190501,0.024630541871921183,0.64468035793321543
307922,0.000762621,0.012121212121212123,0.64219510453480666
308364,0.00111139,0.022624434389140264,0.64086617207040297
308824,0.000895494,0.021739130434782601,0.6394829952349611
309380,0.00103958,0.017985611510791366,0.6378103493216063
309856,0.00104113,0.021008403361344533,0.63637894703206366
310028,0.00160202,0.058139534883720922,0.6358625053469974
311117,0.000382736,0.0091827364554637261,0.63257760283591125
311976,0.000724314,0.011641443538998838,0.62998948382235287
312523,0.000151665,0.018281535648994512,0.62834398750328091
312904,0.000827523,0.026246719160104997,0.62719881027863267
313637,0.000482164,0.013642564802182811,0.6249917224187127
314096,0.00036683,0.021786492374727667,0.6236115594167666
314646,0.00121096,0.018181818181818184,0.62195701350593113
315447,0.000160123,0.012484394506866416,0.61954434989993623
315828,0.00112787,0.02624671916010499,0.61839917267528799
316347,0.00192013,0.019267822736030827,0.61683812605139676
316950,0.00113684,0.01658374792703151,0.61502365899097577
317234,0.000478658,0.035211267605633798,0.61417045112757329
318202,0.000103077,0.010330578512396696,0.61125231906187616
318930,0.000496453,0.013736263736263741,0.60906034150718757
319581,0.000403826,0.015360983102918583,0.60710096659628499
320028,0.000470693,0.022371364653243849,0.6057569672348555
320531,0.00140121,0.019880715705765405,0.60424416690841598
321666,0.000128234,0.0088105726872246704,0.60081971328422024
322093,0.000762954,0.023419203747072594,0.59953597697119831
322458,0.000622606,0.027397260273972601,0.59843897921517319
323513,0.000105157,0.0094786729857819912,0.59525718147268558
324014,0.000357712,0.019960079840319361,0.59375041138790818
324569,0.000784884,0.018018018018018021,0.59208078221747662
325069,0.000173069,0.019999999999999997,0.59057702720807614
325415,0.00159647,0.028901734104046232,0.58953723252312551
325838,0.00170517,0.023640661938534278,0.58826554736726733
326124,0.00133588,0.034965034965034968,0.58740632238516199
326541,0.00107226,0.023980815347721823,0.58615271305740801
326896,0.00135929,0.028169014084507046,0.58508582354052741
327406,0.00131524,0.019607843137254905,0.5835519164136691
328169,0.00146324,0.013106159895150718,0.58125415073637954
328803,0.000649508,0.015772870662460567,0.57934610536122044
329287,0.00038929,0.020661157024793392,0.57789058743719779
329833,0.00178701,0.018315018315018316,0.57624810758805167
330386,0.00102498,0.018083182640144666,0.57458451181246073
330939,0.0010126,0.018083182640144663,0.57292091603686979
331479,0.000391872,0.018518518518518517,0.57129653437036976
331849,0.000180984,0.027027027027027029,0.57018448136156397
332262,0.0012053,0.024213075060532691,0.56894292198084195
333255,0.000683087,0.010070493454179258,0.56594904764045506
333826,0.000151024,0.017513134851138347,0.56423114694257848
334657,0.000532481,0.012033694344163659,0.56172774335131859
334952,0.000878847,0.033898305084745756,0.56084143984146473
335317,0.000966037,0.027397260273972601,0.55974444208543961
335948,0.000713347,0.015847860538827255,0.5578454539520491
336506,0.000375201,0.017921146953405021,0.55616677446183893
336951,0.00130003,0.022471910112359546,0.5548288019500246
337671,0.00105314,0.013888888888888888,0.55266099930078982
337967,0.000470519,0.033783783783783786,0.5517716869147512
338374,0.000393347,0.024570024570024569,0.55054820154711792
338889,0.000549068,0.019417475728155331,0.54899921722501699
339282,0.000674102,0.025445292620865135,0.54781790032046263
339839,0.00137959,0.017953321364452424,0.5461422376338485
340472,0.000358184,0.01579778830963665,0.54423721136966186
341017,0.0003025,0.018348623853211007,0.54259774796011151
341445,0.000532969,0.023364485981308407,0.54131099878215627
341867,0.000543107,0.023696682464454982,0.54004232633994975
342263,0.00140492,0.025252525252525252,0.53885197383512973
342574,0.00214926,0.03215434083601286,0.53791752468461029
343057,0.00140581,0.020703933747412008,0.536465021320914
343432,0.00134302,0.026666666666666672,0.53533791230375416
