episode,reward
0,1.6606568261469505
1,1.5955434842406742
2,1.7273222351911854
3,1.8470837042449133
4,2.1564485004064262
5,2.5045065298572573
6,1.8673244357833199
7,2.242961235187543
8,1.8457960651454273
9,1.9531549669935788
10,1.7335864120066036
11,1.6966741654305428
12,2.2127625682520891
13,1.9913838542452982
14,1.9668797057110752
15,1.6527099676464108
16,1.5205458568890218
17,2.3983851922160975
18,1.9532085035530666
19,1.8441474828377946
20,2.1180622487768592
21,1.8974513927593777
22,1.9169183393545146
23,1.9482602986165223
24,1.9628786841615462
25,1.8974116564914192
26,1.6060717720411186
27,1.9159231562951942
28,1.9540679775232761
29,1.6828814211406444
30,1.7570596866935015
31,1.6941155528591658
32,1.5372597336816418
33,1.932752885295838
34,1.8525682149662268
35,1.9519954994792004
36,1.4594137624928594
37,1.7808209443796004
38,1.7017716876715445
39,1.8560385551463263
40,1.5765022854845221
41,1.755337583466446
42,1.9329387624351235
43,1.5337459014530288
44,1.6443257929617185
45,1.7934562023907858
46,1.7032017522577585
47,1.8398251860942543
48,1.9179622583139357
49,1.4213430194707637
50,1.8442522292790904
51,1.8574443020622633
52,1.7548303071197593
53,1.2973587125681054
54,2.0289683278996407
55,1.6501534016920627
56,1.5157613272837032
57,1.7123211696171152
58,1.6695801250959035
59,1.381893204052643
60,1.7713780833756279
61,1.6543650306122419
62,1.4534675729559088
63,1.7274973128110775
64,1.8669184833989001
65,1.3863386119810317
66,1.1733262855359083
67,1.2895087796562243
68,1.4944763564651422
69,1.1042647133744234
70,1.4435596973235381
71,1.0961450428097201
72,1.2449367715664628
73,1.0951991383857778
74,1.2598830026708256
75,1.1967956735627068
76,1.0606812270940147
77,1.3235317254342798
78,1.2241982186349833
79,0.91367798239074915
80,1.1427725183382036
81,1.3798477887144893
82,0.89126745223777248
83,1.1234499778658547
84,1.060085660797234
85,0.96359783094763651
86,0.73641900130384563
87,1.1205343675065438
88,1.0077192246637257
89,1.0249762497960155
90,0.76746846055174855
91,0.99645898814399614
92,1.076959809651391
93,0.96763067572256767
94,0.93049766345029072
95,0.81629905968634053
96,0.93742089864453515
97,0.99266631582813325
98,0.84934687846073709
99,0.675358103800205
100,1.6019424591963698
101,1.8425714133669824
102,1.8383587996349717
103,2.0839848642345093
104,1.8146497352945672
105,1.960503208839689
106,1.8095370295332613
107,1.78328757978039
108,2.1922856657075598
109,1.7356506295617944
110,2.1915738139723455
111,1.9324872939563438
112,1.7090499961102761
113,1.6582489852951459
114,2.2416894814014268
115,2.1001760548094768
116,1.7463903652231756
117,1.9152910121300903
118,1.9893941976783727
119,2.3400813622653249
120,2.0105543951426168
121,2.0825864111945518
122,1.6536603409395327
123,2.0158256990134005
124,2.1775848387748895
125,1.9113143970582489
126,1.6611359278622346
127,1.7207352470080446
128,2.0572692869777862
129,1.4313028398543293
130,1.8628877157079859
131,1.9110168785635759
132,1.8377665458795753
133,1.6726904864026579
134,1.816845462882599
135,1.9564306684351294
136,1.8597229516222666
137,1.9310645653935408
138,1.5532423729002787
139,1.6246839440826855
140,1.6919951780960067
141,2.2420569991312091
142,2.3231043543683221
143,1.8912542451129122
144,2.0095886056439602
145,1.99187551486555
146,1.4844750038453367
147,1.4869191691109811
148,1.3110427661717043
149,1.7910716130688329
150,2.1725227672479726
151,1.4819138160745222
152,1.8985469808225994
153,1.9479437210351753
154,1.5698042644066994
155,1.3878488226410068
156,1.7628281718654382
157,1.5418049739871764
158,1.4488472099609988
159,1.4815249840653668
160,1.5740983586930601
161,1.6095356782159345
162,1.4061117316483795
163,1.4790759392117474
164,1.6272257744530156
165,1.6582733606821056
166,1.6601724583820454
167,1.5176011862826768
168,1.5862971494940961
169,1.7089491856363284
170,1.1728621801501453
171,1.3361909239766554
172,1.3374458302321379
173,1.4748563663874521
174,1.4173911125619318
175,1.2135484524878746
176,1.308134720327486
177,1.1838099594705489
178,1.1775527477716492
179,1.2721032040360827
180,1.1638507792302342
181,1.2863734110326226
182,1.1265057062560564
183,1.1172129602567651
184,1.2623825825611947
185,1.0620345000069575
186,1.0200501868324812
187,1.15534682732978
188,0.88774537375491369
189,0.83475106004104405
190,1.0651378312144275
191,0.9630628435479599
192,0.87701167065637986
193,0.91907108543743166
194,0.86831265730893803
195,0.62487035253412182
196,0.62787184872405355
197,1.0414519177261823
198,0.89694768441611639
199,0.89922725389630009
200,2.1878964210691292
201,1.9399349842514588
202,2.3477168210886439
203,1.9682198553644632
204,2.2523487528082256
205,1.4790985316752172
206,1.9154960900169749
207,1.8619984280510524
208,1.7882138345623453
209,1.5280585690893527
210,1.3341919597275549
211,1.8198783017340989
212,2.0995455716844336
213,2.0407796112903172
214,1.8192306137991867
215,1.9145310230061303
216,1.713884261355705
217,1.9700169851191491
218,1.8049578625422662
219,1.5533437973842974
220,2.092026500636273
221,2.2444334111889233
222,1.7808964002703138
223,2.5518777386320535
224,1.702888031399953
225,1.8155442349412136
226,1.9609376453211731
227,1.9434130278370658
228,1.8155739434015445
229,1.8451210600006935
230,1.7518299904179109
231,1.8391087325153148
232,1.6561145818100462
233,1.7541098865101299
234,2.0229755577150681
235,2.0021231007857723
236,1.7626022555481222
237,1.6704259940226087
238,1.5696112559170976
239,1.6698281749941595
240,1.8354000490336217
241,1.7673847125457394
242,2.0170597457776185
243,1.946251699919654
244,1.7987407373065485
245,1.4292356418824734
246,1.7103783632731373
247,1.4713924772843106
248,1.5924473918199451
249,1.7936442953840486
