episode,loss
1,0.00510919
2,0.00410675
3,0.0111078
4,0.00412013
5,0.0121081
6,0.00713347
7,0.00812533
8,0.00514943
9,0.00511737
10,0.00613642
11,0.0101296
12,0.014145
13,0.00612103
14,0.0061489
15,0.00411905
16,0.0111093
17,0.00512726
18,0.00413742
19,0.00613079
20,0.00512074
21,0.004157
22,0.00615611
23,0.00614316
24,0.0121304
25,0.00612904
26,0.00715569
27,0.0151204
28,0.0091617
29,0.0061394
30,0.00814197
31,0.0141425
32,0.0111172
33,0.0111372
34,0.0131395
35,0.00913304
36,0.00811692
37,0.00615595
38,0.0121277
39,0.00814655
40,0.00913065
41,0.00713219
42,0.00612959
43,0.00112162
44,0.00412408
45,0.00512599
46,0.00112274
47,0.00711984
48,0.00312173
49,0.00413708
50,0.00313802
51,0.00113093
52,0.00813445
53,0.00212933
54,0.00214423
55,0.00411802
56,0.00414122
57,0.00413327
58,0.00512448
59,0.00214644
60,0.00411203
61,0.00111326
62,0.00214212
63,0.00513494
64,0.00111903
65,0.00313374
66,0.00312517
67,0.0101386
68,0.00512774
69,0.00113618
70,0.00112176
71,0.00412802
72,0.00311815
73,0.00311988
74,0.00412358
75,0.00714107
76,0.00513005
77,0.00211864
78,0.00314598
79,0.00312127
80,0.00314778
81,0.00513542
82,0.00213291
83,0.00414425
84,0.00413631
85,0.00313022
86,0.00312134
87,0.00412869
88,0.00613092
89,0.00112853
90,0.00311747
91,0.00512386
92,0.00412204
93,0.00412364
94,0.00313393
95,0.00312304
96,0.00512712
97,0.00513039
98,0.00414063
99,0.00116098
100,0.0021537
101,0.00314498
102,0.00314118
103,0.00614799
104,0.00312081
105,0.00510818
106,0.00313147
107,0.00613658
108,0.00512886
109,0.00612251
110,0.0041449
111,0.00413627
112,0.0071295
113,0.00616091
114,0.00712803
115,0.00516416
116,0.00713495
117,0.00712736
118,0.00517155
119,0.00615417
120,0.00516028
121,0.0111534
122,0.00813221
123,0.00614524
124,0.00915031
125,0.00915249
126,0.00814488
127,0.00713205
128,0.00512744
129,0.00915749
130,0.00213266
131,0.0131356
132,0.00914329
133,0.0101498
134,0.00713985
135,0.00813252
136,0.0081469
137,0.00613144
138,0.00812221
139,0.00912527
140,0.00814672
141,0.013112
142,0.00414658
143,0.011152
144,0.00413565
145,0.00312093
146,0.00414395
147,0.00613763
148,0.00414102
149,0.00311295
150,0.00513834
151,0.00314694
152,0.00612601
153,0.00412299
154,0.00313776
155,0.00614595
156,0.00514381
157,0.00514991
158,0.0021638
159,0.00114753
160,0.00614448
161,0.00414192
162,0.00312661
163,0.00414159
164,0.00515135
165,0.00613538
166,0.00513778
167,0.0011529
168,0.00216059
169,0.00313053
170,0.00516352
171,0.00415294
172,0.00116061
173,0.000109218
174,0.00214742
175,0.00112724
176,0.00116389
177,0.00114405
178,0.00116511
179,0.00214588
180,0.00312427
181,0.00417855
182,0.00116878
183,0.00116049
184,0.00314738
185,0.00516043
186,0.00114922
187,0.00116736
188,0.00214716
189,0.00615906
190,0.00120489
191,0.00312876
192,0.00414789
193,0.00615163
194,0.00415971
195,0.00318097
196,0.00112612
197,0.00214022
198,0.00214171
199,0.00212178
200,0.00213911
201,0.00313028
202,0.00314694
203,0.00414107
204,0.00414278
205,0.00413367
206,0.0041438
207,0.00215811
208,0.00215288
209,0.00514844
210,0.00512177
211,0.0081324
212,0.01415
213,0.0111667
214,0.00517356
215,0.00813851
216,0.00713374
217,0.0131108
218,0.0051419
219,0.00815053
220,0.012133
221,0.00913075
222,0.0131479
223,0.0111342
224,0.0151254
225,0.00614449
226,0.00715938
227,0.0101776
228,0.00813585
229,0.0111468
230,0.0091724
231,0.00815954
232,0.00811825
233,0.00913313
234,0.00512331
235,0.00913574
236,0.0151382
237,0.00813796
238,0.00612917
239,0.00712385
240,0.00412964
241,0.00513422
242,0.00715752
243,0.00313193
244,0.00611898
245,0.00411294
246,0.00715029
247,0.00612618
248,0.010122
249,0.00712035
250,0.00612799
251,0.0061295
252,0.00611682
253,0.00412583
254,0.00615284
255,0.00511865
256,0.00416809
257,0.00714489
258,0.00511029
259,0.00513443
260,0.00914742
261,0.00114281
262,0.00310666
263,0.00314703
264,0.0011398
265,0.0011369
266,0.0011367
267,0.00212607
268,0.000125793
269,0.00113831
270,0.00314219
271,0.0021437
272,0.00318299
273,0.00212793
274,0.00214815
275,0.00216366
276,0.000136485
277,0.00213457
278,0.0051566
279,0.00314671
280,0.00213689
281,0.00215516
282,0.00112675
283,0.00115425
284,0.00314849
285,0.00215437
286,0.000134024
287,0.00113463
288,0.00210705
289,0.00113888
290,0.00516804
291,0.00214415
292,0.0041341
293,0.004122
294,0.00512605
295,0.000148114
296,0.00112553
297,0.00013223
298,0.000148002
299,0.00215127
300,0.00114458
301,0.00212276
302,0.0031209
303,0.00213663
304,0.00214357
305,0.00713621
306,0.00414371
307,0.00813176
308,0.00311657
309,0.00313215
310,0.00712357
311,0.00514408
312,0.00613196
313,0.00515582
314,0.00412024
315,0.0101747
316,0.0131632
317,0.005145
318,0.00712676
319,0.0111345
320,0.0121305
321,0.0101424
322,0.00516045
323,0.00814649
324,0.0131607
325,0.00712414
326,0.00519931
327,0.0091591
328,0.0101305
329,0.00512599
330,0.0141105
331,0.00514841
332,0.00816368
333,0.00715575
334,0.00711549
335,0.0061463
336,0.00515751
337,0.00712596
338,0.00911235
339,0.00717598
340,0.00411139
341,0.00214034
342,0.01014
343,0.00411183
344,0.00816547
345,0.00512058
346,0.0071256
347,0.0071436
348,0.00213125
349,0.00414119
350,0.00615757
351,0.0031488
352,0.00414153
353,0.00513591
354,0.0051251
355,0.00915131
356,0.00315467
357,0.00315758
358,0.00611811
359,0.00312464
360,0.00517948
361,0.00513578
362,0.00312314
363,0.00716312
364,0.00312864
365,0.00312173
366,0.00714848
367,0.00414541
368,0.00411903
369,0.00314528
370,0.00313258
371,0.00512162
372,0.00112026
373,0.00114133
374,0.00113611
375,0.00116868
376,0.00114291
377,0.00314358
378,0.0031495
379,0.00111721
380,0.000144387
381,0.00211963
382,0.00115937
383,0.000121038
384,0.000135198
385,0.00312247
386,0.000149267
387,0.00112497
388,0.00114513
389,0.00113008
390,0.000122288
391,0.000144559
392,0.00212435
393,0.00014937
394,0.00115004
395,0.00512914
396,0.000145737
397,0.00313672
398,0.000126641
399,0.000156263
400,0.00113443
401,0.00115354
402,0.00113084
403,0.00212197
404,0.00212694
405,0.00511972
406,0.00513028
407,0.00313085
408,0.00511468
409,0.00413043
410,0.00412775
411,0.00715503
412,0.0071306
413,0.00714117
414,0.00814116
415,0.011145
416,0.00712071
417,0.00713128
418,0.00614303
419,0.00714629
420,0.0091506
421,0.00913283
422,0.00312689
423,0.0101116
424,0.0051283
425,0.00914425
426,0.00612248
427,0.0101197
428,0.0101436
429,0.00514084
430,0.0101353
431,0.00814105
432,0.00615153
433,0.00714563
434,0.00712778
435,0.00812164
436,0.00913476
437,0.00614243
438,0.00813478
439,0.00511864
440,0.00315637
441,0.00514247
442,0.00613351
443,0.00514472
444,0.00714341
445,0.00311141
446,0.00712759
447,0.00612473
448,0.0031415
449,0.0031356
450,0.0051592
451,0.00516124
452,0.00213116
453,0.00413018
454,0.00112556
455,0.00114308
456,0.00713828
457,0.00413183
458,0.00214893
459,0.00415024
460,0.00214294
461,0.004135
462,0.00212018
463,0.00316137
464,0.00417337
465,0.00112571
466,0.00314687
467,0.00415883
468,0.00213712
469,0.00113641
470,0.00413421
471,0.00212219
472,0.0051305
473,0.00513758
474,0.00216686
475,0.00316983
476,0.00815482
477,0.00613172
478,0.00315701
479,0.00211395
480,0.00511757
481,0.00314127
482,0.00413223
483,0.00513807
484,0.00112128
485,0.000126322
486,0.0051449
487,0.00313078
488,0.000144351
489,0.00713091
490,0.00315253
491,0.00113474
492,0.0041707
493,0.00213658
494,0.00212746
495,0.00211998
496,0.00115556
497,0.00414912
498,0.00113108
499,0.00315229
500,0.00012999
501,0.00413529
502,0.00511975
503,0.00213464
504,0.00413606
505,0.00514669
506,0.00311472
507,0.00312807
508,0.00711728
509,0.00613207
510,0.00815108
511,0.00815125
512,0.00512951
513,0.00712544
514,0.00713385
515,0.00613899
516,0.00712173
517,0.0151458
518,0.00914604
519,0.0111375
520,0.0121197
521,0.00811465
522,0.0101298
523,0.00714248
524,0.00714837
525,0.0131523
526,0.00812563
527,0.00813811
528,0.00713949
529,0.0101306
530,0.00712275
531,0.0121501
532,0.0121133
533,0.00813738
534,0.00513036
535,0.00711284
536,0.00513529
537,0.00313911
538,0.00813492
539,0.0111768
540,0.00512126
541,0.00816648
542,0.011155
543,0.00916288
544,0.00716928
545,0.00415272
546,0.00413912
547,0.00513535
548,0.00716099
549,0.00514926
550,0.00613611
551,0.00412514
552,0.0051579
553,0.00514412
554,0.00113411
555,0.00413039
556,0.00315719
557,0.00214501
558,0.00614464
559,0.000141406
560,0.00412795
561,0.00513626
562,0.00115589
563,0.00113401
564,0.00314886
565,0.00312406
566,0.00313807
567,0.00213539
568,0.00512492
569,0.00413145
570,0.00313204
571,0.00514896
572,0.00612763
573,0.000150292
574,0.0011849
575,0.000157547
576,0.00113545
577,0.00314442
578,0.00113322
579,0.00114053
580,0.00113728
581,0.000149938
582,0.0021449
583,0.00115258
584,0.00613606
585,0.00213865
586,0.0041634
587,0.00313151
588,0.0031512
589,0.00413042
590,0.00113668
591,0.00315421
592,0.0071194
593,0.00315181
594,0.0061343
595,0.0021492
