pose,start,finish_time,goal_state
450,1515044466.971032,1515044493.316408,3
451,1515052656.732329,1515052677.067576,3
452,1515068120.956823,1515068142.95955,3
453,1515080881.04005,1515080902.076913,3
454,1515092374.943962,1515092412.303407,3
455,1515103671.317197,1515103692.685454,4
456,1515108156.775818,1515108198.777793,3
457,1515114889.111618,1515114925.137247,3
457,1515120470.21504,1515120501.225888,3
458,1515124996.67305,1515125030.026506,3
459,1515132798.290424,1515132832.641504,3
460,1515140986.474333,1515141011.511196,3
461,1515147747.565928,1515147781.580097,3
462,1515155495.347945,1515155523.019541,3
463,1515163078.31464,1515163119.676557,3
464,1515171031.902612,1515171060.243176,3
465,1515178727.508068,1515178755.511479,3
466,1515185105.615654,1515185141.298409,3
467,1515193099.220185,1515193133.569866,3
468,1515201305.411653,1515201330.448353,3
469,1515209063.708657,1515209086.742061,3
