pose,start,finish_time,goal_state
575,1514955652.277601,1514955690.639942,3
576,1514959028.886992,1514959050.139203,4
577,1514961848.892268,1514961870.247336,4
578,1514963702.265948,1514963755.624546,3
579,1514965784.307162,1514965881.309557,3
580,1514969074.310766,1514969111.675457,3
581,1514971402.474994,1514971440.842301,3
582,1514974788.573092,1514974837.918242,3
583,1514977481.449858,1514977516.806508,3
584,1514981283.367492,1514981331.368732,3
585,1514984772.371428,1514984812.373734,3
586,1514987076.708855,1514987116.077567,3
587,1514989981.061296,1514990027.405551,3
588,1514994050.202777,1514994084.225843,3
589,1514997253.910164,1514997281.255977,3
590,1515000361.547332,1515000391.230835,3
591,1515004259.454274,1515004280.791265,4
592,1515007644.075808,1515007665.328688,4
593,1515011583.343347,1515011592.887793,4
594,1515012937.475666,1515012962.118017,4
595,1515014885.891152,1515014976.247915,3
596,1515018495.199659,1515018536.203753,3
597,1515021732.148487,1515021797.82477,3
598,1515024078.119016,1515024113.146922,3
599,1515026102.59015,1515026162.9285,3
600,1515029343.132888,1515029388.477843,3
601,1515032336.56338,1515032380.899673,3
602,1515035263.571663,1515035304.239476,3
