pose,start,finish_time,goal_state
"[576, 645]",1514961423.345847,1514961446.219092,4
"[576, 646]",1514961458.229287,1514961464.569094,4
"[576, 647]",1514961476.579514,300.0,1
"[576, 648]",1514961788.590685,1514961801.930025,3
"[576, 649]",1514961813.941617,1514961836.883309,4
"[577, 577]",1514961882.252808,1514961882.954764,3
"[577, 578]",1514961894.964066,1514961909.950068,4
"[577, 579]",1514961921.95874,1514961936.544593,4
"[577, 580]",1514961948.554684,1514961963.141412,4
"[577, 581]",1514961975.152168,1514961986.501883,4
"[577, 582]",1514961998.511227,1514962013.334053,4
"[577, 583]",1514962025.347074,1514962039.984109,4
"[577, 584]",1514962051.9929,1514962066.529797,4
"[577, 585]",1514962078.536605,1514962093.073841,4
"[577, 586]",1514962105.080223,1514962120.102494,4
"[577, 587]",1514962132.110423,1514962147.032889,4
"[577, 588]",1514962159.043806,1514962173.967417,4
"[577, 589]",1514962185.977652,1514962200.900931,4
"[577, 590]",1514962212.913001,1514962227.550016,4
"[577, 591]",1514962239.557822,1514962250.892186,4
"[577, 592]",1514962262.905188,1514962277.591175,4
"[577, 593]",1514962289.600556,1514962295.940913,4
"[577, 594]",1514962307.951015,1514962323.03757,4
"[577, 595]",1514962335.049322,1514962349.670756,4
"[577, 596]",1514962361.680741,1514962373.029356,4
"[577, 597]",1514962385.042832,1514962399.929538,4
"[577, 598]",1514962411.93829,1514962426.559725,4
"[577, 599]",1514962438.567397,1514962449.916825,4
"[577, 600]",1514962461.927394,1514962476.812608,4
"[577, 601]",1514962488.821708,1514962503.55854,4
"[577, 602]",1514962515.568925,1514962530.556355,4
"[577, 603]",1514962542.565149,1514962553.914425,4
"[577, 604]",1514962565.919608,1514962580.641545,4
"[577, 605]",1514962592.651033,1514962607.538401,4
"[577, 606]",1514962619.547974,1514962634.470891,4
"[577, 607]",1514962646.478699,1514962661.501055,4
"[577, 608]",1514962673.514517,1514962688.500319,4
"[577, 609]",1514962700.511586,1514962706.852048,4
"[577, 610]",1514962718.862451,1514962730.21214,4
"[577, 611]",1514962742.22303,1514962756.859338,4
"[577, 612]",1514962768.868449,1514962783.490669,4
"[577, 613]",1514962795.502948,1514962806.851979,4
"[577, 614]",1514962818.860915,1514962830.210663,4
"[577, 615]",1514962842.217201,1514962857.102887,4
"[577, 616]",1514962869.111897,1514962884.098132,4
"[577, 617]",1514962896.108589,1514962910.694766,4
"[577, 618]",1514962922.700467,1514962937.322552,4
"[577, 619]",1514962949.334521,1514962963.970998,4
"[577, 620]",1514962975.981436,1514962990.618637,4
"[577, 621]",1514963002.628299,1514963017.513861,4
"[577, 622]",1514963029.523306,1514963044.144928,4
"[577, 623]",1514963056.151525,1514963071.238012,4
"[577, 624]",1514963083.248825,1514963097.970895,4
"[577, 625]",1514963109.981419,1514963116.321475,4
"[577, 626]",1514963128.330527,1514963139.679064,4
"[577, 627]",1514963151.689954,1514963163.038802,4
"[577, 628]",1514963175.04727,1514963186.395821,4
"[577, 629]",1514963198.404913,1514963213.391253,4
"[577, 630]",1514963225.400789,1514963240.02205,4
"[577, 631]",1514963252.028629,1514963263.378014,4
"[577, 632]",1514963275.387382,1514963286.736198,4
"[577, 633]",1514963298.747017,1514963313.732669,4
"[577, 634]",1514963325.740414,1514963340.326084,4
"[577, 635]",1514963352.335186,1514963367.071881,4
"[577, 636]",1514963379.08441,1514963385.424452,4
"[577, 637]",1514963397.436991,1514963403.777165,4
"[577, 638]",1514963415.784718,1514963422.125028,4
"[577, 639]",1514963434.135015,1514963449.119795,4
"[577, 640]",1514963461.12915,1514963472.475901,4
"[577, 641]",1514963484.486594,1514963499.02396,4
"[577, 642]",1514963511.033182,1514963517.37326,4
"[577, 643]",1514963529.38301,1514963544.305239,4
"[577, 644]",1514963556.317198,1514963567.66567,4
"[577, 645]",1514963579.675065,1514963591.023935,4
"[577, 646]",1514963603.030078,1514963609.369907,4
"[577, 647]",1514963621.377604,1514963636.364437,4
"[577, 648]",1514963648.375071,1514963663.361553,4
"[577, 649]",1514963675.37105,1514963690.258011,4
"[578, 577]",1514963767.633044,1514963769.969274,3
"[578, 578]",1514963781.979497,1514963782.681316,3
"[578, 579]",1514963794.691519,1514963811.94968,4
"[578, 580]",1514963823.959034,1514963841.286506,4
"[578, 581]",1514963853.294045,1514963870.519929,4
"[578, 582]",1514963882.530135,1514963899.856502,4
"[578, 583]",1514963911.867321,1514963929.125697,4
"[578, 584]",1514963941.134853,1514963958.392861,4
"[578, 585]",1514963970.402346,1514963987.729257,4
"[578, 586]",1514963999.739034,1514964016.99701,4
"[578, 587]",1514964029.005172,1514964046.331843,4
"[578, 588]",1514964058.338493,1514964075.564818,4
"[578, 589]",1514964087.574364,1514964104.832546,4
"[578, 590]",1514964116.845177,1514964133.973686,4
"[578, 591]",1514964145.980548,1514964163.308009,4
"[578, 592]",1514964175.319052,1514964192.646649,4
"[578, 593]",1514964204.65698,1514964210.997972,4
"[578, 594]",1514964223.007453,1514964240.365861,4
"[578, 595]",1514964252.376459,1514964269.734413,4
"[578, 596]",1514964281.747014,1514964298.975005,4
"[578, 597]",1514964310.983976,1514964328.31064,4
"[578, 598]",1514964340.319956,1514964357.477109,4
"[578, 599]",1514964369.487005,1514964386.744576,4
"[578, 600]",1514964398.750717,1514964416.108907,4
"[578, 601]",1514964428.117418,1514964445.343585,4
"[578, 602]",1514964457.352564,1514964474.612008,4
"[578, 603]",1514964486.618538,1514964503.944487,4
"[578, 604]",1514964515.955095,1514964533.313831,4
"[578, 605]",1514964545.320852,1514964562.578428,4
"[578, 606]",1514964574.589392,1514964591.946737,4
"[578, 607]",1514964603.959317,1514964621.118393,4
"[578, 608]",1514964633.126711,1514964650.353168,4
"[578, 609]",1514964662.363395,1514964668.703817,4
"[578, 610]",1514964680.710402,1514964698.037702,4
"[578, 611]",1514964710.047024,1514964727.374404,4
"[578, 612]",1514964739.388068,1514964756.645459,4
"[578, 613]",1514964768.651303,1514964786.010988,4
"[578, 614]",1514964798.021796,1514964815.24879,4
"[578, 615]",1514964827.258109,1514964844.486541,4
"[578, 616]",1514964856.49757,1514964873.856193,4
"[578, 617]",1514964885.864702,1514964903.191753,4
"[578, 618]",1514964915.197183,1514964932.556586,4
"[578, 619]",1514964944.563021,1514964961.921402,4
"[578, 620]",1514964973.928632,1514964991.285285,4
"[578, 621]",1514965003.295218,1514965020.653104,4
"[578, 622]",1514965032.664754,1514965050.091733,4
"[578, 623]",1514965062.101452,1514965079.259791,4
"[578, 624]",1514965091.268969,1514965108.62774,4
"[578, 625]",1514965120.639077,1514965126.979445,4
"[578, 626]",1514965138.990288,1514965156.248526,4
"[578, 627]",1514965168.258531,1514965185.686222,4
"[578, 628]",1514965197.695787,1514965211.717802,4
"[578, 629]",1514965223.725103,1514965240.981865,4
"[578, 630]",1514965252.989274,1514965270.247566,4
"[578, 631]",1514965282.255049,1514965299.582913,4
"[578, 632]",1514965311.593298,1514965328.852435,4
"[578, 633]",1514965340.861925,1514965358.120532,4
"[578, 634]",1514965370.130816,1514965387.457539,4
"[578, 635]",1514965399.467037,1514965416.824275,4
"[578, 636]",1514965428.837103,1514965435.17678,4
"[578, 637]",1514965447.185514,1514965453.525306,4
"[578, 638]",1514965465.535001,1514965471.875211,4
"[578, 639]",1514965483.883024,1514965501.140115,4
"[578, 640]",1514965513.149515,1514965530.508181,4
"[578, 641]",1514965542.518672,1514965559.845754,4
"[578, 642]",1514965571.857535,1514965578.198052,4
"[578, 643]",1514965590.207965,1514965607.534949,4
"[578, 644]",1514965619.542871,1514965636.769308,4
"[578, 645]",1514965648.779466,1514965666.006074,4
"[578, 646]",1514965678.015627,1514965684.356125,4
"[578, 647]",1514965696.367638,1514965713.626749,4
"[578, 648]",1514965725.636316,1514965743.063521,4
"[578, 649]",1514965755.075007,1514965772.299947,4
"[579, 577]",1514965893.317049,1514965914.5551,4
"[579, 578]",1514965926.563568,1514965946.263025,3
"[579, 579]",1514965958.2766,1514965958.979065,3
"[579, 580]",1514965970.992726,1514965972.997423,3
"[579, 581]",1514965985.005153,1514965987.674177,3
"[579, 582]",1514965999.683066,1514966003.353604,3
"[579, 583]",1514966015.36631,1514966019.705961,3
"[579, 584]",1514966031.717008,1514966037.057921,3
"[579, 585]",1514966049.065834,1514966055.409342,3
"[579, 586]",1514966067.423046,1514966074.43534,3
"[579, 587]",1514966086.44495,1514966094.459179,3
"[579, 588]",1514966106.471021,1514966115.485418,3
"[579, 589]",1514966127.495092,1514966137.174858,3
"[579, 590]",1514966149.183851,1514966159.531464,3
"[579, 591]",1514966171.537205,1514966192.705157,4
"[579, 592]",1514966204.7134,1514966226.150113,4
"[579, 593]",1514966238.159012,1514966247.805039,4
"[579, 594]",1514966259.814121,1514966281.149565,4
"[579, 595]",1514966293.161095,1514966296.49861,3
"[579, 596]",1514966308.506474,1514966313.515653,3
"[579, 597]",1514966325.523211,1514966329.192874,3
"[579, 598]",1514966341.202999,1514966345.209659,3
"[579, 599]",1514966357.217095,1514966361.888935,3
"[579, 600]",1514966373.899064,1514966379.239355,3
"[579, 601]",1514966391.248243,1514966397.58954,3
"[579, 602]",1514966409.599018,1514966417.275854,3
"[579, 603]",1514966429.285452,1514966437.298928,3
"[579, 604]",1514966449.307085,1514966458.323664,3
"[579, 605]",1514966470.334621,1514966482.016624,3
"[579, 606]",1514966494.026064,1514966504.706278,3
"[579, 607]",1514966516.714672,1514966528.398228,3
"[579, 608]",1514966540.407031,1514966555.094569,3
"[579, 609]",1514966567.105933,1514966576.752085,4
"[579, 610]",1514966588.760057,1514966610.097144,4
"[579, 611]",1514966622.10601,1514966626.11372,3
"[579, 612]",1514966638.121392,1514966644.131573,3
"[579, 613]",1514966656.142048,1514966662.816327,3
"[579, 614]",1514966674.824345,1514966679.162998,3
"[579, 615]",1514966691.173097,1514966696.513954,3
"[579, 616]",1514966708.521684,1514966715.534189,3
"[579, 617]",1514966727.544068,1514966735.220457,3
"[579, 618]",1514966747.229237,1514966754.905147,3
"[579, 619]",1514966767.414296,1514966776.093336,3
"[579, 620]",1514966788.104556,300.0,1
"[579, 621]",1514967100.116054,300.0,1
"[579, 622]",1514967412.126702,300.0,1
"[579, 623]",1514967724.137943,1514967740.479569,3
"[579, 624]",1514967752.487549,300.0,1
"[579, 625]",1514968064.497974,1514968074.143739,4
"[579, 626]",1514968086.151006,1514968107.387029,4
"[579, 627]",1514968119.39477,1514968140.662655,4
"[579, 628]",1514968152.672503,1514968174.041067,4
"[579, 629]",1514968186.050874,1514968207.488587,4
"[579, 630]",1514968219.499029,1514968240.766245,4
"[579, 631]",1514968252.777448,1514968274.044943,4
"[579, 632]",1514968286.050371,1514968307.519179,4
"[579, 633]",1514968319.528783,1514968340.864286,4
"[579, 634]",1514968352.872721,1514968374.208206,4
"[579, 635]",1514968386.217136,1514968407.553304,4
"[579, 636]",1514968419.566487,1514968429.112509,4
"[579, 637]",1514968441.120953,1514968450.766609,4
"[579, 638]",1514968462.776871,1514968472.490709,4
"[579, 639]",1514968484.495902,1514968497.180584,3
"[579, 640]",1514968509.189165,1514968525.524512,3
"[579, 641]",1514968537.533962,1514968558.901838,4
"[579, 642]",1514968570.911068,1514968580.557076,4
"[579, 643]",1514968592.564418,1514968606.904975,3
"[579, 644]",1514968618.915035,1514968634.256637,3
"[579, 645]",1514968646.267067,1514968667.519776,4
"[579, 646]",1514968679.529568,1514968689.143075,4
"[579, 647]",1514968701.152648,1514968716.843745,3
"[579, 648]",1514968728.855468,300.0,1
"[579, 649]",1514969040.864833,1514969062.302221,4
"[580, 577]",1514969123.686336,1514969145.055199,4
"[580, 578]",1514969157.062877,1514969166.079295,3
"[580, 579]",1514969178.088014,1514969182.426651,3
"[580, 580]",1514969194.435993,1514969195.137431,3
"[580, 581]",1514969207.146633,1514969209.150443,3
"[580, 582]",1514969221.163898,1514969223.832438,3
"[580, 583]",1514969235.839333,1514969239.509111,3
"[580, 584]",1514969251.521589,1514969256.193161,3
"[580, 585]",1514969268.203002,1514969273.544179,3
"[580, 586]",1514969285.55161,1514969291.562034,3
"[580, 587]",1514969303.569899,1514969310.583574,3
"[580, 588]",1514969322.591308,1514969330.26811,3
"[580, 589]",1514969342.277176,1514969351.293043,3
"[580, 590]",1514969363.298046,1514969372.978721,3
"[580, 591]",1514969384.991084,1514969406.345238,4
"[580, 592]",1514969418.35502,1514969439.708224,4
"[580, 593]",1514969451.720516,1514969461.334712,4
"[580, 594]",1514969473.341254,1514969494.694469,4
"[580, 595]",1514969506.701224,1514969511.710237,3
"[580, 596]",1514969523.715224,1514969527.05281,3
"[580, 597]",1514969539.060815,1514969544.401679,3
"[580, 598]",1514969556.411025,1514969561.752272,3
"[580, 599]",1514969573.761177,1514969577.768793,3
"[580, 600]",1514969589.774752,1514969594.446366,3
"[580, 601]",1514969606.45526,1514969612.129042,3
"[580, 602]",1514969624.139017,1514969630.814152,3
"[580, 603]",1514969642.823897,1514969650.167707,3
"[580, 604]",1514969662.177187,1514969670.522578,3
"[580, 605]",1514969682.532933,1514969691.547917,3
"[580, 606]",1514969703.559029,1514969713.240427,3
"[580, 607]",1514969725.24753,1514969735.93029,3
"[580, 608]",1514969747.93503,1514969759.95532,3
"[580, 609]",1514969771.963333,1514969781.709136,4
"[580, 610]",1514969793.717279,1514969815.154065,4
"[580, 611]",1514969827.162298,1514969831.501096,3
"[580, 612]",1514969843.511128,1514969847.181952,3
"[580, 613]",1514969859.192066,1514969865.866237,3
"[580, 614]",1514969877.875025,1514969882.88414,3
"[580, 615]",1514969894.89504,1514969899.566584,3
"[580, 616]",1514969911.571026,1514969916.580647,3
"[580, 617]",1514969928.588908,1514969934.599037,3
"[580, 618]",1514969946.60692,1514969953.282642,3
"[580, 619]",1514969965.292801,1514969973.638564,3
"[580, 620]",1514969985.647133,1514969995.327485,3
"[580, 621]",1514970007.335039,300.0,1
"[580, 622]",1514970319.345833,1514970332.031028,3
"[580, 623]",1514970344.040871,1514970355.724404,3
"[580, 624]",1514970367.734689,300.0,1
"[580, 625]",1514970679.747679,1514970689.362236,4
"[580, 626]",1514970701.370998,1514970722.638712,4
"[580, 627]",1514970734.644223,1514970755.881813,4
"[580, 628]",1514970767.890955,1514970789.1278,4
"[580, 629]",1514970801.135496,1514970822.403031,4
"[580, 630]",1514970834.414786,1514970855.650876,4
"[580, 631]",1514970867.661546,1514970888.929738,4
"[580, 632]",1514970900.937743,1514970922.273605,4
"[580, 633]",1514970934.281597,1514970955.649439,4
"[580, 634]",1514970967.657193,1514970988.994574,4
"[580, 635]",1514971001.00304,1514971022.371327,4
"[580, 636]",1514971034.382519,1514971044.028288,4
"[580, 637]",1514971056.039325,1514971065.552969,4
"[580, 638]",1514971077.56021,1514971087.306792,4
"[580, 639]",1514971099.315214,1514971111.651947,3
"[580, 640]",1514971123.662146,1514971137.349492,3
"[580, 641]",1514971149.360323,1514971170.712617,4
"[580, 642]",1514971182.722082,1514971192.367375,4
"[580, 643]",1514971204.375038,1514971218.714135,3
"[580, 644]",1514971230.721057,1514971243.742767,3
"[580, 645]",1514971255.752164,1514971277.10595,4
"[580, 646]",1514971289.116995,1514971298.731679,4
"[580, 647]",1514971310.741418,1514971328.772887,3
"[580, 648]",1514971340.782661,1514971357.117259,3
"[580, 649]",1514971369.127047,1514971390.464709,4
"[581, 577]",1514971452.853012,1514971474.219502,4
"[581, 578]",1514971486.23098,1514971635.57302,3
"[581, 579]",1514971647.579645,1514971653.252047,3
"[581, 580]",1514971665.260422,1514971669.932269,3
"[581, 581]",1514971681.943008,1514971682.644489,3
"[581, 582]",1514971694.65504,1514971696.358523,3
"[581, 583]",1514971708.367585,1514971711.035806,3
"[581, 584]",1514971723.046945,1514971726.716588,3
"[581, 585]",1514971738.724706,1514971743.063507,3
"[581, 586]",1514971755.072348,1514971760.412852,3
"[581, 587]",1514971772.419503,1514971778.43044,3
"[581, 588]",1514971790.441543,1514971797.453014,3
"[581, 589]",1514971809.461627,1514971817.476593,3
"[581, 590]",1514971829.486116,1514971838.16466,3
"[581, 591]",1514971850.177231,1514971871.614819,4
"[581, 592]",1514971883.626066,1514971904.859312,4
"[581, 593]",1514971916.872712,1514971926.587229,4
"[581, 594]",1514971938.596929,1514971959.833287,4
"[581, 595]",1514971971.929303,1514971977.602306,3
"[581, 596]",1514971989.610658,1514971994.619576,3
"[581, 597]",1514972006.629087,1514972009.966703,3
"[581, 598]",1514972021.973621,1514972027.314051,3
"[581, 599]",1514972039.323036,1514972042.992698,3
"[581, 600]",1514972055.000556,1514972059.00755,3
"[581, 601]",1514972071.019161,1514972075.691149,3
"[581, 602]",1514972087.703227,1514972093.043933,3
"[581, 603]",1514972105.053475,1514972111.728346,3
"[581, 604]",1514972123.738175,1514972130.749497,3
"[581, 605]",1514972142.760205,1514972151.106542,3
"[581, 606]",1514972163.117368,1514972171.795425,3
"[581, 607]",1514972183.8026,1514972193.483352,3
"[581, 608]",1514972205.490332,300.0,1
"[581, 609]",1514972517.500009,1514972527.146407,4
"[581, 610]",1514972539.153865,1514972560.490732,4
"[581, 611]",1514972572.504323,1514972577.845121,3
"[581, 612]",1514972589.854998,1514972594.194118,3
"[581, 613]",1514972606.207285,1514972610.214322,3
"[581, 614]",1514972622.219907,1514972630.565351,3
"[581, 615]",1514972642.57659,1514972649.251174,3
"[581, 616]",1514972661.260005,1514972665.598988,3
"[581, 617]",1514972677.607398,1514972683.280767,3
"[581, 618]",1514972695.291027,1514972701.301438,3
"[581, 619]",1514972713.311848,1514972727.335669,3
"[581, 620]",1514972739.34365,300.0,1
"[581, 621]",1514973051.357126,300.0,1
"[581, 622]",1514973363.366446,300.0,1
"[581, 623]",1514973675.373759,1514973686.392242,3
"[581, 624]",1514973698.401257,300.0,1
"[581, 625]",1514974010.410087,1514974020.05622,4
"[581, 626]",1514974032.066482,1514974053.418865,4
"[581, 627]",1514974065.428093,1514974086.764375,4
"[581, 628]",1514974098.775032,1514974120.011536,4
"[581, 629]",1514974132.021465,1514974153.357693,4
"[581, 630]",1514974165.366604,1514974186.703968,4
"[581, 631]",1514974198.717193,1514974220.085229,4
"[581, 632]",1514974232.096771,1514974253.435111,4
"[581, 633]",1514974265.444438,1514974286.696979,4
"[581, 634]",1514974298.709454,1514974319.945567,4
"[581, 635]",1514974331.951435,1514974353.388044,4
"[581, 636]",1514974365.398804,1514974375.04426,4
"[581, 637]",1514974387.05391,1514974396.668925,4
"[581, 638]",1514974408.680013,1514974418.224996,4
"[581, 639]",1514974430.235502,1514974459.583977,3
"[581, 640]",1514974471.592721,1514974493.260899,3
"[581, 641]",1514974505.270619,1514974526.639142,4
"[581, 642]",1514974538.650187,1514974548.196126,4
"[581, 643]",1514974560.204501,1514974581.904385,3
"[581, 644]",1514974593.912194,1514974624.927792,3
"[581, 645]",1514974636.937963,1514974658.304707,4
"[581, 646]",1514974670.314517,1514974679.929231,4
"[581, 647]",1514974691.939997,1514974714.276863,3
"[581, 648]",1514974726.288148,1514974743.315669,3
"[581, 649]",1514974755.323407,1514974776.559883,4
"[582, 577]",1514974849.92507,1514974871.291626,4
"[582, 578]",1514974883.30478,1514974901.335477,3
"[582, 579]",1514974913.345435,1514974919.355648,3
"[582, 580]",1514974931.363401,1514974936.70423,3
"[582, 581]",1514974948.711137,1514974953.050323,3
"[582, 582]",1514974965.055921,1514974965.757738,3
"[582, 583]",1514974977.770975,1514974979.77495,3
"[582, 584]",1514974991.783966,1514974994.451898,3
"[582, 585]",1514975006.463473,1514975009.801072,3
"[582, 586]",1514975021.810948,1514975026.483013,3
"[582, 587]",1514975038.493262,1514975043.833821,3
"[582, 588]",1514975055.84383,1514975061.853776,3
"[582, 589]",1514975073.86263,1514975080.87487,3
"[582, 590]",1514975092.886227,1514975100.898864,3
"[582, 591]",1514975112.907806,1514975134.175316,4
"[582, 592]",1514975146.182872,1514975167.518781,4
"[582, 593]",1514975179.52748,1514975189.172168,4
"[582, 594]",1514975201.185526,1514975222.5218,4
"[582, 595]",1514975234.531534,1514975240.872944,3
"[582, 596]",1514975252.880888,1514975258.890946,3
"[582, 597]",1514975270.900816,1514975276.574313,3
"[582, 598]",1514975288.583002,1514975291.919078,3
"[582, 599]",1514975303.930752,1514975309.270727,3
"[582, 600]",1514975321.279381,1514975327.289863,3
"[582, 601]",1514975339.299427,1514975343.639007,3
"[582, 602]",1514975355.650102,1514975360.32188,3
"[582, 603]",1514975372.3296,1514975378.002321,3
"[582, 604]",1514975390.011081,1514975396.686293,3
