,395
1000,19.034856081
396,2.00541710854
397,3.00592184067
398,3.67036509514
399,4.67301511765
400,5.3413310051
401,6.01101899147
402,8.34739089012
403,17.3380491734
404,10.3503189087
405,11.0192239285
406,12.6875588894
407,12.687335968
408,13.3378229141
409,22.3357870579
410,24.677834034
411,200.0
412,200.0
413,24.6780560017
414,11.6825428009
415,19.3346059322
416,200.0
417,7.34446692467
418,5.00986790657
419,3.33756995201
420,6.01104998589
421,5.01031303406
422,4.00712418556
423,4.67016410828
424,5.67437601089
425,13.6845939159
426,200.0
427,200.0
428,11.0204441547
429,13.6893050671
430,12.3375680447
431,13.339359045
432,20.0370709896
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,200.0
439,8.01469492912
440,18.3352689743
441,5.34188914299
442,4.34047603607
443,3.67189002037
444,6.67701911926
445,5.67449903488
446,5.00994181633
447,5.00930905342
448,6.01142215729
449,48.3514089584
450,11.0196168423
451,13.3387892246
452,20.6707808971
453,14.0248639584
454,200.0
455,200.0
456,11.6844170094
457,9.0167620182
458,8.34882807732
459,7.01402997971
460,6.34391403198
461,6.01020503044
462,5.00936388969
463,4.67332601547
464,7.34592604637
465,6.34231209755
466,5.34107708931
467,5.6729259491
468,6.34236693382
469,7.34604907036
470,18.3347678185
471,24.3401238918
472,31.0241429806
473,200.0
474,23.6772699356
475,200.0
476,200.0
477,11.02059412
478,9.6813390255
479,8.01537799835
480,8.01618003845
481,200.0
482,34.0260841846
483,200.0
484,200.0
485,200.0
486,22.005343914
487,200.0
488,7.01290607452
489,7.01169109344
490,7.67803287506
491,11.0161929131
492,50.6923661232
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,15.336648941
501,11.6850907803
502,9.01669406891
503,12.0181210041
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,10.0189578533
512,7.67765688896
513,8.34737586975
514,200.0
515,200.0
516,31.0190279484
517,24.678155899
518,17.3351130486
519,16.0297968388
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,9.34864497185
528,8.67951393127
529,9.01632404327
530,200.0
531,200.0
532,200.0
533,18.3350450993
534,11.3363718987
535,21.0026140213
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,10.0185770988
544,9.34637904167
545,10.0182030201
546,200.0
547,200.0
548,14.689496994
549,13.6883831024
550,18.3364751339
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,10.3485569954
559,10.6806058884
560,16.6941199303
561,200.0
562,200.0
563,20.33893013
564,16.0294001102
565,13.0252151489
566,14.3395431042
567,68.6898391247
568,28.0074560642
569,16.6938538551
570,37.0332770348
571,24.6769828796
572,21.3381819725
573,19.3346219063
574,11.3362538815
575,11.6841211319
576,200.0
577,200.0
578,20.3386261463
579,17.6973378658
580,23.3453538418
581,16.3370769024
582,38.0026059151
583,29.3569719791
584,17.6968109608
585,14.6903531551
586,26.3480961323
587,200.0
588,17.0342741013
589,17.6973159313
590,21.0035610199
591,200.0
592,200.0
593,200.0
594,200.0
595,20.0304758549
596,21.6951591969
597,37.3603048325
598,25.0102698803
599,23.0070989132
600,17.3352899551
601,52.3618900776
602,15.0292739868
603,14.3357751369
604,14.3408970833
605,14.025575161
606,14.0273721218
607,14.0290570259
608,200.0
609,200.0
610,200.0
611,15.0278041363
612,32.0233528614
613,23.0061299801
614,18.0348269939
615,35.0261378288
616,20.0021851063
617,27.351195097
618,17.0240800381
619,53.3617880344
620,200.0
621,26.6753549576
622,200.0
623,14.3409149647
624,68.0235729218
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,19.3360600471
640,24.3463468552
641,200.0
642,200.0
643,16.6928319931
644,18.0287981033
645,200.0
646,200.0
647,24.0374588966
648,200.0
649,200.0
650,200.0
651,200.0
652,200.0
653,12.0286228657
