,301
1000,12.6930649281
302,2.00501585007
303,2.67012906075
304,3.67239308357
305,4.34252619743
306,5.34358286858
307,6.34689688683
308,151.669173002
309,200.0
310,30.3712160587
311,12.6954991817
312,15.3354251385
313,200.0
314,200.0
315,200.0
316,7.68289494514
317,6.6798388958
318,5.67644500732
319,5.34563994408
320,3.00728607178
321,8.68544101715
322,3.6723818779
323,4.00943088531
324,4.67541003227
325,6.01410508156
326,6.34749794006
327,7.34986782074
328,8.68374800682
329,9.3393330574
330,9.6855199337
331,10.3391590118
332,20.6807260513
333,26.6699888706
334,6.68142008781
335,6.01342797279
336,5.01353621483
337,4.34302902222
338,3.67202305794
339,6.01388096809
340,5.6764550209
341,4.34197115898
342,5.34527683258
343,6.34634613991
344,7.01779317856
345,8.35039615631
346,8.33625507355
347,9.02224111557
348,10.3402531147
349,11.3425269127
350,200.0
351,200.0
352,11.0255579948
353,6.34627580643
354,5.67715716362
355,5.01062488556
356,4.67405104637
357,6.34611797333
358,5.67766499519
359,5.67662286758
360,6.01535010338
361,6.34696722031
362,7.34851098061
363,8.02040100098
364,8.68342709541
365,10.0249068737
366,10.6881349087
367,14.035941124
368,12.6932141781
369,200.0
370,200.0
371,7.34909892082
372,6.67788982391
373,6.68099498749
374,6.01352906227
375,5.34514117241
376,7.34803199768
377,6.34592700005
378,6.6801700592
379,6.67871904373
380,7.3500919342
381,8.01825284958
382,8.01943993568
383,9.02114391327
384,9.68684196472
385,12.0278151035
386,200.0
387,200.0
388,200.0
389,22.3496630192
390,19.3431999683
391,18.3420519829
392,200.0
393,15.6694920063
394,200.0
395,12.6915049553
396,8.01808190346
397,7.34826612473
398,7.01605200768
399,6.67915582657
400,6.3466219902
401,8.68553304672
402,8.35031795502
403,200.0
404,7.68128705025
405,7.6804831028
406,8.35009503365
407,8.68567800522
408,9.33685803413
409,11.3406419754
410,12.6956601143
411,200.0
412,200.0
413,50.6801249981
414,30.0042059422
415,17.3407700062
416,200.0
417,200.0
418,13.6958858967
419,9.68582510948
420,8.68371510506
421,8.01932406425
422,7.68055415154
423,7.68324995041
424,7.0162551403
425,11.3416941166
426,200.0
427,200.0
428,12.0289268494
429,8.68327999115
430,9.33701515198
431,9.33687114716
432,36.0142228603
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,18.0071480274
439,23.3538088799
440,23.6683719158
441,11.6906759739
442,10.3401479721
443,9.68572497368
444,9.02070188522
445,8.68356990814
446,9.02050089836
447,8.33679699898
448,8.01796913147
449,11.3430159092
450,20.3463449478
451,9.68800783157
452,10.0225439072
453,10.0251369476
454,16.0372459888
455,200.0
456,200.0
457,18.6701469421
458,18.0043978691
459,14.0324950218
460,14.3352460861
461,11.3350889683
462,11.0252110958
463,10.3390791416
464,10.0223689079
465,9.33657217026
466,10.0222799778
467,9.3380420208
468,9.02063703537
469,15.3353779316
470,20.6824500561
471,200.0
472,200.0
473,200.0
474,12.3356668949
475,200.0
476,200.0
477,25.0222921371
478,53.6877779961
479,17.3420679569
480,23.0176379681
481,16.7005739212
482,22.0141358376
483,21.3506159782
484,17.341531992
485,15.3367261887
486,12.6929399967
487,18.673058033
488,10.0229780674
489,9.68607807159
490,14.0326519012
491,15.3380801678
492,14.6974718571
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,19.0107328892
501,16.3382179737
502,17.3399620056
503,16.3359339237
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,11.3353390694
512,10.6904759407
513,14.6969850063
514,200.0
515,200.0
516,21.3475949764
517,17.3398320675
518,17.0052449703
519,21.6811740398
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,12.3376808167
528,11.3413729668
529,16.339496851
530,200.0
531,200.0
532,200.0
533,25.359390974
534,23.3549370766
535,19.0104329586
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,12.6926109791
544,12.029501915
545,18.0035729408
546,200.0
547,200.0
548,19.0079679489
549,24.6686549187
550,18.3412630558
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,14.0330018997
559,13.0304200649
560,17.673719883
561,200.0
562,200.0
563,20.3461098671
564,25.0229928493
565,22.354624033
566,24.019698143
567,24.3554608822
568,20.0100049973
569,29.0322341919
570,27.3651452065
571,200.0
572,25.3580930233
573,15.0378069878
574,14.0333478451
575,16.0374040604
576,200.0
577,200.0
578,90.6741530895
579,20.680095911
580,27.0232272148
581,25.3572449684
582,93.0062551498
583,22.6819720268
584,18.3436498642
585,43.3631720543
586,23.6698679924
587,37.0162339211
588,16.6699800491
589,14.6992440224
590,23.3546330929
591,200.0
592,200.0
593,200.0
594,200.0
595,20.6781840324
596,22.3501908779
597,24.671710968
598,23.6691198349
599,21.3524961472
600,19.3443188667
601,28.0328121185
602,19.6773180962
603,19.3475720882
604,16.0370020866
605,15.6980288029
606,23.0211458206
607,20.0142829418
608,44.3394107819
609,200.0
610,200.0
611,21.6812961102
612,28.027807951
613,33.3411881924
614,25.0260190964
615,22.0169668198
616,26.6712181568
617,26.0283939838
618,20.0119380951
619,22.3560779095
620,200.0
621,200.0
622,21.6694939137
623,24.6685619354
624,200.0
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,30.3702819347
640,32.6758139133
641,200.0
642,200.0
643,200.0
644,200.0
645,200.0
646,200.0
647,51.687308073
648,36.3533980846
649,200.0
650,200.0
651,200.0
652,200.0
653,13.3371720314
