,43
1000,9.02186894417
44,2.00502490997
45,200.0
46,10.3423471451
47,7.68166589737
48,6.34604001045
49,5.67657709122
50,6.01409506798
51,6.67928004265
52,4.34191799164
53,200.0
54,19.6764950752
55,6.67862200737
56,7.01662516594
57,6.67946410179
58,6.67978096008
59,7.34848308563
60,12.0255749226
61,200.0
62,15.6984088421
63,15.3352451324
64,200.0
65,29.3645119667
66,13.3366761208
67,22.3549060822
68,200.0
69,12.0265250206
70,9.02129411697
71,7.68206119537
72,7.34921002388
73,7.34887695312
74,8.0199739933
75,200.0
76,200.0
77,14.0325050354
78,15.0340158939
79,14.0343971252
80,12.6935870647
81,12.3379180431
82,24.673915863
83,10.3407728672
84,9.3422870636
85,9.3356218338
86,8.34974908829
87,8.35000491142
88,8.68416786194
89,9.02086901665
90,11.025908947
91,64.34146595
92,16.0366549492
93,16.6701989174
94,15.699657917
95,13.3468239307
96,13.69602108
97,11.3424310684
98,11.0256910324
99,10.0216209888
100,10.6886110306
101,9.01974987984
102,9.02056097984
103,9.02017092705
104,10.0219900608
105,15.6688599586
106,200.0
107,16.3397378922
108,16.0022070408
109,14.3354949951
110,13.6936898232
111,12.6912071705
112,12.0277218819
113,12.692814827
114,11.0252358913
115,10.6872739792
116,10.0235760212
117,10.02541399
118,10.0218999386
119,11.0263960361
120,200.0
121,200.0
122,17.0018410683
123,16.0354139805
124,15.6995010376
125,14.0314118862
126,13.3355600834
127,12.3372678757
128,12.0270860195
129,11.3413519859
130,11.0243201256
131,10.6865878105
132,10.6874010563
133,11.0264780521
134,17.671227932
135,200.0
136,200.0
137,18.005136013
138,15.6995069981
139,14.6975588799
140,14.335064888
141,13.694370985
142,13.3368871212
143,12.6933150291
144,12.3423998356
145,12.0269589424
146,12.0280060768
147,11.6897850037
148,11.6885900497
149,14.0334060192
150,200.0
151,200.0
152,17.3413491249
153,16.0385520458
154,16.0366921425
155,15.3376469612
156,14.0328269005
157,14.032348156
158,14.0312290192
159,13.0289959908
160,13.028717041
161,12.6924750805
162,12.6928048134
163,12.6919360161
164,14.0318789482
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,22.0154747963
172,17.3401060104
173,17.0037090778
174,16.3391828537
175,16.0383360386
176,15.7002580166
177,14.6992390156
178,14.0332520008
179,13.6945838928
180,13.6945772171
181,14.3392059803
182,13.3374578953
183,13.336468935
184,15.0322759151
185,26.023113966
186,17.6714777946
187,18.0046999454
188,31.0047409534
189,21.3490660191
190,20.6805589199
191,27.6710669994
192,200.0
193,18.3423399925
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,14.6947929859
204,19.0039439201
205,25.0217831135
206,17.0020449162
207,18.004114151
208,27.3622629642
209,21.0138189793
210,282.351006031
211,200.0
212,37.6902151108
213,200.0
214,200.0
215,200.0
216,200.0
217,16.0353550911
218,19.3427839279
219,39.3550009727
220,21.0141570568
221,200.0
222,42.002835989
223,38.0058820248
224,200.0
225,200.0
226,35.0116331577
227,40.3557260036
228,41.3615868092
229,200.0
230,200.0
231,16.6702578068
232,18.3407018185
233,19.3459148407
234,32.0034971237
235,22.0154700279
236,33.6793138981
237,29.3702728748
238,200.0
239,200.0
240,35.0161190033
241,77.6796281338
242,200.0
243,200.0
244,200.0
245,17.3424601555
246,20.010792017
247,27.3642380238
248,34.008895874
249,22.6686959267
250,33.6792199612
251,30.3666200638
252,26.6742651463
253,200.0
254,43.3624300957
255,44.0055150986
256,56.6972000599
257,200.0
258,200.0
259,200.0
260,19.674656868
261,30.669369936
262,63.6798231602
263,21.0109431744
264,24.672287941
265,31.6740190983
266,200.0
267,200.0
268,200.0
269,43.001967907
270,66.0166609287
271,200.0
272,200.0
273,25.6714251041
274,20.3458340168
275,75.0027828217
276,98.0214660168
277,32.670787096
278,38.6849009991
279,49.6759200096
280,200.0
281,200.0
282,200.0
283,34.0092871189
284,32.0094320774
285,200.0
286,200.0
287,200.0
288,23.672068119
289,22.0140628815
290,22.3493409157
291,37.3479530811
292,25.6744730473
293,47.6704339981
294,200.0
295,200.0
296,32.0075831413
297,35.6864931583
298,80.6812479496
299,34.3410089016
300,200.0
301,200.0
302,23.6843738556
303,23.353085041
304,23.3513100147
305,23.6685259342
306,54.3383600712
307,24.3535838127
308,36.3460791111
309,200.0
310,200.0
311,30.669178009
312,30.6704969406
313,42.0039460659
314,200.0
315,200.0
316,200.0
317,26.0217721462
318,42.7001521587
319,96.6762888432
320,23.3526711464
321,23.6726200581
322,25.0233500004
323,37.6832790375
324,35.3398799896
325,46.6741240025
326,27.3618860245
327,41.6981611252
328,28.0301859379
329,29.0340969563
330,200.0
331,39.351624012
332,200.0
333,198.676984072
334,43.0040919781
335,200.0
336,24.6728999615
337,24.3570768833
338,22.0169451237
339,24.3536579609
340,57.6994049549
341,25.3592538834
342,33.3407640457
343,28.0280849934
344,27.021214962
345,30.3678400517
346,37.3478441238
347,29.3664429188
348,31.6740629673
349,29.6689360142
350,200.0
351,31.0321989059
352,26.6729829311
353,26.674639225
354,25.6722369194
355,25.3552079201
356,23.0186419487
357,25.6723089218
358,46.3376450539
359,141.69175601
360,26.0254509449
361,26.3617630005
362,26.3592989445
363,53.01953578
364,34.3406910896
365,37.3488619328
366,31.3385438919
367,30.3360412121
368,200.0
369,200.0
370,200.0
371,86.7037670612
372,26.0250308514
373,26.6747910976
374,32.6761569977
375,24.0176510811
376,26.3577890396
377,27.6725308895
378,33.6787638664
379,52.68618083
380,29.032651186
381,36.0176639557
382,29.0023219585
383,37.6855430603
384,52.3377728462
385,45.3388559818
386,200.0
387,200.0
388,200.0
389,200.0
390,39.0072510242
391,200.0
392,200.0
393,34.3419270515
394,33.3396580219
395,36.3496198654
396,65.6804151535
397,29.3655641079
398,53.0154180527
399,25.3560569286
400,25.01781106
401,27.6725318432
402,51.0186808109
403,39.3502628803
404,28.6725950241
405,28.3634648323
406,29.0312788486
407,29.6712169647
408,46.3360228539
409,39.0079689026
410,200.0
411,200.0
412,200.0
413,200.0
414,200.0
415,200.0
416,200.0
417,200.0
418,37.689248085
419,29.6690027714
420,43.704157114
421,37.3473031521
422,28.3631010056
423,26.3626010418
424,25.6752808094
425,200.0
426,200.0
427,200.0
428,30.0036330223
429,29.369795084
430,54.6879849434
431,31.6703791618
432,36.345279932
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,200.0
439,200.0
440,200.0
441,32.0067470074
442,38.3530650139
443,29.368129015
444,39.005975008
445,30.3712580204
446,29.0254230499
447,26.6686849594
448,26.362154007
449,30.6687588692
450,44.7025029659
451,29.6685469151
452,30.0023109913
453,30.3361690044
454,43.3630170822
455,200.0
456,200.0
457,200.0
458,200.0
459,39.3550949097
460,32.0039470196
461,32.339236021
462,93.010642767
463,39.3565678596
464,30.0298471451
465,30.031678915
466,36.3450341225
467,27.6704778671
468,27.3602018356
469,60.0372209549
470,59.698029995
471,200.0
472,200.0
473,200.0
474,48.0103709698
475,200.0
476,200.0
477,200.0
478,200.0
479,42.3599200249
480,34.3376779556
481,38.0138449669
482,35.6808178425
483,200.0
484,32.3354561329
485,200.0
486,200.0
487,32.0074648857
488,37.0034101009
489,28.366535902
490,75.6741061211
491,32.3351690769
492,200.0
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,200.0
501,38.3522081375
502,37.0164530277
503,35.0086240768
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,30.6699168682
512,29.0306348801
513,34.0068759918
514,200.0
515,200.0
516,55.6947360039
517,85.0026059151
518,37.3504111767
519,200.0
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,31.0049850941
528,29.6709599495
529,200.0
530,200.0
531,200.0
532,200.0
533,40.0031960011
534,200.0
535,200.0
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,33.3415231705
544,31.0047719479
545,36.3493571281
546,200.0
547,200.0
548,90.0112011433
549,200.0
550,200.0
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,33.3415460587
559,31.6741600037
560,46.0048639774
561,200.0
562,200.0
563,200.0
564,200.0
565,200.0
566,200.0
567,200.0
568,200.0
569,200.0
570,200.0
571,200.0
572,200.0
573,34.3444700241
574,33.0093679428
575,55.6891269684
576,200.0
577,200.0
578,200.0
579,200.0
580,200.0
581,200.0
582,200.0
583,200.0
584,200.0
585,200.0
586,200.0
587,200.0
588,35.3438558578
589,34.3381597996
590,47.0091838837
591,200.0
592,200.0
593,200.0
594,200.0
595,200.0
596,200.0
597,200.0
598,200.0
599,200.0
600,200.0
601,200.0
602,200.0
603,200.0
604,36.6831760406
605,34.343023777
606,37.6860260963
607,200.0
608,200.0
609,200.0
610,200.0
611,200.0
612,200.0
613,200.0
614,200.0
615,200.0
616,200.0
617,200.0
618,200.0
619,38.3515169621
620,200.0
621,200.0
622,47.6751070023
623,200.0
624,200.0
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,200.0
640,200.0
641,200.0
642,200.0
643,200.0
644,200.0
645,200.0
646,200.0
647,200.0
648,200.0
649,200.0
650,200.0
651,200.0
652,200.0
653,31.6727142334
