,102
1000,5.01191687584
103,2.00557398796
104,2.66979289055
105,200.0
106,200.0
107,12.0275249481
108,11.3421888351
109,11.0260419846
110,11.0257968903
111,9.0215408802
112,8.01770091057
113,7.3479449749
114,6.34645414352
115,5.67558002472
116,5.0129430294
117,3.33936810493
118,5.3438539505
119,7.0157828331
120,200.0
121,200.0
122,12.0268681049
123,11.343421936
124,10.3410449028
125,9.33704614639
126,8.35020589828
127,7.68176794052
128,7.01581692696
129,6.34752202034
130,5.01197195053
131,4.67580890656
132,3.67241811752
133,5.67798900604
134,5.67648983002
135,200.0
136,200.0
137,12.3368990421
138,11.6921019554
139,10.6865799427
140,10.0235898495
141,8.68234205246
142,9.33569383621
143,7.01703810692
144,7.68120908737
145,6.345236063
146,5.01194000244
147,4.34121394157
148,7.01634693146
149,44.3635880947
150,200.0
151,200.0
152,12.3362851143
153,11.34354496
154,11.0247290134
155,10.6872429848
156,9.33820700645
157,8.35043406487
158,7.68175816536
159,7.01650500298
160,6.34586691856
161,6.01533198357
162,5.34528493881
163,6.68081998825
164,18.0080740452
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,15.3377871513
172,12.6914060116
173,11.3405981064
174,10.6885240078
175,10.0254709721
176,10.0230908394
177,8.68471097946
178,9.33705592155
179,7.68177294731
180,7.68176698685
181,6.67990016937
182,6.34718704224
183,8.68519210815
184,7.68267202377
185,17.0033659935
186,8.33782196045
187,9.02289319038
188,10.3414428234
189,11.3354809284
190,13.337690115
191,22.0141270161
192,200.0
193,14.3353290558
194,200.0
195,200.0
196,57.6705729961
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,9.33673501015
204,8.01858592033
205,8.33638596535
206,8.33607506752
207,12.0308821201
208,10.3415842056
209,11.0280508995
210,12.6960570812
211,200.0
212,40.7017159462
213,200.0
214,41.700204134
215,200.0
216,200.0
217,14.0314991474
218,11.0248739719
219,9.33909201622
220,10.0231530666
221,12.027700901
222,10.688639164
223,34.6810209751
224,14.699493885
225,200.0
226,35.342977047
227,43.3610589504
228,24.0181679726
229,200.0
230,200.0
231,13.0321948528
232,10.6879799366
233,10.6877288818
234,10.0226039886
235,11.6928517818
236,200.0
237,19.6777119637
238,200.0
239,200.0
240,63.6810669899
241,30.370565176
242,38.3539128304
243,200.0
244,200.0
245,15.3371739388
246,10.6881921291
247,32.6754159927
248,14.0336959362
249,12.0281820297
250,16.3374240398
251,52.681278944
252,20.6781480312
253,200.0
254,29.3679490089
255,32.0059919357
256,33.678030014
257,34.3464679718
258,200.0
259,15.0368909836
260,11.6916911602
261,23.6708641052
262,17.6756839752
263,15.3356919289
264,14.3361721039
265,16.0381569862
266,200.0
267,200.0
268,200.0
269,39.3573589325
270,22.3523938656
271,200.0
272,200.0
273,200.0
274,12.3358972073
275,15.3377599716
276,16.0370459557
277,26.0241799355
278,14.0333149433
279,17.6757218838
280,200.0
281,200.0
282,33.3427548409
283,25.3626489639
284,22.6691191196
285,200.0
286,200.0
287,200.0
288,17.0056049824
289,13.6946678162
290,17.6686210632
291,14.6986780167
292,15.3371610641
293,16.6708910465
294,20.3462049961
295,200.0
296,39.69643116
297,71.0057630539
298,26.3608369827
299,38.3570809364
300,200.0
301,26.0279009342
302,16.6709449291
303,16.6701929569
304,15.337487936
305,14.6994180679
306,25.6748747826
307,68.0247030258
308,200.0
309,200.0
310,31.6776850224
311,28.3354489803
312,24.6765358448
313,51.0199539661
314,200.0
315,200.0
316,200.0
317,62.3455860615
318,29.3353059292
319,39.003980875
320,16.6697399616
321,16.0031199455
322,24.0217869282
323,15.6688950062
324,16.3401658535
325,17.6745541096
326,17.0052988529
327,19.6792058945
328,18.0081450939
329,19.68039608
330,29.6729011536
331,37.6878080368
332,39.008754015
333,73.6768260002
334,59.0366051197
335,200.0
336,21.3488340378
337,20.6811931133
338,18.6744349003
339,17.6720249653
340,17.3393251896
341,18.6746139526
342,18.0076889992
343,17.6728909016
344,20.6781890392
345,20.0126609802
346,30.6755280495
347,19.3486828804
348,20.012622118
349,34.6841979027
350,200.0
351,42.7031950951
352,31.3354449272
353,24.018529892
354,38.0030210018
355,31.3695030212
356,21.0152881145
357,17.6757760048
358,200.0
359,33.6822068691
360,19.0100901127
361,18.3453481197
362,21.0147259235
363,20.0117571354
364,19.6799211502
365,200.0
366,33.6811637878
367,28.0275239944
368,200.0
369,200.0
370,200.0
371,32.0068700314
372,22.3545081615
373,200.0
374,31.6709418297
375,23.6705629826
376,19.0070850849
377,17.6740820408
378,28.369314909
379,18.344533205
380,18.3420228958
381,21.6833481789
382,200.0
383,18.6771059036
384,20.3480319977
385,23.6728999615
386,200.0
387,200.0
388,200.0
389,65.0176069736
390,39.0021579266
391,45.0066301823
392,200.0
393,84.3573069572
394,30.0327091217
395,33.0089199543
396,30.6717870235
397,22.3567039967
398,23.6692218781
399,29.3357470036
400,21.6806259155
401,31.0048470497
402,27.3638730049
403,200.0
404,26.6748502254
405,21.0133459568
406,23.0172951221
407,21.6815810204
