,13
1000,11.0274450779
14,2.00540399551
15,2.67044901848
16,3.67330598831
17,4.67514491081
18,200.0
19,8.3364200592
20,6.34757399559
21,5.34568095207
22,5.34548282623
23,3.00776314735
24,5.34504199028
25,4.00996804237
26,4.01008987427
27,7.68284010887
28,200.0
29,200.0
30,200.0
31,6.01488113403
32,4.3428170681
33,3.6732480526
34,6.34724998474
35,6.68024301529
36,4.67444396019
37,200.0
38,11.6922960281
39,5.012996912
40,4.67558884621
41,7.68123698235
42,5.34532809258
43,6.68017911911
44,8.0204539299
45,200.0
46,6.3466398716
47,5.34480500221
48,5.34496808052
49,7.68158388138
50,8.33685302734
51,8.33649206161
52,10.339756012
53,200.0
54,10.6898040771
55,6.68107390404
56,6.34782385826
57,9.02189803123
58,7.34839820862
59,8.35020184517
60,16.0030798912
61,200.0
62,30.6745860577
63,15.3375611305
64,200.0
65,16.0363910198
66,32.0090978146
67,200.0
68,200.0
69,10.0252838135
70,7.6834089756
71,7.01631593704
72,9.6850810051
73,10.340597868
74,8.68510603905
75,10.025247097
76,200.0
77,42.0018658638
78,14.0314660072
79,17.3393619061
80,21.3477859497
81,12.0262880325
82,21.6816341877
83,8.68395018578
84,8.35114598274
85,8.33519387245
86,8.01821088791
87,10.3405489922
88,9.33902311325
89,16.0030519962
90,49.3476498127
91,35.3419911861
92,19.0090470314
93,18.3418929577
94,13.6941120625
95,13.6967320442
96,10.6883590221
97,12.3432650566
98,11.3423109055
99,9.3373439312
100,9.02275013924
101,9.02248597145
102,11.0265069008
103,12.0305819511
104,10.3411710262
105,13.0326941013
106,200.0
107,17.3386781216
108,15.6686160564
109,14.0347311497
110,16.6710948944
111,11.6925108433
112,11.335529089
113,11.6897370815
114,10.3407409191
115,10.0254678726
116,9.68743300438
117,11.6902878284
118,10.6877560616
119,13.6941239834
120,200.0
121,200.0
122,15.6693589687
123,17.6732349396
124,15.037705183
125,15.6707389355
126,12.0304329395
127,38.3538198471
128,13.6943778992
129,11.0264248848
130,11.0255658627
131,10.6904978752
132,15.6999440193
133,13.6942560673
134,12.0284228325
135,200.0
136,200.0
137,17.3404319286
138,16.3373260498
139,23.01541996
140,15.335504055
141,35.6862990856
142,12.6943891048
143,12.6963977814
144,11.6927199364
145,11.6928019524
146,11.3357160091
147,14.0338790417
148,14.6681258678
149,15.0372200012
150,200.0
151,200.0
152,27.364634037
153,25.3599829674
154,15.3358919621
155,17.6741378307
156,14.3352499008
157,13.3394138813
158,13.6952819824
159,12.6940670013
160,12.3354439735
161,12.3357000351
162,15.036757946
163,14.3366219997
164,17.342290163
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,28.0280320644
172,19.3470218182
173,16.3392999172
174,16.6720919609
175,15.6698980331
176,14.336163044
177,14.0356760025
178,14.0347089767
179,14.0344839096
180,13.6971580982
181,13.3357150555
182,16.0029230118
183,13.6977329254
184,15.0378251076
185,17.0062220097
186,20.0122270584
187,200.0
188,40.0050089359
