,353
1000,75.0358359814
354,2.00372600555
355,3.00641489029
356,3.67155790329
357,4.67256689072
358,5.34055709839
359,6.01145005226
360,7.01492905617
361,7.67802500725
362,8.67964196205
363,9.68242287636
364,10.3348171711
365,11.686273098
366,12.0218820572
367,15.3382821083
368,19.0364351273
369,200.0
370,200.0
371,4.67159199715
372,3.00603890419
373,5.34105491638
374,3.33799505234
375,4.00808000565
376,4.67004990578
377,5.67149400711
378,6.34322190285
379,7.34541201591
380,8.34474086761
381,9.34926009178
382,9.68217110634
383,10.6832630634
384,11.3380010128
385,13.0237600803
386,200.0
387,200.0
388,200.0
389,15.6921131611
390,11.6796889305
391,49.0089960098
392,200.0
393,200.0
394,21.339402914
395,8.67975401878
396,4.34048986435
397,3.67039489746
398,6.00888681412
399,4.33781504631
400,5.34162306786
401,5.67615795135
402,10.6839158535
403,8.01453614235
404,8.34771490097
405,16.6925778389
406,11.0215058327
407,12.0225191116
408,10.6839640141
409,14.0211639404
410,200.0
411,200.0
412,200.0
413,279.007823944
414,12.3385698795
415,11.0203719139
416,200.0
417,15.0285511017
418,9.68159198761
419,5.67130208015
420,5.01055312157
421,4.34025597572
422,7.01395106316
423,5.00926804543
424,5.34152197838
425,30.6680829525
426,200.0
427,200.0
428,9.34494400024
429,73.0334429741
430,20.6954510212
431,13.341012001
432,29.669397831
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,14.6895010471
439,20.338504076
440,9.68137693405
441,9.68126106262
442,7.67855191231
443,6.34257102013
444,6.01065206528
445,5.34173297882
446,8.67832589149
447,7.34641909599
448,6.67560195923
449,12.3388881683
450,13.3390159607
451,11.0200660229
452,18.3346869946
453,15.0293371677
454,200.0
455,200.0
456,22.340034008
457,22.695073843
458,22.0031599998
459,10.0181839466
460,10.0173068047
461,9.67779994011
462,7.34526205063
463,7.01347780228
464,6.6779050827
465,6.34125185013
466,8.01489400864
467,6.67393994331
468,7.01212501526
469,9.01607608795
470,28.6819639206
471,19.0308167934
472,16.3386318684
473,21.0374770164
474,14.691480875
475,200.0
476,200.0
477,15.6873509884
478,11.6848530769
479,13.0244371891
480,10.0153610706
481,200.0
482,33.0215749741
483,200.0
484,200.0
485,200.0
486,31.673636198
487,10.3356750011
488,9.01693201065
489,8.68029594421
490,8.67937397957
491,26.3475699425
492,21.0345289707
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,37.3684360981
501,14.0250840187
502,14.6918170452
503,12.3372659683
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,9.01561498642
512,9.01623415947
513,19.3361201286
514,200.0
515,200.0
516,85.3390910625
517,22.3415420055
518,12.0237600803
519,13.3387179375
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,10.0186750889
528,9.68081498146
529,16.6884200573
530,200.0
531,200.0
532,200.0
533,15.3367989063
534,14.6899819374
535,19.3358790874
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,11.020209074
544,10.6847429276
545,11.6844830513
546,200.0
547,200.0
548,15.6923651695
549,13.690158844
550,15.6930720806
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,11.6847319603
559,11.3374500275
560,12.0183970928
561,200.0
562,200.0
563,19.3373110294
564,200.0
565,23.3391151428
566,19.0340490341
567,19.7000730038
568,19.0349388123
569,200.0
570,20.3369390965
571,16.3410539627
572,15.3363418579
573,12.6862020493
574,12.6866710186
575,21.3377251625
576,200.0
577,200.0
578,20.3384699821
579,17.3363618851
580,25.0085680485
581,23.6735880375
582,19.0346741676
583,19.336151123
584,35.0257620811
585,16.336607933
586,18.0343599319
587,17.0319011211
588,16.6930680275
589,13.0261390209
590,14.3404490948
591,200.0
592,200.0
593,200.0
594,200.0
595,23.6744880676
596,27.0129289627
597,18.6979038715
598,22.3419659138
599,19.335777998
600,19.0360341072
601,16.6942780018
602,18.3366901875
603,22.3423788548
604,15.0267388821
605,14.0194790363
606,21.3389320374
607,62.3470590115
608,97.6767671108
609,200.0
610,200.0
611,18.3349359035
612,21.3378510475
613,27.6824839115
614,20.6927471161
615,28.683465004
616,29.0166568756
617,20.3371789455
618,44.33558321
619,27.0128390789
620,200.0
621,200.0
622,200.0
623,16.693418026
624,99.0021469593
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,19.030892849
640,21.6968610287
641,200.0
642,200.0
643,200.0
644,17.0311570168
645,200.0
646,200.0
647,200.0
648,38.3677089214
649,200.0
650,200.0
651,200.0
652,200.0
653,11.3359298706
