,360
1000,17.6961688995
361,2.00392580032
362,2.66827702522
363,3.67081809044
364,4.34045791626
365,5.34116411209
366,6.01167201996
367,16.6927170753
368,9.34913110733
369,200.0
370,200.0
371,10.6812431812
372,10.0146520138
373,9.34964203835
374,8.68104100227
375,8.01617503166
376,6.67653894424
377,6.01115012169
378,6.01217508316
379,3.00642418861
380,9.01833796501
381,3.33754181862
382,4.00732803345
383,4.67387199402
384,5.67358112335
385,7.67766809464
386,200.0
387,200.0
388,200.0
389,31.359596014
390,51.3594419956
391,31.3567149639
392,200.0
393,16.3418869972
394,15.3352770805
395,12.6862180233
396,11.0248968601
397,11.0228278637
398,10.3354799747
399,8.67975211143
400,7.67839813232
401,8.34705686569
402,6.01154088974
403,5.00956010818
404,3.67107200623
405,6.34387207031
406,5.67499399185
407,4.67366719246
408,5.34160590172
409,7.01617908478
410,200.0
411,200.0
412,200.0
413,22.3413631916
414,20.334635973
415,18.3356969357
416,200.0
417,208.012722969
418,13.3357470036
419,12.0212388039
420,11.6858201027
421,11.683825016
422,10.0179920197
423,9.68269681931
424,7.67740607262
425,8.01407599449
426,200.0
427,200.0
428,7.67681312561
429,9.68178606033
430,5.34073209763
431,5.67481899261
432,13.0243580341
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,43.3414559364
439,16.6938261986
440,17.3350119591
441,14.0252242088
442,14.0290150642
443,12.6870889664
444,11.6843709946
445,11.3530869484
446,11.0201511383
447,8.68072104454
448,8.34659099579
449,8.68010497093
450,12.0228099823
451,8.01754188538
452,6.3450050354
453,6.34296798706
454,8.67540597916
455,200.0
456,30.0158171654
457,17.0313990116
458,17.0311009884
459,16.0295710564
460,16.335048914
461,15.0271980762
462,14.6904358864
463,13.0242478848
464,13.024356842
465,11.6858739853
466,10.3363878727
467,10.0187261105
468,10.6829109192
469,11.0192770958
470,11.6808390617
471,200.0
472,200.0
473,200.0
474,23.6732800007
475,200.0
476,200.0
477,20.3365859985
478,19.6996247768
479,18.0325250626
480,46.0085849762
481,15.6933119297
482,52.6981079578
483,200.0
484,200.0
485,200.0
486,30.007983923
487,19.3354690075
488,11.6838650703
489,12.6826500893
490,38.6678159237
491,200.0
492,10.3349440098
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,21.032558918
501,19.6686549187
502,18.0324349403
503,21.6733109951
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,14.0219340324
512,11.3357849121
513,15.336782217
514,200.0
515,200.0
516,40.0278680325
517,21.0045289993
518,200.0
519,128.338255882
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,13.3498930931
528,13.0242888927
529,13.6842679977
530,200.0
531,200.0
532,200.0
533,28.3546431065
534,22.6719369888
535,20.696873188
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,15.6907730103
544,13.6853640079
545,19.0305287838
546,200.0
547,200.0
548,56.0039460659
549,27.011906147
550,200.0
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,14.0250051022
559,19.6970019341
560,43.3679249287
561,200.0
562,200.0
563,29.6704068184
564,22.6728839874
565,32.0220668316
566,23.6763272285
567,61.3456120491
568,20.339466095
569,22.6770009995
570,200.0
571,26.0108540058
572,14.6905078888
573,17.3385150433
574,16.3348269463
575,22.674654007
576,200.0
577,200.0
578,34.3638269901
579,22.6764698029
580,24.0079519749
581,25.3461370468
582,22.0048210621
583,71.0312039852
584,44.6849939823
585,19.335777998
586,18.0336918831
587,22.6750791073
588,23.6763260365
589,29.6691081524
590,19.0370490551
591,200.0
592,200.0
593,200.0
594,200.0
595,24.3380589485
596,24.0011179447
597,22.673735857
598,22.6733880043
599,37.6726651192
600,29.0183560848
601,18.0325250626
602,16.6934049129
603,19.0346429348
604,17.0320801735
605,17.026704073
606,31.0206799507
607,64.6801149845
608,200.0
609,200.0
610,200.0
611,27.0127830505
612,22.6710400581
613,23.0049798489
614,23.3418278694
615,22.6755070686
616,21.005382061
617,20.6690731049
618,19.6983129978
619,19.6987199783
620,200.0
621,200.0
622,37.3357880116
623,55.003647089
624,27.0144999027
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,32.6725668907
640,58.0015130043
641,200.0
642,200.0
643,200.0
644,200.0
645,200.0
646,200.0
647,200.0
648,67.0245239735
649,200.0
650,200.0
651,200.0
652,200.0
653,64.3561899662
