,181
1000,5.00798201561
182,1.70274806023
183,3.00464510918
184,3.66947197914
185,6.34104609489
186,7.67495799065
187,7.34283399582
188,8.67682409286
189,18.691988945
190,30.0097720623
191,24.6694982052
192,22.6972930431
193,16.0240828991
194,200.0
195,200.0
196,200.0
197,9.3447971344
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,3.6692841053
204,4.00671005249
205,5.00799298286
206,5.34029603004
207,6.34200906754
208,7.01103281975
209,8.34375214577
210,10.0142021179
211,200.0
212,27.0040740967
213,200.0
214,40.6681289673
215,200.0
216,200.0
217,4.33800697327
218,5.00767207146
219,5.00734090805
220,5.67229390144
221,6.67334103584
222,7.67509412766
223,8.34510684013
224,200.0
225,200.0
226,20.3348150253
227,21.6676330566
228,21.6965811253
229,200.0
230,200.0
231,7.01075100899
232,5.33975505829
233,6.00977396965
234,6.34135484695
235,7.34245681763
236,8.34412479401
237,8.67686605453
238,200.0
239,200.0
240,38.3560049534
241,22.0324041843
242,20.6937999725
243,200.0
244,200.0
245,8.01186585426
246,6.34217882156
247,6.67382502556
248,7.0104329586
249,8.01181101799
250,8.34350991249
251,9.34466290474
252,200.0
253,200.0
254,27.3412721157
255,19.336687088
256,20.6932840347
257,200.0
258,200.0
259,17.0243911743
260,7.0107011795
261,8.01168584824
262,8.34437203407
263,8.3441529274
264,9.01397109032
265,9.67729997635
266,200.0
267,200.0
268,18.0268650055
269,29.005507946
270,20.6922240257
271,200.0
272,200.0
273,9.34470391273
274,8.01186990738
275,8.67620992661
276,8.34448218346
277,9.01411700249
278,9.67792916298
279,10.3464999199
280,200.0
281,200.0
282,17.0252439976
283,18.3420917988
284,20.3369400501
285,200.0
286,200.0
287,36.0149459839
288,9.01336979866
289,9.0131111145
290,9.34558987617
291,9.67742395401
292,10.679350853
293,11.348772049
294,200.0
295,200.0
296,25.3368680477
297,40.0223100185
298,18.6908991337
299,200.0
300,200.0
301,43.6678090096
302,10.0143208504
303,9.67700791359
304,10.0143120289
305,10.6787672043
306,10.6782519817
307,11.6817319393
308,13.0194249153
309,200.0
310,41.024119854
311,16.6887691021
312,47.3706429005
313,50.6723530293
314,200.0
315,200.0
316,17.0253751278
317,25.3369629383
318,12.6814119816
319,35.6683211327
320,11.6800599098
321,10.3463668823
322,11.6802299023
323,11.0165739059
324,12.0177509785
325,12.0170099735
326,12.0189921856
327,12.6814749241
328,13.6836469173
329,24.7000610828
330,15.6860878468
331,16.6877720356
332,27.3402740955
333,206.362820148
334,24.0348229408
335,15.3376619816
336,20.6925678253
337,15.0218508244
338,20.6937739849
339,12.0181100368
340,11.6806070805
341,13.019269228
342,12.3344709873
343,13.019411087
344,12.6818079948
345,13.0191440582
346,13.6836419106
347,14.6855900288
348,18.0270659924
349,23.6982939243
350,200.0
351,25.669727087
352,17.0250999928
353,25.0364990234
354,13.0200970173
355,20.6928079128
356,14.0201938152
357,12.6831078529
358,12.3344268799
359,13.0190331936
360,13.0192511082
361,13.0193710327
362,13.6828958988
363,14.3358359337
364,14.6844530106
365,15.0237100124
366,16.689002037
367,25.3369910717
368,200.0
369,200.0
370,200.0
371,16.3395688534
372,17.0254740715
373,17.0252439976
374,25.0362279415
375,29.0043129921
376,13.6824531555
377,14.3363010883
378,13.6834177971
379,14.3366351128
380,14.3367490768
381,15.0219471455
382,14.6845669746
383,15.3375899792
384,15.6871321201
385,24.0348289013
386,200.0
387,200.0
388,200.0
389,46.030050993
390,35.3519279957
391,30.3446018696
392,200.0
393,40.3581728935
394,200.0
395,25.3380360603
396,39.3568592072
397,17.6903758049
398,14.6845500469
399,17.3412640095
400,15.6867630482
401,14.0224561691
402,22.0324070454
403,15.6862819195
404,14.6851270199
405,15.3386449814
406,15.0233678818
407,15.6854169369
408,15.6863617897
409,16.022578001
410,200.0
411,200.0
412,200.0
413,206.358566046
414,30.0077710152
415,39.3571338654
416,200.0
417,200.0
418,31.0081110001
419,94.6703259945
420,16.3399429321
421,25.3368871212
422,15.3379290104
423,17.6899139881
424,16.0245220661
425,17.3400161266
426,200.0
427,200.0
428,17.6891291142
429,15.6860249043
430,16.6872229576
431,16.3396430016
432,24.6676189899
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,44.6681790352
439,35.6677088737
440,25.6686329842
441,200.0
442,19.3359041214
443,19.691822052
444,42.3617839813
445,17.3402199745
446,19.0272328854
447,19.334859848
448,18.0260951519
449,18.0268900394
450,17.690256834
451,16.6875650883
452,16.6875019073
453,17.3409729004
454,18.6902959347
455,200.0
456,40.023542881
457,43.0262320042
458,26.6708610058
459,28.6735179424
460,35.6678309441
461,18.6902770996
462,37.3547890186
463,200.0
464,16.6876831055
465,19.335477829
466,19.027559042
467,17.0251879692
468,18.3344349861
469,18.3350720406
470,66.0036869049
471,200.0
472,200.0
