,282
1000,27.0117881298
283,2.00278186798
284,2.70407891273
285,200.0
286,200.0
287,200.0
288,25.0077228546
289,10.3354129791
290,9.34953308105
291,8.67942404747
292,8.68029904366
293,7.34606003761
294,16.0260341167
295,200.0
296,3.33840799332
297,6.01085805893
298,3.67095518112
299,200.0
300,200.0
301,200.0
302,11.3347988129
303,20.0010869503
304,11.0163969994
305,8.34542798996
306,7.67652416229
307,6.6764819622
308,6.34389591217
309,200.0
310,4.00649905205
311,6.67650198936
312,5.67347407341
313,17.3340468407
314,200.0
315,200.0
316,23.6693110466
317,16.3368470669
318,200.0
319,19.0352489948
320,12.0234808922
321,11.0209319592
322,10.0192580223
323,9.01609516144
324,8.34701895714
325,9.01849913597
326,6.67500591278
327,6.00857901573
328,5.34222507477
329,4.67289304733
330,7.34657382965
331,7.34488797188
332,145.0306499
333,200.0
334,20.0378530025
335,15.3415129185
336,14.0272581577
337,12.6869680882
338,12.3399400711
339,11.3371498585
340,10.3347320557
341,9.68264484406
342,8.67758488655
343,8.01493406296
344,7.01312088966
345,6.0108089447
346,5.67434501648
347,5.34201979637
348,7.34423303604
349,6.01166892052
350,21.335570097
351,200.0
352,20.0355000496
353,14.6895771027
354,14.0263199806
355,13.0227310658
356,12.3391461372
357,11.3364090919
358,10.6837358475
359,9.67705416679
360,9.34875106812
361,8.01520013809
362,7.34523892403
363,200.0
364,6.6738858223
365,6.34397721291
366,8.01653695107
367,20.0373780727
368,200.0
369,200.0
370,200.0
371,25.3462431431
372,15.0290570259
373,14.3345079422
374,13.3404989243
375,12.3381381035
376,12.0222480297
377,11.6868519783
378,10.0202579498
379,9.01656317711
380,8.68072795868
381,8.01603507996
382,7.67853403091
383,7.34540700912
384,7.01416897774
385,10.0188529491
386,200.0
387,200.0
388,200.0
389,37.0318880081
390,26.006057024
391,33.6835849285
392,200.0
393,40.6700630188
394,200.0
395,17.6943321228
396,16.0253629684
397,15.3389658928
398,14.0259609222
399,13.3421120644
400,12.6889660358
401,21.0021879673
402,12.6869738102
403,28.6731109619
404,37.6681718826
405,9.01824402809
406,9.01781892776
407,16.6941561699
408,8.0157699585
409,8.01119804382
410,13.6849229336
411,200.0
412,200.0
413,124.677757978
414,32.6679320335
415,24.6779148579
416,200.0
417,200.0
418,18.0246329308
419,17.3360698223
420,20.0009200573
421,15.6885001659
422,14.3378400803
423,14.0263590813
424,13.3407411575
425,22.6756970882
426,200.0
427,200.0
428,22.0370779037
429,10.0167400837
430,9.67833185196
431,9.348279953
432,20.3344969749
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,23.0015530586
439,22.0046451092
440,22.0061450005
441,20.0371000767
442,18.6983859539
443,17.3379619122
444,18.3346269131
445,16.0296969414
446,17.3345370293
447,28.6691980362
448,15.6937019825
449,21.6729860306
450,200.0
451,31.3588690758
452,10.6825459003
453,9.68265199661
454,19.6688499451
455,200.0
456,33.0201759338
457,23.0022270679
458,22.3392679691
459,22.001554966
460,20.0337998867
461,23.3448090553
462,19.0349860191
463,17.6961989403
464,18.0332200527
465,16.0306720734
466,15.3347899914
467,22.6747610569
468,16.6951029301
469,23.6762769222
470,200.0
471,200.0
472,66.0156219006
473,200.0
474,28.3540561199
475,200.0
476,200.0
477,35.0250089169
478,27.6816990376
479,22.3413000107
480,22.003950119
481,23.0048398972
482,28.6788029671
483,28.3473651409
484,26.0121920109
485,200.0
486,34.3646478653
487,19.6680529118
488,17.6928720474
489,28.3567080498
490,200.0
491,16.0310690403
492,16.0221250057
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,33.6708710194
501,28.6682388783
502,23.6993989944
503,30.6789388657
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,18.6912808418
512,200.0
513,67.6886978149
514,200.0
515,200.0
516,27.3499729633
517,25.3497581482
518,24.6766560078
519,41.339261055
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,19.0352878571
528,71.3369109631
529,40.0051190853
530,200.0
531,200.0
532,200.0
533,25.3417708874
534,24.3411328793
535,25.0080730915
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,66.0202507973
544,200.0
545,200.0
546,200.0
547,200.0
