,321
1000,14.3354098797
322,2.00524902344
323,2.66999197006
324,3.67211413383
325,4.6749830246
326,5.34886193275
327,6.01402211189
328,7.01597094536
329,8.01888418198
330,8.68296980858
331,9.68620419502
332,11.3414549828
333,25.0206029415
334,8.68341708183
335,7.68185019493
336,6.34621906281
337,5.3436870575
338,4.34225201607
339,3.33902907372
340,5.34282207489
341,4.00908780098
342,4.00972604752
343,5.01282405853
344,5.67648506165
345,6.34713101387
346,7.34801506996
347,8.33520698547
348,9.0207118988
349,9.6859099865
350,200.0
351,200.0
352,9.33719110489
353,7.01614093781
354,6.01407217979
355,5.34449601173
356,4.34123802185
357,4.00946712494
358,6.01395797729
359,4.34130883217
360,4.34308719635
361,5.34436893463
362,6.34756278992
363,7.0159599781
364,7.68121290207
365,8.34994888306
366,9.02078199387
367,10.6881740093
368,200.0
369,200.0
370,200.0
371,8.01857495308
372,7.01687598228
373,6.34573793411
374,5.67687010765
375,5.01114201546
376,4.67363095284
377,7.01605391502
378,5.67651104927
379,5.67769312859
380,5.67700910568
381,6.3463549614
382,7.01801109314
383,7.68087601662
384,8.68361401558
385,11.0246458054
386,200.0
387,200.0
388,200.0
389,200.0
390,37.6890101433
391,200.0
392,200.0
393,14.698319912
394,13.6958389282
395,9.68592691422
396,8.01866102219
397,7.34872102737
398,7.0165438652
399,6.01389694214
400,5.67783808708
401,5.34379601479
402,23.3569140434
403,8.35102915764
404,6.34759306908
405,6.67856788635
406,7.0187869072
407,7.68142414093
408,8.3362159729
409,9.33690905571
410,200.0
411,200.0
412,200.0
413,126.355519056
414,39.008026123
415,24.3587100506
416,200.0
417,200.0
418,12.0265359879
419,9.33909988403
420,8.68302583694
421,8.02039408684
422,7.68136692047
423,7.01733112335
424,7.01607608795
425,8.02084803581
426,200.0
427,200.0
428,44.6685838699
429,7.01769185066
430,8.01926183701
431,8.01937580109
432,12.0273871422
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,28.0270869732
439,17.0018868446
440,14.6990809441
441,12.0267519951
442,11.0265469551
443,9.68759894371
444,9.33715701103
445,8.33665108681
446,8.33515000343
447,8.01857805252
448,7.68234801292
449,9.68570399284
450,9.68587779999
451,14.3350710869
452,8.33544397354
453,9.33595085144
454,16.339097023
455,200.0
456,26.362541914
457,16.036698103
458,16.6690518856
459,16.0022549629
460,15.0347368717
461,12.6933729649
462,11.3419041634
463,10.3384671211
464,10.3402760029
465,9.68651103973
466,8.68612098694
467,8.33547496796
468,8.33564901352
469,9.02263712883
470,17.342222929
471,200.0
472,200.0
473,200.0
474,14.3363919258
475,200.0
476,200.0
477,17.0084018707
478,15.3352370262
479,15.035588026
480,13.6954438686
481,22.0135719776
482,64.3499190807
483,200.0
484,14.7002010345
485,200.0
486,14.0315790176
487,12.3374509811
488,9.33754205704
489,11.0252358913
490,23.3524591923
491,11.3419909477
492,41.6931679249
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,26.3629119396
501,16.6731882095
502,15.335226059
503,17.6712670326
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,10.338654995
512,10.3383879662
513,34.0123260021
514,200.0
515,200.0
516,45.6696660519
517,16.6724989414
518,27.0257799625
519,16.6704890728
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,11.3357520103
528,11.3402459621
529,13.0316200256
530,200.0
531,200.0
532,200.0
533,23.0203909874
534,18.0053861141
535,18.3412058353
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,12.0288188457
544,11.6898550987
545,34.0108671188
546,200.0
547,200.0
548,19.3445298672
549,18.3427789211
550,19.0067911148
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,13.029528141
559,12.6938359737
560,15.6695520878
561,200.0
562,200.0
563,21.0127408504
564,18.6761350632
565,25.6745080948
566,42.0017030239
567,48.0092761517
568,19.3477590084
569,18.6768279076
570,17.673511982
571,200.0
572,22.3542871475
573,13.6950099468
574,13.697067976
575,286.668538094
576,200.0
577,200.0
578,28.3637731075
579,20.3477039337
580,21.0153388977
581,287.358145952
582,49.6790850163
583,20.0106258392
584,22.6833529472
585,20.6797249317
586,19.0057189465
587,61.006016016
588,14.3354239464
589,14.3358700275
590,30.335695982
591,200.0
592,200.0
593,200.0
594,200.0
595,21.0154280663
596,21.0129370689
597,62.6725149155
598,38.0028951168
599,20.3465940952
600,20.0085499287
601,20.6787428856
602,23.3543891907
603,39.6926131248
604,18.3407659531
605,15.0344848633
606,31.0029459
607,24.3588089943
608,21.012152195
609,200.0
610,200.0
611,22.0160520077
612,39.0063588619
613,30.0019979477
614,23.6724250317
615,36.0164909363
616,31.0050299168
617,27.3654069901
618,27.6715109348
619,50.0108070374
620,200.0
621,200.0
622,31.0018339157
623,40.0082848072
624,118.673400879
625,200.0
626,200.0
627,200.0
628,200.0
629,200.0
630,200.0
631,200.0
632,200.0
633,200.0
634,200.0
635,200.0
636,200.0
637,200.0
638,200.0
639,54.0258507729
640,50.0198280811
641,200.0
642,200.0
643,25.3595540524
644,187.034922123
645,200.0
646,200.0
647,25.6743860245
648,20.6788539886
649,200.0
650,200.0
651,200.0
652,200.0
653,15.6697788239
