,103
1000,6.67994499207
104,2.0055270195
105,200.0
106,200.0
107,13.3363959789
108,12.3367590904
109,11.3423759937
110,12.029558897
111,10.0247302055
112,10.6898331642
113,7.68325519562
114,7.01749706268
115,6.68075609207
116,6.68015289307
117,5.01326799393
118,3.34017896652
119,8.6854839325
120,4.34292292595
121,200.0
122,13.0328819752
123,12.0301339626
124,11.027009964
125,10.6877059937
126,9.33622193336
127,8.33573698997
128,7.68164110184
129,7.01767492294
130,5.67747497559
131,5.34571504593
132,4.34130382538
133,3.67243409157
134,9.68797683716
135,200.0
136,200.0
137,13.0297129154
138,12.0291228294
139,11.3403129578
140,11.0251719952
141,10.0219659805
142,8.68546915054
143,7.68143105507
144,7.01666998863
145,6.34589195251
146,5.67669892311
147,6.01444602013
148,5.01260304451
149,31.3358640671
150,200.0
151,200.0
152,13.3352818489
153,12.6946380138
154,11.6923031807
155,10.6896941662
156,10.0241820812
157,10.0217330456
158,8.01877498627
159,7.68122410774
160,6.67841410637
161,6.34678602219
162,5.67624902725
163,5.3441491127
164,12.6915309429
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,15.6985809803
172,13.6945729256
173,12.6949779987
174,12.0304269791
175,11.3351371288
176,10.0232419968
177,9.33891415596
178,9.02044296265
179,9.33797597885
180,7.68142914772
181,7.34819507599
182,6.67988801003
183,6.3483080864
184,8.3509581089
185,19.0071501732
186,27.0301580429
187,50.0222511292
188,23.6736419201
189,22.0174500942
190,51.0266568661
191,16.669989109
192,200.0
193,16.3379170895
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,7.34847402573
204,14.698248148
205,11.0267438889
206,118.001640797
207,14.3353521824
208,19.3474311829
209,14.3350450993
210,22.6828961372
211,200.0
212,36.0158660412
213,200.0
214,200.0
215,200.0
216,200.0
217,9.68653202057
218,19.0081808567
219,24.3559651375
220,20.3470699787
221,21.0102529526
222,13.0313858986
223,19.6767859459
224,200.0
225,200.0
226,28.6697311401
227,29.6706540585
228,55.6910967827
229,200.0
230,200.0
231,10.024782896
232,15.3354370594
233,20.6802461147
234,22.6693019867
235,39.355301857
236,18.6739699841
237,30.6696739197
238,200.0
239,200.0
240,33.3406839371
241,30.368044138
242,43.3586099148
243,200.0
244,200.0
245,14.0327739716
246,13.0303630829
247,19.6777429581
248,22.0154798031
249,17.0036420822
250,37.0156018734
251,30.3708581924
252,200.0
253,200.0
254,30.6719920635
255,98.3361551762
256,200.0
257,200.0
258,200.0
259,200.0
260,23.0165569782
261,22.0131950378
262,29.3667879105
263,22.3537199497
264,16.6724140644
265,21.3504190445
266,200.0
267,200.0
268,34.3437449932
269,200.0
270,54.0228250027
271,200.0
272,200.0
273,200.0
274,22.6685271263
275,23.3532938957
276,200.0
277,17.673541069
278,20.0113101006
279,26.3631970882
280,200.0
281,200.0
282,34.0165710449
283,34.0152771473
284,200.0
285,200.0
286,200.0
287,200.0
288,19.6773569584
289,14.3349621296
290,25.0234048367
291,26.6685760021
292,28.0325710773
293,27.6685659885
294,200.0
295,200.0
296,30.370691061
297,39.0025250912
298,43.6709551811
299,125.669562101
300,200.0
301,14.336575985
302,24.0234510899
303,20.6832001209
304,25.6694700718
305,25.3628439903
306,21.0156290531
307,27.3626630306
308,30.3678030968
309,200.0
310,36.6898748875
311,43.3393690586
312,29.3679749966
313,39.3547298908
314,200.0
315,200.0
316,36.3532419205
317,20.6822321415
318,37.3497719765
319,34.3486299515
320,15.0374200344
321,24.6689231396
322,26.0266230106
323,21.6693081856
324,44.0046358109
