,205
1000,7.68291592598
206,2.00525093079
207,2.67067217827
208,3.67239403725
209,4.34163212776
210,200.0
211,200.0
212,24.3550841808
213,200.0
214,200.0
215,200.0
216,200.0
217,6.67833590508
218,5.01235795021
219,3.3393599987
220,6.01423883438
221,3.33902907372
222,4.01101183891
223,4.67486000061
224,200.0
225,200.0
226,19.3432769775
227,23.3542671204
228,44.0039610863
229,200.0
230,200.0
231,6.01418805122
232,4.67545318604
233,4.00893306732
234,6.01437687874
235,6.34581899643
236,4.34198498726
237,5.3441400528
238,200.0
239,200.0
240,21.0096690655
241,19.0083138943
242,17.3417401314
243,200.0
244,200.0
245,6.34562397003
246,5.01262402534
247,4.67460608482
248,7.01856589317
249,5.01165008545
250,5.34520101547
251,6.67942595482
252,200.0
253,200.0
254,18.0069429874
255,16.3382058144
256,16.6702759266
257,200.0
258,200.0
259,30.6731739044
260,5.67758512497
261,5.34438204765
262,10.0231420994
263,7.6808218956
264,6.67921996117
265,6.67920207977
266,200.0
267,200.0
268,14.336370945
269,20.3453409672
270,21.011218071
271,200.0
272,200.0
273,10.0249099731
274,7.01641392708
275,7.0175011158
276,9.02114415169
277,8.33551907539
278,7.01651096344
279,7.34828400612
280,200.0
281,200.0
282,13.0326828957
283,14.3358399868
284,28.6683290005
285,200.0
286,200.0
287,200.0
288,7.68127202988
289,7.3481400013
290,10.3401479721
291,9.02074217796
292,8.3367061615
293,8.68253803253
294,200.0
295,200.0
296,23.3552858829
297,15.0351469517
298,17.3384449482
299,19.0057358742
300,200.0
301,200.0
302,8.0186829567
303,8.01849293709
304,13.6956899166
305,10.0228798389
306,9.3375480175
307,9.02076005936
308,10.6878199577
309,200.0
310,200.0
311,16.337223053
312,27.3621370792
313,41.0081241131
314,200.0
315,200.0
316,14.6983158588
317,28.0303208828
318,200.0
319,21.0132229328
320,11.690887928
321,9.33981013298
322,8.68452715874
323,11.341137886
324,9.6870701313
325,9.33759117126
326,10.0253839493
327,10.6883480549
328,10.6889569759
329,12.3373169899
330,13.0308771133
331,13.3374688625
332,57.3365459442
333,16.3395309448
334,13.0309569836
335,12.6926929951
336,11.6914548874
337,11.0261440277
338,10.3402750492
339,10.3398270607
340,9.68661379814
341,12.3371880054
342,11.6895229816
343,10.6880888939
344,12.6950089931
345,11.3413119316
346,11.3414919376
347,11.6920850277
348,26.0210909843
349,15.0352358818
350,200.0
351,200.0
352,15.6991820335
353,13.031083107
354,14.0334341526
355,11.3420870304
356,11.0266599655
357,11.3421220779
358,10.3398940563
359,12.69577384
360,13.6951539516
361,11.0255520344
362,12.0292870998
363,11.689953804
364,13.0308499336
365,13.0328028202
366,14.032435894
367,30.3689079285
368,200.0
369,200.0
370,200.0
371,17.0033569336
372,13.033313036
373,13.0317058563
374,13.6962358952
375,12.0268349648
376,11.6897251606
377,11.3429830074
378,14.3371748924
379,12.3353941441
380,12.6941659451
381,13.0325269699
382,13.3398730755
383,13.337859869
384,13.6966438293
385,21.0131669044
386,200.0
387,200.0
388,200.0
389,200.0
390,200.0
391,22.6828289032
392,200.0
393,29.3696439266
394,200.0
395,18.3424358368
396,14.3360948563
397,56.3372731209
398,13.3365530968
399,13.0299761295
400,12.6923840046
401,13.030411005
402,27.0268039703
403,15.335381031
404,15.0371901989
405,13.0296180248
406,14.0315830708
407,13.6956968307
408,14.3356809616
409,16.673443079
410,200.0
411,200.0
412,200.0
413,122.010168076
414,28.3634519577
415,100.696085215
416,200.0
417,22.0137860775
418,17.0043029785
419,15.6692819595
420,15.3350999355
421,14.3358230591
422,14.3365812302
423,13.6955630779
424,13.6957261562
425,16.3367979527
426,200.0
427,200.0
428,18.0047411919
429,14.0318949223
430,15.0338349342
431,14.3354928493
432,20.3477180004
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,39.3515000343
439,23.0157659054
440,21.0109629631
441,18.340583086
442,17.338351965
443,17.0360591412
444,16.0364530087
445,15.6985230446
446,15.6688120365
447,14.699105978
448,14.3354830742
449,40.3539068699
450,27.3625929356
451,15.3357188702
452,15.7000050545
453,16.0364508629
454,19.0069231987
455,200.0
456,123.340591908
457,28.3654489517
458,113.36530304
459,19.6779680252
460,18.3427300453
461,18.004488945
462,17.6719629765
463,17.0018880367
464,16.672134161
465,16.669519186
466,15.6688809395
467,15.7009301186
468,16.3389561176
469,18.0068781376
470,39.0069200993
471,200.0
472,200.0
473,200.0
474,18.3441689014
475,200.0
476,200.0
477,29.3664600849
478,24.3546249866
479,58.3383638859
480,22.0126051903
481,200.0
482,55.0253179073
483,200.0
484,200.0
485,94.0170149803
486,200.0
487,40.009221077
488,16.6684529781
489,16.3404409885
490,17.3398089409
491,33.007133007
492,19.0068669319
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,37.0015499592
501,27.3613600731
502,23.0175740719
503,22.3529798985
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,17.3425729275
512,17.0026631355
513,35.0149211884
514,200.0
515,200.0
516,27.6717629433
517,24.3577098846
518,200.0
519,24.6756880283
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,18.3442869186
528,18.0061700344
529,46.0042178631
530,200.0
531,200.0
532,200.0
533,23.6716279984
534,31.3681988716
535,29.6710679531
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,19.3473889828
544,18.6786439419
545,31.0019919872
546,200.0
547,200.0
548,40.6957850456
549,27.3648600578
550,200.0
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,21.3518059254
559,19.679049015
560,22.3505501747
561,200.0
562,200.0
563,29.0293190479
564,25.0253748894
565,33.0091130733
566,48.0119678974
567,27.669095993
568,26.361661911
569,27.0266621113
570,27.0282289982
571,24.0183539391
572,41.001760006
573,20.6829240322
574,20.0126891136
575,23.0152580738
576,200.0
577,200.0
578,28.0328419209
579,32.0109651089
580,33.3453500271
581,30.3694219589
582,36.3485641479
583,27.0266320705
584,26.6687932014
585,35.0032880306
586,24.6740889549
587,38.0038537979
588,21.3537120819
589,22.0195901394
590,24.6696901321
591,200.0
