,114
1000,3.34028220177
115,1.66903209686
116,2.67020320892
117,3.6732108593
118,4.34230899811
119,5.34373283386
120,200.0
121,200.0
122,9.68621397018
123,9.02034497261
124,8.01695585251
125,7.3509888649
126,7.68086385727
127,5.3439040184
128,4.67482995987
129,3.00704813004
130,5.3446149826
131,4.00948286057
132,4.00976896286
133,5.01183795929
134,5.67804408073
135,200.0
136,200.0
137,9.68599486351
138,8.68416309357
139,8.01906490326
140,7.0178539753
141,6.01335597038
142,5.34489297867
143,4.34096097946
144,3.67256188393
145,6.01574206352
146,4.3409318924
147,4.67410516739
148,6.34646606445
149,9.68607711792
150,200.0
151,200.0
152,10.0232880116
153,8.68311405182
154,7.68203997612
155,7.0162050724
156,6.01531815529
157,5.67692899704
158,5.01197600365
159,4.34225392342
160,9.02105402946
161,6.67964100838
162,5.34360694885
163,5.67747688293
164,8.01760315895
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,12.692494154
172,10.3397300243
173,9.0205578804
174,8.33711600304
175,7.34825015068
176,7.01852202415
177,6.34582686424
178,5.67811799049
179,5.67646384239
180,7.68149113655
181,6.34569692612
182,6.67886304855
183,6.34751296043
184,7.3490228653
185,8.68271994591
186,10.0237491131
187,18.0042419434
188,32.003513813
189,20.3486578465
190,14.6967818737
191,12.0274398327
192,200.0
193,24.3582248688
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,7.68261003494
204,8.01761388779
205,8.33659696579
206,9.68508291245
207,16.6697821617
208,17.3382778168
209,11.6898419857
210,19.676803112
211,200.0
212,25.3579220772
213,200.0
214,200.0
215,200.0
216,200.0
217,9.33964490891
218,8.35057497025
219,9.33933186531
220,10.0235130787
221,10.6896750927
222,18.0040559769
223,12.0276031494
224,200.0
225,200.0
226,25.6752381325
227,24.0193269253
228,26.0210421085
229,200.0
230,200.0
231,35.6809408665
232,10.0220079422
233,9.68453502655
234,10.688421011
235,10.6883850098
236,11.0246748924
237,12.0268158913
238,27.0285429955
239,200.0
240,22.3520879745
241,44.700824976
242,26.3602280617
243,200.0
244,200.0
245,10.338973999
246,12.6915900707
247,10.6878278255
248,10.6871042252
249,11.3412079811
250,11.6903131008
251,12.6917359829
252,200.0
253,200.0
254,23.3539760113
255,25.3570668697
256,22.6827740669
257,200.0
258,200.0
259,13.3355009556
260,11.3354611397
261,11.3411648273
262,18.0049951077
263,12.0294148922
264,12.3422329426
265,13.3384718895
266,200.0
267,200.0
268,30.0335149765
269,23.6835808754
270,24.3556039333
271,200.0
272,200.0
273,20.6810770035
274,13.6955549717
275,12.0291700363
276,12.6923909187
277,12.6921029091
278,13.6960580349
279,13.6942961216
280,18.6765630245
281,200.0
282,34.0124490261
283,42.0082919598
284,71.6712009907
285,200.0
286,200.0
287,89.3397040367
288,13.0326550007
289,13.336742878
290,13.3360581398
291,14.7001509666
292,14.0334668159
293,14.3353259563
294,200.0
295,200.0
296,25.0238690376
297,21.6809098721
298,31.3706052303
299,200.0
300,200.0
301,21.3524689674
302,13.6974740028
303,14.6992909908
304,14.0343720913
305,14.3358058929
306,14.3354539871
307,15.3364069462
308,20.6805129051
309,200.0
310,19.346476078
311,26.6726460457
312,32.6791558266
313,28.369093895
314,200.0
315,200.0
316,27.3669071198
317,35.016094923
318,19.3465929031
319,33.3466949463
320,41.7009830475
321,14.3363060951
322,15.0364382267
323,15.0379490852
324,15.0367319584
325,16.035610199
326,16.0027198792
327,23.019712925
328,18.3447058201
329,19.6793088913
330,20.348664999
331,19.6795890331
332,24.6709399223
333,27.0287470818
334,24.6755878925
335,19.3468351364
336,64.6834700108
337,17.3428750038
338,16.3363239765
339,15.0373008251
340,16.3395280838
341,16.0030088425
342,16.3399569988
343,23.0189468861
344,16.672410965
345,17.004887104
346,17.6751310825
347,19.3468749523
348,21.6824789047
349,21.3498399258
350,200.0
351,47.0125060081
352,23.0181698799
353,30.6692640781
354,18.6780340672
355,19.0070729256
356,33.0092458725
357,17.0051259995
358,17.001819849
359,17.3421750069
360,17.0021178722
361,16.6720471382
362,17.3432128429
363,18.0058310032
364,18.0073549747
365,18.6745839119
366,22.0180428028
367,23.6730511189
368,32.342307806
369,200.0
370,200.0
371,25.6695020199
372,20.0124790668
373,19.0105462074
374,26.6686630249
375,28.3691871166
376,17.6745688915
377,17.3411619663
378,18.0066859722
379,18.3448240757
380,17.6746120453
381,24.3556308746
382,18.3412630558
383,19.676500082
384,19.0090680122
385,22.6695709229
386,200.0
387,200.0
388,200.0
389,53.0229330063
390,200.0
391,40.0047571659
392,200.0
393,34.015403986
394,200.0
395,36.0024290085
396,53.3409528732
397,200.0
398,20.3495419025
399,29.031621933
400,211.354681015
401,20.6817011833
402,20.0117330551
403,19.6792299747
404,18.6760849953
405,18.6735811234
406,19.3474109173
407,20.0093090534
408,20.0124218464
409,20.6809298992
410,200.0
411,200.0
412,200.0
413,58.6739439964
414,69.0226929188
415,43.7005681992
416,200.0
417,43.6699750423
418,32.0099630356
419,47.6757459641
420,56.0370121002
421,27.3679740429
422,23.6735508442
423,28.0292849541
424,19.6782300472
425,20.3483729362
426,200.0
427,200.0
428,22.0168030262
429,19.3470818996
430,20.0109581947
431,20.3493719101
432,30.0337018967
433,200.0
434,200.0
435,200.0
436,200.0
437,200.0
438,37.3502030373
439,34.3433289528
440,93.0176861286
