,111
1000,5.3438179493
112,2.00517201424
113,2.66968107224
114,3.6729528904
115,4.34161400795
116,5.3438000679
117,6.34639286995
118,7.01623106003
119,8.01787114143
120,200.0
121,200.0
122,7.34839582443
123,6.67904901505
124,5.67475104332
125,4.67437386513
126,3.33968377113
127,6.01370811462
128,5.67699384689
129,4.00936484337
130,5.67694306374
131,5.67574214935
132,6.34579801559
133,7.0157020092
134,8.01859498024
135,200.0
136,200.0
137,7.01589584351
138,6.34554314613
139,5.34394693375
140,4.34164500237
141,3.67220592499
142,6.34765791893
143,4.67539906502
144,4.67416810989
145,5.34443902969
146,6.34655189514
147,7.34770083427
148,7.34846305847
149,26.3602309227
150,200.0
151,200.0
152,8.01806092262
153,6.68038487434
154,5.67731785774
155,5.3441221714
156,4.67427492142
157,6.67887711525
158,5.34382510185
159,5.34428095818
160,6.01367521286
161,7.01619791985
162,7.34852910042
163,8.01779103279
164,24.0176138878
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,15.669916153
172,7.34982800484
173,7.01573395729
174,6.0140349865
175,6.01411581039
176,5.34404301643
177,7.682035923
178,6.34636807442
179,6.34615302086
180,6.34629201889
181,7.34850311279
182,7.68305802345
183,8.33596897125
184,9.33661985397
185,25.0222120285
186,187.68231988
187,20.6777589321
188,27.6699199677
189,16.0376009941
190,15.3360648155
191,12.6914901733
192,200.0
193,10.6881830692
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,9.68527507782
204,9.68600106239
205,10.3387408257
206,11.3354752064
207,11.6913421154
208,13.0296170712
209,15.0340020657
210,15.6990361214
211,200.0
212,30.0326058865
213,41.3577489853
214,200.0
215,200.0
216,200.0
217,10.6880440712
218,12.0281839371
219,12.0279848576
220,11.3403007984
221,13.3353509903
222,13.3378500938
223,13.6954920292
224,200.0
225,200.0
226,28.3664321899
227,51.6814718246
228,37.3489480019
229,200.0
230,200.0
231,12.3354899883
232,11.3419210911
233,13.6949520111
234,12.6922409534
235,13.0304858685
236,13.6942079067
237,14.0339519978
238,200.0
239,200.0
240,27.3615109921
241,29.0290658474
242,34.3411478996
243,200.0
244,200.0
245,11.6899170876
246,12.3355491161
247,12.6943879128
248,13.6956479549
249,13.3385760784
250,14.0317821503
251,14.3360478878
252,200.0
253,200.0
254,28.3644709587
255,32.3357129097
256,28.6688909531
257,200.0
258,200.0
259,15.3367750645
260,13.0301427841
261,14.3352952003
262,13.694507122
263,14.6980350018
264,15.3352730274
265,15.3349120617
266,200.0
267,200.0
268,25.3569719791
269,28.0330309868
270,40.6922030449
271,200.0
272,200.0
273,14.0310368538
274,14.6971349716
275,15.3376190662
276,15.032654047
277,15.3352458477
278,15.6694068909
279,16.0368621349
280,200.0
281,200.0
282,23.3538551331
283,35.0109539032
284,33.3384931087
285,200.0
286,200.0
287,16.6691918373
288,15.3353481293
289,15.3369591236
290,16.0354950428
291,15.7002692223
292,15.6686701775
293,16.3366930485
294,200.0
295,200.0
296,38.6857898235
297,24.3544681072
298,30.6683959961
299,28.030700922
300,200.0
301,18.0051419735
302,18.3430829048
303,16.3367030621
304,16.3376529217
