,26
1000,10.6887819767
27,2.33748412132
28,200.0
29,200.0
30,200.0
31,8.33647012711
32,7.68144202232
33,6.34767389297
34,5.67737412453
35,5.67770910263
36,7.01601099968
37,200.0
38,200.0
39,8.02042508125
40,7.3495349884
41,6.68054509163
42,6.68121600151
43,7.35058403015
44,18.6771459579
45,200.0
46,24.3601191044
47,8.33583712578
48,8.02075600624
49,7.34992790222
50,7.68236088753
51,15.6697909832
52,22.6837661266
53,200.0
54,15.3356230259
55,9.02039790154
56,8.68483519554
57,8.35109686852
58,8.68413710594
59,10.6894938946
60,12.6948940754
61,200.0
62,45.3409020901
63,20.6778998375
64,200.0
65,31.0025179386
66,19.679402113
67,200.0
68,200.0
69,13.6964631081
70,10.0237009525
71,9.02024292946
72,9.02007102966
73,9.33786988258
74,11.6912128925
75,19.0099110603
76,200.0
77,26.6722500324
78,20.3498291969
79,16.6709032059
80,16.3399889469
81,16.0024759769
82,14.6998620033
83,12.6941950321
84,10.6903181076
85,10.6898560524
86,10.02571702
87,10.0255699158
88,10.3394730091
89,18.677011013
90,200.0
91,25.6702361107
92,45.6739118099
93,28.0279119015
94,19.3440971375
95,17.0069351196
96,23.3572189808
97,13.0324280262
98,12.0275859833
99,11.6903119087
100,11.3354997635
101,11.0254700184
102,10.6877031326
103,11.027919054
104,18.6738040447
105,19.3436849117
106,200.0
107,19.3465650082
108,18.343200922
109,22.0179998875
110,16.6695718765
111,14.3357248306
112,13.6945040226
113,13.0292499065
114,12.3363008499
115,12.0303840637
116,11.6926338673
117,11.6904430389
118,11.6918101311
119,13.0304119587
120,17.6719019413
121,200.0
122,20.3461711407
123,18.0076808929
124,26.0269610882
125,17.0061750412
126,14.6996350288
127,13.694988966
128,13.6950130463
129,13.0311830044
130,12.6922819614
131,13.0298349857
132,12.695704937
133,12.6940820217
134,13.6976339817
135,200.0
136,200.0
137,19.6781740189
138,17.3396530151
139,17.6715111732
140,15.6989850998
141,15.0347108841
142,14.6968669891
143,14.3354129791
144,14.0331089497
145,14.0318260193
146,13.3375668526
147,13.3360440731
148,13.3364050388
149,24.3609519005
150,200.0
151,200.0
152,19.0073950291
153,17.673386097
154,18.0066628456
155,16.3397219181
156,16.0371980667
157,15.3369657993
158,15.0374000072
159,14.6997568607
160,14.6992719173
161,14.3353729248
162,14.0320770741
163,14.3354730606
164,22.3530611992
165,200.0
166,200.0
167,200.0
168,200.0
169,200.0
170,200.0
171,29.3679800034
172,19.3464818001
173,17.6759431362
174,17.3429529667
175,17.0028169155
176,17.0045440197
177,16.3398718834
178,15.668735981
179,15.6697530746
180,16.0024471283
181,15.6693320274
182,15.0058319569
183,15.3351378441
184,25.0214049816
185,18.6728849411
186,44.3352839947
187,39.6971421242
188,50.3400709629
189,33.0114018917
190,40.7004380226
191,28.3662250042
192,200.0
193,37.354143858
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,16.3371748924
204,25.362940073
205,31.3390829563
206,25.0224089622
207,34.3447618484
208,24.6739718914
209,200.0
210,27.3607230186
211,200.0
212,38.6874489784
213,200.0
214,200.0
215,200.0
216,200.0
217,18.3429009914
218,22.3532299995
219,20.0097739697
220,26.6715819836
221,21.6828968525
222,21.6798210144
223,27.0265569687
224,200.0
225,200.0
226,200.0
227,61.009308815
228,47.014701128
229,200.0
230,200.0
231,18.0073609352
232,19.6796400547
233,20.0096380711
234,22.0140058994
235,85.6689670086
236,21.6686768532
237,36.3511760235
238,200.0
239,200.0
240,43.3375730515
241,37.6927320957
242,136.67058301
243,200.0
244,200.0
245,19.3474028111
246,20.6834330559
247,30.0033960342
248,23.0190899372
249,23.0188229084
250,200.0
251,29.366437912
252,33.0112919807
253,200.0
254,33.3452589512
255,42.3614490032
256,37.3496470451
257,200.0
258,200.0
259,200.0
260,20.0088429451
261,38.6893281937
262,53.0262880325
263,22.6687650681
264,33.3400249481
265,38.0028960705
266,200.0
267,200.0
268,59.0367350578
269,71.0290081501
270,39.3547608852
271,200.0
272,200.0
273,200.0
274,24.0223181248
275,35.3505711555
276,45.340170145
277,43.3618121147
