,238
1000,200.0
239,200.0
240,22.6723980904
241,17.005396843
242,17.6715400219
243,200.0
244,200.0
245,11.0270950794
246,14.6979019642
247,8.68433904648
248,7.68281602859
249,6.68090105057
250,6.01558208466
251,6.01553106308
252,7.0180990696
253,200.0
254,17.005767107
255,19.3435459137
256,200.0
257,200.0
258,200.0
259,200.0
260,10.0250678062
261,14.6997411251
262,8.33601403236
263,7.35037183762
264,7.01647686958
265,7.01710319519
266,7.68184185028
267,200.0
268,200.0
269,15.3352069855
270,24.0191640854
271,200.0
272,200.0
273,200.0
274,11.0271110535
275,9.68743920326
276,8.68497800827
277,11.3357849121
278,13.6966490746
279,7.68266892433
280,8.33608484268
281,200.0
282,14.6978991032
283,200.0
284,17.3394789696
285,200.0
286,200.0
287,200.0
288,10.341329813
289,9.6883699894
290,9.68608188629
291,9.02271199226
292,8.68529605865
293,8.68510699272
294,9.33881306648
295,200.0
296,14.0338389874
297,200.0
298,200.0
299,34.6862931252
300,200.0
301,200.0
302,12.0279870033
303,11.0276751518
304,10.0238330364
305,9.68843007088
306,9.33994412422
307,9.68782305717
308,10.3411631584
309,200.0
310,15.0367679596
311,20.3479089737
312,21.0155861378
313,200.0
314,200.0
315,200.0
316,15.6695568562
317,32.3432950974
318,19.6793839931
319,13.6981511116
320,13.0320370197
321,12.0304419994
322,11.0278890133
323,10.6903629303
324,10.341146946
325,10.3413732052
326,10.6902849674
327,200.0
328,18.0100140572
329,20.0132081509
330,200.0
331,200.0
332,200.0
333,20.6800608635
334,19.0090858936
335,18.0069980621
336,14.6689190865
337,13.3355200291
338,13.3356130123
339,12.6946809292
340,12.0268039703
341,11.3406860828
342,11.3355820179
343,11.3356850147
344,11.3349850178
345,22.3522119522
346,12.3360090256
347,20.0086319447
348,200.0
349,14.0337290764
350,200.0
351,200.0
352,17.0025138855
353,16.0040440559
354,14.700922966
355,14.0349490643
356,13.6946020126
357,13.0319910049
358,13.0307261944
359,12.0266370773
360,12.3378589153
361,11.6908390522
362,12.0303390026
363,200.0
364,12.6943590641
365,25.0263659954
366,14.6690888405
367,21.6690909863
368,200.0
369,200.0
370,200.0
371,16.6689269543
372,16.0361979008
373,15.3355429173
374,15.0364580154
375,14.0335180759
376,13.6973259449
377,13.3359930515
378,13.0311479568
379,13.0330908298
380,12.6954009533
381,13.3356020451
382,14.6997687817
383,200.0
384,15.0353140831
385,16.6700971127
386,200.0
387,200.0
388,200.0
389,200.0
390,200.0
391,25.3620738983
392,200.0
393,31.6774308681
394,21.3528840542
395,18.3418519497
396,17.0022258759
397,16.671585083
398,16.0021820068
399,15.6685659885
400,14.6977419853
401,14.6995379925
402,15.3360190392
403,14.7000160217
404,13.6939189434
405,13.6965517998
406,14.6986241341
407,200.0
408,27.0293769836
409,15.0352938175
410,200.0
411,200.0
412,200.0
413,93.3493289948
414,25.6713922024
415,26.0279991627
416,200.0
417,22.3523020744
418,19.3489398956
419,18.3421418667
420,17.6750869751
421,17.0066559315
422,16.6694030762
423,16.3371729851
424,15.6698811054
425,23.0198979378
426,200.0
427,200.0
428,22.013687849
429,14.6980719566
430,14.696931839
431,200.0
432,17.3420929909
433,200.0
434,200.0
435,200.0
436,200.0
437,33.011521101
438,24.6751189232
439,33.3448030949
440,29.0337440968
441,20.3498809338
442,20.347110033
443,19.0088849068
444,18.3449251652
445,18.0073080063
446,17.3432190418
447,16.6735060215
448,16.6699340343
449,17.6721510887
450,18.6766839027
451,15.3360540867
452,15.3351678848
453,200.0
454,26.3647270203
455,200.0
456,29.6694550514
457,24.020375967
458,23.6705491543
459,26.0278232098
460,21.6846618652
461,21.0110528469
462,20.345582962
463,19.3465330601
464,19.010114193
465,19.0113949776
466,18.0081861019
467,17.6723749638
468,17.6725931168
469,18.6768140793
470,16.6714270115
471,200.0
472,19.3478779793
473,200.0
474,21.3521671295
475,200.0
476,200.0
477,27.0304269791
478,32.3424050808
479,25.6764938831
480,22.6731967926
481,33.0132901669
482,27.0291118622
483,200.0
484,200.0
485,200.0
486,31.3389151096
487,29.6730418205
488,19.3435370922
489,18.3424739838
490,77.6813910007
491,59.6703288555
492,39.6954770088
493,200.0
494,200.0
495,200.0
496,200.0
497,200.0
498,200.0
499,200.0
500,29.0024971962
501,24.3557701111
502,24.3571658134
503,30.3352241516
504,200.0
505,200.0
506,200.0
507,200.0
508,200.0
509,200.0
510,200.0
511,26.0230660439
512,21.350276947
513,33.3383579254
514,200.0
515,200.0
516,220.677822113
517,26.0276889801
518,32.3435468674
519,26.0279660225
520,200.0
521,200.0
522,200.0
523,200.0
524,200.0
525,200.0
526,200.0
527,22.3505430222
528,21.6819589138
529,22.6696469784
530,200.0
531,200.0
532,200.0
533,33.6827409267
534,27.0255410671
535,27.6700351238
536,200.0
537,200.0
538,200.0
539,200.0
540,200.0
541,200.0
542,200.0
543,24.0253469944
544,27.6707019806
545,39.6970360279
546,200.0
547,200.0
548,38.0084061623
549,30.0052809715
550,29.6740889549
551,200.0
552,200.0
553,200.0
554,200.0
555,200.0
556,200.0
557,200.0
558,23.6740181446
559,21.6840128899
560,35.6867871284
561,200.0
562,200.0
563,34.6856799126
564,29.0031960011
565,30.0062739849
566,34.3505089283
567,43.6710779667
568,32.6778299809
569,31.0090479851
