pose,start,finish_time,goal_state
"[651, 411]",1515867967.924481,1515867989.272086,4
"[651, 412]",1515868001.281175,1515868022.629394,4
"[651, 413]",1515868034.639047,1515868055.987059,4
"[651, 414]",1515868067.997628,1515868089.345391,4
"[651, 415]",1515868101.355526,1515868122.703894,4
"[651, 416]",1515868134.712675,1515868156.060893,4
"[651, 417]",1515868168.068545,1515868189.416956,4
"[651, 418]",1515868201.425493,1515868222.77356,4
"[651, 419]",1515868234.786059,1515868256.133851,4
"[651, 420]",1515868268.139523,1515868289.487596,4
"[651, 421]",1515868301.495713,1515868322.506425,4
"[651, 422]",1515868334.517318,1515868355.865711,4
"[651, 423]",1515868367.874338,1515868389.222128,4
"[651, 424]",1515868401.234846,1515868422.245528,4
"[651, 425]",1515868434.251628,1515868455.599977,4
"[651, 426]",1515868467.608212,1515868488.956024,4
"[651, 427]",1515868500.966076,1515868522.313339,4
"[651, 428]",1515868534.322528,1515868555.671083,4
"[651, 429]",1515868567.682103,1515868589.030096,4
"[651, 430]",1515868601.03982,1515868622.387554,4
"[651, 431]",1515868634.396434,1515868655.745296,4
"[651, 432]",1515868667.756319,1515868689.104204,4
"[651, 433]",1515868701.113438,1515868722.461306,4
"[651, 434]",1515868734.470476,1515868755.816838,4
"[651, 435]",1515868767.824604,1515868789.171821,4
"[651, 436]",1515868801.184109,1515868822.532267,4
"[651, 437]",1515868834.541191,1515868855.88986,4
"[651, 438]",1515868867.899446,1515868889.246917,4
"[651, 439]",1515868901.254197,1515868922.602611,4
"[651, 440]",1515868934.612293,1515868955.95715,4
"[651, 441]",1515868967.966423,1515868989.314729,4
"[651, 442]",1515869001.322337,1515869022.670021,4
"[651, 443]",1515869034.679253,1515869056.027376,4
"[651, 444]",1515869068.036331,1515869089.384993,4
"[651, 445]",1515869101.393059,1515869122.399835,4
"[651, 446]",1515869134.410094,1515869155.758623,4
"[651, 447]",1515869167.766794,1515869189.114262,4
"[651, 448]",1515869201.120786,1515869222.469146,4
"[651, 449]",1515869234.478087,1515869255.825051,4
"[651, 450]",1515869267.835789,1515869288.842825,4
"[651, 451]",1515869300.853908,1515869322.202256,4
"[651, 452]",1515869334.213459,1515869355.561323,4
"[651, 453]",1515869367.569231,1515869388.91775,4
"[651, 454]",1515869400.926917,1515869422.275155,4
