pose,start,finish_time,goal_state
"[650, 109]",1515857417.336507,1515857438.685414,4
"[650, 110]",1515857450.695209,1515857472.043973,4
"[650, 111]",1515857484.052895,1515857505.402567,4
"[650, 112]",1515857517.412445,1515857538.762034,4
"[650, 113]",1515857550.771702,1515857572.12113,4
"[650, 114]",1515857584.129433,1515857605.478607,4
"[650, 115]",1515857617.486846,1515857638.834979,4
"[650, 116]",1515857650.842732,1515857672.19173,4
"[650, 117]",1515857684.197323,1515857705.546032,4
"[650, 118]",1515857717.558039,1515857738.903663,4
"[650, 119]",1515857750.913176,1515857772.261513,4
"[650, 120]",1515857784.268712,1515857805.617533,4
"[650, 121]",1515857817.627639,1515857838.639674,4
"[650, 122]",1515857850.650116,1515857871.999592,4
"[650, 123]",1515857884.008696,1515857905.020307,4
"[650, 124]",1515857917.030596,1515857938.379697,4
"[650, 125]",1515857950.390075,1515857971.738153,4
"[650, 126]",1515857983.748706,1515858005.097171,4
"[650, 127]",1515858017.109524,1515858038.458505,4
"[650, 128]",1515858050.468438,1515858071.48034,4
"[650, 129]",1515858083.488519,1515858104.837186,4
"[650, 130]",1515858116.846067,1515858138.19399,4
"[650, 131]",1515858150.200009,1515858171.549097,4
"[650, 132]",1515858183.558891,1515858204.907493,4
"[650, 133]",1515858216.918451,1515858238.26728,4
"[650, 134]",1515858250.277991,1515858271.626038,4
"[650, 135]",1515858283.63808,1515858304.986286,4
"[650, 136]",1515858316.995368,1515858338.343807,4
"[650, 137]",1515858350.34975,1515858371.698299,4
"[650, 138]",1515858383.706038,1515858405.053772,4
"[650, 139]",1515858417.060188,1515858438.408712,4
"[650, 140]",1515858450.420366,1515858471.768088,4
"[650, 141]",1515858483.776405,1515858505.122416,4
"[650, 142]",1515858517.131375,1515858538.478505,4
"[650, 143]",1515858550.490125,1515858571.837993,4
"[650, 144]",1515858583.846951,1515858605.19503,4
"[650, 145]",1515858617.205775,1515858638.217075,4
"[650, 146]",1515858650.226095,1515858671.575268,4
"[650, 147]",1515858683.582093,1515858704.593967,4
"[650, 148]",1515858716.60279,1515858737.951021,4
"[650, 149]",1515858749.955899,1515858771.304141,4
"[650, 150]",1515858783.313908,1515858804.662072,4
"[650, 151]",1515858816.666981,1515858838.015296,4
"[650, 152]",1515858850.022051,1515858871.371556,4
"[650, 153]",1515858883.381357,1515858904.729778,4
"[650, 154]",1515858916.740584,1515858938.088748,4
"[650, 155]",1515858950.09611,1515858971.444184,4
"[650, 156]",1515858983.450066,1515859004.799209,4
"[650, 157]",1515859016.808033,1515859038.156014,4
"[650, 158]",1515859050.168296,1515859071.516931,4
"[650, 159]",1515859083.528979,1515859104.878067,4
"[650, 160]",1515859116.88575,1515859138.234873,4
"[650, 161]",1515859150.244235,1515859171.592768,4
"[650, 162]",1515859183.601051,1515859204.949617,4
"[650, 163]",1515859216.958969,1515859238.307757,4
"[650, 164]",1515859250.314399,1515859271.6621,4
"[650, 165]",1515859283.675501,1515859305.022327,4
"[650, 166]",1515859317.030485,1515859338.37937,4
"[650, 167]",1515859350.387251,1515859371.73415,4
"[650, 168]",1515859383.741752,1515859405.090061,4
"[650, 169]",1515859417.09958,1515859438.448154,4
"[650, 170]",1515859450.454052,1515859471.799964,4
"[650, 171]",1515859483.80839,1515859505.156189,4
"[650, 172]",1515859517.16508,1515859538.513215,4
"[650, 173]",1515859550.520873,1515859571.868994,4
"[650, 174]",1515859583.88112,1515859605.229564,4
"[650, 175]",1515859617.238754,1515859638.587783,4
"[650, 176]",1515859650.595731,1515859671.94429,4
"[650, 177]",1515859683.951484,1515859704.962262,4
"[650, 178]",1515859716.973357,1515859738.322136,4
"[650, 179]",1515859750.334062,1515859771.683319,4
"[650, 180]",1515859783.689852,1515859805.036679,4
"[650, 181]",1515859817.047627,1515859838.396072,4
"[650, 182]",1515859850.405699,1515859871.416046,4
"[650, 183]",1515859883.423015,1515859904.770995,4
"[650, 184]",1515859916.778443,1515859938.126544,4
"[650, 185]",1515859950.134239,1515859971.4828,4
"[650, 186]",1515859983.492303,1515860004.841702,4
"[650, 187]",1515860016.85006,1515860038.198574,4
"[650, 188]",1515860050.209138,1515860071.558644,4
"[650, 189]",1515860083.569774,1515860104.918106,4
"[650, 190]",1515860116.930683,1515860138.27926,4
"[650, 191]",1515860150.287289,1515860171.636047,4
"[650, 192]",1515860183.64765,1515860204.997749,4
"[650, 193]",1515860217.004857,1515860238.353218,4
"[650, 194]",1515860250.359178,1515860271.706946,4
"[650, 195]",1515860283.714065,1515860305.062173,4
"[650, 196]",1515860317.067705,1515860338.416232,4
"[650, 197]",1515860350.426087,1515860371.437113,4
"[650, 198]",1515860383.447495,1515860404.796498,4
"[650, 199]",1515860416.80608,1515860438.15465,4
"[650, 200]",1515860450.161501,1515860471.509601,4
"[650, 201]",1515860483.516908,1515860504.865217,4
"[650, 202]",1515860516.8741,1515860538.219542,4
"[650, 203]",1515860550.227171,1515860571.575836,4
"[650, 204]",1515860583.589436,1515860604.937714,4
"[650, 205]",1515860616.946086,1515860638.294083,4
"[650, 206]",1515860650.304369,1515860671.653232,4
"[650, 207]",1515860683.661894,1515860704.674086,4
"[650, 208]",1515860716.682102,1515860738.030741,4
"[650, 209]",1515860750.03944,1515860771.388679,4
"[650, 210]",1515860783.401371,1515860804.750311,4
"[650, 211]",1515860816.755497,1515860838.104469,4
"[650, 212]",1515860850.112585,1515860871.460314,4
"[650, 213]",1515860883.468443,1515860904.814719,4
"[650, 214]",1515860916.820486,1515860938.16899,4
"[650, 215]",1515860950.180345,1515860971.528242,4
"[650, 216]",1515860983.539059,1515861004.886348,4
"[650, 217]",1515861016.895932,1515861038.244772,4
"[650, 218]",1515861050.254695,1515861071.603519,4
"[650, 219]",1515861083.614479,1515861104.962726,4
"[650, 220]",1515861116.969924,1515861138.318586,4
"[650, 221]",1515861150.330288,1515861171.681957,4
"[650, 222]",1515861183.691491,1515861205.040742,4
"[650, 223]",1515861217.053461,1515861238.40268,4
"[650, 224]",1515861250.41024,1515861271.759985,4
"[650, 225]",1515861283.769821,1515861305.118614,4
"[650, 226]",1515861317.12986,1515861338.479778,4
"[650, 227]",1515861350.489079,1515861371.838146,4
"[650, 228]",1515861383.844843,1515861405.194364,4
"[650, 229]",1515861417.204118,1515861438.553211,4
"[650, 230]",1515861450.561406,1515861471.911544,4
"[650, 231]",1515861483.924744,1515861504.935738,4
"[650, 232]",1515861516.943886,1515861538.293262,4
"[650, 233]",1515861550.303224,1515861571.652755,4
"[650, 234]",1515861583.66473,1515861605.01373,4
"[650, 235]",1515861617.022946,1515861638.371707,4
"[650, 236]",1515861650.378507,1515861671.727938,4
"[650, 237]",1515861683.736491,1515861705.086458,4
"[650, 238]",1515861717.096492,1515861738.445695,4
"[650, 239]",1515861750.454527,1515861771.804519,4
"[650, 240]",1515861783.810504,1515861804.822321,4
"[650, 241]",1515861816.834066,1515861837.848712,4
"[650, 242]",1515861849.856556,1515861870.86977,4
"[650, 243]",1515861882.877336,1515861903.889873,4
"[650, 244]",1515861915.899767,1515861936.911929,4
"[650, 245]",1515861948.920606,1515861970.270045,4
"[650, 246]",1515861982.280388,1515862003.629148,4
"[650, 247]",1515862015.639949,1515862036.988759,4
"[650, 248]",1515862048.996957,1515862070.346513,4
"[650, 249]",1515862082.356121,1515862103.705262,4
"[650, 250]",1515862115.718065,1515862137.067829,4
"[650, 251]",1515862149.079201,1515862170.428603,4
"[650, 252]",1515862182.438062,1515862203.787376,4
"[650, 253]",1515862215.800199,1515862237.148488,4
"[650, 254]",1515862249.160154,1515862270.510623,4
"[650, 255]",1515862282.521687,1515862303.871164,4
"[650, 256]",1515862315.878226,1515862337.228545,4
"[650, 257]",1515862349.238093,1515862370.251027,4
"[650, 258]",1515862382.258928,1515862403.608338,4
"[650, 259]",1515862415.619057,1515862436.967409,4
"[650, 260]",1515862448.976854,1515862470.32627,4
"[650, 261]",1515862482.334339,1515862503.683813,4
"[650, 262]",1515862515.692466,1515862537.041729,4
"[650, 263]",1515862549.053648,1515862570.066189,4
"[650, 264]",1515862582.073079,1515862603.422059,4
"[650, 265]",1515862615.430067,1515862636.780582,4
"[650, 266]",1515862648.792246,1515862670.139976,4
"[650, 267]",1515862682.148075,1515862703.158818,4
"[650, 268]",1515862715.164962,1515862736.512658,4
"[650, 269]",1515862748.519944,1515862769.867606,4
"[650, 270]",1515862781.876143,1515862803.224128,4
"[650, 271]",1515862815.232619,1515862836.580172,4
"[650, 272]",1515862848.590555,1515862869.939117,4
"[650, 273]",1515862881.943896,1515862903.29117,4
"[650, 274]",1515862915.302711,1515862936.650207,4
"[650, 275]",1515862948.662122,1515862970.010548,4
"[650, 276]",1515862982.022606,1515863003.370787,4
"[650, 277]",1515863015.384594,1515863036.732314,4
"[650, 278]",1515863048.744202,1515863070.087254,4
"[650, 279]",1515863082.094088,1515863103.442281,4
"[650, 280]",1515863115.453455,1515863136.801283,4
"[650, 281]",1515863148.808561,1515863170.154555,4
"[650, 282]",1515863182.167766,1515863203.51542,4
"[650, 283]",1515863215.525072,1515863236.535615,4
"[650, 284]",1515863248.546635,1515863269.894649,4
"[650, 285]",1515863281.906104,1515863302.916606,4
"[650, 286]",1515863314.92827,1515863336.276477,4
"[650, 287]",1515863348.287986,1515863369.636083,4
"[650, 288]",1515863381.644178,1515863402.992873,4
"[650, 289]",1515863414.999659,1515863436.347518,4
"[650, 290]",1515863448.357166,1515863469.706205,4
"[650, 291]",1515863481.71495,1515863503.062089,4
"[650, 292]",1515863515.074639,1515863536.422898,4
"[650, 293]",1515863548.434187,1515863569.783025,4
"[650, 294]",1515863581.792336,1515863603.140036,4
"[650, 295]",1515863615.148541,1515863636.496532,4
"[650, 296]",1515863648.507127,1515863669.855027,4
"[650, 297]",1515863681.86619,1515863703.214862,4
"[650, 298]",1515863715.225529,1515863736.237238,4
"[650, 299]",1515863748.245357,1515863769.592475,4
"[650, 300]",1515863781.600221,1515863802.948435,4
"[650, 301]",1515863814.955676,1515863836.303962,4
"[650, 302]",1515863848.313484,1515863869.661848,4
"[650, 303]",1515863881.672498,1515863903.020047,4
"[650, 304]",1515863915.031409,1515863936.041315,4
"[650, 305]",1515863948.049924,1515863969.396545,4
"[650, 306]",1515863981.40825,1515864002.756382,4
"[650, 307]",1515864014.768411,1515864036.117295,4
"[650, 308]",1515864048.125598,1515864069.474019,4
"[650, 309]",1515864081.484333,1515864102.831905,4
"[650, 310]",1515864114.84103,1515864136.1894,4
"[650, 311]",1515864148.199663,1515864169.547773,4
"[650, 312]",1515864181.558067,1515864202.906765,4
"[650, 313]",1515864214.91806,1515864236.265783,4
"[650, 314]",1515864248.278318,1515864269.627235,4
"[650, 315]",1515864281.636052,1515864302.984221,4
"[650, 316]",1515864314.989347,1515864336.336823,4
"[650, 317]",1515864348.346505,1515864369.695014,4
"[650, 318]",1515864381.70314,1515864403.051533,4
"[650, 319]",1515864415.063144,1515864436.074151,4
"[650, 320]",1515864448.082482,1515864469.430818,4
"[650, 321]",1515864481.444447,1515864502.789146,4
"[650, 322]",1515864514.800155,1515864536.147719,4
"[650, 323]",1515864548.156725,1515864569.505261,4
"[650, 324]",1515864581.514192,1515864602.862176,4
"[650, 325]",1515864614.871011,1515864636.218897,4
"[650, 326]",1515864648.228537,1515864669.575066,4
"[650, 327]",1515864681.585727,1515864702.933426,4
"[650, 328]",1515864714.938637,1515864736.286709,4
"[650, 329]",1515864748.297683,1515864769.644319,4
"[650, 330]",1515864781.65573,1515864803.002364,4
"[650, 331]",1515864815.01037,1515864836.357683,4
"[650, 332]",1515864848.363456,1515864869.71153,4
"[650, 333]",1515864881.722613,1515864903.071554,4
"[650, 334]",1515864915.079613,1515864936.428054,4
"[650, 335]",1515864948.436106,1515864969.447276,4
"[650, 336]",1515864981.459993,1515865002.806544,4
"[650, 337]",1515865014.815731,1515865036.163957,4
"[650, 338]",1515865048.172383,1515865069.519519,4
"[650, 339]",1515865081.528293,1515865102.868571,4
"[650, 340]",1515865114.878112,1515865135.888074,4
"[650, 341]",1515865147.898492,1515865169.246085,4
"[650, 342]",1515865181.255147,1515865202.603608,4
"[650, 343]",1515865214.613439,1515865235.960965,4
"[650, 344]",1515865247.968017,1515865269.315862,4
"[650, 345]",1515865281.326647,1515865302.674919,4
"[650, 346]",1515865314.68667,1515865336.034993,4
"[650, 347]",1515865348.042079,1515865369.390567,4
"[650, 348]",1515865381.39939,1515865402.747151,4
"[650, 349]",1515865414.754072,1515865436.101978,4
"[650, 350]",1515865448.109052,1515865469.457066,4
"[650, 351]",1515865481.463907,1515865502.474986,4
"[650, 352]",1515865514.484376,1515865535.832418,4
"[650, 353]",1515865547.840707,1515865569.188372,4
"[650, 354]",1515865581.195586,1515865602.5431,4
"[650, 355]",1515865614.553731,1515865635.902076,4
"[650, 356]",1515865647.910966,1515865669.259513,4
"[650, 357]",1515865681.268328,1515865702.616108,4
"[650, 358]",1515865714.62312,1515865735.97137,4
"[650, 359]",1515865747.979465,1515865768.990525,4
"[650, 360]",1515865781.002066,1515865802.350235,4
"[650, 361]",1515865814.358359,1515865835.707237,4
"[650, 362]",1515865847.71279,1515865868.723913,4
"[650, 363]",1515865880.735565,1515865902.083456,4
"[650, 364]",1515865914.095261,1515865935.443345,4
"[650, 365]",1515865947.454536,1515865968.80282,4
"[650, 366]",1515865980.816281,1515866002.164471,4
"[650, 367]",1515866014.176902,1515866035.524574,4
"[650, 368]",1515866047.53542,1515866068.546351,4
"[650, 369]",1515866080.556739,1515866101.905541,4
"[650, 370]",1515866113.912683,1515866135.260656,4
"[650, 371]",1515866147.269563,1515866168.618062,4
"[650, 372]",1515866180.625214,1515866201.973433,4
"[650, 373]",1515866213.982802,1515866235.329569,4
"[650, 374]",1515866247.334075,1515866268.682759,4
"[650, 375]",1515866280.691763,1515866302.038817,4
"[650, 376]",1515866314.050095,1515866335.398195,4
"[650, 377]",1515866347.407884,1515866368.755267,4
"[650, 378]",1515866380.765017,1515866402.113695,4
"[650, 379]",1515866414.123544,1515866435.472228,4
"[650, 380]",1515866447.48209,1515866468.830102,4
"[650, 381]",1515866480.841522,1515866502.18993,4
"[650, 382]",1515866514.198956,1515866535.54656,4
"[650, 383]",1515866547.558077,1515866568.905894,4
"[650, 384]",1515866580.914546,1515866602.262157,4
"[650, 385]",1515866614.270674,1515866635.619219,4
"[650, 386]",1515866647.627996,1515866668.9751,4
"[650, 387]",1515866680.984282,1515866702.332378,4
"[650, 388]",1515866714.346064,1515866735.357057,4
"[650, 389]",1515866747.366067,1515866768.377009,4
"[650, 390]",1515866780.390075,1515866801.736127,4
"[650, 391]",1515866813.74325,1515866835.090883,4
"[650, 392]",1515866847.102073,1515866868.449382,4
"[650, 393]",1515866880.456862,1515866901.805532,4
"[650, 394]",1515866913.815827,1515866935.164515,4
"[650, 395]",1515866947.174444,1515866968.521455,4
"[650, 396]",1515866980.529802,1515867001.878507,4
"[650, 397]",1515867013.886057,1515867035.232879,4
"[650, 398]",1515867047.240473,1515867068.587917,4
"[650, 399]",1515867080.593854,1515867101.940623,4
"[650, 400]",1515867113.950798,1515867135.298962,4
"[650, 401]",1515867147.306043,1515867168.653099,4
"[650, 402]",1515867180.664289,1515867202.012469,4
"[650, 403]",1515867214.022698,1515867235.370928,4
"[650, 404]",1515867247.382104,1515867268.729784,4
"[650, 405]",1515867280.738078,1515867302.086167,4
"[650, 406]",1515867314.099129,1515867335.447302,4
"[650, 407]",1515867347.454091,1515867368.801512,4
"[650, 408]",1515867380.809066,1515867402.153745,4
"[650, 409]",1515867414.163009,1515867435.511766,4
"[650, 410]",1515867447.521868,1515867468.870185,4
"[650, 411]",1515867480.881213,1515867502.227658,4
"[650, 412]",1515867514.23809,1515867535.583756,4
"[650, 413]",1515867547.592713,1515867568.937799,4
"[650, 414]",1515867580.946073,1515867602.294135,4
"[650, 415]",1515867614.301769,1515867635.312677,4
"[650, 416]",1515867647.324612,1515867668.668084,4
"[650, 417]",1515867680.676101,1515867702.02346,4
"[650, 418]",1515867714.030068,1515867735.378664,4
"[650, 419]",1515867747.388666,1515867768.736301,4
"[650, 420]",1515867780.743915,1515867802.091765,4
"[650, 421]",1515867814.100466,1515867835.44793,4
"[650, 422]",1515867847.460391,1515867868.470997,4
"[650, 423]",1515867880.478948,1515867901.825783,4
"[650, 424]",1515867913.834112,1515867935.182464,4
"[650, 425]",1515867947.194551,1515867968.54228,4
"[650, 426]",1515867980.554556,1515868001.903162,4
"[650, 427]",1515868013.910075,1515868035.256252,4
"[650, 428]",1515868047.263994,1515868068.613103,4
"[650, 429]",1515868080.621675,1515868101.969242,4
"[650, 430]",1515868113.977837,1515868135.326167,4
"[650, 431]",1515868147.338543,1515868168.686044,4
"[650, 432]",1515868180.698135,1515868202.045586,4
"[650, 433]",1515868214.053836,1515868235.402341,4
"[650, 434]",1515868247.415869,1515868268.763135,4
"[650, 435]",1515868280.772849,1515868302.120917,4
"[650, 436]",1515868314.129152,1515868335.477367,4
"[650, 437]",1515868347.488658,1515868368.836818,4
"[650, 438]",1515868380.8421,1515868402.190432,4
"[650, 439]",1515868414.201345,1515868435.549158,4
"[650, 440]",1515868447.558086,1515868468.905561,4
"[650, 441]",1515868480.91164,1515868502.25891,4
"[650, 442]",1515868514.270616,1515868535.280989,4
"[650, 443]",1515868547.291059,1515868568.638531,4
"[650, 444]",1515868580.646162,1515868601.993406,4
"[650, 445]",1515868614.000756,1515868635.348817,4
"[650, 446]",1515868647.360082,1515868668.708127,4
"[650, 447]",1515868680.715509,1515868702.063312,4
"[650, 448]",1515868714.0744,1515868735.42172,4
"[650, 449]",1515868747.432306,1515868768.780434,4
"[650, 450]",1515868780.78882,1515868802.1363,4
"[650, 451]",1515868814.146076,1515868835.494907,4
"[650, 452]",1515868847.504078,1515868868.852374,4
"[650, 453]",1515868880.860592,1515868902.208611,4
"[650, 454]",1515868914.21862,1515868935.228435,4
"[650, 455]",1515868947.238061,1515868968.585818,4
"[650, 456]",1515868980.596569,1515869001.943815,4
"[650, 457]",1515869013.952561,1515869035.299795,4
"[650, 458]",1515869047.311112,1515869068.657662,4
"[650, 459]",1515869080.666957,1515869102.01432,4
"[650, 460]",1515869114.026194,1515869135.374596,4
"[650, 461]",1515869147.386063,1515869168.734013,4
"[650, 462]",1515869180.74456,1515869202.092338,4
"[650, 463]",1515869214.100624,1515869235.446925,4
"[650, 464]",1515869247.456011,1515869268.466538,4
"[650, 465]",1515869280.476467,1515869301.823511,4
"[650, 466]",1515869313.831009,1515869335.17922,4
"[650, 467]",1515869347.190037,1515869368.537279,4
"[650, 468]",1515869380.547942,1515869401.89262,4
"[650, 469]",1515869413.905596,1515869435.253185,4
"[650, 470]",1515869447.262055,1515869468.610034,4
"[650, 471]",1515869480.62199,1515869501.970876,4
"[650, 472]",1515869513.97939,1515869535.326982,4
"[650, 473]",1515869547.336953,1515869568.683614,4
"[650, 474]",1515869580.696299,1515869602.043573,4
"[650, 475]",1515869614.052954,1515869635.401188,4
"[650, 476]",1515869647.412364,1515869668.422616,4
"[650, 477]",1515869680.432096,1515869701.776612,4
"[650, 478]",1515869713.788299,1515869735.135719,4
"[650, 479]",1515869747.142064,1515869768.491143,4
"[650, 480]",1515869780.498921,1515869801.847245,4
"[650, 481]",1515869813.85765,1515869835.203743,4
"[650, 482]",1515869847.211929,1515869868.560347,4
"[650, 483]",1515869880.567397,1515869901.915032,4
"[650, 484]",1515869913.925456,1515869935.273504,4
"[650, 485]",1515869947.280252,1515869968.628345,4
"[650, 486]",1515869980.638008,1515870001.985507,4
"[650, 487]",1515870013.995272,1515870035.005635,4
"[650, 488]",1515870047.016005,1515870068.362955,4
"[650, 489]",1515870080.372492,1515870101.72091,4
"[650, 490]",1515870113.734035,1515870135.081875,4
"[650, 491]",1515870147.094291,1515870168.442498,4
"[650, 492]",1515870180.451751,1515870201.798673,4
"[650, 493]",1515870213.806082,1515870235.154308,4
"[650, 494]",1515870247.164304,1515870268.511969,4
"[650, 495]",1515870280.519203,1515870301.866873,4
"[650, 496]",1515870313.875106,1515870335.220114,4
"[650, 497]",1515870347.226914,1515870368.575286,4
"[650, 498]",1515870380.588605,1515870401.93391,4
"[650, 499]",1515870413.941204,1515870435.288702,4
"[650, 500]",1515870447.295328,1515870468.306126,4
"[650, 501]",1515870480.316312,1515870501.66368,4
"[650, 502]",1515870513.674785,1515870535.021795,4
"[650, 503]",1515870547.032952,1515870568.380132,4
"[650, 504]",1515870580.386087,1515870601.73447,4
"[650, 505]",1515870613.743697,1515870635.091269,4
"[650, 506]",1515870647.099714,1515870668.445845,4
"[650, 507]",1515870680.456278,1515870701.80494,4
"[650, 508]",1515870713.814524,1515870735.161939,4
"[650, 509]",1515870747.166826,1515870768.515379,4
"[650, 510]",1515870780.524648,1515870801.869713,4
"[650, 511]",1515870813.877061,1515870835.225861,4
"[650, 512]",1515870847.236486,1515870868.585177,4
"[650, 513]",1515870880.592001,1515870901.940049,4
"[650, 514]",1515870913.94879,1515870934.958869,4
"[650, 515]",1515870946.966719,1515870968.315154,4
"[650, 516]",1515870980.322061,1515871001.669934,4
"[650, 517]",1515871013.676506,1515871035.024773,4
"[650, 518]",1515871047.03411,1515871068.382191,4
"[650, 519]",1515871080.388799,1515871101.736737,4
"[650, 520]",1515871113.744261,1515871135.092247,4
"[650, 521]",1515871147.105511,1515871168.451159,4
"[650, 522]",1515871180.459323,1515871201.806019,4
"[650, 523]",1515871213.814615,1515871235.162011,4
"[650, 524]",1515871247.16908,1515871268.1794,4
"[650, 525]",1515871280.188268,1515871301.535715,4
"[650, 526]",1515871313.546206,1515871334.893825,4
"[650, 527]",1515871346.90341,1515871368.251355,4
"[650, 528]",1515871380.265165,1515871401.60908,4
"[650, 529]",1515871413.618133,1515871434.965621,4
"[650, 530]",1515871446.974307,1515871468.322347,4
"[650, 531]",1515871480.33557,1515871501.681369,4
"[650, 532]",1515871513.687424,1515871535.035412,4
"[650, 533]",1515871547.047886,1515871568.39539,4
"[650, 534]",1515871580.406505,1515871601.753243,4
"[650, 535]",1515871613.764202,1515871635.112133,4
"[650, 536]",1515871647.121486,1515871668.470081,4
