pose,start,finish_time,goal_state
"[250, 355]",1514832697.642832,1514832707.989397,3
"[250, 356]",1514832720.001534,1514832729.678355,3
"[250, 357]",1514832741.685508,1514832751.021102,3
"[250, 358]",1514832763.02915,1514832772.373798,3
"[250, 359]",1514832784.382779,1514832793.058814,3
"[250, 360]",1514832805.067825,1514832813.747506,3
"[250, 361]",1514832825.757138,1514832833.768348,3
"[250, 362]",1514832845.776291,1514832858.797716,3
"[250, 363]",1514832870.809142,1514832881.828047,3
"[250, 364]",1514832893.83486,1514832928.189154,3
"[250, 365]",1514832940.198155,1514832956.225351,3
"[250, 366]",1514832968.235482,1514832981.57373,3
"[250, 367]",1514832993.584178,1514833023.931087,3
"[250, 368]",1514833035.938796,300.0,1
"[250, 369]",1514833347.949197,1514833372.645705,4
"[250, 370]",1514833384.656569,300.0,1
"[250, 371]",1514833696.666985,1514833709.686021,3
"[250, 372]",1514833721.695143,1514833734.376159,3
"[250, 373]",1514833746.382055,1514833758.06445,3
"[250, 374]",1514833770.075409,1514833781.094436,3
"[250, 375]",1514833793.106264,1514833803.452322,3
"[250, 376]",1514833815.463286,1514833825.479453,3
"[250, 377]",1514833837.490054,1514833846.836906,3
"[250, 378]",1514833858.8484,1514833868.193869,3
"[250, 379]",1514833880.201616,1514833889.217463,3
"[250, 380]",1514833901.226678,1514833910.241036,3
"[250, 381]",1514833922.249149,1514833936.933395,3
"[250, 382]",1514833948.942789,1514833965.629769,3
"[250, 383]",1514833977.638378,1514833998.973693,3
"[250, 384]",1514834010.980675,1514834027.315413,3
"[250, 385]",1514834039.323658,1514834053.664839,3
"[250, 386]",1514834065.673428,1514834090.272089,4
"[250, 387]",1514834102.279045,1514834126.545657,4
"[250, 388]",1514834138.553179,1514834162.920467,4
"[250, 389]",1514834174.929044,300.0,1
"[250, 390]",1514834486.937147,1514834513.608976,3
"[250, 391]",1514834525.619752,300.0,1
"[250, 392]",1514834837.629135,1514834858.963866,4
"[250, 393]",1514834870.972231,1514834955.665204,4
"[250, 394]",1514834967.675869,1514835008.039955,3
"[250, 395]",1514835020.046683,1514835035.73173,3
"[250, 396]",1514835047.738278,1514835061.074433,3
"[250, 397]",1514835073.081804,1514835086.105779,3
"[250, 398]",1514835098.11568,1514835110.797957,3
"[250, 399]",1514835122.805142,1514835134.485508,3
"[250, 400]",1514835146.495289,1514835158.176551,3
"[250, 401]",1514835170.183681,1514835180.866208,3
"[250, 402]",1514835192.873134,1514835229.222821,3
"[250, 403]",1514835241.230919,1514835454.251668,3
"[250, 404]",1514835466.262177,1514835478.946139,3
"[250, 405]",1514835490.95638,1514835501.635381,3
"[250, 406]",1514835513.645141,1514835533.674514,3
"[250, 407]",1514835545.681781,1514835558.017537,3
"[250, 408]",1514835570.02423,1514835583.358412,3
"[250, 409]",1514835595.368094,1514835648.708575,4
"[250, 410]",1514835660.714822,1514835679.407306,3
"[250, 411]",1514835691.417088,1514835716.053714,4
"[250, 412]",1514835728.061372,1514835752.395934,4
"[250, 413]",1514835764.401982,1514835813.07005,3
"[250, 414]",1514835825.07694,1514835851.414744,3
"[250, 415]",1514835863.424842,1514835887.459544,3
"[250, 416]",1514835899.470839,1514835920.732831,4
"[250, 417]",1514835932.7373,300.0,1
"[250, 418]",1514836244.745485,1514836260.434292,3
"[250, 419]",1514836272.441142,1514836287.468398,3
"[250, 420]",1514836299.47748,1514836313.815708,3
"[250, 421]",1514836325.823805,1514836339.15836,3
"[250, 422]",1514836351.169199,1514836364.188308,3
"[250, 423]",1514836376.195433,1514836388.530952,3
"[250, 424]",1514836400.539331,1514836412.22232,3
"[250, 425]",1514836424.230721,1514836438.249886,3
"[250, 426]",1514836450.255765,1514836471.486,4
"[250, 427]",1514836483.496292,1514836504.726479,4
"[250, 428]",1514836516.733118,1514836531.068526,3
"[250, 429]",1514836543.07593,1514836553.756606,3
"[250, 430]",1514836565.764573,1514836578.786163,3
"[250, 431]",1514836590.794054,1514836608.134219,3
"[250, 432]",1514836620.144764,1514836641.840563,3
"[250, 433]",1514836653.849686,1514836675.180479,4
"[250, 434]",1514836687.189126,1514836708.520632,4
"[250, 435]",1514836720.528429,1514836744.880985,4
"[250, 436]",1514836756.887207,1514836781.523656,4
"[250, 437]",1514836793.530312,300.0,1
"[250, 438]",1514837105.541508,1514837129.213157,3
"[250, 439]",1514837141.220036,1514837162.255096,3
"[250, 440]",1514837174.261726,1514837193.596264,3
"[250, 441]",1514837205.603919,1514837222.938164,3
"[250, 442]",1514837234.944479,1514837251.972876,3
"[250, 443]",1514837263.981153,1514837279.321585,3
"[250, 444]",1514837291.329143,1514837306.012783,3
"[250, 445]",1514837318.021813,1514837332.041322,3
"[250, 446]",1514837344.052302,1514837357.737578,3
"[250, 447]",1514837369.746617,1514837382.769911,3
"[250, 448]",1514837394.777054,1514837407.459491,3
"[250, 449]",1514837419.467395,1514837434.48905,3
"[250, 450]",1514837446.4965,1514837459.179803,3
"[250, 451]",1514837471.188348,1514837482.535637,3
"[250, 452]",1514837494.543273,1514837511.232407,3
"[250, 453]",1514837523.241457,1514837542.576831,3
"[250, 454]",1514837554.585278,1514837582.261014,3
"[250, 455]",1514837594.267401,1514837615.602508,4
"[250, 456]",1514837627.610191,1514837660.277638,3
"[250, 457]",1514837672.284616,1514837694.954044,3
"[250, 458]",1514837706.96119,1514837730.630844,3
"[250, 459]",1514837742.636315,1514837761.329894,3
"[250, 460]",1514837773.338466,1514837791.675938,3
"[250, 461]",1514837803.683501,1514837821.020638,3
"[250, 462]",1514837833.029642,1514837849.721307,3
"[250, 463]",1514837861.728342,1514837877.756731,3
"[250, 464]",1514837889.766128,1514837905.451156,3
"[250, 465]",1514837917.462197,1514837932.482788,3
"[250, 466]",1514837944.489501,1514837958.511247,3
"[250, 467]",1514837970.518446,1514837983.852627,3
"[250, 468]",1514837995.861137,1514838010.546638,3
"[250, 469]",1514838022.554715,1514838036.891559,3
"[250, 470]",1514838048.902546,1514838064.924111,3
"[250, 471]",1514838076.933731,300.0,1
"[250, 472]",1514838388.941647,1514838404.627418,3
"[250, 473]",1514838416.636211,300.0,1
"[250, 474]",1514838728.644189,1514838754.985189,3
"[250, 475]",1514838766.994852,1514838791.594831,4
"[250, 476]",1514838803.602267,1514838824.86753,4
"[250, 477]",1514838836.875285,1514838863.215018,3
"[250, 478]",1514838875.225985,1514838899.261022,3
"[250, 479]",1514838911.267322,1514838932.300182,3
"[250, 480]",1514838944.306922,1514838963.336723,3
"[250, 481]",1514838975.349166,1514839000.68909,3
"[250, 482]",1514839012.696216,1514839053.725166,3
"[250, 483]",1514839065.733155,300.0,1
"[250, 484]",1514839377.742345,1514839401.779158,3
"[250, 485]",1514839413.785157,300.0,1
"[250, 486]",1514839725.795776,1514839758.475969,3
"[250, 487]",1514839770.482941,1514839813.817749,3
"[250, 488]",1514839825.824446,1514839840.16304,3
"[250, 489]",1514839852.173763,1514839866.50977,3
"[250, 490]",1514839878.515986,1514839895.857255,3
"[250, 491]",1514839907.864086,1514839966.554773,3
"[250, 492]",1514839978.564607,1514840020.594918,3
"[250, 493]",1514840032.602267,1514840057.138291,4
"[250, 494]",1514840069.14895,1514840093.848008,4
"[250, 495]",1514840105.855559,1514840130.551824,4
"[250, 496]",1514840142.561176,1514840167.159661,4
"[250, 497]",1514840179.168683,1514840203.903691,4
"[250, 498]",1514840215.91079,1514840240.549712,4
"[250, 499]",1514840252.558724,1514840273.821635,4
"[250, 500]",1514840285.830969,1514840323.853966,3
"[250, 501]",1514840335.865169,1514840358.901873,3
"[250, 502]",1514840370.911097,1514840391.604159,3
"[250, 503]",1514840403.613323,1514840424.947779,3
"[250, 504]",1514840436.952655,1514840458.187178,4
"[250, 505]",1514840470.196511,1514840494.834016,4
"[250, 506]",1514840506.842304,1514840531.481182,4
"[250, 507]",1514840543.489137,1514840568.186282,4
"[250, 508]",1514840580.193731,1514840604.790042,4
"[250, 509]",1514840616.797143,1514840641.295478,4
"[250, 510]",1514840653.30307,1514840674.665646,4
"[250, 511]",1514840686.673161,1514840702.695555,3
"[250, 512]",1514840714.701661,1514840731.388485,3
"[250, 513]",1514840743.398523,1514840760.422329,3
"[250, 514]",1514840772.431542,1514840793.794818,4
"[250, 515]",1514840805.805375,1514840830.402112,4
"[250, 516]",1514840842.411805,300.0,1
"[250, 517]",1514841154.421287,1514841180.765252,3
"[250, 518]",1514841192.773693,1514841214.108966,3
"[250, 519]",1514841226.119803,1514841253.794977,3
"[250, 520]",1514841265.803695,1514841287.070201,4
"[250, 521]",1514841299.074839,1514841323.773188,4
"[250, 522]",1514841335.78016,1514841360.477339,4
"[250, 523]",1514841372.485121,1514841397.120361,4
"[250, 524]",1514841409.129991,1514841433.629994,4
"[250, 525]",1514841445.638201,1514841469.903308,4
"[250, 526]",1514841481.913133,1514841503.276949,4
"[250, 527]",1514841515.287313,1514841531.625495,3
"[250, 528]",1514841543.633756,1514841559.971973,3
"[250, 529]",1514841571.976984,1514841598.31521,3
"[250, 530]",1514841610.321488,1514841631.683742,4
"[250, 531]",1514841643.689218,1514841668.226411,4
"[250, 532]",1514841680.232924,1514841701.665872,4
"[250, 533]",1514841713.674512,1514841742.349444,3
"[250, 534]",1514841754.358991,1514841776.394185,3
"[250, 535]",1514841788.405146,1514841812.075785,3
"[250, 536]",1514841824.085255,1514841845.446108,4
"[250, 537]",1514841857.456537,1514841881.821832,4
"[250, 538]",1514841893.831255,1514841918.36703,4
"[250, 539]",1514841930.376764,1514841955.015354,4
"[250, 540]",1514841967.024575,1514841991.759889,4
"[250, 541]",1514842003.766852,1514842028.363951,4
"[250, 542]",1514842040.372668,1514842061.603864,4
"[250, 543]",1514842073.613748,1514842090.948362,3
"[250, 544]",1514842102.959367,1514842120.650399,3
"[250, 545]",1514842132.657192,1514842153.693033,3
"[250, 546]",1514842165.698584,1514842186.950385,4
"[250, 547]",1514842198.962406,1514842220.297008,4
"[250, 548]",1514842232.308014,1514842257.979082,3
"[250, 549]",1514842269.989136,1514842300.666057,3
"[250, 550]",1514842312.67283,1514842337.01282,3
"[250, 551]",1514842349.021673,1514842370.354882,4
"[250, 552]",1514842382.363776,1514842407.06269,4
"[250, 553]",1514842419.068863,1514842443.704498,4
"[250, 554]",1514842455.710575,1514842480.2459,4
"[250, 555]",1514842492.25372,1514842516.852661,4
"[250, 556]",1514842528.859315,1514842553.3956,4
"[250, 557]",1514842565.404336,1514842586.667416,4
"[250, 558]",1514842598.675229,1514842618.010069,3
"[250, 559]",1514842630.020776,1514842648.714378,3
"[250, 560]",1514842660.722971,1514842681.057237,3
"[250, 561]",1514842693.067015,1514842714.333899,4
"[250, 562]",1514842726.34507,1514842747.611322,4
"[250, 563]",1514842759.620396,1514842791.299943,3
"[250, 564]",1514842803.308383,1514842828.64628,3
"[250, 565]",1514842840.655695,1514842871.66518,3
"[250, 566]",1514842883.675567,1514842912.352763,3
"[250, 567]",1514842924.358642,1514842949.699369,3
"[250, 568]",1514842961.711313,1514842995.72717,3
"[250, 569]",1514843007.735834,1514843031.432192,3
"[250, 570]",1514843043.441147,1514843082.800409,3
"[250, 571]",1514843094.809185,1514843136.842102,3
"[250, 572]",1514843148.850954,1514843172.521638,3
"[250, 573]",1514843184.53176,1514843210.205658,3
"[250, 574]",1514843222.211491,1514843241.546316,3
"[250, 575]",1514843253.554698,1514843288.576902,3
"[250, 576]",1514843300.585303,1514843321.819865,4
"[250, 577]",1514843333.830106,1514843354.991848,4
"[250, 578]",1514843367.001138,1514843400.015378,3
"[250, 579]",1514843412.024368,1514843439.363226,3
"[250, 580]",1514843451.37145,1514843479.717152,3
"[250, 581]",1514843491.723799,1514843520.403061,3
"[250, 582]",1514843532.413208,1514843557.749876,3
"[250, 583]",1514843569.757148,1514843595.099406,3
"[250, 584]",1514843607.106109,1514843632.10918,3
"[250, 585]",1514843644.121661,1514843673.801145,3
"[250, 586]",1514843685.808535,1514843709.506137,3
"[250, 587]",1514843721.513742,1514843745.211303,3
"[250, 588]",1514843757.218831,1514843777.91546,3
"[250, 589]",1514843789.922416,1514843809.620057,3
"[250, 590]",1514843821.629321,1514843842.964236,3
"[250, 591]",1514843854.972351,1514843876.305651,4
"[250, 592]",1514843888.313147,1514843909.647763,4
"[250, 593]",1514843921.656279,1514843946.192323,4
"[250, 594]",1514843958.203274,1514843979.569209,4
"[250, 595]",1514843991.578553,1514844020.590408,3
"[250, 596]",1514844032.597917,1514844059.943226,3
"[250, 597]",1514844071.950673,1514844097.956823,3
"[250, 598]",1514844109.962752,1514844134.96412,3
"[250, 599]",1514844146.972089,1514844173.975885,3
"[250, 600]",1514844185.984484,1514844216.661766,3
"[250, 601]",1514844228.672768,1514844256.679245,3
"[250, 602]",1514844268.687329,1514844292.356522,3
"[250, 603]",1514844304.363221,1514844332.374482,3
"[250, 604]",1514844344.38548,1514844365.080234,3
"[250, 605]",1514844377.086969,1514844397.120864,3
"[250, 606]",1514844409.126478,1514844447.795838,3
"[250, 607]",1514844459.803086,1514844494.475898,3
"[250, 608]",1514844506.484389,1514844623.829796,4
"[250, 609]",1514844635.839914,1514844660.438173,4
"[250, 610]",1514844672.449322,1514844695.802442,4
"[250, 611]",1514844707.81231,1514844737.492937,3
"[250, 612]",1514844749.501418,1514844779.847915,3
"[250, 613]",1514844791.855396,1514844819.195896,3
"[250, 614]",1514844831.201139,1514844860.542653,3
"[250, 615]",1514844872.551409,1514844898.221615,3
"[250, 616]",1514844910.232002,1514844934.572168,3
"[250, 617]",1514844946.579546,1514844969.582443,3
"[250, 618]",1514844981.590501,1514845003.929837,3
"[250, 619]",1514845015.939267,1514845044.949404,3
"[250, 620]",1514845056.958187,300.0,1
"[250, 621]",1514845368.967628,300.0,1
"[250, 622]",1514845680.975615,1514845740.339655,3
"[250, 623]",1514845752.34531,1514845796.346844,3
"[250, 624]",1514845808.359679,1514845868.052074,4
"[250, 625]",1514845880.061147,1514845904.659576,4
"[250, 626]",1514845916.669881,1514845940.56748,4
"[250, 627]",1514845952.574307,1514845976.507597,4
"[250, 628]",1514845988.515639,1514846011.87949,4
"[250, 629]",1514846023.890265,1514846045.327834,4
"[250, 630]",1514846057.33601,1514846078.701946,4
"[250, 631]",1514846090.712734,1514846112.044771,4
"[250, 632]",1514846124.052533,1514846145.315798,4
"[250, 633]",1514846157.326086,1514846178.579157,4
"[250, 634]",1514846190.587239,1514846212.024056,4
"[250, 635]",1514846224.03032,1514846245.394732,4
"[250, 636]",1514846257.406316,1514846281.905111,4
"[250, 637]",1514846293.912332,1514846318.178044,4
"[250, 638]",1514846330.186407,1514846354.923041,4
"[250, 639]",1514846366.934229,1514846403.60875,3
"[250, 640]",1514846415.615341,1514846440.311547,3
"[250, 641]",1514846452.318291,1514846473.652711,4
"[250, 642]",1514846485.657162,1514846510.254606,4
"[250, 643]",1514846522.259796,1514846561.286229,3
"[250, 644]",1514846573.293725,1514846632.299578,4
"[250, 645]",1514846644.310874,1514846665.675479,4
"[250, 646]",1514846677.682106,1514846702.380791,4
"[250, 647]",1514846714.38882,1514846808.746711,3
"[250, 648]",1514846820.755725,1514846859.424859,3
"[250, 649]",1514846871.432748,1514846892.698028,4
"[251, 252]",1514846929.396957,300.0,1
"[251, 253]",1514847241.404996,1514847266.003637,4
"[251, 254]",1514847278.013929,1514847305.687711,3
"[251, 255]",1514847317.695363,1514847344.701682,3
"[251, 256]",1514847356.711242,1514847414.362483,4
"[251, 257]",1514847426.371038,300.0,1
"[251, 258]",1514847738.382911,1514847759.718027,4
"[251, 259]",1514847771.725161,300.0,1
"[251, 260]",1514848083.735813,1514848092.083339,3
"[251, 261]",1514848104.09226,1514848114.108284,3
"[251, 262]",1514848126.116923,1514848132.792801,3
"[251, 263]",1514848144.802756,1514848150.810938,3
"[251, 264]",1514848162.816425,1514848168.491092,3
"[251, 265]",1514848180.501271,1514848186.843397,3
"[251, 266]",1514848198.852316,300.0,1
"[251, 267]",1514848510.864773,1514848535.560589,4
"[251, 268]",1514848547.573139,1514848563.598451,3
"[251, 269]",1514848575.605637,1514848594.304922,3
"[251, 270]",1514848606.31544,1514848626.347955,3
"[251, 271]",1514848638.35714,1514848659.688256,4
"[251, 272]",1514848671.697227,1514848696.432714,4
"[251, 273]",1514848708.441961,300.0,1
"[251, 274]",1514849020.451784,1514849028.125947,3
"[251, 275]",1514849040.137202,1514849048.483631,3
"[251, 276]",1514849060.491329,1514849068.836107,3
"[251, 277]",1514849080.844797,1514849087.520749,3
"[251, 278]",1514849099.526029,1514849106.200602,3
"[251, 279]",1514849118.208922,1514849125.222585,3
"[251, 280]",1514849137.232159,300.0,1
"[251, 281]",1514849449.239384,1514849473.977,4
"[251, 282]",1514849485.985144,1514849516.666308,3
"[251, 283]",1514849528.671634,1514849547.007963,3
"[251, 284]",1514849559.017578,1514849576.709189,3
"[251, 285]",1514849588.71934,300.0,1
"[251, 286]",1514849900.729569,1514849925.326723,4
"[251, 287]",1514849937.333563,300.0,1
"[251, 288]",1514850249.341186,1514850257.354657,3
"[251, 289]",1514850269.363688,1514850277.706256,3
"[251, 290]",1514850289.712104,1514850297.386449,3
"[251, 291]",1514850309.395306,1514850316.737701,3
"[251, 292]",1514850328.747904,1514850336.422095,3
"[251, 293]",1514850348.429425,1514850356.443965,3
"[251, 294]",1514850368.453291,300.0,1
"[251, 295]",1514850680.461141,1514850704.695945,4
"[251, 296]",1514850716.703631,1514850730.389088,3
"[251, 297]",1514850742.401315,1514850765.434737,3
"[251, 298]",1514850777.442468,1514850794.133506,3
"[251, 299]",1514850806.140851,300.0,1
"[251, 300]",1514851118.150871,1514851142.484009,4
"[251, 301]",1514851154.495165,300.0,1
"[251, 302]",1514851466.501535,1514851474.8488,3
"[251, 303]",1514851486.857772,1514851496.203382,3
"[251, 304]",1514851508.212153,1514851518.559075,3
"[251, 305]",1514851530.569134,1514851538.912715,3
"[251, 306]",1514851550.919808,1514851559.264401,3
"[251, 307]",1514851571.273214,1514851580.286228,3
"[251, 308]",1514851592.295078,1514851603.311297,3
"[251, 309]",1514851615.321368,1514851636.581841,4
"[251, 310]",1514851648.59049,1514851662.609086,3
"[251, 311]",1514851674.615346,1514851707.632761,3
"[251, 312]",1514851719.641292,1514851743.310196,3
"[251, 313]",1514851755.319876,1514851785.000868,3
"[251, 314]",1514851797.007056,1514851815.934872,4
"[251, 315]",1514851827.941712,1514851849.175298,4
"[251, 316]",1514851861.183566,1514851882.517798,3
"[251, 317]",1514851894.528238,1514851915.56217,3
"[251, 318]",1514851927.568285,1514851961.241674,3
"[251, 319]",1514851973.248253,1514851990.275035,3
"[251, 320]",1514852002.2817,1514852012.960869,3
"[251, 321]",1514852024.971256,1514852036.318997,3
"[251, 322]",1514852048.330671,1514852058.007225,3
"[251, 323]",1514852070.014308,1514852079.357959,3
"[251, 324]",1514852091.365193,1514852100.709216,3
"[251, 325]",1514852112.718557,1514852122.065564,3
"[251, 326]",1514852134.074664,1514852144.089065,3
"[251, 327]",1514852156.098199,1514852167.447443,3
"[251, 328]",1514852179.455117,1514852197.484734,3
"[251, 329]",1514852209.493141,1514852231.188071,3
"[251, 330]",1514852243.196232,1514852259.53774,3
"[251, 331]",1514852271.547273,1514852295.216722,3
"[251, 332]",1514852307.224386,1514852323.564742,3
"[251, 333]",1514852335.572176,1514852354.263974,3
"[251, 334]",1514852366.269378,1514852384.298374,3
"[251, 335]",1514852396.306324,1514852413.337088,3
"[251, 336]",1514852425.345641,1514852438.02843,3
"[251, 337]",1514852450.035853,1514852462.057654,3
"[251, 338]",1514852474.066808,1514852485.749582,3
"[251, 339]",1514852497.758407,1514852508.436728,3
"[251, 340]",1514852520.446908,1514852530.796417,3
"[251, 341]",1514852542.804661,1514852552.818995,3
"[251, 342]",1514852564.825143,1514852574.844305,3
"[251, 343]",1514852586.852023,1514852596.866544,3
"[251, 344]",1514852608.874822,1514852619.559208,3
"[251, 345]",1514852631.566105,1514852645.902357,3
"[251, 346]",1514852657.908521,1514852671.934002,3
"[251, 347]",1514852683.943536,1514852697.963612,3
"[251, 348]",1514852709.972647,1514852723.993402,3
"[251, 349]",1514852736.003428,1514852751.031593,3
"[251, 350]",1514852763.041067,300.0,1
"[251, 351]",1514853075.053448,1514853100.72938,3
"[251, 352]",1514853112.736115,1514853129.075873,3
"[251, 353]",1514853141.083474,1514853155.419741,3
"[251, 354]",1514853167.426467,1514853181.11258,3
"[251, 355]",1514853193.120805,1514853205.802957,3
"[251, 356]",1514853217.811192,1514853229.827892,3
"[251, 357]",1514853241.839276,1514853253.174183,3
"[251, 358]",1514853265.181174,1514853276.200871,3
"[251, 359]",1514853288.210868,1514853299.226729,3
"[251, 360]",1514853311.236412,1514853321.916315,3
"[251, 361]",1514853333.923378,1514853344.939429,3
"[251, 362]",1514853356.946155,1514853368.632099,3
"[251, 363]",1514853380.639992,1514853394.661664,3
"[251, 364]",1514853406.669817,1514853421.691506,3
"[251, 365]",1514853433.702286,1514853455.039002,3
"[251, 366]",1514853467.045892,1514853488.741446,3
"[251, 367]",1514853500.747396,1514853535.100218,3
"[251, 368]",1514853547.108784,300.0,1
"[251, 369]",1514853859.12124,1514853883.757296,4
"[251, 370]",1514853895.766809,300.0,1
"[251, 371]",1514854207.777353,1514854222.80135,3
"[251, 372]",1514854234.81127,1514854249.146268,3
"[251, 373]",1514854261.153188,1514854275.174908,3
"[251, 374]",1514854287.18517,1514854300.527702,3
"[251, 375]",1514854312.535759,1514854325.555926,3
"[251, 376]",1514854337.566644,1514854349.905397,3
"[251, 377]",1514854361.913186,1514854373.930191,3
"[251, 378]",1514854385.93774,1514854397.620009,3
"[251, 379]",1514854409.630789,1514854421.313606,3
"[251, 380]",1514854433.323682,1514854445.341571,3
"[251, 381]",1514854457.35143,1514854469.687718,3
"[251, 382]",1514854481.696913,1514854497.381372,3
"[251, 383]",1514854509.389438,1514854529.723695,3
"[251, 384]",1514854541.734296,1514854600.021544,4
"[251, 385]",1514854612.030594,1514854631.365292,3
"[251, 386]",1514854643.370862,1514854667.96747,4
"[251, 387]",1514854679.975492,1514854704.511538,4
"[251, 388]",1514854716.519578,1514854741.155401,4
"[251, 389]",1514854753.166322,1514854786.835668,3
"[251, 390]",1514854798.843968,300.0,1
"[251, 391]",1514855110.857346,1514855134.891956,3
"[251, 392]",1514855146.90325,1514855168.234865,4
"[251, 393]",1514855180.243534,1514855200.275152,3
"[251, 394]",1514855212.282594,1514855233.620831,3
"[251, 395]",1514855245.630316,1514855262.656459,3
