pose,start,finish_time,goal_state
"[500, 548]",1515215754.550206,1515215764.564709,3
"[500, 549]",1515215776.57699,1515215781.916156,3
"[500, 550]",1515215793.924747,1515215799.59715,3
"[500, 551]",1515215811.60869,1515215832.973724,4
"[500, 552]",1515215844.979309,1515215854.524486,4
"[500, 553]",1515215866.534488,1515215876.147742,4
"[500, 554]",1515215888.156136,1515215897.769817,4
"[500, 555]",1515215909.777533,1515215919.422554,4
"[500, 556]",1515215931.43509,1515215940.979791,4
"[500, 557]",1515215952.987592,1515215974.250829,4
"[500, 558]",1515215986.261131,1515216006.291404,3
"[500, 559]",1515216018.299379,1515216042.334808,3
"[500, 560]",1515216054.344946,1515216078.680622,3
"[500, 561]",1515216090.689395,1515216111.951891,4
"[500, 562]",1515216123.960045,1515216145.223685,4
"[500, 563]",1515216157.23192,1515216169.249835,3
"[500, 564]",1515216181.259305,1515216187.600082,3
"[500, 565]",1515216199.608061,1515216206.281725,3
"[500, 566]",1515216218.288086,1515216224.961878,3
"[500, 567]",1515216236.971001,1515216245.64757,3
"[500, 568]",1515216257.655905,1515216277.685494,3
"[500, 569]",1515216289.698545,1515216301.379096,3
"[500, 570]",1515216313.384736,1515216325.402761,3
"[500, 571]",1515216337.411022,1515216349.760623,3
"[500, 572]",1515216361.767142,1515216384.101974,3
"[500, 573]",1515216396.110408,1515216413.451019,3
"[500, 574]",1515216425.460335,1515216465.818534,3
"[500, 575]",1515216477.825948,1515216494.51379,3
"[500, 576]",1515216506.523626,1515216527.755421,4
"[500, 577]",1515216539.765047,1515216561.097783,4
"[500, 578]",1515216573.108258,1515216638.111018,3
"[500, 579]",1515216650.121126,1515216657.46525,3
"[500, 580]",1515216669.475081,1515216676.485779,3
"[500, 581]",1515216688.491204,1515216697.167373,3
"[500, 582]",1515216709.173838,1515216718.188051,3
"[500, 583]",1515216730.197189,1515216745.219389,3
"[500, 584]",1515216757.230946,1515216768.579334,3
"[500, 585]",1515216780.589111,1515216828.923468,3
"[500, 586]",1515216840.933119,1515216856.270671,3
"[500, 587]",1515216868.279588,1515216890.613914,3
"[500, 588]",1515216902.620077,1515216938.302737,3
"[500, 589]",1515216950.311308,1515216965.998397,3
"[500, 590]",1515216978.004767,1515216994.693157,3
"[500, 591]",1515217006.703021,1515217027.96592,4
"[500, 592]",1515217039.977001,1515217061.208779,4
"[500, 593]",1515217073.217155,1515217082.831139,4
"[500, 594]",1515217094.841101,1515217116.002661,4
"[500, 595]",1515217128.010813,1515217141.345924,3
"[500, 596]",1515217153.357078,1515217161.700477,3
"[500, 597]",1515217173.710841,1515217182.054667,3
"[500, 598]",1515217194.062809,1515217203.740545,3
"[500, 599]",1515217215.750006,1515217231.436647,3
"[500, 600]",1515217243.445725,1515217261.471782,3
"[500, 601]",1515217273.477112,1515217284.826183,3
"[500, 602]",1515217296.835243,1515217310.518994,3
"[500, 603]",1515217322.527237,1515217342.556402,3
"[500, 604]",1515217354.564286,1515217374.255614,3
"[500, 605]",1515217386.262717,1515217401.284951,3
"[500, 606]",1515217413.294227,1515217429.318281,3
"[500, 607]",1515217441.329221,1515217458.354117,3
"[500, 608]",1515217470.363183,300.0,1
"[500, 609]",1515217782.372954,1515217792.087127,4
"[500, 610]",1515217804.09668,1515217825.529274,4
"[500, 611]",1515217837.540229,1515217846.553289,3
"[500, 612]",1515217858.563225,1515217868.577485,3
"[500, 613]",1515217880.584116,1515217890.599064,3
"[500, 614]",1515217902.606308,1515217912.284063,3
"[500, 615]",1515217924.295036,1515217934.974526,3
"[500, 616]",1515217946.982304,1515217958.663323,3
"[500, 617]",1515217970.675009,1515217983.357586,3
"[500, 618]",1515217995.964736,1515218008.983505,3
"[500, 619]",1515218020.994349,1515218041.687703,3
"[500, 620]",1515218053.692762,300.0,1
"[500, 621]",1515218365.701566,1515218392.040679,3
"[500, 622]",1515218404.050767,1515218422.741381,3
"[500, 623]",1515218434.749738,1515218452.776168,3
"[500, 624]",1515218464.7873,300.0,1
"[500, 625]",1515218776.794533,1515218786.439094,4
"[500, 626]",1515218798.47305,1515218819.836054,4
"[500, 627]",1515218831.841686,1515218853.203039,4
"[500, 628]",1515218865.212072,1515218886.574777,4
"[500, 629]",1515218898.583016,1515218919.91536,4
"[500, 630]",1515218931.92261,1515218953.286145,4
"[500, 631]",1515218965.294673,1515218986.557184,4
"[500, 632]",1515218998.566172,1515219019.829174,4
"[500, 633]",1515219031.835553,1515219053.097463,4
"[500, 634]",1515219065.108126,1515219086.439096,4
"[500, 635]",1515219098.4446,1515219119.706643,4
"[500, 636]",1515219131.712658,1515219141.457061,4
"[500, 637]",1515219153.465664,1515219163.17893,4
"[500, 638]",1515219175.187308,1515219184.800825,4
"[500, 639]",1515219196.811507,1515219232.16267,3
"[500, 640]",1515219244.168745,1515219277.179178,3
"[500, 641]",1515219289.186595,1515219310.618413,4
"[500, 642]",1515219322.62437,1515219332.238008,4
"[500, 643]",1515219344.244351,300.0,1
"[500, 644]",1515219656.255017,1515219678.590462,3
"[500, 645]",1515219690.599005,1515219711.929947,4
"[500, 646]",1515219723.940044,1515219733.684424,4
"[500, 647]",1515219745.697586,300.0,1
"[500, 648]",1515220057.706229,1515220091.054907,3
"[500, 649]",1515220103.061775,1515220124.424948,4
"[501, 502]",1515220186.113221,1515220188.116372,3
"[501, 503]",1515220200.126019,1515220202.793587,3
"[501, 504]",1515220214.803565,1515220236.134885,4
"[501, 505]",1515220248.14249,1515220257.455307,4
"[501, 506]",1515220269.466355,1515220279.08015,4
"[501, 507]",1515220291.087875,1515220300.801541,4
"[501, 508]",1515220312.810497,1515220322.455401,4
"[501, 509]",1515220334.465181,1515220344.111356,4
"[501, 510]",1515220356.121305,1515220377.453027,4
"[501, 511]",1515220389.460777,1515220423.141554,3
"[501, 512]",1515220435.148095,1515220463.490262,3
"[501, 513]",1515220475.501275,1515220489.838208,3
"[501, 514]",1515220501.846296,1515220523.177106,4
"[501, 515]",1515220535.187032,1515220544.731895,4
"[501, 516]",1515220556.740586,1515220562.412494,3
"[501, 517]",1515220574.418094,1515220577.422953,3
"[501, 518]",1515220589.430503,1515220594.769602,3
"[501, 519]",1515220606.777129,1515220618.458592,3
"[501, 520]",1515220630.465169,1515220651.897428,4
"[501, 521]",1515220663.907534,1515220673.451795,4
"[501, 522]",1515220685.46329,1515220695.008257,4
"[501, 523]",1515220707.016739,1515220716.761811,4
"[501, 524]",1515220728.767357,1515220738.41221,4
"[501, 525]",1515220750.419888,1515220760.033486,4
"[501, 526]",1515220772.046613,1515220793.478095,4
"[501, 527]",1515220805.487324,1515220822.828196,3
"[501, 528]",1515220834.835483,1515220848.85605,3
"[501, 529]",1515220860.863001,1515220874.884056,3
"[501, 530]",1515220886.890338,1515220908.152528,4
"[501, 531]",1515220920.160828,1515220929.536906,4
"[501, 532]",1515220941.543183,1515220962.773719,4
"[501, 533]",1515220974.781683,1515220978.787799,3
"[501, 534]",1515220990.794506,1515220997.135578,3
"[501, 535]",1515221009.14434,1515221014.151753,3
"[501, 536]",1515221026.159954,1515221047.52198,4
"[501, 537]",1515221059.528833,1515221069.173668,4
"[501, 538]",1515221081.181604,1515221090.795457,4
"[501, 539]",1515221102.802102,1515221112.415202,4
"[501, 540]",1515221124.420498,1515221134.134491,4
"[501, 541]",1515221146.139607,1515221155.953266,4
"[501, 542]",1515221167.963264,1515221189.195724,4
"[501, 543]",1515221201.203029,1515221227.872837,3
"[501, 544]",1515221239.880845,1515221257.908239,3
"[501, 545]",1515221269.912093,1515221282.931515,3
"[501, 546]",1515221294.939413,1515221316.201525,4
"[501, 547]",1515221328.209515,1515221349.472983,4
"[501, 548]",1515221361.481143,1515221367.822221,3
"[501, 549]",1515221379.827237,1515221386.838116,3
"[501, 550]",1515221398.847014,1515221404.518754,3
"[501, 551]",1515221416.525893,1515221437.857616,4
"[501, 552]",1515221449.867004,1515221459.4111,4
"[501, 553]",1515221471.417675,1515221481.030949,4
"[501, 554]",1515221493.038664,1515221502.652314,4
"[501, 555]",1515221514.664414,1515221524.309605,4
"[501, 556]",1515221536.319328,1515221545.964477,4
"[501, 557]",1515221557.971067,1515221579.233997,4
"[501, 558]",1515221591.523879,1515221622.130357,4
"[501, 559]",1515221634.135583,1515221649.47261,3
"[501, 560]",1515221661.480673,1515221686.148273,3
"[501, 561]",1515221698.155966,1515221719.586772,4
"[501, 562]",1515221731.595684,1515221752.858092,4
"[501, 563]",1515221764.867163,1515221772.20946,3
"[501, 564]",1515221784.221197,1515221792.564799,3
"[501, 565]",1515221804.575271,1515221812.250672,3
"[501, 566]",1515221824.257131,1515221838.94193,3
"[501, 567]",1515221850.947015,1515221863.296604,3
"[501, 568]",1515221875.305625,1515221885.651798,3
"[501, 569]",1515221897.659853,1515221909.007557,3
"[501, 570]",1515221921.01909,1515221940.712131,3
"[501, 571]",1515221952.720317,1515221966.055624,3
"[501, 572]",1515221978.067949,1515221991.402779,3
"[501, 573]",1515222003.412714,1515222018.097097,3
"[501, 574]",1515222030.108277,1515222046.447784,3
"[501, 575]",1515222058.453084,1515222083.490233,3
"[501, 576]",1515222095.499216,1515222116.862626,4
"[501, 577]",1515222128.870837,1515222150.202582,4
"[501, 578]",1515222162.211007,1515222170.88711,3
"[501, 579]",1515222182.895008,1515222190.907225,3
"[501, 580]",1515222202.915479,1515222210.25786,3
"[501, 581]",1515222222.267073,1515222231.944809,3
"[501, 582]",1515222243.951044,1515222254.630047,3
"[501, 583]",1515222266.640679,1515222276.987357,3
"[501, 584]",1515222288.995018,1515222307.329451,3
"[501, 585]",1515222319.336702,1515222338.67166,4
"[501, 586]",1515222350.678698,1515222363.361282,3
"[501, 587]",1515222375.370881,1515222388.70649,3
"[501, 588]",1515222400.711575,1515222417.736832,3
"[501, 589]",1515222429.745918,1515222445.769238,3
"[501, 590]",1515222457.780849,1515222483.450091,3
"[501, 591]",1515222495.456346,1515222516.787564,4
"[501, 592]",1515222528.795044,1515222550.12665,4
"[501, 593]",1515222562.136019,1515222571.780261,4
"[501, 594]",1515222583.787753,1515222605.150682,4
"[501, 595]",1515222617.159025,1515222626.172353,3
"[501, 596]",1515222638.183678,1515222647.196828,3
"[501, 597]",1515222659.20745,1515222668.885048,3
"[501, 598]",1515222680.892808,1515222697.231715,3
"[501, 599]",1515222709.238999,1515222720.587044,3
"[501, 600]",1515222732.596437,1515222743.61296,3
"[501, 601]",1515222755.622354,1515222766.969688,3
"[501, 602]",1515222778.979874,1515222793.001233,3
"[501, 603]",1515222805.007275,1515222829.675064,3
"[501, 604]",1515222841.680747,1515222890.050187,3
"[501, 605]",1515222902.057924,1515222917.395218,3
"[501, 606]",1515222929.403071,1515222956.742946,3
"[501, 607]",1515222968.751419,1515222986.09114,3
"[501, 608]",1515222998.102539,1515223037.45989,3
"[501, 609]",1515223049.469125,1515223059.114003,4
"[501, 610]",1515223071.122866,1515223092.485324,4
"[501, 611]",1515223104.498323,1515223114.845011,3
"[501, 612]",1515223126.851725,1515223136.866519,3
"[501, 613]",1515223148.875041,1515223159.222523,3
"[501, 614]",1515223171.231027,1515223182.579511,3
"[501, 615]",1515223194.588337,1515223211.929207,3
"[501, 616]",1515223223.936408,1515223235.953784,3
"[501, 617]",1515223247.964674,1515223262.98722,3
"[501, 618]",1515223274.99227,1515223293.682806,3
"[501, 619]",1515223305.690873,1515223320.713162,3
"[501, 620]",1515223332.722747,1515223351.750691,3
"[501, 621]",1515223363.759007,300.0,1
"[501, 622]",1515223675.771562,300.0,1
"[501, 623]",1515223987.781131,1515224008.475102,3
"[501, 624]",1515224020.48678,300.0,1
"[501, 625]",1515224332.49584,1515224342.040305,4
"[501, 626]",1515224354.04671,1515224375.309783,4
"[501, 627]",1515224387.317363,1515224408.648412,4
"[501, 628]",1515224420.657135,1515224441.989273,4
"[501, 629]",1515224453.996878,1515224475.328566,4
"[501, 630]",1515224487.339709,1515224508.701237,4
"[501, 631]",1515224520.709471,1515224542.07218,4
"[501, 632]",1515224554.078737,1515224575.41073,4
"[501, 633]",1515224587.418179,1515224608.849861,4
"[501, 634]",1515224620.857138,1515224642.087823,4
"[501, 635]",1515224654.096059,1515224675.42618,4
"[501, 636]",1515224687.433758,1515224697.047225,4
"[501, 637]",1515224709.057418,1515224718.702105,4
"[501, 638]",1515224730.710241,1515224740.354615,4
"[501, 639]",1515224752.363002,1515224785.712787,3
"[501, 640]",1515224797.722213,1515224819.417235,3
"[501, 641]",1515224831.42558,1515224852.788992,4
"[501, 642]",1515224864.797308,1515224874.511159,4
"[501, 643]",1515224886.52052,300.0,1
"[501, 644]",1515225198.530544,1515225219.865245,3
"[501, 645]",1515225231.874185,1515225253.20672,4
"[501, 646]",1515225265.471439,1515225275.084405,4
"[501, 647]",1515225287.097117,300.0,1
"[501, 648]",1515225599.107568,300.0,1
"[501, 649]",1515225911.112088,1515225932.443073,4
"[502, 503]",1515226022.153112,1515226024.156107,3
"[502, 504]",1515226036.164012,1515226057.495639,4
"[502, 505]",1515226069.506136,1515226078.78222,4
"[502, 506]",1515226090.789592,1515226100.534521,4
"[502, 507]",1515226112.54547,1515226122.190719,4
"[502, 508]",1515226134.199828,1515226143.84502,4
"[502, 509]",1515226155.857998,1515226165.471259,4
"[502, 510]",1515226177.481526,1515226198.912991,4
"[502, 511]",1515226210.923377,1515226223.94214,3
"[502, 512]",1515226235.950718,1515226251.288216,3
"[502, 513]",1515226263.295623,1515226280.636041,3
"[502, 514]",1515226292.644129,1515226313.906055,4
"[502, 515]",1515226325.913776,1515226335.626912,4
"[502, 516]",1515226347.63602,1515226361.319872,3
"[502, 517]",1515226373.329159,1515226378.33653,3
"[502, 518]",1515226390.348733,1515226393.685235,3
"[502, 519]",1515226405.694196,1515226414.707825,3
"[502, 520]",1515226426.714546,1515226447.977346,4
"[502, 521]",1515226459.986546,1515226469.53164,4
"[502, 522]",1515226481.542824,1515226491.186925,4
"[502, 523]",1515226503.19903,1515226512.912433,4
"[502, 524]",1515226524.917445,1515226534.562697,4
"[502, 525]",1515226546.57203,1515226556.286298,4
"[502, 526]",1515226568.294351,1515226589.45689,4
"[502, 527]",1515226601.463921,1515226616.486337,3
"[502, 528]",1515226628.493808,1515226651.527778,3
"[502, 529]",1515226663.53416,1515226680.559055,3
"[502, 530]",1515226692.566386,1515226713.999447,4
"[502, 531]",1515226726.006754,1515226735.651366,4
"[502, 532]",1515226747.658156,1515226768.921633,4
"[502, 533]",1515226780.929973,1515226785.268202,3
"[502, 534]",1515226797.276665,1515226800.945923,3
"[502, 535]",1515226812.953888,1515226821.967166,3
"[502, 536]",1515226833.976962,1515226855.309297,4
"[502, 537]",1515226867.318061,1515226876.962844,4
"[502, 538]",1515226888.973127,1515226898.618076,4
"[502, 539]",1515226910.625603,1515226920.239073,4
"[502, 540]",1515226932.246466,1515226941.759705,4
"[502, 541]",1515226953.766449,1515226963.311174,4
"[502, 542]",1515226975.318922,1515226996.650014,4
"[502, 543]",1515227008.656925,1515227025.681729,3
"[502, 544]",1515227037.69067,1515227071.704125,3
"[502, 545]",1515227083.714343,1515227120.383501,3
"[502, 546]",1515227132.395022,1515227153.725826,4
"[502, 547]",1515227165.737206,1515227186.96896,4
"[502, 548]",1515227198.973458,1515227204.31327,3
"[502, 549]",1515227216.321414,1515227220.991746,3
"[502, 550]",1515227233.000917,1515227243.015884,3
"[502, 551]",1515227255.024959,1515227276.35726,4
"[502, 552]",1515227288.365099,1515227298.010015,4
"[502, 553]",1515227310.019115,1515227319.632702,4
"[502, 554]",1515227331.643015,1515227341.28797,4
"[502, 555]",1515227353.297396,1515227362.942279,4
"[502, 556]",1515227374.94917,1515227384.662716,4
"[502, 557]",1515227396.674799,1515227418.006646,4
"[502, 558]",1515227430.013037,1515227463.6919,3
"[502, 559]",1515227475.702214,1515227501.371054,3
"[502, 560]",1515227513.379839,1515227550.332183,4
"[502, 561]",1515227562.340004,1515227583.671233,4
"[502, 562]",1515227595.678576,1515227617.011264,4
"[502, 563]",1515227629.022112,1515227635.031405,3
"[502, 564]",1515227647.03969,1515227652.37915,3
"[502, 565]",1515227664.387004,1515227674.733902,3
"[502, 566]",1515227686.739434,1515227703.763753,3
"[502, 567]",1515227715.770893,1515227734.799146,3
"[502, 568]",1515227746.809131,1515227766.839122,3
"[502, 569]",1515227778.850446,1515227793.872052,3
"[502, 570]",1515227805.881611,1515227826.913425,3
"[502, 571]",1515227838.919864,1515227872.933448,3
"[502, 572]",1515227884.941784,1515227909.276811,3
"[502, 573]",1515227921.283844,1515227943.31668,3
"[502, 574]",1515227955.329867,1515227979.997841,3
"[502, 575]",1515227992.006633,1515228018.009653,3
"[502, 576]",1515228030.018445,1515228051.350173,4
"[502, 577]",1515228063.359421,1515228084.722872,4
"[502, 578]",1515228096.729187,1515228126.736803,3
"[502, 579]",1515228138.744525,1515228145.0856,3
"[502, 580]",1515228157.094274,1515228171.114597,3
"[502, 581]",1515228183.123183,1515228200.811952,3
"[502, 582]",1515228212.823269,1515228231.165118,3
"[502, 583]",1515228243.17381,1515228264.206121,3
"[502, 584]",1515228276.215016,1515228302.554561,3
"[502, 585]",1515228314.565184,1515228331.906602,3
"[502, 586]",1515228343.914624,1515228362.942296,3
"[502, 587]",1515228374.951045,1515228397.986222,3
"[502, 588]",1515228409.994421,1515228434.996048,3
"[502, 589]",1515228447.003918,1515228472.040715,3
"[502, 590]",1515228484.049217,1515228509.719113,3
"[502, 591]",1515228521.726492,1515228543.057703,4
"[502, 592]",1515228555.067335,1515228576.43011,4
"[502, 593]",1515228588.436766,1515228598.149683,4
"[502, 594]",1515228610.159499,1515228631.390484,4
"[502, 595]",1515228643.400222,1515228650.41102,3
"[502, 596]",1515228662.421866,1515228674.103076,3
"[502, 597]",1515228686.11151,1515228706.805231,3
"[502, 598]",1515228718.813151,1515228738.505885,3
"[502, 599]",1515228750.513252,1515228764.533898,3
"[502, 600]",1515228776.542173,1515228802.88035,3
"[502, 601]",1515228814.885743,1515228832.574555,3
"[502, 602]",1515228844.585445,1515228861.926519,3
"[502, 603]",1515228873.933595,1515228891.960366,3
"[502, 604]",1515228903.969137,1515228927.66672,3
"[502, 605]",1515228939.67351,1515228967.014269,3
"[502, 606]",1515228979.024147,1515229010.700594,3
"[502, 607]",1515229022.70909,1515229048.710565,3
"[502, 608]",1515229060.717722,1515229090.392448,3
"[502, 609]",1515229102.39945,1515229112.144524,4
"[502, 610]",1515229124.152883,1515229145.514863,4
"[502, 611]",1515229157.523683,1515229165.535905,3
"[502, 612]",1515229177.54908,1515229196.240061,3
"[502, 613]",1515229208.249909,1515229233.920045,3
"[502, 614]",1515229245.929511,1515229265.265064,3
"[502, 615]",1515229277.272192,1515229293.296694,3
"[502, 616]",1515229305.307013,1515229327.00167,3
"[502, 617]",1515229339.011008,1515229362.708782,3
"[502, 618]",1515229374.718864,1515229398.053282,3
"[502, 619]",1515229410.0649,1515229437.405262,3
"[502, 620]",1515229449.413768,300.0,1
"[502, 621]",1515229761.42209,300.0,1
"[502, 622]",1515230073.432567,1515230098.100287,3
"[502, 623]",1515230110.108656,1515230149.129967,3
"[502, 624]",1515230161.137847,300.0,1
"[502, 625]",1515230473.14946,1515230482.894187,4
"[502, 626]",1515230494.905889,1515230516.137178,4
"[502, 627]",1515230528.145209,1515230549.476366,4
"[502, 628]",1515230561.480757,1515230582.812784,4
"[502, 629]",1515230594.822063,1515230616.253299,4
"[502, 630]",1515230628.261998,1515230649.624737,4
"[502, 631]",1515230661.633198,1515230682.895595,4
"[502, 632]",1515230694.902166,1515230716.263445,4
"[502, 633]",1515230728.273423,1515230749.705368,4
"[502, 634]",1515230761.712616,1515230783.042945,4
"[502, 635]",1515230795.051012,1515230816.382406,4
"[502, 636]",1515230828.38931,1515230838.134835,4
"[502, 637]",1515230850.144348,1515230859.788742,4
"[502, 638]",1515230871.796397,1515230881.510046,4
"[502, 639]",1515230893.519403,300.0,1
"[502, 640]",1515231205.525399,1515231234.531675,3
"[502, 641]",1515231246.541138,1515231267.803451,4
"[502, 642]",1515231279.811871,1515231289.525065,4
"[502, 643]",1515231301.531939,300.0,1
"[502, 644]",1515231613.541341,1515231672.225828,3
"[502, 645]",1515231684.237355,1515231705.600492,4
"[502, 646]",1515231717.609173,1515231727.253746,4
"[502, 647]",1515231739.260315,1515231774.612447,3
"[502, 648]",1515231786.621146,1515231834.622601,3
"[502, 649]",1515231846.634846,1515231867.965946,4
"[503, 504]",1515231927.65218,1515231948.982957,4
"[503, 505]",1515231960.990956,1515231970.704567,4
"[503, 506]",1515231982.712762,1515231992.457629,4
"[503, 507]",1515232004.467829,1515232013.981055,4
"[503, 508]",1515232025.986997,1515232035.600494,4
"[503, 509]",1515232047.607698,1515232057.352457,4
"[503, 510]",1515232069.361194,1515232090.623578,4
"[503, 511]",1515232102.633173,1515232124.968364,3
"[503, 512]",1515232136.976113,1515232149.659035,3
"[503, 513]",1515232161.66505,1515232204.693141,3
"[503, 514]",1515232216.702181,1515232238.065054,4
"[503, 515]",1515232250.076829,1515232259.623549,4
"[503, 516]",1515232271.633383,1515232279.976382,3
"[503, 517]",1515232291.987007,1515232297.995712,3
"[503, 518]",1515232310.005178,1515232316.014205,3
"[503, 519]",1515232328.021597,1515232334.36273,3
"[503, 520]",1515232346.37179,1515232367.734367,4
"[503, 521]",1515232379.745123,1515232389.258268,4
"[503, 522]",1515232401.264421,1515232410.809384,4
"[503, 523]",1515232422.817057,1515232432.361598,4
"[503, 524]",1515232444.370952,1515232454.016079,4
"[503, 525]",1515232466.028169,1515232475.573176,4
"[503, 526]",1515232487.583119,1515232508.946774,4
"[503, 527]",1515232520.953885,1515232538.294956,3
"[503, 528]",1515232550.305941,1515232573.339851,3
"[503, 529]",1515232585.348205,1515232613.690631,3
"[503, 530]",1515232625.699049,1515232647.13077,4
"[503, 531]",1515232659.139015,1515232668.884576,4
"[503, 532]",1515232680.892934,1515232702.254858,4
"[503, 533]",1515232714.263299,1515232721.273738,3
"[503, 534]",1515232733.282763,1515232739.956408,3
"[503, 535]",1515232751.965508,1515232759.307496,3
"[503, 536]",1515232771.315005,1515232792.645816,4
"[503, 537]",1515232804.65736,1515232814.370869,4
"[503, 538]",1515232826.375899,1515232835.989897,4
"[503, 539]",1515232847.996884,1515232857.641189,4
"[503, 540]",1515232869.65379,1515232879.298449,4
"[503, 541]",1515232891.307411,1515232900.820089,4
"[503, 542]",1515232912.831006,1515232934.193736,4
"[503, 543]",1515232946.201696,1515232962.890052,3
"[503, 544]",1515232974.899083,1515232996.594259,3
"[503, 545]",1515233008.601847,1515233023.287544,3
"[503, 546]",1515233035.295013,1515233056.657582,4
"[503, 547]",1515233068.663932,1515233090.027145,4
"[503, 548]",1515233102.035005,1515233109.709439,3
"[503, 549]",1515233121.716892,1515233129.391442,3
"[503, 550]",1515233141.397975,1515233149.742058,3
"[503, 551]",1515233161.751751,1515233183.114497,4
"[503, 552]",1515233195.125018,1515233204.869692,4
"[503, 553]",1515233216.879,1515233226.492871,4
"[503, 554]",1515233238.501604,1515233248.215262,4
"[503, 555]",1515233260.22542,1515233269.538349,4
"[503, 556]",1515233281.547019,1515233291.291822,4
"[503, 557]",1515233303.303068,1515233324.566225,4
"[503, 558]",1515233336.571699,1515233360.606943,3
"[503, 559]",1515233372.614745,1515233402.289434,3
"[503, 560]",1515233414.297339,1515233441.969516,3
"[503, 561]",1515233453.97647,1515233475.309269,4
"[503, 562]",1515233487.318979,1515233508.650842,4
"[503, 563]",1515233520.658232,1515233529.670923,3
"[503, 564]",1515233541.679354,1515233550.024028,3
"[503, 565]",1515233562.030794,1515233572.044594,3
"[503, 566]",1515233584.050874,1515233595.066158,3
"[503, 567]",1515233607.073002,1515233629.106185,3
"[503, 568]",1515233641.112788,1515233656.799967,3
"[503, 569]",1515233668.808262,1515233683.829749,3
"[503, 570]",1515233695.837914,1515233711.175831,3
"[503, 571]",1515233723.187023,1515233761.543569,3
"[503, 572]",1515233773.555356,1515233805.564797,3
"[503, 573]",1515233817.573041,1515233843.57398,3
"[503, 574]",1515233855.58114,1515233882.583952,3
"[503, 575]",1515233894.595645,1515233924.940189,3
"[503, 576]",1515233936.947047,1515233958.278258,4
"[503, 577]",1515233970.28808,1515233991.519835,4
"[503, 578]",1515234003.529914,1515234038.880859,3
"[503, 579]",1515234050.891865,1515234060.237189,3
"[503, 580]",1515234072.245004,1515234082.591395,3
"[503, 581]",1515234094.597378,1515234107.615971,3
"[503, 582]",1515234119.627149,1515234132.309738,3
"[503, 583]",1515234144.322783,1515234157.342672,3
"[503, 584]",1515234169.348123,1515234182.682739,3
"[503, 585]",1515234194.693302,1515234209.029765,3
"[503, 586]",1515234221.036804,1515234236.374692,3
"[503, 587]",1515234248.381618,1515234264.069063,3
"[503, 588]",1515234276.078216,1515234295.106649,3
"[503, 589]",1515234307.115283,1515234338.123313,3
"[503, 590]",1515234350.1309,1515234370.159541,3
"[503, 591]",1515234382.168374,1515234403.431702,4
"[503, 592]",1515234415.437577,1515234436.768861,4
"[503, 593]",1515234448.778646,1515234458.323881,4
"[503, 594]",1515234470.330651,1515234491.662396,4
"[503, 595]",1515234503.67105,1515234514.017852,3
"[503, 596]",1515234526.025041,1515234537.041258,3
"[503, 597]",1515234549.049165,1515234561.066484,3
"[503, 598]",1515234573.074812,1515234585.424149,3
