pose,start,finish_time,goal_state
130,1515214836.181408,1515214838.516794,3
131,1515240268.967179,1515240272.303819,3
132,1515267538.568445,1515267542.906838,3
133,1515295171.488717,1515295177.160961,3
134,1515323083.001846,1515323088.673017,3
135,1515349618.182994,1515349639.51363,4
136,1515376343.016449,1515376364.347449,4
137,1515388591.27898,1515388602.295808,3
138,1515418617.267393,1515418626.947033,3
139,1515447447.496825,1515447455.508428,3
140,1515476946.473409,1515476955.152012,3
141,1515505185.803841,1515505192.816704,3
142,1515532320.387659,1515532326.730617,3
143,1515560093.395819,1515560098.405292,3
144,1515588618.83585,1515588623.844647,3
144,1515612421.239858,1515612426.248785,3
145,1515632026.758858,1515632029.765158,3
146,1515660424.737131,1515660428.075545,3
147,1515687956.724325,1515687960.730054,3
148,1515715281.605133,1515715286.614623,3
148,1515734763.626491,1515734768.638376,3
149,1515742578.493085,1515742593.18569,3
150,1515769820.43339,1515769830.146736,4
