episode,reward
0,7.9493338943871326
1,11.20313099871723
2,6.4168425923356827
3,7.5772399885016748
4,9.8289195722335254
5,6.3683874981773636
6,5.5197042121154185
7,8.085387137018758
8,11.451729757416629
9,7.7064452984274112
10,10.807021319213405
11,9.6832369311012041
12,8.5529553468460353
13,13.78524675313416
14,11.090496317103799
15,9.8290755025687915
16,9.843203163762384
17,10.153313221108032
18,8.7600627955815291
19,8.8442776486092249
20,7.3527930358622289
21,7.9982871962650028
22,8.4586554458126155
23,7.6339605738394569
24,7.4585973043678804
25,7.7704617075527613
26,9.8730530284341604
27,11.79295665709912
28,11.004168216215563
29,10.293639987909417
30,9.5149194389724077
31,10.923666274903798
32,9.8357378021562099
33,6.9518783973568947
34,9.0288783770738181
35,11.68411737529676
36,7.758749322238212
37,10.650723360456281
38,8.984515709496117
39,7.7611874181340443
40,11.653445766687918
41,7.8945798642072287
42,7.2428887583984931
43,8.0555611205388455
44,9.0220184054662322
45,7.3447567512288723
46,10.945381420896082
47,9.570656908217039
48,7.4030810309806263
49,9.9635444007582805
50,9.1388793141523657
51,9.6945069618022082
52,12.677171561703732
53,7.5014690898128578
54,7.3267969598211682
55,11.839275948210739
56,8.5725216107378586
57,10.895714861330195
58,11.268427176578546
59,11.146171757783174
60,11.94220390257129
61,11.286017197268107
62,8.3355460404814128
63,9.3878331051375987
64,13.59211990466398
65,9.1924641701380541
66,9.4559106513709565
67,14.096131802612948
68,8.2379795945464771
69,11.230024740335622
70,12.197596166057176
71,7.0657046733330588
72,11.507758884987842
73,10.30073314179201
74,15.284305004777677
75,8.1467244285173948
76,7.1355267713770445
77,9.0394983238087701
78,10.229906069331268
79,13.731416890538346
80,10.897320707502237
81,10.739628220091854
82,10.330511068707509
83,8.800757272255014
84,9.9019855873649956
85,10.274326854954232
86,15.267914577880816
87,11.423730648212445
88,12.576594853228181
89,13.091774667966265
90,8.5723893264370687
91,12.137342509861103
92,12.809888215891068
93,14.093126595067222
94,9.8445703049648259
95,16.009716249489607
96,13.265523328788502
97,13.15172961600331
98,12.150760668446718
99,9.4290051821337091
100,12.013948079332652
101,14.409814928833345
102,12.082090140895827
103,14.940446653672483
104,9.9332612634467576
105,11.771680620682833
106,14.551021303767408
107,10.662053840388854
108,13.072644323738929
109,9.6532103673822078
110,10.871256345106456
111,12.633683296795207
112,14.9777227298333
113,11.657319206623592
114,12.821701867398424
115,14.952933255935656
116,11.503209958848601
117,13.561208301600294
118,10.989668903080206
119,14.49608891152954
120,13.261892029772152
121,12.74108232175473
122,11.218701068517474
123,7.6890005852713701
124,11.082832408325022
125,13.437127904500569
126,10.494959010044171
127,12.678879013340602
128,11.677277319346121
129,7.7980051487266087
130,9.8905404214034274
131,9.3645853703214392
132,8.1019904947472376
133,10.283928511279344
134,8.4163671592656097
135,9.4799828112614914
136,10.343164077306522
137,9.7369197371811769
