episodes,loss,rewards,epsilon
23607,1.23181,31.1617891530643,1.1929179000011068
23650,1.45176,49.74506019257159,1.1929050000011088
23693,1.05486,42.13703154113065,1.1928921000011108
23736,1.30552,51.14304521973915,1.1928792000011128
23779,1.36886,44.017003425230676,1.1928663000011148
23822,1.19089,44.94973725022035,1.1928534000011168
23865,1.38,27.863749456091224,1.1928405000011189
23908,1.59112,37.61171049548695,1.1928276000011209
23951,1.23253,50.648785549319975,1.1928147000011229
23994,1.35721,36.133394325497335,1.192801800001125
24037,1.45656,35.552109250354235,1.192788900001127
24080,1.27069,28.47181157884167,1.192776000001129
24123,1.15998,39.798502716754626,1.192763100001131
24166,0.99559,38.20861551506768,1.192750200001133
24209,1.5806,17.967398944538044,1.192737300001135
24252,1.24933,30.671992323913024,1.192724400001137
24295,1.36409,32.573162704035525,1.192711500001139
24338,1.42057,42.58443137823694,1.192698600001141
24381,1.35809,24.86583583438396,1.192685700001143
24424,1.37182,44.42089055997501,1.192672800001145
24467,1.46638,42.00537772372781,1.192659900001147
24510,1.54162,57.78040589541332,1.192647000001149
24553,1.33601,46.33544946390119,1.192634100001151
24596,1.45102,32.602171172276826,1.1926212000011531
24639,1.77829,44.1955170759464,1.1926083000011551
24682,1.54996,28.02552745205235,1.1925954000011572
