pose,start,finish_time,goal_state
50,1514826133.973183,1514826141.991883,3
51,1514861303.602304,1514861311.946491,3
52,1514895588.287489,300.0,1
53,1514927924.65716,1514927949.257253,4
54,1514947864.585126,1514947871.927568,3
55,1514978761.042716,1514978767.38394,3
56,1515010578.124837,1515010584.465588,3
57,1515042943.606298,1515042950.619017,3
58,1515075826.951047,1515075834.296485,3
59,1515107557.447257,1515107565.462265,3
59,1515116810.613135,1515116818.294092,3
60,1515142808.152964,1515142848.513448,3
61,1515174925.506574,1515174946.772557,4
62,1515198935.065741,300.0,1
63,1515225068.041901,1515225079.063508,3
64,1515250206.028251,1515250227.23102,4
65,1515275338.331804,300.0,1
66,1515305065.874625,1515305119.886628,3
67,1515336010.421125,300.0,1
68,1515367409.233987,1515367430.667148,4
69,1515398046.238304,1515398052.578992,3
70,1515429334.948311,1515429340.622622,3
71,1515458632.346778,1515458638.018241,3
72,1515487315.497133,1515487321.506504,3
73,1515518638.593136,1515518645.269655,3
74,1515550692.033427,1515550699.376382,3
75,1515584066.56352,1515584294.236686,3
