pose,start,finish_time,goal_state
600,1514868454.698646,1514868519.375442,3
601,1514871229.462699,1514871263.817286,3
602,1514873591.571522,1514873655.934813,3
603,1514876550.457641,1514876602.1381,3
604,1514879001.10521,1514879212.111823,3
605,1514881636.922888,1514881675.286455,3
606,1514884342.239902,1514884374.256482,3
607,1514887063.742749,1514887085.178583,4
608,1514888621.407137,1514888642.773879,4
609,1514890815.245581,1514890824.859913,4
610,1514891711.346994,1514891754.719321,4
611,1514893077.966511,1514893115.328155,3
612,1514895107.033064,1514895157.717756,3
613,1514896971.808709,1514897007.16896,3
614,1514898858.443656,1514898897.111629,3
615,1514900426.20283,1514900478.555731,3
616,1514902307.383881,1514902361.977073,4
617,1514904455.253337,1514904498.256557,3
618,1514906542.576049,1514906588.253131,3
619,1514909262.541515,1514909303.880016,3
620,1514910712.357794,300.0,1
621,1514913040.66956,300.0,1
622,1514914773.66302,300.0,1
623,1514916824.395947,1514916845.635048,4
624,1514919534.541116,1514919555.847854,4
625,1514921721.317109,1514921730.931829,4
626,1514922616.781263,1514922649.036086,4
627,1514923947.993725,1514923991.679461,4
628,1514925298.098125,1514925332.068854,4
629,1514926624.213726,1514926656.968023,4
630,1514927942.498997,1514927970.107636,4
631,1514929545.209435,1514929575.923342,4
632,1514931210.372131,1514931237.419233,4
633,1514932871.83207,1514932909.427168,4
634,1514934543.114978,1514934571.426457,4
635,1514936396.043099,1514936424.755053,4
636,1514938322.519233,1514938332.263998,4
637,1514939219.543278,1514939229.087259,4
638,1514940115.625421,1514940125.238745,4
639,1514942251.13022,1514942296.134115,3
640,1514943756.425136,1514943777.76207,4
641,1514945669.812018,1514945691.079313,4
642,1514947273.488395,1514947283.133028,4
643,1514948399.064929,300.0,1
644,1514950443.459517,1514950464.726529,4
