episodes,explore,cost_function,episode_reward,wander,cells,total_rewards
919,84,1120.0765014648437,1384.7204942055514,0,"[401, 425, 449, 471, 492, 508, 519, 530, 539, 553, 567, 584, 599]",326.59331138234478
920,72,1084.8441528320313,1346.8831946307532,0,"[399, 422, 446, 467, 489, 506, 517, 528, 538, 552, 568, 584, 599]",738.66544908497349
921,86,1257.6896423339845,1346.8831946307532,0,"[399, 422, 446, 467, 489, 506, 517, 528, 538, 552, 568, 584, 599]",386.6350967014468
922,76,4996.5100219726564,1957.9962174977795,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 568, 584, 599, 614, 613, 598, 581, 564, 579, 563]",3162.1272279314085
923,76,3507.0399536132813,2016.473882578985,0,"[399, 422, 446, 467, 489, 506, 517, 528, 538, 552, 568, 584, 599, 614, 613, 598, 581, 564, 579, 563]",486.4373702602478
924,80,2913.674383544922,1359.15999729754,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 568, 584, 599]",1148.5843577651019
925,78,2485.9900756835937,1346.8831946307532,0,"[399, 422, 446, 467, 489, 506, 517, 528, 538, 552, 568, 584, 599]",1408.6196121957037
926,71,2662.8907714843749,1507.8494876354021,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599]",1164.1572561154096
927,77,2648.3984741210938,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-303.20582762900699
928,89,2085.4690917968751,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-1136.678264098663
929,80,1763.73701171875,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-550.20907081085193
930,78,2037.2334960937501,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",762.62740459158249
931,85,1700.6518432617188,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-570.73563800884085
932,75,1470.4374633789062,1576.081962219502,0,"[399, 398, 421, 445, 467, 489, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",375.11945540568894
933,80,1228.5301635742187,1517.6042971382969,0,"[399, 398, 421, 445, 467, 488, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",139.20925095312109
934,86,1064.4983215332031,355.78621116749684,0,"[399, 398, 421, 445, 467, 488, 506, 517, 528, 538, 552, 551, 567]",581.17099357690722
935,82,1050.432684326172,1517.6042971382969,0,"[399, 398, 421, 445, 467, 488, 506, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-863.06894270167004
936,77,887.8365356445313,1515.4570095243071,0,"[399, 398, 421, 445, 467, 488, 506, 518, 528, 538, 552, 551, 567, 584, 599, 600]",-785.15322848843778
937,79,889.72715454101558,1515.4570095243071,0,"[399, 398, 421, 445, 467, 488, 506, 518, 528, 538, 552, 551, 567, 584, 599, 600]",-252.44894078150793
938,81,1030.863525390625,1527.8797142062181,0,"[399, 398, 421, 445, 466, 489, 507, 517, 528, 538, 552, 551, 567, 584, 599, 600]",-1217.8604575950339
939,84,1042.9106384277343,1515.4570095243071,0,"[399, 398, 421, 445, 467, 488, 506, 518, 528, 538, 552, 551, 567, 584, 599, 600]",-774.17767927578097
940,80,1034.1930236816406,1515.4570095243071,0,"[399, 398, 421, 445, 467, 488, 506, 518, 528, 538, 552, 551, 567, 584, 599, 600]",854.37793280477501
941,91,1036.4464538574218,1515.4570095243071,0,"[399, 398, 421, 445, 467, 488, 506, 518, 528, 538, 552, 551, 567, 584, 599, 600]",-1107.6866159008036
942,82,1020.6419006347656,1512.4825263369016,0,"[399, 398, 421, 445, 467, 490, 507, 517, 529, 538, 552, 551, 567, 584, 599, 600]",-491.60097161683967
943,74,1096.7342102050782,1475.1264987272866,0,"[399, 398, 421, 445, 467, 490, 508, 518, 528, 538, 552, 551, 567, 584, 599, 614, 613, 598]",-454.2069660484845
944,85,1520.9544006347655,1462.8496960604996,0,"[399, 422, 446, 467, 490, 508, 518, 528, 538, 552, 551, 567, 584, 599, 614, 613, 598]",148.31932953262648
945,78,1172.7194763183593,1462.8496960604996,0,"[399, 422, 446, 467, 490, 508, 518, 528, 538, 552, 551, 567, 584, 599, 614, 613, 598]",314.80813498443547
946,77,1232.1659423828125,1555.0984571765857,0,"[399, 422, 446, 467, 488, 506, 517, 529, 538, 552, 551, 567, 582, 599, 614, 597, 598]",1225.1663371593768
947,82,1014.90302734375,1559.7199649719466,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 551, 567, 582, 599, 614, 597, 598]",90.174530980245095
948,75,1613.6780883789063,1665.7636133534688,0,"[399, 422, 446, 468, 491, 508, 518, 528, 538, 552, 551, 567, 582, 599, 614, 597, 598]",1194.2778987914855
949,80,1422.0587280273437,1718.6938847903548,0,"[399, 422, 446, 468, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599, 598]",-907.2883543512678
950,81,1678.0128051757813,1718.6938847903548,0,"[399, 422, 446, 468, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599, 598]",1633.588527770198
951,76,2233.5538940429688,1774.5731716642299,0,"[399, 422, 447, 469, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599, 598]",1272.8565146109881
952,77,1998.0578125,1752.3097491764299,0,"[399, 422, 447, 469, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599]",-364.2442634346607
953,81,1908.8479248046874,1752.3097491764299,0,"[399, 422, 447, 469, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599]",-601.4414587864303
954,78,1740.2957702636718,1752.3097491764299,0,"[399, 422, 447, 469, 491, 508, 519, 529, 538, 552, 551, 567, 582, 599]",850.14513660725891
955,80,1519.7539123535157,1775.7769989701262,0,"[399, 422, 447, 469, 491, 508, 519, 529, 538, 552, 551, 566, 582, 599, 598]",628.41521573555349
956,80,1361.1338500976562,2114.3831067689885,0,"[399, 422, 446, 468, 491, 508, 518, 528, 538, 552, 551, 566, 582, 598, 599]",-720.29804193087944
957,75,1372.6567138671876,2032.3686958488584,0,"[399, 423, 448, 469, 491, 508, 518, 528, 538, 552, 567, 551, 566, 582, 598, 599]",-188.39623123000396
958,83,1380.5922241210938,2032.3686958488584,0,"[399, 423, 448, 469, 491, 508, 518, 528, 538, 552, 567, 551, 566, 582, 598, 599]",-307.67886025678996
959,76,1461.930731201172,2002.0796820565445,0,"[399, 423, 448, 469, 491, 507, 517, 528, 538, 552, 567, 551, 566, 582, 598, 599]",-262.01977764619375
960,84,1256.2305603027344,2059.9649490585061,0,"[399, 423, 447, 469, 491, 507, 517, 528, 538, 552, 551, 566, 581, 598, 599]",-467.80403696928107
961,88,1127.2252136230468,2059.9649490585061,0,"[399, 423, 447, 469, 491, 507, 517, 528, 538, 552, 551, 566, 581, 598, 599]",-683.41013062943
962,84,857.46500244140623,2054.6249341281541,0,"[399, 422, 446, 467, 489, 507, 517, 528, 538, 552, 551, 566, 581, 598, 599]",-1039.2270849738593
963,83,778.15748901367192,1992.9014758388721,0,"[399, 422, 446, 467, 488, 506, 517, 529, 538, 552, 551, 566, 581, 598, 599]",-540.59779242205013
964,79,726.59319152832029,1584.7696904640227,0,"[399, 422, 446, 467, 488, 506, 517, 529, 538, 552, 568, 583, 599, 598]",169.57497687330695
965,81,658.96225891113284,1641.871640957944,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 599, 598]",-682.53171953650849
966,77,844.5144165039062,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",1145.8723619238692
967,76,859.4406616210938,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",667.82727394453264
968,76,1027.2648010253906,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-684.75778451051974
969,72,862.34457397460938,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-765.15227806973326
970,81,794.31071166992183,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-269.51860780895845
971,87,759.85335083007817,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-925.48179137663647
972,79,989.4456665039063,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",340.63007270024292
973,84,1131.3456298828125,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",5.3215475745159289
974,85,1163.5774291992188,1854.324782828344,0,"[399, 422, 446, 468, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-58.956680189105327
975,81,1003.7285766601562,1858.946290623705,0,"[399, 422, 446, 468, 489, 507, 517, 528, 538, 552, 568, 583, 598, 599]",258.98085421901135
976,83,860.4195434570313,1854.324782828344,0,"[399, 422, 446, 468, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-23.13822300562979
977,81,1123.8562072753907,1854.324782828344,0,"[399, 422, 446, 468, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",718.20859316172073
978,72,1378.7891052246093,1902.2234879373959,0,"[399, 423, 447, 469, 491, 507, 517, 529, 538, 552, 568, 583, 598, 599]",1003.9391110893396
979,80,1376.0145385742187,1902.2234879373959,0,"[399, 423, 447, 469, 491, 507, 517, 529, 538, 552, 568, 583, 598, 599]",67.061821470824611
980,79,1189.9425903320312,1896.8834730070441,0,"[399, 422, 446, 467, 489, 507, 517, 529, 538, 552, 568, 583, 598, 599]",123.66623650630373
981,82,1080.6718322753907,1967.4095928545312,0,"[399, 422, 446, 469, 491, 507, 517, 529, 538, 552, 568, 583, 598, 599]",114.19501932194683
982,82,1488.6983459472656,1902.2234879373959,0,"[399, 423, 447, 469, 491, 507, 517, 529, 538, 552, 568, 583, 598, 599]",-602.90329924316666
983,81,2725.8349853515624,1902.2234879373959,0,"[399, 423, 447, 469, 491, 507, 517, 529, 538, 552, 568, 583, 598, 599]",34.854128325305489
984,88,2197.4497924804687,1953.9374987300509,0,"[399, 423, 447, 469, 491, 508, 518, 529, 538, 552, 568, 583, 598, 599]",-259.03322860615935
985,85,1782.9308715820312,1914.7097533219978,0,"[400, 424, 448, 469, 491, 508, 518, 529, 538, 552, 568, 583, 598, 599]",-1889.1540589949791
986,78,2335.555352783203,1787.9493190797607,0,"[400, 425, 449, 470, 491, 507, 518, 528, 538, 552, 568, 583, 598, 599]",1087.5304026335918
987,86,1655.9557922363281,2013.1295894349821,0,"[399, 422, 446, 469, 491, 507, 519, 529, 538, 552, 568, 583, 598, 599]",-1646.4442906191468
988,80,1161.8174194335938,1844.4030303084837,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 568, 583, 598, 599]",29.374018811995654
989,75,1065.8258361816406,1844.4030303084837,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 568, 583, 598, 599]",82.850101313716891
990,76,989.98289184570308,1844.4030303084837,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 568, 583, 598, 599]",1350.6730077512484
991,82,1077.1829833984375,2013.1295894349821,0,"[399, 422, 446, 469, 491, 507, 519, 529, 538, 552, 568, 583, 598, 599]",905.97318233888927
992,86,903.45351562500002,1844.4030303084837,0,"[399, 422, 446, 467, 488, 506, 517, 528, 538, 552, 568, 583, 598, 599]",-491.64187268979953
993,79,1311.7798400878905,1959.5459816997859,0,"[399, 422, 446, 468, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",1107.6489591959964
994,85,1238.9988830566406,1959.5459816997859,0,"[399, 422, 446, 468, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",-1080.8096271290249
995,82,1115.9564514160156,1998.0811252247859,0,"[399, 422, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",393.58225444723263
996,79,933.87811279296875,1930.4535788202627,0,"[399, 424, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",-280.58537729590086
997,89,864.39576110839846,1930.4535788202627,0,"[399, 424, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",-691.31008279836749
998,80,963.90223999023442,1931.546283768394,0,"[399, 423, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",496.11494302480469
999,79,1032.6220642089843,1930.4535788202627,0,"[399, 424, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",2446.9141568375776
1000,76,945.91067504882812,1930.4535788202627,0,"[399, 424, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",-241.75283213004647
1001,84,936.69191284179692,1886.0336053117558,0,"[401, 424, 449, 470, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",506.0723967944956
1002,80,974.65620727539067,1930.4535788202627,0,"[399, 424, 448, 469, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",1732.9681563334261
1003,78,836.19989624023435,1852.8985455409556,0,"[399, 424, 449, 470, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",213.02934820147493
1004,83,817.49680175781248,1852.8985455409556,0,"[399, 424, 449, 470, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",236.20401788223131
1005,84,847.61253051757808,1852.8985455409556,0,"[399, 424, 449, 470, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",643.99851593889252
1006,74,1024.9212951660156,1959.5459816997859,0,"[399, 422, 446, 468, 491, 509, 519, 529, 538, 552, 568, 583, 598, 599]",866.96346392967064
1007,85,1043.8456237792968,1842.2557426944938,0,"[399, 422, 446, 467, 488, 506, 518, 528, 538, 552, 568, 583, 598, 599]",-643.26118059099053
1008,85,1596.608560180664,1842.2563923429298,0,"[399, 422, 446, 467, 490, 506, 518, 528, 538, 552, 568, 583, 598, 599]",-277.3944377112507
1009,76,1496.847412109375,1842.2557426944938,0,"[399, 422, 446, 467, 488, 506, 518, 528, 538, 552, 568, 583, 598, 599]",1824.3516000573729
1010,85,1347.4963562011719,1327.5021348228406,0,"[401, 424, 449, 470, 491, 509, 519, 529, 538, 554, 569, 584, 599, 582]",60.834643587710488
1011,86,1837.9882934570312,1329.2123068058368,0,"[401, 424, 449, 470, 491, 507, 519, 529, 538, 554, 569, 584, 599, 582]",-609.28617324689083
1012,76,1540.565966796875,1327.5365244570398,0,"[401, 425, 449, 470, 491, 509, 519, 529, 538, 554, 569, 584, 599, 582]",414.81768862554259
1013,87,1539.4144775390625,1327.5365244570398,0,"[401, 425, 449, 470, 491, 509, 519, 529, 538, 554, 569, 584, 599, 582]",-815.12511884632795
1014,86,1289.7320312500001,1405.0571681021477,0,"[401, 424, 448, 469, 491, 509, 519, 529, 538, 554, 569, 584, 599, 582]",-1270.621016395364
1015,82,1192.826837158203,1327.5365244570398,0,"[401, 425, 449, 470, 491, 509, 519, 529, 538, 554, 569, 584, 599, 582]",-854.10950044774086
1016,81,1038.9823852539062,1302.8044092600906,0,"[401, 425, 449, 470, 491, 507, 518, 529, 538, 554, 569, 584, 599, 582]",31.576323052818509
1017,79,1201.8114074707032,1316.4467363130641,0,"[399, 422, 446, 468, 489, 506, 518, 529, 538, 554, 569, 584, 599, 582]",154.25458320697328
1018,77,1442.0259887695313,1348.2826980825296,0,"[399, 423, 448, 469, 491, 507, 518, 529, 538, 554, 569, 584, 599, 582]",2480.9185903684593
1019,78,1135.0245422363282,1266.2569968427267,0,"[399, 423, 447, 470, 491, 507, 518, 529, 538, 554, 569, 584, 599, 582]",-805.43146086201307
1020,83,1440.6226562500001,1316.4467363130641,0,"[399, 422, 446, 468, 489, 506, 518, 529, 538, 554, 569, 584, 599, 582]",1158.3438966639217
1021,81,1474.75830078125,1316.4467363130641,0,"[399, 422, 446, 468, 489, 506, 518, 529, 538, 554, 569, 584, 599, 582]",-1113.6055433833681
1022,82,1262.864208984375,1316.4467363130641,0,"[399, 422, 446, 468, 489, 506, 518, 529, 538, 554, 569, 584, 599, 582]",-666.86845024221657
1023,84,1246.5929748535157,1283.7249218540148,0,"[399, 422, 446, 467, 490, 506, 518, 528, 538, 554, 569, 584, 599, 582]",-607.44423390840643
1024,88,1306.0229675292969,1394.3120314513696,0,"[399, 422, 446, 467, 490, 506, 518, 528, 538, 553, 567, 582, 599]",-179.01724835645109
1025,86,1110.7824951171874,1394.3113818029337,0,"[399, 422, 446, 467, 488, 506, 518, 528, 538, 553, 567, 582, 599]",-449.69541189686566
1026,80,1089.0076049804688,1391.8378112699984,0,"[399, 422, 446, 467, 490, 506, 517, 529, 538, 553, 567, 582, 599]",-534.41806170386826
1027,83,1141.038995361328,1407.7561365240679,0,"[399, 422, 446, 468, 489, 506, 517, 529, 538, 553, 567, 582, 599]",-736.08236999916994
1028,75,1365.5085083007812,1436.5205990609591,0,"[399, 422, 446, 468, 489, 506, 517, 529, 540, 555, 569, 584, 599, 598]",364.96872343638654
1029,77,1036.1027893066407,1529.9101920527271,0,"[399, 422, 446, 468, 491, 509, 519, 531, 540, 555, 569, 584, 599, 598]",-392.52390997499282
1030,76,1309.483935546875,1529.9101920527271,0,"[399, 422, 446, 468, 491, 509, 519, 531, 540, 555, 569, 584, 599, 598]",2419.8271605562968
1031,72,1287.3935668945312,1529.9101920527271,0,"[399, 422, 446, 468, 491, 509, 519, 531, 540, 555, 569, 584, 599, 598]",1722.0501456272145
1032,78,1427.3594055175781,1529.9101920527271,0,"[399, 422, 446, 468, 491, 509, 519, 531, 540, 555, 569, 584, 599, 598]",1255.9846210540445
1033,77,1622.8500427246095,1454.4225938741808,0,"[399, 422, 446, 468, 489, 507, 518, 529, 540, 555, 569, 584, 599, 598]",499.96326536372646
1034,76,1738.5083251953124,1454.4225938741808,0,"[399, 422, 446, 468, 489, 507, 518, 529, 540, 555, 569, 584, 599, 598]",1066.0690100158511
1035,82,1724.0247192382812,1596.9733520795787,0,"[399, 398, 422, 446, 468, 490, 508, 520, 532, 541, 555, 569, 584, 599, 598]",344.99356539888237
1036,80,2693.1603271484373,1454.4225938741808,0,"[399, 422, 446, 468, 489, 507, 518, 529, 540, 555, 569, 584, 599, 598]",1924.5448343561077
1037,81,2245.8819335937501,1488.3809758989787,0,"[399, 422, 446, 468, 490, 508, 520, 532, 541, 555, 569, 584, 599, 598]",-1134.0665319062257
1038,88,2123.6895751953125,1488.3809758989787,0,"[399, 422, 446, 468, 490, 508, 520, 532, 541, 555, 569, 584, 599, 598]",-189.60599176534191
1039,73,1874.1688110351563,1488.3809758989787,0,"[399, 422, 446, 468, 490, 508, 520, 532, 541, 555, 569, 584, 599, 598]",305.58802419799628
1040,83,1568.5390258789062,1522.5202592774974,0,"[376, 401, 425, 449, 470, 493, 509, 519, 531, 541, 555, 569, 584, 599, 598]",-739.34710885496793
1041,81,1359.576348876953,1522.5202592774974,0,"[376, 401, 425, 449, 470, 493, 509, 519, 531, 541, 555, 569, 584, 599, 598]",-486.84234293589799
1042,80,1186.6038330078125,1522.5202592774974,0,"[376, 401, 425, 449, 470, 493, 509, 519, 531, 541, 555, 569, 584, 599, 598]",-524.50598574924743
1043,77,1109.936834716797,1407.8869747519027,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 567, 584, 599, 598]",-379.9006524243112
1044,78,1363.6667297363281,1407.8869747519027,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 567, 584, 599, 598]",946.06930727158181
1045,85,1390.0313598632813,1407.8869747519027,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 567, 584, 599, 598]",-409.92947019473081
1046,77,1862.5370483398438,1406.8505904282636,0,"[399, 422, 446, 468, 490, 507, 518, 529, 540, 555, 569, 584, 599, 598]",738.45000244817015
1047,75,2700.8866088867189,1406.8505904282636,0,"[399, 422, 446, 468, 490, 507, 518, 529, 540, 555, 569, 584, 599, 598]",1265.4034224944105
1048,88,2449.6933227539062,1406.8505904282636,0,"[399, 422, 446, 468, 490, 507, 518, 529, 540, 555, 569, 584, 599, 598]",64.266110219089796
1049,70,2247.4585815429687,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",362.66043604033405
1050,75,2835.0692871093752,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",269.34116493188765
1051,79,2827.5503662109377,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",-602.25465308548041
1052,78,3432.3978271484375,1384.5871679404636,0,"[399, 422, 446, 468, 490, 507, 518, 529, 540, 555, 569, 584, 599]",453.06921548427675
1053,79,3646.2423095703125,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",-783.23494424736634
1054,79,4738.9064453125002,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",-200.79440921529846
1055,78,5452.72705078125,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",279.2336302127344
1056,80,6500.0102294921871,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",635.51739146290925
1057,78,4874.5680541992188,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",-372.97567443990221
1058,72,4363.8717529296873,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",1425.5452600156107
1059,80,4175.0787109374996,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",370.81859528920739
1060,81,3789.7396240234375,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-342.69348348251611
1061,79,3105.4522216796877,2017.4601878940921,0,"[399, 422, 447, 469, 491, 509, 519, 530, 540, 555, 569, 584, 600, 599]",1018.9447760482542
1062,85,2873.2320556640625,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-253.36744403371804
1063,79,2579.1549926757812,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",-651.02038664035331
1064,74,2581.6036376953125,1395.9021396510836,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 599]",1474.8511705243893
1065,87,2239.2887084960939,1655.9639914020022,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 599]",-1275.1635927816451
1066,73,2526.1797851562501,1384.5871679404636,0,"[399, 422, 446, 468, 490, 507, 518, 529, 540, 555, 569, 584, 599]",1473.3453669846838
1067,88,2518.9883789062501,1808.8291849654838,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 600, 599]",-507.52128431092547
1068,78,2456.3207031249999,1808.8291849654838,0,"[399, 422, 446, 468, 490, 507, 518, 529, 539, 553, 568, 584, 600, 599]",-999.58831895514697
1069,85,2165.0887695312499,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-731.60143139355682
1070,77,2336.5036254882812,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-116.21047308515298
1071,80,2442.0876953124998,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",733.02504805305477
1072,83,2383.1522705078123,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-262.40909475847553
1073,78,2669.0916992187499,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",955.37155969792275
1074,74,2607.5185791015624,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-258.01564504604113
1075,82,5187.7760620117188,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-221.85067463996833
1076,81,3357.7947753906251,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-387.57087213606843
1077,81,3207.6637207031249,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",761.28629315951946
1078,76,2784.7036987304687,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",2092.9735142441368
1079,75,2411.4837280273437,2068.8910367164021,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599]",-688.29425124100021
1080,81,2307.5761596679686,1971.3860383563042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 541, 555, 569, 584, 600, 599]",-981.62795695430782
1081,79,2247.9329223632812,1878.9481033931042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 540, 555, 569, 584, 600, 599]",-134.89608771004816
1082,73,2071.9797851562498,1878.9481033931042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 540, 555, 569, 584, 600, 599]",155.14946611678471
1083,75,1897.2188354492187,1878.9481033931042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 540, 555, 569, 584, 600, 599]",149.00134730428209
1084,83,2031.4123413085938,1836.6190343712699,0,"[399, 422, 447, 469, 490, 508, 520, 531, 540, 555, 569, 584, 600, 599]",39.031985137803481
1085,81,2186.5126708984376,1971.3860383563042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 541, 555, 569, 584, 600, 599]",-1094.914440162082
1086,74,2400.3518798828127,1971.3860383563042,0,"[399, 422, 447, 469, 490, 508, 519, 531, 541, 555, 569, 584, 600, 599]",2013.3614851272689
1087,80,2524.4893188476562,2045.462272503102,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 585, 600, 599]",19.229510412644718
1088,73,2750.4302612304687,2045.462272503102,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 585, 600, 599]",2150.3705004891062
1089,79,3040.8693359375002,2045.462272503102,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 585, 600, 599]",257.76536263840194
1090,79,3108.6145996093751,2052.6535745239521,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 585, 600, 599, 615]",-183.77096423656087
1091,80,2401.7899169921875,2052.6535745239521,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 585, 600, 599, 615]",628.9403437210633
1092,77,2053.6770263671874,2076.082338737252,0,"[399, 422, 447, 469, 491, 509, 519, 531, 541, 555, 569, 584, 600, 599, 615]",1994.0412107836655
1093,86,1916.6522460937499,1994.100295066442,0,"[399, 422, 447, 469, 491, 509, 519, 529, 540, 555, 569, 584, 600, 599, 615]",-194.31515938134334
1094,82,1999.9264770507812,1994.100295066442,0,"[399, 422, 447, 469, 491, 509, 519, 529, 540, 555, 569, 584, 600, 599, 615]",-895.83962057027964
1095,82,1781.502001953125,1994.100295066442,0,"[399, 422, 447, 469, 491, 509, 519, 529, 540, 555, 569, 584, 600, 599, 615]",85.551287923878562
1096,80,1472.5351013183595,1994.100295066442,0,"[399, 422, 447, 469, 491, 509, 519, 529, 540, 555, 569, 584, 600, 599, 615]",-180.46156092233878
1097,77,1579.3199584960937,1942.2636650838435,0,"[401, 424, 448, 469, 491, 509, 519, 529, 540, 555, 569, 584, 600, 599, 615]",-280.44144758864439
