episode,reward
0,11.906298684874773
1,10.697724748395503
2,11.410211375418589
3,11.744903649557628
4,12.882967245777008
5,15.554609966885842
6,11.569115948703002
7,12.057805807375919
8,12.611139424612102
9,11.523688973533867
10,11.05637033309716
11,11.11109804659637
12,12.43506078195619
13,12.489668775065653
14,12.003261820305747
15,11.000955291956604
16,10.214058773520556
17,14.319549925766722
18,11.542236544495083
19,10.96386757228313
20,13.157027718953779
21,12.246635614594981
22,12.070940323950445
23,11.964911594582642
24,12.197311373363824
25,11.742240012082419
26,11.565360320505146
27,11.073092968081792
28,11.811044085201788
29,12.103820622438294
30,10.458126419907266
31,10.491445351961387
32,12.530934610554645
33,12.652267715702854
34,10.741752699632329
35,11.51228671289814
36,8.662149600290574
37,10.568283114951962
38,11.554205991996936
39,11.706934870827434
40,9.8249353660880949
41,10.891827236668373
42,11.576173314569301
43,10.506080708218711
44,11.218953551663441
45,10.715210026413164
46,11.327496741341232
47,12.093487567223391
48,13.665273565419659
49,9.5697227719743942
50,11.328073390491996
51,12.389012860290945
52,9.7120507560006839
53,8.7399028451089773
54,11.943249505604442
55,12.078253248143318
56,9.0810449123323895
57,8.3786231492617844
58,9.8575835813208972
59,9.212532911707628
60,10.673781892703667
61,10.079243000982416
62,9.2316547051502393
63,10.480088253721609
64,10.924762467329645
65,8.3306715919398844
66,7.52159785268499
67,9.4951178103199503
68,8.7215462713712988
69,8.9693978628434348
70,9.251652753591717
71,6.9942528019454278
72,6.6688923587919007
73,8.9298217091058287
74,7.4024502111995973
75,7.812743805074418
76,7.0377242289112081
77,7.3614572229466972
78,7.7747482618115322
79,6.1329052037089813
80,6.7319014573651748
81,9.0834688149143137
82,6.2867998482817411
83,6.4955090234520059
84,6.5811631639059085
85,6.1903453269249491
86,5.458467917498087
87,7.592610274846086
88,6.6189329462513617
89,6.9397008731604499
90,5.8023538496017455
91,5.2538421074620985
92,7.1911819952753175
93,6.685764209126309
94,6.8190011709523821
95,6.142277034045434
96,5.9780014253518932
97,6.3246354207067723
98,5.6934409383143842
99,5.4718218682285036
100,10.758793538085776
101,11.76995292177326
102,10.334733972546925
103,12.300664874329474
104,11.191520054263309
105,12.968951532764267
106,12.498764632159675
107,11.026986924891597
108,10.887943736628976
109,10.890436043977461
110,12.181370119320269
111,13.151816137617999
112,11.3122988029599
113,10.737743028157213
114,12.819060647443942
115,12.31322476388697
116,11.718905349349747
117,10.372756076641846
118,12.497250321444834
119,13.003215226668159
120,11.02334995099171
121,12.919049056022784
122,11.381674550063602
123,12.807098425737111
124,12.351562704916892
125,11.053992766138897
126,11.047872118920536
127,12.387794872754728
128,11.002158298677477
129,9.3178911295442344
130,12.495682146650202
131,10.895534834998768
132,12.581992596928059
133,9.9558898864322334
134,12.178072244944879
135,11.820639651924688
136,12.744596335674654
137,10.752796150562926
138,10.019772397317718
139,12.009362014731236
140,11.003853609253721
141,13.043531455065558
142,12.732981134482673
143,12.330981644413818
144,10.318165794461871
145,11.310305230763706
146,10.341007607269626
147,9.7501059983555471
148,8.6819973332455405
149,10.271572701964764
150,13.60331617689253
151,11.063615535818466
152,11.600795527743296
153,12.473573147373029
154,10.774497866945554
155,9.4394460277840064
156,10.869736632891756
157,10.66207500135153
158,10.017540090337008
159,9.1173958684683249
160,10.50037614801173
161,10.403422937963208
162,8.9861489705167248
163,9.8069069873959727
164,10.415006398146723
165,9.0333097216236897
166,9.3242425646715237
167,8.5845087787166072
168,10.418026961480637
169,10.318044796654373
170,8.3205044369800323
171,9.7960505693069653
172,9.1175938507993344
173,9.1480983258699258
174,8.3244824275128337
175,7.3928891367917462
176,8.1109567142241943
177,8.1940950351647324
178,6.7744403509392521
179,7.1247786020696546
180,7.6474916244855367
181,7.0266533301002108
182,6.6750662400809793
183,7.2139884940366645
184,8.0163540898607177
185,7.2146680642447238
186,5.9547729766702036
187,6.7196720448993892
188,6.1791260453041454
189,6.5264549334867619
190,6.6782557128346385
191,6.5237428584128709
192,5.3607685021766223
193,5.2360490132703355
194,6.1850386323044839
195,4.5442103135301624
196,5.7479612344915498
197,6.151911824253304
198,6.3957611460202344
199,4.4621603097846307
200,12.75479468710877
201,12.866837741389968
202,13.886662813345986
203,12.244499049559602
204,13.813414541891644
205,9.6375497031344892
206,10.866519212482714
207,12.617530273612033
208,11.483447716169637
209,10.965289818323656
210,10.156230355046164
211,11.677975646095772
212,11.93883696110578
213,12.979435123947132
214,11.452166110699334
215,11.865466923407668
216,11.048537376254892
217,13.347829971579253
218,10.2967432373968
219,9.416522167772083
220,11.947531235130198
221,13.496519979712378
222,10.870398779049216
223,14.957859766140098
224,11.102783678701133
225,10.600509313030845
226,13.479654456832856
227,10.604164914112939
228,12.34622999193274
229,11.378737000828304
230,10.357947154144997
231,11.796580738594951
232,10.414888103285975
233,10.326242432236064
234,12.900985102142968
235,11.735250050831118
236,11.713885355498817
237,10.0710937950629
238,9.3946882274761396
239,10.017300257937059
240,11.477888725069896
241,11.031485681835445
242,10.80308885263859
243,12.218138646745505
244,12.538509602973882
245,8.8923863412133279
246,11.230695563217582
247,10.04247272544295
248,10.644857302466304
249,9.5642433770318913
250,11.584302877289744
251,12.055764210979767
252,9.9378410287339261
253,9.9351137537869647
254,9.3616174958930056
255,10.888974553427484
256,8.2244662309814043
257,11.748781461100064
258,9.8963470838962042
259,8.7110202195833768
260,11.709058829581688
261,7.7622235327756721
262,10.444166717123068
263,10.354673395567721
264,10.139039717702323
265,7.6398479876170047
266,8.7742175619450276
267,9.3703624737398812
268,9.0224052498835423
269,9.1567079879484865
270,7.8150485023644647
271,7.3374872287161308
272,7.705984376527871
273,7.3130395253660536
274,10.422204569362087
275,6.1543083689771834
276,7.9232472882338936
277,8.5722804726498669
278,7.4227341039918855
279,6.7590998637469042
280,6.5627552486729224
281,6.7406702715962954
282,7.2258593902135244
283,6.8771991503402932
284,7.2449762124206112
285,7.678243288450485
286,5.5070919978755564
287,7.169390419479134
288,6.6280507460185856
289,6.5641882367499447
290,6.1330728376518344
291,7.7245711705889253
292,7.9792464515915347
293,6.3780275962031219
294,4.7952445502843943
295,7.4102468108802171
296,6.1552388151039041
297,5.0496120568059286
298,7.0044999561339703
