pose,start,finish_time,goal_state
240,1515401010.054894,1515401050.748548,3
241,1515421410.904624,1515421440.573166,3
242,1515445069.143857,1515445093.812374,3
243,1515467307.409585,1515467328.625134,4
244,1515490870.022547,1515490891.334558,4
245,1515506300.826813,1515506311.513451,3
246,1515528141.649538,1515528153.341157,3
247,1515548255.834148,1515548271.869219,3
248,1515569132.742524,1515569143.082254,3
249,1515588678.456943,1515588692.492744,3
250,1515610497.095833,1515610510.434743,3
251,1515630245.229143,1515630258.567564,3
252,1515652093.107273,1515652131.115697,3
253,1515672105.968317,1515672130.656713,4
254,1515693009.03429,1515693058.372146,3
255,1515713963.092327,1515713992.463685,3
