pose,start,finish_time,goal_state
200,1514830728.213686,1514830749.531708,4
201,1514858776.122054,1514858797.37777,4
202,1514887385.312031,1514887406.724528,4
203,1514919364.899033,1514919373.922548,3
204,1514942826.958081,1514942833.974345,3
205,1514967999.501234,1514968007.18415,3
206,1514992343.84241,1514992352.52586,3
207,1515016773.260677,1515016783.28346,3
208,1515039447.406047,1515039457.74731,3
209,1515063686.139805,1515063697.481388,3
210,1515087040.868838,1515087084.56676,3
211,1515109687.668247,1515109709.02431,4
211,1515122806.880101,1515122828.094338,4
212,1515136860.345371,1515136897.692707,3
213,1515159312.109029,300.0,1
214,1515182197.994329,300.0,1
215,1515206573.826036,1515206595.140805,4
216,1515229251.015552,1515229272.333086,4
217,1515247736.21546,1515247746.241046,3
218,1515270218.340853,1515270226.677802,3
219,1515292897.007544,1515292905.691782,3
220,1515314597.54444,1515314606.229137,3
221,1515337259.878099,1515337270.219806,3
222,1515360344.466024,1515360355.155203,3
223,1515383021.409756,1515383033.100439,3
224,1515405025.961977,300.0,1
225,1515426667.945364,1515426689.198759,4
226,1515449063.332305,1515449086.347894,3
227,1515471575.141881,1515471600.163506,3
228,1515495870.877437,1515495897.236358,3
229,1515520434.106525,1515520455.360061,4
230,1515544495.192713,1515544516.548295,4
231,1515560431.476777,1515560442.502771,3
232,1515582656.892927,1515582666.578192,3
233,1515605175.321197,1515605186.346858,3
234,1515627353.237568,1515627363.263,3
235,1515648287.59575,1515648297.618852,3
236,1515669365.076852,1515669375.767288,3
237,1515689885.559361,1515689896.902888,3
238,1515711657.632558,300.0,1
239,1515732204.600353,1515732229.188162,4
240,1515753554.828915,1515753580.498196,3
