pose,start,finish_time,goal_state
630,1514868739.780855,1514868771.99709,4
631,1514869405.894296,1514869434.941521,4
632,1514870065.722137,1514870105.288906,4
633,1514870696.323783,1514870726.871468,4
634,1514871292.230827,1514871321.280265,4
635,1514871959.227728,1514871984.83267,4
636,1514872607.280165,1514872616.824582,4
637,1514872953.670028,1514872963.314659,4
638,1514873299.980992,1514873309.594679,4
639,1514873970.014386,1514874004.033462,3
640,1514875050.660711,1514875071.927512,4
641,1514875822.464102,1514875843.729673,4
642,1514876573.080094,1514876582.693237,4
643,1514876990.93102,300.0,1
644,1514878030.178234,1514878051.445062,4
645,1514879092.937076,1514879114.202693,4
646,1514880427.497835,1514880437.14268,4
647,1514880847.857127,1514880888.888391,3
648,1514881330.538991,1514881351.804937,4
