episode,loss
297,0.0281818
298,0.032158
299,0.0261619
300,0.0281648
301,0.0141716
302,0.0181741
303,0.0261539
304,0.0221551
305,0.0161958
306,0.0121852
307,0.02614
308,0.028156
309,0.0221498
310,0.0221675
311,0.0181526
312,0.0161528
313,0.0301513
314,0.0121736
315,0.0161809
316,0.00814011
317,0.0222048
318,0.0181628
319,0.010175
320,0.0121485
321,0.0221492
322,0.0161504
323,0.0201552
324,0.0261741
325,0.0201734
326,0.0201729
327,0.0221759
328,0.0261862
329,0.0261621
330,0.0301647
331,0.0141659
332,0.0141658
333,0.0161673
334,0.0281601
335,0.0241804
336,0.0261557
337,0.0241599
338,0.0201823
339,0.00817589
340,0.020193
341,0.0321692
342,0.014162
343,0.0141748
344,0.0281686
345,0.0081841
346,0.0161778
347,0.024168
348,0.0201725
349,0.0201613
350,0.014166
351,0.0221846
352,0.0101649
353,0.0281726
354,0.0201739
355,0.0122041
356,0.0201737
357,0.0241576
358,0.0081728
359,0.0141317
360,0.0161625
361,0.0201494
362,0.0201374
363,0.0241628
364,0.0221661
365,0.0221419
366,0.0121589
367,0.0181589
368,0.0261646
369,0.0261463
370,0.024169
371,0.0141764
372,0.0102033
373,0.00615384
374,0.0201833
375,0.0181606
376,0.0161887
377,0.0221719
378,0.0241599
379,0.0181674
380,0.0221782
381,0.0201503
382,0.0261678
383,0.0301775
384,0.00815781
385,0.0181879
386,0.0201716
387,0.0121826
388,0.0221563
389,0.0181892
390,0.012184
391,0.016159
392,0.0181759
393,0.0241773
394,0.0241462
395,0.0301709
396,0.0121863
397,0.018176
398,0.0161588
399,0.0261945
400,0.0201975
401,0.0221876
402,0.0181552
403,0.016189
404,0.0201652
405,0.0161727
406,0.0161502
407,0.0181844
408,0.0221766
409,0.0101816
410,0.0161888
411,0.0141551
412,0.0321494
413,0.0161851
414,0.0281785
415,0.0181642
416,0.0141613
417,0.0201874
418,0.016163
419,0.00820521
420,0.016153
421,0.0261769
422,0.0201811
423,0.0261505
424,0.0121835
425,0.0141972
426,0.0181602
427,0.0281689
428,0.0321497
429,0.0202103
430,0.0241868
431,0.0221858
432,0.0121764
433,0.0141947
434,0.0241745
435,0.0181467
436,0.0141795
437,0.0122066
438,0.0181722
439,0.0241733
440,0.0201633
441,0.024179
442,0.0201762
443,0.0201785
444,0.0241946
445,0.0201719
446,0.0261774
447,0.0201902
448,0.0281805
449,0.0261809
450,0.0201784
451,0.0161907
452,0.0121719
453,0.0141837
454,0.0241782
455,0.0181929
456,0.0302415
457,0.0161831
458,0.0101816
459,0.0221589
460,0.0201702
461,0.0301882
462,0.028222
463,0.024223
464,0.016193
465,0.0181805
466,0.0141885
467,0.0141779
468,0.0281822
469,0.0281544
470,0.0141999
471,0.0101534
472,0.0141645
473,0.0301548
474,0.0201367
475,0.0121456
476,0.0262325
477,0.0281802
478,0.0201705
479,0.0141693
480,0.00816423
481,0.0221925
482,0.0221939
483,0.01217
484,0.0202211
485,0.0322304
486,0.0141547
487,0.0261859
488,0.024209
489,0.0121804
490,0.016167
491,0.0141639
492,0.0181866
493,0.0281566
494,0.0121658
495,0.0141735
496,0.0201719
497,0.0141676
498,0.0121709
499,0.0142013
500,0.0241858
501,0.0142098
502,0.0201581
503,0.0121933
504,0.0181618
505,0.0181583
506,0.0221713
507,0.0362078
508,0.0161965
509,0.0181759
510,0.0221908
511,0.0141867
512,0.0202053
513,0.0121743
514,0.0181755
515,0.0221667
516,0.0201887
517,0.0181807
518,0.0141855
519,0.0102254
520,0.0182014
521,0.0161776
522,0.0281784
523,0.0141655
524,0.0161689
525,0.0161701
526,0.0121837
527,0.0141907
528,0.0121745
529,0.0141684
530,0.0101851
531,0.0281708
532,0.0121784
533,0.0101711
534,0.0161886
535,0.0141821
536,0.0181527
537,0.0201717
538,0.0201633
539,0.0301782
540,0.0241874
541,0.0241811
542,0.0181886
543,0.0241928
544,0.0341439
545,0.0201632
546,0.0201658
547,0.0201907
548,0.0262032
549,0.0101847
550,0.0221725
551,0.0181985
552,0.0181629
553,0.0141781
554,0.0161883
555,0.0121627
556,0.0161962
557,0.00618869
558,0.0161713
559,0.026194
560,0.0181767
561,0.0181661
562,0.016191
563,0.0202076
564,0.0181845
565,0.0181646
566,0.026188
567,0.0121764
568,0.0201838
569,0.0281955
570,0.0341613
571,0.0222082
572,0.01618
573,0.0101716
574,0.0141987
575,0.0181719
576,0.0181704
577,0.0241876
578,0.0121833
579,0.0141968
580,0.00620443
581,0.0142063
582,0.00221755
583,0.0122055
584,0.0221865
585,0.0201836
586,0.0201848
587,0.0241553
588,0.0241693
589,0.0221819
590,0.0121753
591,0.00620641
592,0.0141827
593,0.0142062
594,0.0161811
595,0.0181801
596,0.0161788
597,0.0161526
598,0.0222001
599,0.0162105
600,0.0102207
601,0.00614489
602,0.0141958
603,0.0101559
604,0.0042162
605,0.0141513
606,0.0121544
607,0.0141736
608,0.00816647
609,0.0142025
610,0.0201997
611,0.0221836
612,0.0141845
613,0.012147
614,0.0201762
615,0.00818429
616,0.0141716
617,0.0221711
618,0.0141531
619,0.00619324
620,0.0081944
621,0.0161923
622,0.00619316
623,0.0161782
624,0.00819748
625,0.0201724
626,0.0121785
627,0.00422878
628,0.0181784
629,0.0242157
630,0.0121935
631,0.0101945
632,0.0122004
633,0.00824223
634,0.00617934
635,0.0101847
636,0.0101807
637,0.0122121
638,0.00816985
639,0.00823488
640,0.0102182
641,0.00815224
642,0.0241733
643,0.0122055
644,0.00418976
645,0.0121684
646,0.0142171
647,0.00617022
648,0.0102153
649,0.00822302
650,0.0161991
651,0.0161941
652,0.00817654
653,0.00816436
654,0.00418073
655,0.00618975
656,0.012171
657,0.0061904
658,0.00618096
659,0.0102067
660,0.00617806
661,0.00417259
662,0.00419604
663,0.00420162
664,0.00618155
665,0.00617556
666,0.0101704
667,0.0041794
668,0.00618751
669,0.00220079
670,0.00824296
671,0.0141998
672,0.00818521
673,0.00219971
674,0.0041697
675,0.00623296
676,0.00815704
677,0.00417365
678,0.0101813
679,0.00818713
680,0.00817588
681,0.00418881
682,0.00421269
683,0.00416336
684,0.00819313
685,0.0041517
686,0.00621236
687,0.0102097
688,0.000190734
689,0.00420189
690,0.0102263
691,0.0042078
692,0.00419417
693,0.00619415
694,0.0141717
695,0.00222089
696,0.00215886
697,0.00419101
698,0.000238823
699,0.00420022
700,0.00221304
701,0.00819981
702,0.00419998
703,0.00622106
704,0.00619879
705,0.00416912
706,0.00418105
707,0.000176135
708,0.00220149
709,0.00221124
710,0.00221796
711,0.00418174
712,0.00621526
713,0.00622636
714,0.000227177
715,0.00217389
716,0.00618932
717,0.00417717
718,0.00416557
719,0.00617921
720,0.00419746
721,0.00219117
722,0.00420304
723,0.000191249
724,0.000186497
725,0.00221654
726,0.00220544
727,0.00218055
728,0.00219478
729,0.00216778
730,0.000189108
731,0.000218593
732,0.000199411
733,0.00217298
734,0.00018954
735,0.000229744
736,0.000172065
737,0.000157592
738,0.000215851
739,0.000177154
740,0.000176986
741,0.00221943
742,0.00419221
743,0.00019201
744,0.00218816
745,0.000192188
746,0.000183078
747,0.000192299
748,0.000226189
749,0.000195112
750,0.00218095
751,0.000217072
752,0.000181868
753,0.000203435
754,0.00018729
755,0.000202489
756,0.000204597
757,0.000203224
758,0.00220422
759,0.00220262
760,0.000200268
761,0.00218242
762,0.00023474
763,0.000148129
764,0.000182534
765,0.000197435
766,0.00020697
767,0.000181547
768,0.000214711
769,0.000192311
770,0.000199455
771,0.000166257
772,0.000167455
773,0.000206817
774,0.00019078
775,0.000190256
776,0.000229184
777,0.00019915
778,0.000160253
779,0.000180837
780,0.000184138
781,0.000186062
782,0.000194136
783,0.000202626
784,0.000190291
785,0.000217328
786,0.000156064
787,0.000179413
788,0.000187747
789,0.000202188
790,0.000217046
791,0.000175939
792,0.000184257
793,0.000204076
794,0.000198292
795,0.00018178
796,0.00019363
797,0.000207479
798,0.000197547
799,0.000199186
800,0.000216293
801,0.000201583
802,0.000193831
803,0.000198258
804,0.000219182
805,0.00020177
806,0.000171507
807,0.000202376
808,0.000181157
809,0.000176212
810,0.000209524
811,0.000197751
812,0.000183247
813,0.000192828
814,0.000203096
815,0.000210192
816,0.000189779
817,0.000200777
818,0.000209971
819,0.000203141
820,0.000203934
821,0.000181483
822,0.000200215
823,0.000214465
824,0.000258665
825,0.000172882
826,0.00021117
827,0.000193478
828,0.00024366
829,0.000245023
830,0.000168013
831,0.000182642
832,0.000197323
833,0.000169383
834,0.000198579
835,0.000174266
836,0.000234604
837,0.000224709
838,0.000204397
839,0.000209629
840,0.000198404
841,0.000208221
842,0.00020908
843,0.000220317
844,0.000210351
845,0.000191918
846,0.000211571
847,0.000197414
848,0.000173869
849,0.000219242
850,0.000199891
851,0.000221868
852,0.000210455
853,0.000215212
854,0.0001868
855,0.000212862
856,0.000197495
857,0.000226253
858,0.000233612
859,0.000213901
860,0.000194903
861,0.00026869
862,0.000193418
863,0.000208309
864,0.00020448
865,0.000225958
866,0.00020029
867,0.000198581
868,0.000221896
869,0.000222277
870,0.00021472
871,0.00021831
872,0.000214428
873,0.000233913
874,0.000219392
875,0.000193697
876,0.000219712
877,0.000250875
878,0.000211593
879,0.000215786
880,0.00019363
881,0.000227793
882,0.000183588
883,0.00020557
884,0.000208373
885,0.000184287
886,0.000223558
887,0.000195704
888,0.00021881
889,0.000204118
890,0.000232936
891,0.000194497
892,0.000237871
893,0.000195014
894,0.000203395
895,0.000252412
896,0.000223848
897,0.000177384
898,0.000237815
899,0.000201619
900,0.000222259
901,0.00020455
902,0.000232082
903,0.000209775
904,0.000225773
905,0.000197793
906,0.000207287
907,0.000241918
908,0.000197736
909,0.000232767
910,0.000215163
911,0.000230532
912,0.000241337
913,0.000225984
914,0.000214729
915,0.000204422
916,0.000245146
917,0.000178535
918,0.000218138
919,0.000243013
920,0.000222141
921,0.000238307
922,0.000225022
923,0.000216924
924,0.000207359
925,0.000233352
926,0.000226107
927,0.000257569
928,0.000223905
929,0.000270663
930,0.000212847
931,0.000212762
932,0.000198227
933,0.000224098
934,0.000230411
935,0.00024432
936,0.000223409
937,0.000231212
938,0.000220389
939,0.000243027
940,0.00025397
941,0.000261569
942,0.000219071
943,0.000226882
944,0.000260036
945,0.000223676
946,0.000248262
947,0.000223709
948,0.000230701
949,0.000254182
950,0.000224806
951,0.00019391
952,0.00020102
953,0.000232821
954,0.000195192
955,0.000231656
956,0.000212509
957,0.000227568
958,0.000213981
959,0.000243143
960,0.000259542
961,0.000251562
962,0.00022088
963,0.000243349
964,0.000192737
965,0.000255665
966,0.000251872
967,0.000250891
968,0.00025397
969,0.000220948
970,0.000210884
971,0.00023052
972,0.000240712
973,0.000238831
974,0.000206912
975,0.000221375
976,0.000205411
977,0.000262106
978,0.000232675
979,0.000263369
980,0.000234066
981,0.000227032
982,0.000210184
983,0.000251981
984,0.000225891
985,0.000244399
986,0.000258457
987,0.000271588
988,0.000245445
989,0.000258781
990,0.000239788
991,0.000262069
992,0.00024171
993,0.000243666
994,0.000243212
995,0.000263205
996,0.000233397
997,0.000224283
998,0.000253222
999,0.000226096
1000,0.000208994
1001,0.000231194
1002,0.000220377
1003,0.000257208
1004,0.00021315
1005,0.000246031
1006,0.000234949
1007,0.000232067
1008,0.000256534
1009,0.000220767
1010,0.000247045
1011,0.000258773
1012,0.000257963
1013,0.00023424
1014,0.000230377
1015,0.000219269
1016,0.000189872
1017,0.000272724
1018,0.00024727
1019,0.000256073
1020,0.000243062
1021,0.000278377
1022,0.000243698
1023,0.000284761
1024,0.000207128
1025,0.000228052
1026,0.000254775
1027,0.000220084
1028,0.000286281
1029,0.000227561
1030,0.000262902
1031,0.000231021
1032,0.000240886
1033,0.000291389
1034,0.000245292
1035,0.000259329
1036,0.000229084
1037,0.000237295
1038,0.000270157
1039,0.000258323
1040,0.000276352
1041,0.000241654
1042,0.00025812
1043,0.000231056
1044,0.000263009
1045,0.000251147
1046,0.000184773
1047,0.000235314
1048,0.000195344
1049,0.000221135
1050,0.000224434
1051,0.000215344
1052,0.000255439
1053,0.000231311
1054,0.000227673
1055,0.000215658
1056,0.00022948
1057,0.000229445
1058,0.000230191
1059,0.000249018
1060,0.000278331
1061,0.000263557
1062,0.000233416
1063,0.000230812
1064,0.000295532
1065,0.000229808
1066,0.000251407
1067,0.000220633
1068,0.000259935
1069,0.000255212
1070,0.000200921
1071,0.000254101
1072,0.000274635
1073,0.000213119
1074,0.000238205
1075,0.000198639
1076,0.000200026
1077,0.000272938
1078,0.00025492
1079,0.000241018
1080,0.000274783
1081,0.000257603
1082,0.000206291
1083,0.000267287
1084,0.000236014
1085,0.000267218
1086,0.000264052
1087,0.000238024
1088,0.000271503
1089,0.00026681
1090,0.000233607
1091,0.000234263
1092,0.000290868
1093,0.000295753
1094,0.000274885
1095,0.000271034
1096,0.000242235
1097,0.000239137
1098,0.000243572
1099,0.000287257
1100,0.000241609
1101,0.00025049
1102,0.000262922
1103,0.000296448
1104,0.000241232
1105,0.000262451
1106,0.000242448
1107,0.00028995
1108,0.000293233
1109,0.000256324
1110,0.000232759
1111,0.000223092
1112,0.000228386
1113,0.000301345
1114,0.00022427
1115,0.000221802
1116,0.000278323
1117,0.000238877
1118,0.000272651
1119,0.000223421
1120,0.000321881
1121,0.000280924
1122,0.000235744
1123,0.000237883
1124,0.000214951
1125,0.000246002
1126,0.000255921
1127,0.000266931
1128,0.000268539
1129,0.000227935
1130,0.000223713
1131,0.000273382
1132,0.000255898
1133,0.000239959
1134,0.000229575
1135,0.000251568
1136,0.000231379
1137,0.000249858
1138,0.000265967
1139,0.000259695
1140,0.000241582
1141,0.000252657
1142,0.000295537
1143,0.000238182
1144,0.000245459
1145,0.000227395
1146,0.000228538
1147,0.000273053
1148,0.000249295
1149,0.000217471
1150,0.000261322
1151,0.000240712
1152,0.000271957
1153,0.000272093
1154,0.000278694
1155,0.000237837
1156,0.000255936
1157,0.000260162
1158,0.000300384
1159,0.000210254
1160,0.000226018
1161,0.000273828
1162,0.00026187
1163,0.000239964
1164,0.000228603
1165,0.000256252
1166,0.000225701
1167,0.000238537
1168,0.000268469
1169,0.000253325
1170,0.000242854
1171,0.000251916
1172,0.000259672
1173,0.000237133
1174,0.000261671
1175,0.000264544
1176,0.000252276
1177,0.000252447
1178,0.000273286
1179,0.000248457
1180,0.000257039
1181,0.000244531
1182,0.000254622
1183,0.000263153
1184,0.000267919
1185,0.000256962
1186,0.00022371
1187,0.000272754
1188,0.00023458
1189,0.000281724
1190,0.000271981
1191,0.000269728
1192,0.000259061
1193,0.000320383
1194,0.000228266
1195,0.000242059
1196,0.000299602
1197,0.000219675
1198,0.000240914
1199,0.000264539
1200,0.000259429
1201,0.000234531
1202,0.000239644
1203,0.000287359
1204,0.000279778
1205,0.000239049
1206,0.000265674
1207,0.00025753
1208,0.000269504
1209,0.000263432
1210,0.0003105
1211,0.000253559
1212,0.000275064
1213,0.000298522
1214,0.000316244
1215,0.000259176
1216,0.000265909
1217,0.000256131
1218,0.000322948
1219,0.000308595
1220,0.000291588
1221,0.000246667
1222,0.000259429
1223,0.000298715
1224,0.000285604
1225,0.000290583
1226,0.000192949
1227,0.000321156
1228,0.000259817
1229,0.000244538
1230,0.000263594
1231,0.000252696
1232,0.000272336
1233,0.000257775
1234,0.000297357
1235,0.000288313
1236,0.000243448
1237,0.000244142
1238,0.000265257
1239,0.000244622
1240,0.000296371
1241,0.000294368
1242,0.000242429
1243,0.000279082
1244,0.000278116
1245,0.000281581
1246,0.000269459
1247,0.000286896
1248,0.000286246
1249,0.000322375
1250,0.000335345
1251,0.000256477
1252,0.000263636
1253,0.000279995
1254,0.000250007
1255,0.000262482
1256,0.000277082
1257,0.000290071
1258,0.000237535
1259,0.000234859
1260,0.000254276
1261,0.00033154
1262,0.000265833
1263,0.000297021
1264,0.00026862
1265,0.000264193
1266,0.000276945
1267,0.000275721
1268,0.000281107
1269,0.000281645
1270,0.000261496
1271,0.000300934
1272,0.000281305
1273,0.000284883
1274,0.000281435
1275,0.000321764
1276,0.000235754
1277,0.000304383
1278,0.000276512
1279,0.000291789
1280,0.000248979
1281,0.000281944
1282,0.000297923
1283,0.00026432
1284,0.000284488
1285,0.000300228
1286,0.000280275
1287,0.000267539
1288,0.000269304
1289,0.00026366
1290,0.000272647
1291,0.000297399
1292,0.000282155
1293,0.000314692
1294,0.000296618
1295,0.000268746
1296,0.000283411
1297,0.000239993
1298,0.00023937
1299,0.00031489
1300,0.000251082
1301,0.00031388
1302,0.000272348
1303,0.000294297
1304,0.00033228
1305,0.000288487
1306,0.000276501
1307,0.000268953
1308,0.000284057
1309,0.000297851
1310,0.0002836
1311,0.000295624
1312,0.00031129
1313,0.000277878
1314,0.000285007
1315,0.000264044
1316,0.000281625
1317,0.000310531
1318,0.000309653
1319,0.000295307
1320,0.000300771
1321,0.000277439
1322,0.000288525
1323,0.000245891
1324,0.000284901
1325,0.000278732
1326,0.000283564
1327,0.000321696
1328,0.000307835
1329,0.000330413
1330,0.00030585
1331,0.000259142
1332,0.000287096
1333,0.000276729
1334,0.000273807
1335,0.00026563
1336,0.000313377
1337,0.000297918
1338,0.000266529
1339,0.000262705
1340,0.000319609
1341,0.00026307
1342,0.000307553
1343,0.000323508
1344,0.000281619
1345,0.00028316
1346,0.000322278
1347,0.000304881
1348,0.000307805
1349,0.000265734
1350,0.000262182
1351,0.000245525
1352,0.000235487
1353,0.000289298
1354,0.000240356
1355,0.000328602
1356,0.000307637
1357,0.000265274
1358,0.000300807
1359,0.000295493
1360,0.00033587
1361,0.000223732
1362,0.000311917
1363,0.00027908
1364,0.000281832
1365,0.000291796
1366,0.000274512
1367,0.000276628
1368,0.000272869
1369,0.000283535
1370,0.000289348
1371,0.000285241
1372,0.000288261
1373,0.000323721
1374,0.000271774
1375,0.000276838
1376,0.000303836
1377,0.000310961
1378,0.000303097
1379,0.000338015
1380,0.000296333
1381,0.000307413
1382,0.000337725
1383,0.000296632
1384,0.000287831
1385,0.00029518
1386,0.000274459
1387,0.000338568
1388,0.000319893
1389,0.000248802
1390,0.000274158
1391,0.000297148
1392,0.000382225
1393,0.000349238
1394,0.000319168
1395,0.000336536
1396,0.000326367
1397,0.000328087
1398,0.000311414
1399,0.000324207
1400,0.000292354
1401,0.00031248
1402,0.000295728
1403,0.000263916
1404,0.000332929
1405,0.000311794
1406,0.000349003
1407,0.000319236
1408,0.000315975
1409,0.000314845
1410,0.00027612
1411,0.000283826
1412,0.000317737
1413,0.000295222
1414,0.000309077
1415,0.000331739
1416,0.000301405
1417,0.000319107
1418,0.00036338
1419,0.000334773
1420,0.000344469
1421,0.000350439
1422,0.000327927
1423,0.000305359
1424,0.000308662
1425,0.000291813
1426,0.000283668
1427,0.000337688
1428,0.000359294
1429,0.000288167
1430,0.000311047
1431,0.000383574
1432,0.000287969
1433,0.000344424
1434,0.00032231
1435,0.000341398
1436,0.00030324
1437,0.000306941
1438,0.000346398
1439,0.000328832
1440,0.000340824
1441,0.00033488
1442,0.000288328
1443,0.000322208
1444,0.00032965
1445,0.000317653
1446,0.000341275
1447,0.000341164
1448,0.000308539
1449,0.000286182
1450,0.000361508
1451,0.00034462
1452,0.000296501
1453,0.000350285
1454,0.000372888
1455,0.000334475
1456,0.000359514
1457,0.000322
1458,0.000308625
1459,0.00033234
1460,0.000350709
1461,0.000319577
1462,0.000350896
1463,0.000330576
1464,0.00034907
1465,0.000318046
1466,0.000338276
1467,0.000288111
1468,0.000385542
1469,0.000343357
1470,0.000324235
1471,0.00035302
1472,0.000331446
1473,0.000305487
1474,0.00038226
1475,0.000345245
1476,0.000333763
1477,0.000377757
1478,0.000342086
1479,0.000318447
1480,0.000356295
1481,0.000334377
1482,0.000361289
1483,0.000332188
1484,0.000300233
1485,0.000319504
1486,0.000315893
1487,0.000298212
1488,0.000317884
1489,0.000365819
1490,0.000340197
1491,0.000270529
1492,0.000336644
1493,0.000305489
1494,0.000321637
1495,0.000314915
1496,0.000369493
1497,0.000329701
1498,0.000363931
1499,0.000319921
1500,0.000304075
1501,0.000396942
1502,0.000343647
1503,0.000331125
1504,0.000369343
1505,0.000322811
1506,0.000343415
1507,0.00037966
1508,0.000394006
1509,0.000377731
1510,0.000336557
1511,0.000331124
1512,0.00037475
1513,0.000324769
1514,0.00034171
1515,0.000368213
1516,0.000334683
1517,0.000339522
1518,0.000369361
1519,0.0003487
1520,0.000361031
1521,0.000351041
1522,0.000380185
1523,0.000336892
1524,0.000315697
1525,0.000351855
1526,0.00035495
1527,0.000307843
1528,0.00031711
1529,0.000332426
1530,0.000349259
1531,0.000376628
1532,0.000359553
1533,0.000345737
1534,0.00037765
1535,0.000348576
1536,0.00040765
1537,0.000351848
1538,0.000375467
1539,0.000366896
1540,0.000326428
1541,0.000387071
1542,0.000353348
1543,0.0003249
1544,0.000370264
1545,0.000358668
1546,0.000381871
1547,0.000362699
1548,0.000373607
1549,0.000347411
1550,0.000363367
1551,0.000360135
1552,0.000308369
1553,0.000414139
1554,0.000346719
1555,0.000350685
1556,0.000373971
1557,0.000358893
1558,0.000343371
1559,0.000347177
1560,0.000362697
1561,0.000371821
1562,0.000351965
1563,0.000408334
1564,0.00036477
1565,0.000363732
1566,0.000366511
1567,0.000346148
1568,0.000349852
1569,0.000380944
1570,0.000377308
1571,0.000357616
1572,0.000375167
1573,0.000391283
1574,0.000360511
1575,0.000374887
1576,0.000359667
1577,0.000398143
1578,0.000376982
1579,0.000391678
1580,0.000379027
1581,0.000369998
1582,0.000398386
1583,0.000387764
1584,0.0003649
1585,0.000382649
1586,0.000383094
1587,0.000365577
1588,0.000377166
1589,0.000354477
1590,0.000416401
1591,0.000397946
1592,0.000392632
1593,0.00038221
1594,0.000389479
1595,0.000330824
1596,0.000406804
1597,0.000386645
1598,0.000347632
1599,0.000309598
1600,0.000368107
1601,0.000330086
1602,0.000394041
1603,0.000402301
1604,0.000340421
1605,0.000372899
1606,0.000339461
1607,0.00040935
1608,0.000344441
1609,0.00041431
1610,0.000424015
1611,0.000423172
1612,0.000363961
1613,0.0004476
1614,0.000373878
1615,0.000381418
1616,0.00043423
1617,0.000385064
1618,0.000324074
1619,0.000399855
1620,0.000398696
1621,0.000402089
1622,0.000405639
1623,0.000379736
1624,0.000373171
1625,0.000430659
1626,0.0003798
1627,0.000382643
1628,0.000408359
1629,0.000405719
1630,0.000407852
1631,0.000418118
1632,0.0003561
1633,0.000381995
1634,0.000373787
1635,0.000404041
1636,0.000427297
1637,0.000386328
1638,0.000375932
1639,0.000406495
1640,0.000385626
1641,0.000436917
1642,0.000421043
1643,0.000360793
1644,0.00037566
1645,0.000432806
1646,0.000374227
1647,0.000382742
1648,0.000405587
1649,0.000365277
1650,0.000352304
1651,0.000434824
1652,0.000374307
1653,0.000356797
1654,0.000330106
1655,0.000414721
1656,0.000348831
1657,0.000483739
1658,0.000426292
1659,0.000394795
1660,0.000459267
1661,0.000394086
1662,0.000441866
1663,0.000382948
1664,0.000366548
1665,0.000403428
1666,0.000403127
1667,0.000356072
1668,0.000374105
1669,0.000395084
1670,0.000384782
1671,0.000417613
1672,0.000371822
1673,0.000426892
1674,0.000404509
1675,0.00043089
1676,0.000382626
1677,0.000444068
1678,0.000400611
1679,0.000411181
1680,0.00036568
