,actions,next_state,start,positions,rewards,possibility
301.652276172,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[125.47440010948192, 4696.4397530392889, 0.0035696434598399282, 0.71216282935933151, 380.81814921064728, 1927.001617792158, 1268.7194759446872, 2061.3476349475877, 301.65227617190226]",181,"[182.0, 202.0, 201.0, 200.0, 180.0, 160.0, 161.0, 162.0, 181.0]","[0.73565338064212882, 27.53511296559968, 2.092873348369859e-05, 0.0041753934868684417, 2.2327276211900435, 11.297963994207022, 7.4384716782932694, 12.085631451552601, 1.7685800175225022]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
125.474400109,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[152.47411106948394, 10.1959732901195, 4696.4397530392889, 0.0035696434598399282, 301.65227617190226, 1268.7194759446872, 2061.3476349475877, 0.00011392416612470156, 125.47440010948192]",182,"[183.0, 203.0, 202.0, 201.0, 181.0, 161.0, 162.0, 163.0, 182.0]","[0.89395203460465011, 0.059778745411562577, 27.53511296559968, 2.092873348369859e-05, 1.7685800175225022, 7.4384716782932694, 12.085631451552601, 6.6793463745071053e-07, 0.73565338064212882]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
152.474111069,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[134.91421246790705, 182.54669457329388, 10.1959732901195, 4696.4397530392889, 125.47440010948192, 2061.3476349475877, 0.00011392416612470156, 0.00011086965193196624, 152.47411106948394]",183,"[184.0, 204.0, 203.0, 202.0, 182.0, 162.0, 163.0, 164.0, 183.0]","[0.79099877275433239, 1.0702668661552868, 0.059778745411562577, 27.53511296559968, 0.73565338064212882, 12.085631451552601, 6.6793463745071053e-07, 6.5002609443201954e-07, 0.89395203460465011]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
134.914212468,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[245.02230023771943, 438.08265871612298, 182.54669457329388, 10.1959732901195, 152.47411106948394, 0.00011392416612470156, 0.00011086965193196624, 438.62136913265198, 134.91421246790705]",184,"[185.0, 205.0, 204.0, 203.0, 183.0, 163.0, 164.0, 165.0, 184.0]","[1.4365598348771673, 2.568468058855089, 1.0702668661552868, 0.059778745411562577, 0.89395203460465011, 6.6793463745071053e-07, 6.5002609443201954e-07, 2.5716265050302525, 0.79099877275433239]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
245.022300238,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[393.08948702979751, 0.69491618662397636, 438.08265871612298, 182.54669457329388, 134.91421246790705, 0.00011086965193196624, 438.62136913265198, 204.628614903992, 245.02230023771943]",185,"[186.0, 206.0, 205.0, 204.0, 184.0, 164.0, 165.0, 166.0, 185.0]","[2.304674178764996, 0.00407427683660416, 2.568468058855089, 1.0702668661552868, 0.79099877275433239, 6.5002609443201954e-07, 2.5716265050302525, 1.1997326323049882, 1.4365598348771673]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
393.08948703,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[249.92678911597363, 2.8817102401320085, 0.69491618662397636, 438.08265871612298, 245.02230023771943, 438.62136913265198, 204.628614903992, 59.566045620709183, 393.08948702979751]",186,"[187.0, 207.0, 206.0, 205.0, 185.0, 165.0, 166.0, 167.0, 186.0]","[1.4653147348445017, 0.016895397613651966, 0.00407427683660416, 2.568468058855089, 1.4365598348771673, 2.5716265050302525, 1.1997326323049882, 0.34923428838171883, 2.304674178764996]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
249.926789116,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2424.8708193134789, 1291.7595291504299, 2.8817102401320085, 0.69491618662397636, 393.08948702979751, 204.628614903992, 59.566045620709183, 227.57638320125412, 249.92678911597363]",187,"[188.0, 208.0, 207.0, 206.0, 186.0, 166.0, 167.0, 168.0, 187.0]","[14.216959111116767, 7.5735549543734093, 0.016895397613651966, 0.00407427683660416, 2.304674178764996, 1.1997326323049882, 0.34923428838171883, 1.3342748441931755, 1.4653147348445017]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2424.87081931,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2127.042757475796, 1066.1582289313533, 1291.7595291504299, 2.8817102401320085, 249.92678911597363, 59.566045620709183, 227.57638320125412, 14.857976741531274, 2424.8708193134789]",188,"[189.0, 209.0, 208.0, 207.0, 187.0, 167.0, 168.0, 169.0, 188.0]","[12.470800369972663, 6.2508599740538191, 7.5735549543734093, 0.016895397613651966, 1.4653147348445017, 0.34923428838171883, 1.3342748441931755, 0.087111959171531556, 14.216959111116767]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2127.04275748,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1301.3596809376047, 1805.2868691294766, 1066.1582289313533, 1291.7595291504299, 2424.8708193134789, 227.57638320125412, 14.857976741531274, 487.14615279198273, 2127.042757475796]",189,"[190.0, 210.0, 209.0, 208.0, 188.0, 168.0, 169.0, 170.0, 189.0]","[7.6298404126880177, 10.584353359292002, 6.2508599740538191, 7.5735549543734093, 14.216959111116767, 1.3342748441931755, 0.087111959171531556, 2.8561261409142817, 12.470800369972663]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1301.35968094,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1301.3596809376047, 3642.4637990189262, 1805.2868691294766, 1066.1582289313533, 2127.042757475796, 14.857976741531274, 487.14615279198273, 1301.3596809376047, 1301.3596809376047]",190,"[190.0, 211.0, 210.0, 209.0, 189.0, 169.0, 170.0, 190.0, 190.0]","[-100.0, 21.355677375439008, 10.584353359292002, 6.2508599740538191, 12.470800369972663, 0.087111959171531556, 2.8561261409142817, -100.0, 7.6298404126880177]","[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
172.895260524,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2003.1661353987602, 172.895260524257, 172.895260524257, 172.895260524257, 172.895260524257, 172.895260524257, 419.7016410638368, 6625.7171906003769, 172.895260524257]",191,"[192.0, 191.0, 191.0, 191.0, 191.0, 191.0, 171.0, 172.0, 191.0]","[11.744514723386716, -100.0, -100.0, -100.0, -100.0, -100.0, 2.4607005958208101, 38.84642003620543, 1.0136807411766189]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
2003.1661354,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[37.371514276898729, 2003.1661353987602, 2003.1661353987602, 2003.1661353987602, 172.895260524257, 419.7016410638368, 6625.7171906003769, 55.719941397854782, 2003.1661353987602]",192,"[193.0, 192.0, 192.0, 192.0, 191.0, 171.0, 172.0, 173.0, 192.0]","[0.21910828657899728, -100.0, -100.0, -100.0, 1.0136807411766189, 2.4607005958208101, 38.84642003620543, 0.32668467211436841, 11.744514723386716]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37.3715142769,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[355.62271007327661, 37.371514276898729, 37.371514276898729, 37.371514276898729, 2003.1661353987602, 6625.7171906003769, 55.719941397854782, 156.18769218418097, 37.371514276898729]",193,"[194.0, 193.0, 193.0, 193.0, 192.0, 172.0, 173.0, 174.0, 193.0]","[2.0850073693936846, -100.0, -100.0, -100.0, 11.744514723386716, 38.84642003620543, 0.32668467211436841, 0.91572467108613109, 0.21910828657899728]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
355.622710073,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2739.4306805530214, 355.62271007327661, 355.62271007327661, 355.62271007327661, 37.371514276898729, 55.719941397854782, 156.18769218418097, 15.33553335107414, 355.62271007327661]",194,"[195.0, 194.0, 194.0, 194.0, 193.0, 173.0, 174.0, 175.0, 194.0]","[16.061215988481994, -100.0, -100.0, -100.0, 0.21910828657899728, 0.32668467211436841, 0.91572467108613109, 0.089911862051733918, 2.0850073693936846]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2739.43068055,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3363.3419321351189, 2739.4306805530214, 2739.4306805530214, 2739.4306805530214, 355.62271007327661, 156.18769218418097, 15.33553335107414, 21.045774234425885, 2739.4306805530214]",195,"[196.0, 195.0, 195.0, 195.0, 194.0, 174.0, 175.0, 176.0, 195.0]","[19.719192604003165, -100.0, -100.0, -100.0, 2.0850073693936846, 0.91572467108613109, 0.089911862051733918, 0.123390866585354, 16.061215988481994]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3363.34193214,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[114.17631834085421, 3363.3419321351189, 3363.3419321351189, 3363.3419321351189, 2739.4306805530214, 15.33553335107414, 21.045774234425885, 95.961505515929204, 3363.3419321351189]",196,"[197.0, 196.0, 196.0, 196.0, 195.0, 175.0, 176.0, 177.0, 196.0]","[0.66941299981058022, -100.0, -100.0, -100.0, 16.061215988481994, 0.089911862051733918, 0.123390866585354, 0.56261999166925603, 19.719192604003165]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
114.176318341,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[67.089510990579001, 114.17631834085421, 114.17631834085421, 114.17631834085421, 3363.3419321351189, 21.045774234425885, 95.961505515929204, 3389.5770873411511, 114.17631834085421]",197,"[198.0, 197.0, 197.0, 197.0, 196.0, 176.0, 177.0, 178.0, 197.0]","[0.39334418433387702, -100.0, -100.0, -100.0, 19.719192604003165, 0.123390866585354, 0.56261999166925603, 19.873008686025859, 0.66941299981058022]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
67.0895109906,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[559.0375030089632, 67.089510990579001, 67.089510990579001, 67.089510990579001, 114.17631834085421, 95.961505515929204, 3389.5770873411511, 524.70677090442973, 67.089510990579001]",198,"[199.0, 198.0, 198.0, 198.0, 197.0, 177.0, 178.0, 179.0, 198.0]","[3.2776233927832092, -100.0, -100.0, -100.0, 0.66941299981058022, 0.56261999166925603, 19.873008686025859, 3.0763431387187725, 0.39334418433387702]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
559.037503009,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.71216282935933151, 559.0375030089632, 559.0375030089632, 559.0375030089632, 67.089510990579001, 3389.5770873411511, 524.70677090442973, 380.81814921064728, 559.0375030089632]",199,"[200.0, 199.0, 199.0, 199.0, 198.0, 178.0, 179.0, 180.0, 199.0]","[0.0041753934868684417, -100.0, -100.0, -100.0, 0.39334418433387702, 19.873008686025859, 3.0763431387187725, 2.2327276211900435, 3.2776233927832092]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.712162829359,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0035696434598399282, 0.71216282935933151, 0.71216282935933151, 0.71216282935933151, 559.0375030089632, 524.70677090442973, 380.81814921064728, 301.65227617190226, 0.71216282935933151]",200,"[201.0, 200.0, 200.0, 200.0, 199.0, 179.0, 180.0, 181.0, 200.0]","[2.092873348369859e-05, -100.0, -100.0, -100.0, 3.2776233927832092, 3.0763431387187725, 2.2327276211900435, 1.7685800175225022, 0.0041753934868684417]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.00356964345984,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4696.4397530392889, 919.23703881615359, 0.0035696434598399282, 0.0035696434598399282, 0.71216282935933151, 380.81814921064728, 301.65227617190226, 125.47440010948192, 0.0035696434598399282]",201,"[202.0, 216.0, 201.0, 201.0, 200.0, 180.0, 181.0, 182.0, 201.0]","[27.53511296559968, 5.389464581034173, -100.0, -100.0, 0.0041753934868684417, 2.2327276211900435, 1.7685800175225022, 0.73565338064212882, 2.092873348369859e-05]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4696.43975304,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10.1959732901195, 877.43523964374219, 919.23703881615359, 4696.4397530392889, 0.0035696434598399282, 301.65227617190226, 125.47440010948192, 152.47411106948394, 4696.4397530392889]",202,"[203.0, 217.0, 216.0, 202.0, 201.0, 181.0, 182.0, 183.0, 202.0]","[0.059778745411562577, 5.1443816409979934, 5.389464581034173, -100.0, 2.092873348369859e-05, 1.7685800175225022, 0.73565338064212882, 0.89395203460465011, 27.53511296559968]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.1959732901,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[182.54669457329388, 678.39718351093654, 877.43523964374219, 919.23703881615359, 4696.4397530392889, 125.47440010948192, 152.47411106948394, 134.91421246790705, 10.1959732901195]",203,"[204.0, 218.0, 217.0, 216.0, 202.0, 182.0, 183.0, 184.0, 203.0]","[1.0702668661552868, 3.9774263198904545, 5.1443816409979934, 5.389464581034173, 27.53511296559968, 0.73565338064212882, 0.89395203460465011, 0.79099877275433239, 0.059778745411562577]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
182.546694573,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[438.08265871612298, 245.96245261450974, 678.39718351093654, 877.43523964374219, 10.1959732901195, 152.47411106948394, 134.91421246790705, 245.02230023771943, 182.54669457329388]",204,"[205.0, 219.0, 218.0, 217.0, 203.0, 183.0, 184.0, 185.0, 204.0]","[2.568468058855089, 1.4420719255801397, 3.9774263198904545, 5.1443816409979934, 0.059778745411562577, 0.89395203460465011, 0.79099877275433239, 1.4365598348771673, 1.0702668661552868]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
438.082658716,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.69491618662397636, 677.142543103158, 245.96245261450974, 678.39718351093654, 182.54669457329388, 134.91421246790705, 245.02230023771943, 393.08948702979751, 438.08265871612298]",205,"[206.0, 220.0, 219.0, 218.0, 204.0, 184.0, 185.0, 186.0, 205.0]","[0.00407427683660416, 3.9700703934491473, 1.4420719255801397, 3.9774263198904545, 1.0702668661552868, 0.79099877275433239, 1.4365598348771673, 2.304674178764996, 2.568468058855089]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.694916186624,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2.8817102401320085, 0.43420814645316907, 677.142543103158, 245.96245261450974, 438.08265871612298, 245.02230023771943, 393.08948702979751, 249.92678911597363, 0.69491618662397636]",206,"[207.0, 221.0, 220.0, 219.0, 205.0, 185.0, 186.0, 187.0, 206.0]","[0.016895397613651966, 0.0025457518869340091, 3.9700703934491473, 1.4420719255801397, 2.568468058855089, 1.4365598348771673, 2.304674178764996, 1.4653147348445017, 0.00407427683660416]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2.88171024013,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1291.7595291504299, 1220.4990207340234, 0.43420814645316907, 677.142543103158, 0.69491618662397636, 393.08948702979751, 249.92678911597363, 2424.8708193134789, 2.8817102401320085]",207,"[208.0, 222.0, 221.0, 220.0, 206.0, 186.0, 187.0, 188.0, 207.0]","[7.5735549543734093, 7.1557563127615351, 0.0025457518869340091, 3.9700703934491473, 0.00407427683660416, 2.304674178764996, 1.4653147348445017, 14.216959111116767, 0.016895397613651966]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1291.75952915,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1066.1582289313533, 79.80695257578715, 1220.4990207340234, 0.43420814645316907, 2.8817102401320085, 249.92678911597363, 2424.8708193134789, 2127.042757475796, 1291.7595291504299]",208,"[209.0, 223.0, 222.0, 221.0, 207.0, 187.0, 188.0, 189.0, 208.0]","[6.2508599740538191, 0.46790623752651211, 7.1557563127615351, 0.0025457518869340091, 0.016895397613651966, 1.4653147348445017, 14.216959111116767, 12.470800369972663, 7.5735549543734093]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1066.15822893,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1805.2868691294766, 4261.7806908842322, 79.80695257578715, 1220.4990207340234, 1291.7595291504299, 2424.8708193134789, 2127.042757475796, 1301.3596809376047, 1066.1582289313533]",209,"[210.0, 224.0, 223.0, 222.0, 208.0, 188.0, 189.0, 190.0, 209.0]","[10.584353359292002, 24.986717370784312, 0.46790623752651211, 7.1557563127615351, 7.5735549543734093, 14.216959111116767, 12.470800369972663, 7.6298404126880177, 6.2508599740538191]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1805.28686913,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3642.4637990189262, 4.4198182952480964, 4261.7806908842322, 79.80695257578715, 1066.1582289313533, 2127.042757475796, 1301.3596809376047, 1805.2868691294766, 1805.2868691294766]",210,"[211.0, 225.0, 224.0, 223.0, 209.0, 189.0, 190.0, 210.0, 210.0]","[21.355677375439008, 0.02591328803234888, 24.986717370784312, 0.46790623752651211, 6.2508599740538191, 12.470800369972663, 7.6298404126880177, -100.0, 10.584353359292002]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
3642.46379902,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[12697.252209852375, 4077.3755738255877, 4.4198182952480964, 4261.7806908842322, 1805.2868691294766, 1301.3596809376047, 3642.4637990189262, 3642.4637990189262, 3642.4637990189262]",211,"[212.0, 226.0, 225.0, 224.0, 210.0, 190.0, 211.0, 211.0, 211.0]","[74.443683372013751, 23.905554618433779, 0.02591328803234888, 24.986717370784312, 10.584353359292002, 7.6298404126880177, -100.0, -100.0, 21.355677375439008]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
12697.2522099,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2316.384393900305, 740.69643412936614, 4077.3755738255877, 4.4198182952480964, 3642.4637990189262, 12697.252209852375, 12697.252209852375, 12697.252209852375, 12697.252209852375]",212,"[213.0, 227.0, 226.0, 225.0, 211.0, 212.0, 212.0, 212.0, 212.0]","[13.580905816266618, 4.3426853232324092, 23.905554618433779, 0.02591328803234888, 21.355677375439008, -100.0, -100.0, -100.0, 74.443683372013751]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
2316.3843939,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[6213.4435132531471, 1.6282244943705402e-05, 740.69643412936614, 4077.3755738255877, 12697.252209852375, 2316.384393900305, 2316.384393900305, 2316.384393900305, 2316.384393900305]",213,"[214.0, 228.0, 227.0, 226.0, 212.0, 213.0, 213.0, 213.0, 213.0]","[36.429269412447773, 9.5462409278934037e-08, 4.3426853232324092, 23.905554618433779, 74.443683372013751, -100.0, -100.0, -100.0, 13.580905816266618]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
6213.44351325,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2233.6254995604795, 11.683819571564165, 1.6282244943705402e-05, 740.69643412936614, 2316.384393900305, 6213.4435132531471, 6213.4435132531471, 6213.4435132531471, 6213.4435132531471]",214,"[215.0, 229.0, 228.0, 227.0, 213.0, 214.0, 214.0, 214.0, 214.0]","[13.095692415396201, 0.068501952263841245, 9.5462409278934037e-08, 4.3426853232324092, 13.580905816266618, -100.0, -100.0, -100.0, 36.429269412447773]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
2233.62549956,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2233.6254995604795, 2233.6254995604795, 11.683819571564165, 1.6282244943705402e-05, 6213.4435132531471, 2233.6254995604795, 2233.6254995604795, 2233.6254995604795, 2233.6254995604795]",215,"[215.0, 215.0, 229.0, 228.0, 214.0, 215.0, 215.0, 215.0, 215.0]","[-100.0, -100.0, 0.068501952263841245, 9.5462409278934037e-08, 36.429269412447773, -100.0, -100.0, -100.0, 13.095692415396201]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
919.237038816,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[877.43523964374219, 370.6286332830831, 3363.8752683438092, 919.23703881615359, 919.23703881615359, 0.0035696434598399282, 4696.4397530392889, 10.1959732901195, 919.23703881615359]",216,"[217.0, 231.0, 230.0, 216.0, 216.0, 201.0, 202.0, 203.0, 216.0]","[5.1443816409979934, 2.1729867351393524, 19.722319541327426, -100.0, -100.0, 2.092873348369859e-05, 27.53511296559968, 0.059778745411562577, 5.389464581034173]","[1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
877.435239644,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[678.39718351093654, 1437.1101135762945, 370.6286332830831, 3363.8752683438092, 919.23703881615359, 4696.4397530392889, 10.1959732901195, 182.54669457329388, 877.43523964374219]",217,"[218.0, 232.0, 231.0, 230.0, 216.0, 202.0, 203.0, 204.0, 217.0]","[3.9774263198904545, 8.425741924128971, 2.1729867351393524, 19.722319541327426, 5.389464581034173, 27.53511296559968, 0.059778745411562577, 1.0702668661552868, 5.1443816409979934]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
678.397183511,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[245.96245261450974, 400.42471267861708, 1437.1101135762945, 370.6286332830831, 877.43523964374219, 10.1959732901195, 182.54669457329388, 438.08265871612298, 678.39718351093654]",218,"[219.0, 233.0, 232.0, 231.0, 217.0, 203.0, 204.0, 205.0, 218.0]","[1.4420719255801397, 2.347680429774115, 8.425741924128971, 2.1729867351393524, 5.1443816409979934, 0.059778745411562577, 1.0702668661552868, 2.568468058855089, 3.9774263198904545]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
245.962452615,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[677.142543103158, 2753.2958998422278, 400.42471267861708, 1437.1101135762945, 678.39718351093654, 182.54669457329388, 438.08265871612298, 0.69491618662397636, 245.96245261450974]",219,"[220.0, 234.0, 233.0, 232.0, 218.0, 204.0, 205.0, 206.0, 219.0]","[3.9700703934491473, 16.142507434661844, 2.347680429774115, 8.425741924128971, 3.9774263198904545, 1.0702668661552868, 2.568468058855089, 0.00407427683660416, 1.4420719255801397]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
677.142543103,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.43420814645316907, 1440.2196139944524, 2753.2958998422278, 400.42471267861708, 245.96245261450974, 438.08265871612298, 0.69491618662397636, 2.8817102401320085, 677.142543103158]",220,"[221.0, 235.0, 234.0, 233.0, 219.0, 205.0, 206.0, 207.0, 220.0]","[0.0025457518869340091, 8.4439728500607156, 16.142507434661844, 2.347680429774115, 1.4420719255801397, 2.568468058855089, 0.00407427683660416, 0.016895397613651966, 3.9700703934491473]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.434208146453,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1220.4990207340234, 5.9889566203666718, 1440.2196139944524, 2753.2958998422278, 677.142543103158, 0.69491618662397636, 2.8817102401320085, 1291.7595291504299, 0.43420814645316907]",221,"[222.0, 236.0, 235.0, 234.0, 220.0, 206.0, 207.0, 208.0, 221.0]","[7.1557563127615351, 0.035113108175432999, 8.4439728500607156, 16.142507434661844, 3.9700703934491473, 0.00407427683660416, 0.016895397613651966, 7.5735549543734093, 0.0025457518869340091]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1220.49902073,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[79.80695257578715, 383.60370748418006, 5.9889566203666718, 1440.2196139944524, 0.43420814645316907, 2.8817102401320085, 1291.7595291504299, 1066.1582289313533, 1220.4990207340234]",222,"[223.0, 237.0, 236.0, 235.0, 221.0, 207.0, 208.0, 209.0, 222.0]","[0.46790623752651211, 2.24905928214329, 0.035113108175432999, 8.4439728500607156, 0.0025457518869340091, 0.016895397613651966, 7.5735549543734093, 6.2508599740538191, 7.1557563127615351]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
79.8069525758,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4261.7806908842322, 3935.8474921728161, 383.60370748418006, 5.9889566203666718, 1220.4990207340234, 1291.7595291504299, 1066.1582289313533, 1805.2868691294766, 79.80695257578715]",223,"[224.0, 238.0, 237.0, 236.0, 222.0, 208.0, 209.0, 210.0, 223.0]","[24.986717370784312, 23.075778890215027, 2.24905928214329, 0.035113108175432999, 7.1557563127615351, 7.5735549543734093, 6.2508599740538191, 10.584353359292002, 0.46790623752651211]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4261.78069088,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4.4198182952480964, 54.767639554359363, 3935.8474921728161, 383.60370748418006, 79.80695257578715, 1066.1582289313533, 1805.2868691294766, 3642.4637990189262, 4261.7806908842322]",224,"[225.0, 239.0, 238.0, 237.0, 223.0, 209.0, 210.0, 211.0, 224.0]","[0.02591328803234888, 0.32110134938122231, 23.075778890215027, 2.24905928214329, 0.46790623752651211, 6.2508599740538191, 10.584353359292002, 21.355677375439008, 24.986717370784312]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4.41981829525,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4077.3755738255877, 3177.9768624832691, 54.767639554359363, 3935.8474921728161, 4261.7806908842322, 1805.2868691294766, 3642.4637990189262, 12697.252209852375, 4.4198182952480964]",225,"[226.0, 240.0, 239.0, 238.0, 224.0, 210.0, 211.0, 212.0, 225.0]","[23.905554618433779, 18.632401672758519, 0.32110134938122231, 23.075778890215027, 24.986717370784312, 10.584353359292002, 21.355677375439008, 74.443683372013751, 0.02591328803234888]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4077.37557383,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[740.69643412936614, 134.45345956678963, 3177.9768624832691, 54.767639554359363, 4.4198182952480964, 3642.4637990189262, 12697.252209852375, 2316.384393900305, 4077.3755738255877]",226,"[227.0, 241.0, 240.0, 239.0, 225.0, 211.0, 212.0, 213.0, 226.0]","[4.3426853232324092, 0.78829738961122142, 18.632401672758519, 0.32110134938122231, 0.02591328803234888, 21.355677375439008, 74.443683372013751, 13.580905816266618, 23.905554618433779]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
