,actions,next_state,start,positions,rewards,possibility
-2.36554795488e-14,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4284.1481625092929, 3940.8978221221214, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, 25.684032125606571, 479.35119194227997, 3146.114092304641, -2.3655479548822377e-14]",21,"[22.0, 32.0, 31.0, 30.0, 20.0, 10.0, 11.0, 12.0, 21.0]","[38.731772935944193, 35.628543603120512, 16.074718107786889, 79.854136858574563, 48.255724724984859, 0.23220207673345886, 4.3336786727768351, 28.443128489362369, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4284.14816251,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2621.1562207564284, 1167.816169627383, 3940.8978221221214, 1778.0356752122755, -2.3655479548822377e-14, 479.35119194227997, 3146.114092304641, 325.21225870801084, 4284.1481625092929]",22,"[23.0, 33.0, 32.0, 31.0, 21.0, 11.0, 12.0, 13.0, 22.0]","[23.697132713662391, 10.557895991729435, 35.628543603120512, 16.074718107786889, 0.0, 4.3336786727768351, 28.443128489362369, 2.9401521335075658, 38.731772935944193]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2621.15622076,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4223.833453178946, 2068.7549214471064, 1167.816169627383, 3940.8978221221214, 4284.1481625092929, 3146.114092304641, 325.21225870801084, 5286.8242088175984, 2621.1562207564284]",23,"[24.0, 34.0, 33.0, 32.0, 22.0, 12.0, 13.0, 14.0, 23.0]","[38.186484692432046, 18.703028662452937, 10.557895991729435, 35.628543603120512, 38.731772935944193, 28.443128489362369, 2.9401521335075658, 47.796683737529783, 23.697132713662391]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4223.83345318,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3769.4753972446961, 1421.523484819028, 2068.7549214471064, 1167.816169627383, 2621.1562207564284, 325.21225870801084, 5286.8242088175984, 3180.1544289189965, 4223.833453178946]",24,"[25.0, 35.0, 34.0, 33.0, 23.0, 13.0, 14.0, 15.0, 24.0]","[34.078761899820947, 12.851592136550734, 18.703028662452937, 10.557895991729435, 23.697132713662391, 2.9401521335075658, 47.796683737529783, 28.750877553679999, 38.186484692432046]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3769.47539724,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[13.150521349950953, 2502.541439918286, 1421.523484819028, 2068.7549214471064, 4223.833453178946, 5286.8242088175984, 3180.1544289189965, 181.57478361529255, 3769.4753972446961]",25,"[26.0, 36.0, 35.0, 34.0, 24.0, 14.0, 15.0, 16.0, 25.0]","[0.11889014749136416, 22.624769997901684, 12.851592136550734, 18.703028662452937, 38.186484692432046, 47.796683737529783, 28.750877553679999, 1.6415663098265816, 34.078761899820947]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
13.15052135,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5115.7680029264793, 10529.731692337957, 2502.541439918286, 1421.523484819028, 3769.4753972446961, 3180.1544289189965, 181.57478361529255, 3017.3388040072241, 13.150521349950953]",26,"[27.0, 37.0, 36.0, 35.0, 25.0, 15.0, 16.0, 17.0, 26.0]","[46.250212916600375, 95.196328771499253, 22.624769997901684, 12.851592136550734, 34.078761899820947, 28.750877553679999, 1.6415663098265816, 27.278907496787053, 0.11889014749136416]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5115.76800293,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 5115.7680029264793, 10529.731692337957, 2502.541439918286, 13.150521349950953, 181.57478361529255, 3017.3388040072241, 7.1987105590002861e-25, 5115.7680029264793]",27,"[28.0, 27.0, 37.0, 36.0, 26.0, 16.0, 17.0, 18.0, 27.0]","[0.089137313764422729, -100.0, 95.196328771499253, 22.624769997901684, 0.11889014749136416, 1.6415663098265816, 27.278907496787053, 6.5081507974615513e-27, 46.250212916600375]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9.8595398565,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 9.8595398565004189, 9.8595398565004189, 10529.731692337957, 5115.7680029264793, 3017.3388040072241, 7.1987105590002861e-25, 9.8595398565004189, 9.8595398565004189]",28,"[28.0, 28.0, 28.0, 37.0, 27.0, 17.0, 18.0, 28.0, 28.0]","[-100.0, -100.0, -100.0, 95.196328771499253, 46.250212916600375, 27.278907496787053, 6.5081507974615513e-27, -100.0, 0.089137313764422729]","[-1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
976.069841039,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8832.7212456092548, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 578.28889403181529, 5337.5990495710685, 976.06984103881314]",29,"[30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 19.0, 20.0, 29.0]","[79.854136858574563, -100.0, -100.0, -100.0, -100.0, -100.0, 5.2281464798592792, 48.255724724984859, 8.824371618043088]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
8832.72124561,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1778.0356752122755, 4713.1968218424117, 8832.7212456092548, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 5337.5990495710685, -2.3655479548822377e-14, 8832.7212456092548]",30,"[31.0, 38.0, 30.0, 30.0, 29.0, 19.0, 20.0, 21.0, 30.0]","[16.074718107786889, 42.61068062573527, -100.0, -100.0, 8.824371618043088, 5.2281464798592792, 48.255724724984859, 0.0, 79.854136858574563]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1778.03567521,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3940.8978221221214, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, -2.3655479548822377e-14, 4284.1481625092929, 1778.0356752122755]",31,"[32.0, 39.0, 38.0, 31.0, 30.0, 20.0, 21.0, 22.0, 31.0]","[35.628543603120512, 0.8183483518687753, 42.61068062573527, -100.0, 79.854136858574563, 48.255724724984859, 0.0, 38.731772935944193, 16.074718107786889]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3940.89782212,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1167.816169627383, 14.36003986117335, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, -2.3655479548822377e-14, 4284.1481625092929, 2621.1562207564284, 3940.8978221221214]",32,"[33.0, 40.0, 39.0, 38.0, 31.0, 21.0, 22.0, 23.0, 32.0]","[10.557895991729435, 0.12982506256933576, 0.8183483518687753, 42.61068062573527, 16.074718107786889, 0.0, 38.731772935944193, 23.697132713662391, 35.628543603120512]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1167.81616963,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2068.7549214471064, 332.9665736769644, 14.36003986117335, 90.518076560794938, 3940.8978221221214, 4284.1481625092929, 2621.1562207564284, 4223.833453178946, 1167.816169627383]",33,"[34.0, 41.0, 40.0, 39.0, 32.0, 22.0, 23.0, 24.0, 33.0]","[18.703028662452937, 3.0102567039515975, 0.12982506256933576, 0.8183483518687753, 35.628543603120512, 38.731772935944193, 23.697132713662391, 38.186484692432046, 10.557895991729435]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2068.75492145,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1421.523484819028, 3342.2206076122607, 332.9665736769644, 14.36003986117335, 1167.816169627383, 2621.1562207564284, 4223.833453178946, 3769.4753972446961, 2068.7549214471064]",34,"[35.0, 42.0, 41.0, 40.0, 33.0, 23.0, 24.0, 25.0, 34.0]","[12.851592136550734, 30.216072079087603, 3.0102567039515975, 0.12982506256933576, 10.557895991729435, 23.697132713662391, 38.186484692432046, 34.078761899820947, 18.703028662452937]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1421.52348482,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2502.541439918286, 2257.4205298936281, 3342.2206076122607, 332.9665736769644, 2068.7549214471064, 4223.833453178946, 3769.4753972446961, 13.150521349950953, 1421.523484819028]",35,"[36.0, 43.0, 42.0, 41.0, 34.0, 24.0, 25.0, 26.0, 35.0]","[22.624769997901684, 20.40870111587537, 30.216072079087603, 3.0102567039515975, 18.703028662452937, 38.186484692432046, 34.078761899820947, 0.11889014749136416, 12.851592136550734]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2502.54143992,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 5974.8973273936344, 2257.4205298936281, 3342.2206076122607, 1421.523484819028, 3769.4753972446961, 13.150521349950953, 5115.7680029264793, 2502.541439918286]",36,"[37.0, 44.0, 43.0, 42.0, 35.0, 25.0, 26.0, 27.0, 36.0]","[95.196328771499253, 54.017358369007638, 20.40870111587537, 30.216072079087603, 12.851592136550734, 34.078761899820947, 0.11889014749136416, 46.250212916600375, 22.624769997901684]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10529.7316923,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 10529.731692337957, 5974.8973273936344, 2257.4205298936281, 2502.541439918286, 13.150521349950953, 5115.7680029264793, 9.8595398565004189, 10529.731692337957]",37,"[37.0, 37.0, 44.0, 43.0, 36.0, 26.0, 27.0, 28.0, 37.0]","[-100.0, -100.0, 54.017358369007638, 20.40870111587537, 22.624769997901684, 0.11889014749136416, 46.250212916600375, 0.089137313764422729, 95.196328771499253]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4713.19682184,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[90.518076560794938, 253.7567738032574, 944.24437789539718, 225.26946100820729, 4713.1968218424117, 8832.7212456092548, 1778.0356752122755, 3940.8978221221214, 4713.1968218424117]",38,"[39.0, 47.0, 46.0, 45.0, 38.0, 30.0, 31.0, 32.0, 38.0]","[0.8183483518687753, 2.2941432861530258, 8.5366465989041451, 2.0365975410294865, -100.0, 79.854136858574563, 16.074718107786889, 35.628543603120512, 42.61068062573527]","[1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
90.5180765608,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[14.36003986117335, 145.17689368627472, 253.7567738032574, 944.24437789539718, 4713.1968218424117, 1778.0356752122755, 3940.8978221221214, 1167.816169627383, 90.518076560794938]",39,"[40.0, 48.0, 47.0, 46.0, 38.0, 31.0, 32.0, 33.0, 39.0]","[0.12982506256933576, 1.3125032721811956, 2.2941432861530258, 8.5366465989041451, 42.61068062573527, 16.074718107786889, 35.628543603120512, 10.557895991729435, 0.8183483518687753]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14.3600398612,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[332.9665736769644, 3080.7093256231765, 145.17689368627472, 253.7567738032574, 90.518076560794938, 3940.8978221221214, 1167.816169627383, 2068.7549214471064, 14.36003986117335]",40,"[41.0, 49.0, 48.0, 47.0, 39.0, 32.0, 33.0, 34.0, 40.0]","[3.0102567039515975, 27.851822475671394, 1.3125032721811956, 2.2941432861530258, 0.8183483518687753, 35.628543603120512, 10.557895991729435, 18.703028662452937, 0.12982506256933576]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
332.966573677,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3342.2206076122607, 4032.3617218420113, 3080.7093256231765, 145.17689368627472, 14.36003986117335, 1167.816169627383, 2068.7549214471064, 1421.523484819028, 332.9665736769644]",41,"[42.0, 50.0, 49.0, 48.0, 40.0, 33.0, 34.0, 35.0, 41.0]","[30.216072079087603, 36.455442874902893, 27.851822475671394, 1.3125032721811956, 0.12982506256933576, 10.557895991729435, 18.703028662452937, 12.851592136550734, 3.0102567039515975]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3342.22060761,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2257.4205298936281, 428.51211070589994, 4032.3617218420113, 3080.7093256231765, 332.9665736769644, 2068.7549214471064, 1421.523484819028, 2502.541439918286, 3342.2206076122607]",42,"[43.0, 51.0, 50.0, 49.0, 41.0, 34.0, 35.0, 36.0, 42.0]","[20.40870111587537, 3.8740569052686435, 36.455442874902893, 27.851822475671394, 3.0102567039515975, 18.703028662452937, 12.851592136550734, 22.624769997901684, 30.216072079087603]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2257.42052989,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 14967.517688409705, 428.51211070589994, 4032.3617218420113, 3342.2206076122607, 1421.523484819028, 2502.541439918286, 10529.731692337957, 2257.4205298936281]",43,"[44.0, 52.0, 51.0, 50.0, 42.0, 35.0, 36.0, 37.0, 43.0]","[54.017358369007638, 135.31709794617905, 3.8740569052686435, 36.455442874902893, 30.216072079087603, 12.851592136550734, 22.624769997901684, 95.196328771499253, 20.40870111587537]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5974.89732739,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 5974.8973273936344, 14967.517688409705, 428.51211070589994, 2257.4205298936281, 2502.541439918286, 10529.731692337957, 5974.8973273936344, 5974.8973273936344]",44,"[44.0, 44.0, 52.0, 51.0, 43.0, 36.0, 37.0, 44.0, 44.0]","[-100.0, -100.0, 135.31709794617905, 3.8740569052686435, 20.40870111587537, 22.624769997901684, 95.196328771499253, -100.0, 54.017358369007638]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
225.269461008,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[944.24437789539718, 2195.2449363295427, 3239.906693160432, 225.26946100820729, 225.26946100820729, 225.26946100820729, 225.26946100820729, 4713.1968218424117, 225.26946100820729]",45,"[46.0, 54.0, 53.0, 45.0, 45.0, 45.0, 45.0, 38.0, 45.0]","[8.5366465989041451, 19.846589143848892, 29.291080890077282, -100.0, -100.0, -100.0, -100.0, 42.61068062573527, 2.0365975410294865]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
