,actions,next_state,start,positions,rewards,possibility
1003.29395772,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1202.3178603446347, 4198.7845458081747, 2766.4119707521281, 5774.5474475573619, 5225.8059294987697, 7954.8005803023661, 4840.9176949092262, 3833.6107559571492, 1003.2939577212074]",246,"[247.0, 261.0, 260.0, 259.0, 245.0, 231.0, 232.0, 233.0, 246.0]","[4.4356085526205424, 15.490217068437488, 10.205887313378748, 21.303544504076999, 19.279119307581134, 29.346966099518845, 17.859184029684624, 14.143012607055059, 3.701366673855349]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1202.31786034,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[584.74789648135982, 3680.1649352170616, 4198.7845458081747, 2766.4119707521281, 1003.2939577212074, 4840.9176949092262, 3833.6107559571492, 2084.1954157750629, 1202.3178603446347]",247,"[248.0, 262.0, 261.0, 260.0, 246.0, 232.0, 233.0, 234.0, 247.0]","[2.1572604519208629, 13.576918051457662, 15.490217068437488, 10.205887313378748, 3.701366673855349, 17.859184029684624, 14.143012607055059, 7.689044067676484, 4.4356085526205424]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
584.747896481,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[18.113021120318265, 1819.0371965497488, 3680.1649352170616, 4198.7845458081747, 1202.3178603446347, 3833.6107559571492, 2084.1954157750629, 356.01840599173744, 584.74789648135982]",248,"[249.0, 263.0, 262.0, 261.0, 247.0, 233.0, 234.0, 235.0, 248.0]","[0.066822821189773188, 6.7108185053810807, 13.576918051457662, 15.490217068437488, 4.4356085526205424, 14.143012607055059, 7.689044067676484, 1.3134282859730873, 2.1572604519208629]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
18.1130211203,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4265.3052986838393, 3518.7559136313812, 1819.0371965497488, 3680.1649352170616, 584.74789648135982, 2084.1954157750629, 356.01840599173744, 4045.8996109708119, 18.113021120318265]",249,"[250.0, 264.0, 263.0, 262.0, 248.0, 234.0, 235.0, 236.0, 249.0]","[15.735626398294301, 12.981445539379751, 6.7108185053810807, 13.576918051457662, 2.1572604519208629, 7.689044067676484, 1.3134282859730873, 14.926191741277282, 0.066822821189773188]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4265.30529868,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1535.7691559324692, 3713.4236473845704, 3518.7559136313812, 1819.0371965497488, 18.113021120318265, 356.01840599173744, 4045.8996109708119, 1773.2832490996047, 4265.3052986838393]",250,"[251.0, 265.0, 264.0, 263.0, 249.0, 235.0, 236.0, 237.0, 250.0]","[5.6657819263803217, 13.699616576535766, 12.981445539379751, 6.7108185053810807, 0.066822821189773188, 1.3134282859730873, 14.926191741277282, 6.5420223764041427, 15.735626398294301]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1535.76915593,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3863.344999525943, 12747.648343435454, 3713.4236473845704, 3518.7559136313812, 4265.3052986838393, 4045.8996109708119, 1773.2832490996047, 6034.1849713569009, 1535.7691559324692]",251,"[252.0, 266.0, 265.0, 264.0, 250.0, 236.0, 237.0, 238.0, 251.0]","[14.252708611272812, 47.028809837137104, 13.699616576535766, 12.981445539379751, 15.735626398294301, 14.926191741277282, 6.5420223764041427, 22.261403036442424, 5.6657819263803217]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3863.34499953,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1.5632353024189611, 1200.0023036229345, 12747.648343435454, 3713.4236473845704, 1535.7691559324692, 1773.2832490996047, 6034.1849713569009, 617.01941736611218, 3863.344999525943]",252,"[253.0, 267.0, 266.0, 265.0, 251.0, 237.0, 238.0, 239.0, 252.0]","[0.0057671104338251761, 4.4270659670551016, 47.028809837137104, 13.699616576535766, 5.6657819263803217, 6.5420223764041427, 22.261403036442424, 2.2763170165479982, 14.252708611272812]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1.56323530242,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2736.1117158559655, 2372.770237822232, 1200.0023036229345, 12747.648343435454, 3863.344999525943, 6034.1849713569009, 617.01941736611218, 5639.6059544803011, 1.5632353024189611]",253,"[254.0, 268.0, 267.0, 266.0, 252.0, 238.0, 239.0, 240.0, 253.0]","[10.094103171932595, 8.7536585019796309, 4.4270659670551016, 47.028809837137104, 14.252708611272812, 22.261403036442424, 2.2763170165479982, 20.805716383463011, 0.0057671104338251761]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2736.11171586,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[115.45492144025737, 5696.4586187349914, 2372.770237822232, 1200.0023036229345, 1.5632353024189611, 617.01941736611218, 5639.6059544803011, 4057.6890955365575, 2736.1117158559655]",254,"[255.0, 269.0, 268.0, 267.0, 253.0, 239.0, 240.0, 241.0, 254.0]","[0.42593797686390972, 21.015458060040189, 8.7536585019796309, 4.4270659670551016, 0.0057671104338251761, 2.2763170165479982, 20.805716383463011, 14.969685679357699, 10.094103171932595]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
115.45492144,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[230.6615378663308, 3594.848264534211, 5696.4586187349914, 2372.770237822232, 2736.1117158559655, 5639.6059544803011, 4057.6890955365575, 1025.3319715581092, 115.45492144025737]",255,"[256.0, 270.0, 269.0, 268.0, 254.0, 240.0, 241.0, 242.0, 255.0]","[0.85095990325489612, 13.2621665480129, 21.015458060040189, 8.7536585019796309, 10.094103171932595, 20.805716383463011, 14.969685679357699, 3.7826696353115743, 0.42593797686390972]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
230.661537866,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.069036912116699184, 1721.1722754120983, 3594.848264534211, 5696.4586187349914, 115.45492144025737, 4057.6890955365575, 1025.3319715581092, 10.780980043498213, 230.6615378663308]",256,"[257.0, 271.0, 270.0, 269.0, 255.0, 241.0, 242.0, 243.0, 256.0]","[0.00025469198115676996, 6.3497738136925879, 13.2621665480129, 21.015458060040189, 0.42593797686390972, 14.969685679357699, 3.7826696353115743, 0.039773348516061124, 0.85095990325489612]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0690369121167,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.069036912116699184, 0.069036912116699184, 1721.1722754120983, 3594.848264534211, 230.6615378663308, 1025.3319715581092, 10.780980043498213, 0.069036912116699184, 0.069036912116699184]",257,"[257.0, 257.0, 271.0, 270.0, 256.0, 242.0, 243.0, 257.0, 257.0]","[-100.0, -100.0, 6.3497738136925879, 13.2621665480129, 0.85095990325489612, 3.7826696353115743, 0.039773348516061124, -100.0, 0.00025469198115676996]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
2684.86430681,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5774.5474475573619, 4620.1383442637343, 3302.7895917770848, 2684.8643068129491, 2684.8643068129491, 2684.8643068129491, 353.67905862771482, 5225.8059294987697, 2684.8643068129491]",258,"[259.0, 273.0, 272.0, 258.0, 258.0, 258.0, 244.0, 245.0, 258.0]","[21.303544504076999, 17.044681635380634, 12.184699440955887, -100.0, -100.0, -100.0, 1.3047979316236684, 19.279119307581134, 9.905040484478473]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
5774.54744756,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2766.4119707521281, 3455.8675204730548, 4620.1383442637343, 3302.7895917770848, 2684.8643068129491, 353.67905862771482, 5225.8059294987697, 1003.2939577212074, 5774.5474475573619]",259,"[260.0, 274.0, 273.0, 272.0, 258.0, 244.0, 245.0, 246.0, 259.0]","[10.205887313378748, 12.749436763868692, 17.044681635380634, 12.184699440955887, 9.905040484478473, 1.3047979316236684, 19.279119307581134, 3.701366673855349, 21.303544504076999]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2766.41197075,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4198.7845458081747, 4422.2441194633375, 3455.8675204730548, 4620.1383442637343, 5774.5474475573619, 5225.8059294987697, 1003.2939577212074, 1202.3178603446347, 2766.4119707521281]",260,"[261.0, 275.0, 274.0, 273.0, 259.0, 245.0, 246.0, 247.0, 260.0]","[15.490217068437488, 16.314607380484976, 12.749436763868692, 17.044681635380634, 21.303544504076999, 19.279119307581134, 3.701366673855349, 4.4356085526205424, 10.205887313378748]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4198.78454581,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3680.1649352170616, 4578.4663605221058, 4422.2441194633375, 3455.8675204730548, 2766.4119707521281, 1003.2939577212074, 1202.3178603446347, 584.74789648135982, 4198.7845458081747]",261,"[262.0, 276.0, 275.0, 274.0, 260.0, 246.0, 247.0, 248.0, 261.0]","[13.576918051457662, 16.890944746338622, 16.314607380484976, 12.749436763868692, 10.205887313378748, 3.701366673855349, 4.4356085526205424, 2.1572604519208629, 15.490217068437488]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3680.16493522,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1819.0371965497488, 1894.0449908218275, 4578.4663605221058, 4422.2441194633375, 4198.7845458081747, 1202.3178603446347, 584.74789648135982, 18.113021120318265, 3680.1649352170616]",262,"[263.0, 277.0, 276.0, 275.0, 261.0, 247.0, 248.0, 249.0, 262.0]","[6.7108185053810807, 6.9875383519040852, 16.890944746338622, 16.314607380484976, 15.490217068437488, 4.4356085526205424, 2.1572604519208629, 0.066822821189773188, 13.576918051457662]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1819.03719655,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3518.7559136313812, 362.70278462293197, 1894.0449908218275, 4578.4663605221058, 3680.1649352170616, 584.74789648135982, 18.113021120318265, 4265.3052986838393, 1819.0371965497488]",263,"[264.0, 278.0, 277.0, 276.0, 262.0, 248.0, 249.0, 250.0, 263.0]","[12.981445539379751, 1.3380883929243237, 6.9875383519040852, 16.890944746338622, 13.576918051457662, 2.1572604519208629, 0.066822821189773188, 15.735626398294301, 6.7108185053810807]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3518.75591363,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3713.4236473845704, 4383.6682411047605, 362.70278462293197, 1894.0449908218275, 1819.0371965497488, 18.113021120318265, 4265.3052986838393, 1535.7691559324692, 3518.7559136313812]",264,"[265.0, 279.0, 278.0, 277.0, 263.0, 249.0, 250.0, 251.0, 264.0]","[13.699616576535766, 16.172292688492369, 1.3380883929243237, 6.9875383519040852, 6.7108185053810807, 0.066822821189773188, 15.735626398294301, 5.6657819263803217, 12.981445539379751]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3713.42364738,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[12747.648343435454, 1084.9063980628994, 4383.6682411047605, 362.70278462293197, 3518.7559136313812, 4265.3052986838393, 1535.7691559324692, 3863.344999525943, 3713.4236473845704]",265,"[266.0, 280.0, 279.0, 278.0, 264.0, 250.0, 251.0, 252.0, 265.0]","[47.028809837137104, 4.0024524768027314, 16.172292688492369, 1.3380883929243237, 12.981445539379751, 15.735626398294301, 5.6657819263803217, 14.252708611272812, 13.699616576535766]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
12747.6483434,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1200.0023036229345, 5060.7622305238738, 1084.9063980628994, 4383.6682411047605, 3713.4236473845704, 1535.7691559324692, 3863.344999525943, 1.5632353024189611, 12747.648343435454]",266,"[267.0, 281.0, 280.0, 279.0, 265.0, 251.0, 252.0, 253.0, 266.0]","[4.4270659670551016, 18.670237690768644, 4.0024524768027314, 16.172292688492369, 13.699616576535766, 5.6657819263803217, 14.252708611272812, 0.0057671104338251761, 47.028809837137104]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1200.00230362,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2372.770237822232, 2400.1480795607113, 5060.7622305238738, 1084.9063980628994, 12747.648343435454, 3863.344999525943, 1.5632353024189611, 2736.1117158559655, 1200.0023036229345]",267,"[268.0, 282.0, 281.0, 280.0, 266.0, 252.0, 253.0, 254.0, 267.0]","[8.7536585019796309, 8.8546612342626574, 18.670237690768644, 4.0024524768027314, 47.028809837137104, 14.252708611272812, 0.0057671104338251761, 10.094103171932595, 4.4270659670551016]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2372.77023782,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5696.4586187349914, 4012.0574807670491, 2400.1480795607113, 5060.7622305238738, 1200.0023036229345, 1.5632353024189611, 2736.1117158559655, 115.45492144025737, 2372.770237822232]",268,"[269.0, 283.0, 282.0, 281.0, 267.0, 253.0, 254.0, 255.0, 268.0]","[21.015458060040189, 14.801340861886967, 8.8546612342626574, 18.670237690768644, 4.4270659670551016, 0.0057671104338251761, 10.094103171932595, 0.42593797686390972, 8.7536585019796309]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5696.45861873,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3594.848264534211, 264.55851759186481, 4012.0574807670491, 2400.1480795607113, 2372.770237822232, 2736.1117158559655, 115.45492144025737, 230.6615378663308, 5696.4586187349914]",269,"[270.0, 284.0, 283.0, 282.0, 268.0, 254.0, 255.0, 256.0, 269.0]","[13.2621665480129, 0.97601313429937719, 14.801340861886967, 8.8546612342626574, 8.7536585019796309, 10.094103171932595, 0.42593797686390972, 0.85095990325489612, 21.015458060040189]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3594.84826453,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1721.1722754120983, 3324.913527590395, 264.55851759186481, 4012.0574807670491, 5696.4586187349914, 115.45492144025737, 230.6615378663308, 0.069036912116699184, 3594.848264534211]",270,"[271.0, 285.0, 284.0, 283.0, 269.0, 255.0, 256.0, 257.0, 270.0]","[6.3497738136925879, 12.26631938701825, 0.97601313429937719, 14.801340861886967, 21.015458060040189, 0.42593797686390972, 0.85095990325489612, 0.00025469198115676996, 13.2621665480129]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1721.17227541,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1721.1722754120983, 1721.1722754120983, 3324.913527590395, 264.55851759186481, 3594.848264534211, 230.6615378663308, 0.069036912116699184, 1721.1722754120983, 1721.1722754120983]",271,"[271.0, 271.0, 285.0, 284.0, 270.0, 256.0, 257.0, 271.0, 271.0]","[-100.0, -100.0, 12.26631938701825, 0.97601313429937719, 13.2621665480129, 0.85095990325489612, 0.00025469198115676996, -100.0, 6.3497738136925879]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
3302.78959178,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4620.1383442637343, 274.0677137308914, 4231.4544132405026, 3302.7895917770848, 3302.7895917770848, 3302.7895917770848, 2684.8643068129491, 5774.5474475573619, 3302.7895917770848]",272,"[273.0, 287.0, 286.0, 272.0, 272.0, 272.0, 258.0, 259.0, 272.0]","[17.044681635380634, 1.0110945991216018, 15.6107432189467, -100.0, -100.0, -100.0, 9.905040484478473, 21.303544504076999, 12.184699440955887]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
4620.13834426,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3455.8675204730548, 905.20332764736293, 274.0677137308914, 4231.4544132405026, 3302.7895917770848, 2684.8643068129491, 5774.5474475573619, 2766.4119707521281, 4620.1383442637343]",273,"[274.0, 288.0, 287.0, 286.0, 272.0, 258.0, 259.0, 260.0, 273.0]","[12.749436763868692, 3.3394892934737861, 1.0110945991216018, 15.6107432189467, 12.184699440955887, 9.905040484478473, 21.303544504076999, 10.205887313378748, 17.044681635380634]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3455.86752047,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4422.2441194633375, 1.8702862970432936, 905.20332764736293, 274.0677137308914, 4620.1383442637343, 5774.5474475573619, 2766.4119707521281, 4198.7845458081747, 3455.8675204730548]",274,"[275.0, 289.0, 288.0, 287.0, 273.0, 259.0, 260.0, 261.0, 274.0]","[16.314607380484976, 0.0068998874329591151, 3.3394892934737861, 1.0110945991216018, 17.044681635380634, 21.303544504076999, 10.205887313378748, 15.490217068437488, 12.749436763868692]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4422.24411946,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4578.4663605221058, 4320.3141559911683, 1.8702862970432936, 905.20332764736293, 3455.8675204730548, 2766.4119707521281, 4198.7845458081747, 3680.1649352170616, 4422.2441194633375]",275,"[276.0, 290.0, 289.0, 288.0, 274.0, 260.0, 261.0, 262.0, 275.0]","[16.890944746338622, 15.93856587544083, 0.0068998874329591151, 3.3394892934737861, 12.749436763868692, 10.205887313378748, 15.490217068437488, 13.576918051457662, 16.314607380484976]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4578.46636052,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1894.0449908218275, 525.63733864337621, 4320.3141559911683, 1.8702862970432936, 4422.2441194633375, 4198.7845458081747, 3680.1649352170616, 1819.0371965497488, 4578.4663605221058]",276,"[277.0, 291.0, 290.0, 289.0, 275.0, 261.0, 262.0, 263.0, 276.0]","[6.9875383519040852, 1.9391889214678624, 15.93856587544083, 0.0068998874329591151, 16.314607380484976, 15.490217068437488, 13.576918051457662, 6.7108185053810807, 16.890944746338622]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1894.04499082,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[362.70278462293197, 450.68500959482577, 525.63733864337621, 4320.3141559911683, 4578.4663605221058, 3680.1649352170616, 1819.0371965497488, 3518.7559136313812, 1894.0449908218275]",277,"[278.0, 292.0, 291.0, 290.0, 276.0, 262.0, 263.0, 264.0, 277.0]","[1.3380883929243237, 1.6626736980549099, 1.9391889214678624, 15.93856587544083, 16.890944746338622, 13.576918051457662, 6.7108185053810807, 12.981445539379751, 6.9875383519040852]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
362.702784623,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4383.6682411047605, 1795.5635989854984, 450.68500959482577, 525.63733864337621, 1894.0449908218275, 1819.0371965497488, 3518.7559136313812, 3713.4236473845704, 362.70278462293197]",278,"[279.0, 293.0, 292.0, 291.0, 277.0, 263.0, 264.0, 265.0, 278.0]","[16.172292688492369, 6.6242193675400136, 1.6626736980549099, 1.9391889214678624, 6.9875383519040852, 6.7108185053810807, 12.981445539379751, 13.699616576535766, 1.3380883929243237]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4383.6682411,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1084.9063980628994, 1082.5850815878628, 1795.5635989854984, 450.68500959482577, 362.70278462293197, 3518.7559136313812, 3713.4236473845704, 12747.648343435454, 4383.6682411047605]",279,"[280.0, 294.0, 293.0, 292.0, 278.0, 264.0, 265.0, 266.0, 279.0]","[4.0024524768027314, 3.9938886422714366, 6.6242193675400136, 1.6626736980549099, 1.3380883929243237, 12.981445539379751, 13.699616576535766, 47.028809837137104, 16.172292688492369]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1084.90639806,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5060.7622305238738, 0.0, 1082.5850815878628, 1795.5635989854984, 4383.6682411047605, 3713.4236473845704, 12747.648343435454, 1200.0023036229345, 1084.9063980628994]",280,"[281.0, 295.0, 294.0, 293.0, 279.0, 265.0, 266.0, 267.0, 280.0]","[18.670237690768644, 0.0, 3.9938886422714366, 6.6242193675400136, 16.172292688492369, 13.699616576535766, 47.028809837137104, 4.4270659670551016, 4.0024524768027314]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5060.76223052,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2400.1480795607113, 70.838595176607768, 0.0, 1082.5850815878628, 1084.9063980628994, 12747.648343435454, 1200.0023036229345, 2372.770237822232, 5060.7622305238738]",281,"[282.0, 296.0, 295.0, 294.0, 280.0, 266.0, 267.0, 268.0, 281.0]","[8.8546612342626574, 0.26133877652862886, 0.0, 3.9938886422714366, 4.0024524768027314, 47.028809837137104, 4.4270659670551016, 8.7536585019796309, 18.670237690768644]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2400.14807956,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4012.0574807670491, 4487.6046339132808, 70.838595176607768, 0.0, 5060.7622305238738, 1200.0023036229345, 2372.770237822232, 5696.4586187349914, 2400.1480795607113]",282,"[283.0, 297.0, 296.0, 295.0, 281.0, 267.0, 268.0, 269.0, 282.0]","[14.801340861886967, 16.555736341851933, 0.26133877652862886, 0.0, 18.670237690768644, 4.4270659670551016, 8.7536585019796309, 21.015458060040189, 8.8546612342626574]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4012.05748077,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[264.55851759186481, 476.01336007727679, 4487.6046339132808, 70.838595176607768, 2400.1480795607113, 2372.770237822232, 5696.4586187349914, 3594.848264534211, 4012.0574807670491]",283,"[284.0, 298.0, 297.0, 296.0, 282.0, 268.0, 269.0, 270.0, 283.0]","[0.97601313429937719, 1.7561154173615889, 16.555736341851933, 0.26133877652862886, 8.8546612342626574, 8.7536585019796309, 21.015458060040189, 13.2621665480129, 14.801340861886967]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
264.558517592,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3324.913527590395, 23.54091436801005, 476.01336007727679, 4487.6046339132808, 4012.0574807670491, 5696.4586187349914, 3594.848264534211, 1721.1722754120983, 264.55851759186481]",284,"[285.0, 299.0, 298.0, 297.0, 283.0, 269.0, 270.0, 271.0, 284.0]","[12.26631938701825, 0.086847483973433226, 1.7561154173615889, 16.555736341851933, 14.801340861886967, 21.015458060040189, 13.2621665480129, 6.3497738136925879, 0.97601313429937719]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3324.91352759,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3324.913527590395, 3324.913527590395, 23.54091436801005, 476.01336007727679, 264.55851759186481, 3594.848264534211, 1721.1722754120983, 3324.913527590395, 3324.913527590395]",285,"[285.0, 285.0, 299.0, 298.0, 284.0, 270.0, 271.0, 285.0, 285.0]","[-100.0, -100.0, 0.086847483973433226, 1.7561154173615889, 0.97601313429937719, 13.2621665480129, 6.3497738136925879, -100.0, 12.26631938701825]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
4231.45441324,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[274.0677137308914, 6103.6887884447324, 3780.0925583724793, 4231.4544132405026, 4231.4544132405026, 4231.4544132405026, 3302.7895917770848, 4620.1383442637343, 4231.4544132405026]",286,"[287.0, 301.0, 300.0, 286.0, 286.0, 286.0, 272.0, 273.0, 286.0]","[1.0110945991216018, 22.517817530215471, 13.94557249345702, -100.0, -100.0, -100.0, 12.184699440955887, 17.044681635380634, 15.6107432189467]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
274.067713731,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[905.20332764736293, 390.39917623104981, 6103.6887884447324, 3780.0925583724793, 4231.4544132405026, 3302.7895917770848, 4620.1383442637343, 3455.8675204730548, 274.0677137308914]",287,"[288.0, 302.0, 301.0, 300.0, 286.0, 272.0, 273.0, 274.0, 287.0]","[3.3394892934737861, 1.4402663240235767, 22.517817530215471, 13.94557249345702, 15.6107432189467, 12.184699440955887, 17.044681635380634, 12.749436763868692, 1.0110945991216018]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
905.203327647,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1.8702862970432936, 1542.6258394977347, 390.39917623104981, 6103.6887884447324, 274.0677137308914, 4620.1383442637343, 3455.8675204730548, 4422.2441194633375, 905.20332764736293]",288,"[289.0, 303.0, 302.0, 301.0, 287.0, 273.0, 274.0, 275.0, 288.0]","[0.0068998874329591151, 5.6910777032025894, 1.4402663240235767, 22.517817530215471, 1.0110945991216018, 17.044681635380634, 12.749436763868692, 16.314607380484976, 3.3394892934737861]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1.87028629704,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4320.3141559911683, 33.156706991499171, 1542.6258394977347, 390.39917623104981, 905.20332764736293, 3455.8675204730548, 4422.2441194633375, 4578.4663605221058, 1.8702862970432936]",289,"[290.0, 304.0, 303.0, 302.0, 288.0, 274.0, 275.0, 276.0, 289.0]","[15.93856587544083, 0.12232220609787049, 5.6910777032025894, 1.4402663240235767, 3.3394892934737861, 12.749436763868692, 16.314607380484976, 16.890944746338622, 0.0068998874329591151]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4320.31415599,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[525.63733864337621, 604.91831179112057, 33.156706991499171, 1542.6258394977347, 1.8702862970432936, 4422.2441194633375, 4578.4663605221058, 1894.0449908218275, 4320.3141559911683]",290,"[291.0, 305.0, 304.0, 303.0, 289.0, 275.0, 276.0, 277.0, 290.0]","[1.9391889214678624, 2.2316734417039785, 0.12232220609787049, 5.6910777032025894, 0.0068998874329591151, 16.314607380484976, 16.890944746338622, 6.9875383519040852, 15.93856587544083]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
