,actions,next_state,start,positions,rewards,possibility
1641.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2454.0, 1375.0, 1319.0, 0.0, 3614.0, 3284.0, 299.0, 2.0, 1641.0]",155,"[156.0, 176.0, 175.0, 174.0, 154.0, 139.0, 140.0, 141.0, 155.0]","[3.656432430499474, 2.048734552541474, 1.9652951816743303, 0.0, 5.3848193984617359, 4.8931231058517817, 0.44550664087992775, 0.0029799775309694164, 2.4450715641604064]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2454.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[589.0, 37.0, 1375.0, 1319.0, 1641.0, 299.0, 2.0, 0.0, 2454.0]",156,"[157.0, 177.0, 176.0, 175.0, 155.0, 140.0, 141.0, 142.0, 156.0]","[0.87760338287049311, 0.055129584322934203, 2.048734552541474, 1.9652951816743303, 2.4450715641604064, 0.44550664087992775, 0.0029799775309694164, 0.0, 3.656432430499474]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
589.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2755.0, 5320.0, 37.0, 1375.0, 2454.0, 2.0, 0.0, 350.0, 589.0]",157,"[158.0, 178.0, 177.0, 176.0, 156.0, 141.0, 142.0, 143.0, 157.0]","[4.1049190489103715, 7.9267402323786476, 0.055129584322934203, 2.048734552541474, 3.656432430499474, 0.0029799775309694164, 0.0, 0.52149606791964787, 0.87760338287049311]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2755.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4555.0, 1619.0, 5320.0, 37.0, 589.0, 0.0, 350.0, 1397.0, 2755.0]",158,"[159.0, 179.0, 178.0, 177.0, 157.0, 142.0, 143.0, 144.0, 158.0]","[6.7868988267828456, 2.4122918113197427, 7.9267402323786476, 0.055129584322934203, 0.87760338287049311, 0.0, 0.52149606791964787, 2.0815143053821372, 4.1049190489103715]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4555.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3984.0, 5250.0, 1619.0, 5320.0, 2755.0, 350.0, 1397.0, 414.0, 4555.0]",159,"[160.0, 180.0, 179.0, 178.0, 158.0, 143.0, 144.0, 145.0, 159.0]","[5.9361152416910778, 7.8224410187947182, 2.4122918113197427, 7.9267402323786476, 4.1049190489103715, 0.52149606791964787, 2.0815143053821372, 0.61685534891066918, 6.7868988267828456]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3984.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3103.0, 7336.0, 5250.0, 1619.0, 4555.0, 1397.0, 414.0, 713.0, 3984.0]",160,"[161.0, 181.0, 180.0, 179.0, 159.0, 144.0, 145.0, 146.0, 160.0]","[4.6234351392990494, 10.930557583595819, 7.8224410187947182, 2.4122918113197427, 6.7868988267828456, 2.0815143053821372, 0.61685534891066918, 1.0623619897905969, 5.9361152416910778]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3103.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1025.0, 770.0, 7336.0, 5250.0, 3984.0, 414.0, 713.0, 0.0, 3103.0]",161,"[162.0, 182.0, 181.0, 180.0, 160.0, 145.0, 146.0, 147.0, 161.0]","[1.5272384846218259, 1.1472913494232253, 10.930557583595819, 7.8224410187947182, 5.9361152416910778, 0.61685534891066918, 1.0623619897905969, 0.0, 4.6234351392990494]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1025.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1784.0, 1075.0, 770.0, 7336.0, 3103.0, 713.0, 0.0, 0.0, 1025.0]",162,"[163.0, 183.0, 182.0, 181.0, 161.0, 146.0, 147.0, 148.0, 162.0]","[2.6581399576247193, 1.6017379228960613, 1.1472913494232253, 10.930557583595819, 4.6234351392990494, 1.0623619897905969, 0.0, 0.0, 1.5272384846218259]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1784.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1493.0, 0.0, 1075.0, 770.0, 1025.0, 0.0, 0.0, 1100.0, 1784.0]",163,"[164.0, 184.0, 183.0, 182.0, 162.0, 147.0, 148.0, 149.0, 163.0]","[2.2245532268686694, 0.0, 1.6017379228960613, 1.1472913494232253, 1.5272384846218259, 0.0, 0.0, 1.638987642033179, 2.6581399576247193]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1493.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[670.0, 4032.0, 0.0, 1075.0, 1784.0, 0.0, 1100.0, 0.0, 1493.0]",164,"[165.0, 185.0, 184.0, 183.0, 163.0, 148.0, 149.0, 150.0, 164.0]","[0.99829247287475453, 6.0076347024343439, 0.0, 1.6017379228960613, 2.6581399576247193, 0.0, 1.638987642033179, 0.0, 2.2245532268686694]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
670.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 880.0, 4032.0, 0.0, 1493.0, 1100.0, 0.0, 670.0, 670.0]",165,"[166.0, 186.0, 185.0, 184.0, 164.0, 149.0, 150.0, 165.0, 165.0]","[0.0, 1.3111901136265434, 6.0076347024343439, 0.0, 2.2245532268686694, 1.638987642033179, 0.0, -100.0, 0.99829247287475453]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 4158.0, 880.0, 4032.0, 670.0, 0.0, 0.0, 0.0, 0.0]",166,"[167.0, 187.0, 186.0, 185.0, 165.0, 150.0, 166.0, 166.0, 166.0]","[0.0, 6.1953732868854168, 1.3111901136265434, 6.0076347024343439, 0.99829247287475453, 0.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 3183.0, 4158.0, 880.0, 0.0, 0.0, 0.0, 0.0, 0.0]",167,"[168.0, 188.0, 187.0, 186.0, 166.0, 167.0, 167.0, 167.0, 167.0]","[0.0, 4.7426342405378268, 6.1953732868854168, 1.3111901136265434, 0.0, -100.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 398.0, 3183.0, 4158.0, 0.0, 0.0, 0.0, 0.0, 0.0]",168,"[169.0, 189.0, 188.0, 187.0, 167.0, 168.0, 168.0, 168.0, 168.0]","[0.0, 0.59301552866291385, 4.7426342405378268, 6.1953732868854168, 0.0, -100.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 7694.0, 398.0, 3183.0, 0.0, 0.0, 0.0, 0.0, 0.0]",169,"[170.0, 190.0, 189.0, 188.0, 168.0, 169.0, 169.0, 169.0, 169.0]","[0.0, 11.463973561639346, 0.59301552866291385, 4.7426342405378268, 0.0, -100.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 0.0, 7694.0, 398.0, 0.0, 0.0, 0.0, 0.0, 0.0]",170,"[170.0, 170.0, 190.0, 189.0, 169.0, 170.0, 170.0, 170.0, 170.0]","[-100.0, -100.0, 11.463973561639346, 0.59301552866291385, 0.0, -100.0, -100.0, -100.0, 0.0]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3434.0, 1344.0, 1836.0, 0.0, 0.0, 0.0, 4533.0, 9044.0, 0.0]",171,"[172.0, 192.0, 191.0, 171.0, 171.0, 171.0, 151.0, 152.0, 171.0]","[5.1166214206744884, 2.002544900811448, 2.7356193734299241, -100.0, -100.0, -100.0, 6.7541190739421824, 13.475458395043701, 0.0]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
3434.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 31.0, 1344.0, 1836.0, 0.0, 4533.0, 9044.0, 1310.0, 3434.0]",172,"[173.0, 193.0, 192.0, 191.0, 171.0, 151.0, 152.0, 153.0, 172.0]","[0.0, 0.046189651730025955, 2.002544900811448, 2.7356193734299241, 0.0, 6.7541190739421824, 13.475458395043701, 1.9518852827849678, 5.1166214206744884]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 2138.0, 31.0, 1344.0, 3434.0, 9044.0, 1310.0, 3614.0, 0.0]",173,"[174.0, 194.0, 193.0, 192.0, 172.0, 152.0, 153.0, 154.0, 173.0]","[0.0, 3.1855959806063061, 0.046189651730025955, 2.002544900811448, 5.1166214206744884, 13.475458395043701, 1.9518852827849678, 5.3848193984617359, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1319.0, 456.0, 2138.0, 31.0, 0.0, 1310.0, 3614.0, 1641.0, 0.0]",174,"[175.0, 195.0, 194.0, 193.0, 173.0, 153.0, 154.0, 155.0, 174.0]","[1.9652951816743303, 0.67943487706102701, 3.1855959806063061, 0.046189651730025955, 0.0, 1.9518852827849678, 5.3848193984617359, 2.4450715641604064, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1319.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1375.0, 27.0, 456.0, 2138.0, 0.0, 3614.0, 1641.0, 2454.0, 1319.0]",175,"[176.0, 196.0, 195.0, 194.0, 174.0, 154.0, 155.0, 156.0, 175.0]","[2.048734552541474, 0.040229696668087123, 0.67943487706102701, 3.1855959806063061, 0.0, 5.3848193984617359, 2.4450715641604064, 3.656432430499474, 1.9652951816743303]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1375.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[37.0, 548.0, 27.0, 456.0, 1319.0, 1641.0, 2454.0, 589.0, 1375.0]",176,"[177.0, 197.0, 196.0, 195.0, 175.0, 155.0, 156.0, 157.0, 176.0]","[0.055129584322934203, 0.81651384348562017, 0.040229696668087123, 0.67943487706102701, 1.9652951816743303, 2.4450715641604064, 3.656432430499474, 0.87760338287049311, 2.048734552541474]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5320.0, 5597.0, 548.0, 27.0, 1375.0, 2454.0, 589.0, 2755.0, 37.0]",177,"[178.0, 198.0, 197.0, 196.0, 176.0, 156.0, 157.0, 158.0, 177.0]","[7.9267402323786476, 8.3394671204179112, 0.81651384348562017, 0.040229696668087123, 2.048734552541474, 3.656432430499474, 0.87760338287049311, 4.1049190489103715, 0.055129584322934203]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5320.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1619.0, 0.0, 5597.0, 548.0, 37.0, 589.0, 2755.0, 4555.0, 5320.0]",178,"[179.0, 199.0, 198.0, 197.0, 177.0, 157.0, 158.0, 159.0, 178.0]","[2.4122918113197427, 0.0, 8.3394671204179112, 0.81651384348562017, 0.055129584322934203, 0.87760338287049311, 4.1049190489103715, 6.7868988267828456, 7.9267402323786476]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1619.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5250.0, 0.0, 0.0, 5597.0, 5320.0, 2755.0, 4555.0, 3984.0, 1619.0]",179,"[180.0, 200.0, 199.0, 198.0, 178.0, 158.0, 159.0, 160.0, 179.0]","[7.8224410187947182, 0.0, 0.0, 8.3394671204179112, 7.9267402323786476, 4.1049190489103715, 6.7868988267828456, 5.9361152416910778, 2.4122918113197427]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5250.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7336.0, 1136.0, 0.0, 0.0, 1619.0, 4555.0, 3984.0, 3103.0, 5250.0]",180,"[181.0, 201.0, 200.0, 199.0, 179.0, 159.0, 160.0, 161.0, 180.0]","[10.930557583595819, 1.6926272375906286, 0.0, 0.0, 2.4122918113197427, 6.7868988267828456, 5.9361152416910778, 4.6234351392990494, 7.8224410187947182]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7336.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[770.0, 2688.0, 1136.0, 0.0, 5250.0, 3984.0, 3103.0, 1025.0, 7336.0]",181,"[182.0, 202.0, 201.0, 200.0, 180.0, 160.0, 161.0, 162.0, 181.0]","[1.1472913494232253, 4.005089801622896, 1.6926272375906286, 0.0, 7.8224410187947182, 5.9361152416910778, 4.6234351392990494, 1.5272384846218259, 10.930557583595819]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
770.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1075.0, 1197.0, 2688.0, 1136.0, 7336.0, 3103.0, 1025.0, 1784.0, 770.0]",182,"[183.0, 203.0, 202.0, 201.0, 181.0, 161.0, 162.0, 163.0, 182.0]","[1.6017379228960613, 1.7835165522851957, 4.005089801622896, 1.6926272375906286, 10.930557583595819, 4.6234351392990494, 1.5272384846218259, 2.6581399576247193, 1.1472913494232253]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1075.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 6475.0, 1197.0, 2688.0, 770.0, 1025.0, 1784.0, 1493.0, 1075.0]",183,"[184.0, 204.0, 203.0, 202.0, 182.0, 162.0, 163.0, 164.0, 183.0]","[0.0, 9.6476772565134858, 1.7835165522851957, 4.005089801622896, 1.1472913494232253, 1.5272384846218259, 2.6581399576247193, 2.2245532268686694, 1.6017379228960613]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4032.0, 1111.0, 6475.0, 1197.0, 1075.0, 1784.0, 1493.0, 670.0, 0.0]",184,"[185.0, 205.0, 204.0, 203.0, 183.0, 163.0, 164.0, 165.0, 184.0]","[6.0076347024343439, 1.6553775184535109, 9.6476772565134858, 1.7835165522851957, 1.6017379228960613, 2.6581399576247193, 2.2245532268686694, 0.99829247287475453, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4032.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[880.0, 332.0, 1111.0, 6475.0, 0.0, 1493.0, 670.0, 0.0, 4032.0]",185,"[186.0, 206.0, 205.0, 204.0, 184.0, 164.0, 165.0, 166.0, 185.0]","[1.3111901136265434, 0.49467627014092314, 1.6553775184535109, 9.6476772565134858, 0.0, 2.2245532268686694, 0.99829247287475453, 0.0, 6.0076347024343439]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
880.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4158.0, 3752.0, 332.0, 1111.0, 4032.0, 670.0, 0.0, 0.0, 880.0]",186,"[187.0, 207.0, 206.0, 205.0, 185.0, 165.0, 166.0, 167.0, 186.0]","[6.1953732868854168, 5.5904378480986257, 0.49467627014092314, 1.6553775184535109, 6.0076347024343439, 0.99829247287475453, 0.0, 0.0, 1.3111901136265434]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4158.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3183.0, 3161.0, 3752.0, 332.0, 880.0, 0.0, 0.0, 0.0, 4158.0]",187,"[188.0, 208.0, 207.0, 206.0, 186.0, 166.0, 167.0, 168.0, 187.0]","[4.7426342405378268, 4.7098544876971626, 5.5904378480986257, 0.49467627014092314, 1.3111901136265434, 0.0, 0.0, 0.0, 6.1953732868854168]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3183.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[398.0, 5766.0, 3161.0, 3752.0, 4158.0, 0.0, 0.0, 0.0, 3183.0]",188,"[189.0, 209.0, 208.0, 207.0, 187.0, 167.0, 168.0, 169.0, 188.0]","[0.59301552866291385, 8.5912752217848283, 4.7098544876971626, 5.5904378480986257, 6.1953732868854168, 0.0, 0.0, 0.0, 4.7426342405378268]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
398.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7694.0, 2995.0, 5766.0, 3161.0, 3183.0, 0.0, 0.0, 0.0, 398.0]",189,"[190.0, 210.0, 209.0, 208.0, 188.0, 168.0, 169.0, 170.0, 189.0]","[11.463973561639346, 4.4625163526267011, 8.5912752217848283, 4.7098544876971626, 4.7426342405378268, 0.0, 0.0, 0.0, 0.59301552866291385]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7694.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7694.0, 1089.0, 2995.0, 5766.0, 398.0, 0.0, 0.0, 7694.0, 7694.0]",190,"[190.0, 211.0, 210.0, 209.0, 189.0, 169.0, 170.0, 190.0, 190.0]","[-100.0, 1.6225977656128472, 4.4625163526267011, 8.5912752217848283, 0.59301552866291385, 0.0, 0.0, -100.0, 11.463973561639346]","[-1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
1836.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1344.0, 1836.0, 1836.0, 1836.0, 1836.0, 1836.0, 0.0, 3434.0, 1836.0]",191,"[192.0, 191.0, 191.0, 191.0, 191.0, 191.0, 171.0, 172.0, 191.0]","[2.002544900811448, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, 5.1166214206744884, 2.7356193734299241]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1344.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[31.0, 1344.0, 1344.0, 1344.0, 1836.0, 0.0, 3434.0, 0.0, 1344.0]",192,"[193.0, 192.0, 192.0, 192.0, 191.0, 171.0, 172.0, 173.0, 192.0]","[0.046189651730025955, -100.0, -100.0, -100.0, 2.7356193734299241, 0.0, 5.1166214206744884, 0.0, 2.002544900811448]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
31.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2138.0, 31.0, 31.0, 31.0, 1344.0, 3434.0, 0.0, 0.0, 31.0]",193,"[194.0, 193.0, 193.0, 193.0, 192.0, 172.0, 173.0, 174.0, 193.0]","[3.1855959806063061, -100.0, -100.0, -100.0, 2.002544900811448, 5.1166214206744884, 0.0, 0.0, 0.046189651730025955]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2138.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[456.0, 2138.0, 2138.0, 2138.0, 31.0, 0.0, 0.0, 1319.0, 2138.0]",194,"[195.0, 194.0, 194.0, 194.0, 193.0, 173.0, 174.0, 175.0, 194.0]","[0.67943487706102701, -100.0, -100.0, -100.0, 0.046189651730025955, 0.0, 0.0, 1.9652951816743303, 3.1855959806063061]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
456.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[27.0, 456.0, 456.0, 456.0, 2138.0, 0.0, 1319.0, 1375.0, 456.0]",195,"[196.0, 195.0, 195.0, 195.0, 194.0, 174.0, 175.0, 176.0, 195.0]","[0.040229696668087123, -100.0, -100.0, -100.0, 3.1855959806063061, 0.0, 1.9652951816743303, 2.048734552541474, 0.67943487706102701]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[548.0, 27.0, 27.0, 27.0, 456.0, 1319.0, 1375.0, 37.0, 27.0]",196,"[197.0, 196.0, 196.0, 196.0, 195.0, 175.0, 176.0, 177.0, 196.0]","[0.81651384348562017, -100.0, -100.0, -100.0, 0.67943487706102701, 1.9652951816743303, 2.048734552541474, 0.055129584322934203, 0.040229696668087123]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
548.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5597.0, 548.0, 548.0, 548.0, 27.0, 1375.0, 37.0, 5320.0, 548.0]",197,"[198.0, 197.0, 197.0, 197.0, 196.0, 176.0, 177.0, 178.0, 197.0]","[8.3394671204179112, -100.0, -100.0, -100.0, 0.040229696668087123, 2.048734552541474, 0.055129584322934203, 7.9267402323786476, 0.81651384348562017]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5597.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 5597.0, 5597.0, 5597.0, 548.0, 37.0, 5320.0, 1619.0, 5597.0]",198,"[199.0, 198.0, 198.0, 198.0, 197.0, 177.0, 178.0, 179.0, 198.0]","[0.0, -100.0, -100.0, -100.0, 0.81651384348562017, 0.055129584322934203, 7.9267402323786476, 2.4122918113197427, 8.3394671204179112]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 0.0, 0.0, 0.0, 5597.0, 5320.0, 1619.0, 5250.0, 0.0]",199,"[200.0, 199.0, 199.0, 199.0, 198.0, 178.0, 179.0, 180.0, 199.0]","[0.0, -100.0, -100.0, -100.0, 8.3394671204179112, 7.9267402323786476, 2.4122918113197427, 7.8224410187947182, 0.0]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1136.0, 0.0, 0.0, 0.0, 0.0, 1619.0, 5250.0, 7336.0, 0.0]",200,"[201.0, 200.0, 200.0, 200.0, 199.0, 179.0, 180.0, 181.0, 200.0]","[1.6926272375906286, -100.0, -100.0, -100.0, 0.0, 2.4122918113197427, 7.8224410187947182, 10.930557583595819, 0.0]","[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1136.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2688.0, 975.0, 1136.0, 1136.0, 0.0, 5250.0, 7336.0, 770.0, 1136.0]",201,"[202.0, 216.0, 201.0, 201.0, 200.0, 180.0, 181.0, 182.0, 201.0]","[4.005089801622896, 1.4527390463475904, -100.0, -100.0, 0.0, 7.8224410187947182, 10.930557583595819, 1.1472913494232253, 1.6926272375906286]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2688.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1197.0, 0.0, 975.0, 2688.0, 1136.0, 7336.0, 770.0, 1075.0, 2688.0]",202,"[203.0, 217.0, 216.0, 202.0, 201.0, 181.0, 182.0, 183.0, 202.0]","[1.7835165522851957, 0.0, 1.4527390463475904, -100.0, 1.6926272375906286, 10.930557583595819, 1.1472913494232253, 1.6017379228960613, 4.005089801622896]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1197.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[6475.0, 1936.0, 0.0, 975.0, 2688.0, 770.0, 1075.0, 0.0, 1197.0]",203,"[204.0, 218.0, 217.0, 216.0, 202.0, 182.0, 183.0, 184.0, 203.0]","[9.6476772565134858, 2.884618249978395, 0.0, 1.4527390463475904, 4.005089801622896, 1.1472913494232253, 1.6017379228960613, 0.0, 1.7835165522851957]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6475.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1111.0, 235.0, 1936.0, 0.0, 1197.0, 1075.0, 0.0, 4032.0, 6475.0]",204,"[205.0, 219.0, 218.0, 217.0, 203.0, 183.0, 184.0, 185.0, 204.0]","[1.6553775184535109, 0.35014735988890644, 2.884618249978395, 0.0, 1.7835165522851957, 1.6017379228960613, 0.0, 6.0076347024343439, 9.6476772565134858]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1111.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[332.0, 180.0, 235.0, 1936.0, 6475.0, 0.0, 4032.0, 880.0, 1111.0]",205,"[206.0, 220.0, 219.0, 218.0, 204.0, 184.0, 185.0, 186.0, 205.0]","[0.49467627014092314, 0.26819797778724747, 0.35014735988890644, 2.884618249978395, 9.6476772565134858, 0.0, 6.0076347024343439, 1.3111901136265434, 1.6553775184535109]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
332.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3752.0, 1226.0, 180.0, 235.0, 1111.0, 4032.0, 880.0, 4158.0, 332.0]",206,"[207.0, 221.0, 220.0, 219.0, 205.0, 185.0, 186.0, 187.0, 206.0]","[5.5904378480986257, 1.8267262264842523, 0.26819797778724747, 0.35014735988890644, 1.6553775184535109, 6.0076347024343439, 1.3111901136265434, 6.1953732868854168, 0.49467627014092314]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3752.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3161.0, 670.0, 1226.0, 180.0, 332.0, 880.0, 4158.0, 3183.0, 3752.0]",207,"[208.0, 222.0, 221.0, 220.0, 206.0, 186.0, 187.0, 188.0, 207.0]","[4.7098544876971626, 0.99829247287475453, 1.8267262264842523, 0.26819797778724747, 0.49467627014092314, 1.3111901136265434, 6.1953732868854168, 4.7426342405378268, 5.5904378480986257]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3161.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5766.0, 566.0, 670.0, 1226.0, 3752.0, 4158.0, 3183.0, 398.0, 3161.0]",208,"[209.0, 223.0, 222.0, 221.0, 207.0, 187.0, 188.0, 189.0, 208.0]","[8.5912752217848283, 0.84333364126434485, 0.99829247287475453, 1.8267262264842523, 5.5904378480986257, 6.1953732868854168, 4.7426342405378268, 0.59301552866291385, 4.7098544876971626]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
