,actions,next_state,start,positions,rewards,possibility
269.382714711,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4898.2500616453417, 285.80534315718512, 108.81488533731428, 504.87655812557489, 280.96822254824104, 269.3827147107549, 269.3827147107549, 269.3827147107549, 269.3827147107549]",310,"[311.0, 329.0, 328.0, 327.0, 309.0, 310.0, 310.0, 310.0, 310.0]","[23.813026044433574, 1.3894533751006983, 0.52900763863597433, 2.454476287768339, 1.3659375321789997, -100.0, -100.0, -100.0, 1.3096141521146969]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
4898.25006165,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3015.8377144234682, 2821.5578907110466, 285.80534315718512, 108.81488533731428, 269.3827147107549, 4898.2500616453417, 4898.2500616453417, 4898.2500616453417, 4898.2500616453417]",311,"[312.0, 330.0, 329.0, 328.0, 310.0, 311.0, 311.0, 311.0, 311.0]","[14.661607948865663, 13.717109312873642, 1.3894533751006983, 0.52900763863597433, 1.3096141521146969, -100.0, -100.0, -100.0, 23.813026044433574]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
3015.83771442,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[435.27518762558549, 4561.1370565134948, 2821.5578907110466, 285.80534315718512, 4898.2500616453417, 3015.8377144234682, 3015.8377144234682, 3015.8377144234682, 3015.8377144234682]",312,"[313.0, 331.0, 330.0, 329.0, 311.0, 312.0, 312.0, 312.0, 312.0]","[2.116106619501998, 22.174138549901411, 13.717109312873642, 1.3894533751006983, 23.813026044433574, -100.0, -100.0, -100.0, 14.661607948865663]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
435.275187626,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[435.27518762558549, 435.27518762558549, 4561.1370565134948, 2821.5578907110466, 3015.8377144234682, 435.27518762558549, 435.27518762558549, 435.27518762558549, 435.27518762558549]",313,"[313.0, 313.0, 331.0, 330.0, 312.0, 313.0, 313.0, 313.0, 313.0]","[-100.0, -100.0, 22.174138549901411, 13.717109312873642, 14.661607948865663, -100.0, -100.0, -100.0, 2.116106619501998]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
64.7717361063,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[512.33474650458777, 304.7257630530728, 6.4771398921449535e-13, 64.771736106341336, 64.771736106341336, 64.771736106341336, 64.771736106341336, 64.771736106341336, 64.771736106341336]",314,"[315.0, 333.0, 332.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0]","[2.4907345497759072, 1.4814357047249744, 3.1488858062358194e-15, -100.0, -100.0, -100.0, -100.0, -100.0, 0.31489021986055621]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
512.334746505,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1244.8426425747455, 38.404194064454401, 304.7257630530728, 6.4771398921449535e-13, 64.771736106341336, 512.33474650458777, 512.33474650458777, 512.33474650458777, 512.33474650458777]",315,"[316.0, 334.0, 333.0, 332.0, 314.0, 315.0, 315.0, 315.0, 315.0]","[6.0518491085154125, 0.18670342713478025, 1.4814357047249744, 3.1488858062358194e-15, 0.31489021986055621, -100.0, -100.0, -100.0, 2.4907345497759072]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
1244.84264257,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[87.036196516627655, 1349.5893473277656, 38.404194064454401, 304.7257630530728, 512.33474650458777, 1244.8426425747455, 1244.8426425747455, 1244.8426425747455, 1244.8426425747455]",316,"[317.0, 335.0, 334.0, 333.0, 315.0, 316.0, 316.0, 316.0, 316.0]","[0.42312972763230056, 6.5610791349453832, 0.18670342713478025, 1.4814357047249744, 2.4907345497759072, -100.0, -100.0, -100.0, 6.0518491085154125]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
87.0361965166,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1032.3234926582766, 39.28726370286428, 1349.5893473277656, 38.404194064454401, 1244.8426425747455, 87.036196516627655, 87.036196516627655, 1232.3391768440465, 87.036196516627655]",317,"[318.0, 336.0, 335.0, 334.0, 316.0, 317.0, 317.0, 300.0, 317.0]","[5.018679305379262, 0.19099650324029849, 6.5610791349453832, 0.18670342713478025, 6.0518491085154125, -100.0, -100.0, 5.9910630417887978, 0.42312972763230056]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
1032.32349266,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2002.5638831847568, 410.40955255595082, 39.28726370286428, 1349.5893473277656, 87.036196516627655, 1032.3234926582766, 1232.3391768440465, 115.45059545372941, 1032.3234926582766]",318,"[319.0, 337.0, 336.0, 335.0, 317.0, 318.0, 300.0, 301.0, 318.0]","[9.7355392856162908, 1.9952214037468647, 0.19099650324029849, 6.5610791349453832, 0.42312972763230056, -100.0, 5.9910630417887978, 0.56126739177981977, 5.018679305379262]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
2002.56388318,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[104.5231639319784, 251.695749102028, 410.40955255595082, 39.28726370286428, 1032.3234926582766, 1232.3391768440465, 115.45059545372941, 75.024311300576272, 2002.5638831847568]",319,"[320.0, 338.0, 337.0, 336.0, 318.0, 300.0, 301.0, 302.0, 319.0]","[0.50814327436005424, 1.2236283066827593, 1.9952214037468647, 0.19099650324029849, 5.018679305379262, 5.9910630417887978, 0.56126739177981977, 0.36473349798033861, 9.7355392856162908]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
104.523163932,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[37.896769453180973, 8.8833701664355226e-12, 251.695749102028, 410.40955255595082, 2002.5638831847568, 115.45059545372941, 75.024311300576272, 301.91709085730224, 104.5231639319784]",320,"[321.0, 339.0, 338.0, 337.0, 319.0, 301.0, 302.0, 303.0, 320.0]","[0.18423656339124531, 4.318683661989608e-14, 1.2236283066827593, 1.9952214037468647, 9.7355392856162908, 0.56126739177981977, 0.36473349798033861, 1.4677812397004399, 0.50814327436005424]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37.8967694532,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.025093933370713285, 2498.0562568269233, 8.8833701664355226e-12, 251.695749102028, 104.5231639319784, 75.024311300576272, 301.91709085730224, 585.27348959674362, 37.896769453180973]",321,"[322.0, 340.0, 339.0, 338.0, 320.0, 302.0, 303.0, 304.0, 321.0]","[0.00012199509649234864, 12.144394009214402, 4.318683661989608e-14, 1.2236283066827593, 0.50814327436005424, 0.36473349798033861, 1.4677812397004399, 2.8453289798361658, 0.18423656339124531]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0250939333707,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[6.0953571453580826e-26, 699.76819856751524, 2498.0562568269233, 8.8833701664355226e-12, 37.896769453180973, 301.91709085730224, 585.27348959674362, 439.99147483631651, 0.025093933370713285]",322,"[323.0, 341.0, 340.0, 339.0, 321.0, 303.0, 304.0, 305.0, 322.0]","[2.9632806946524122e-28, 3.4019492936947433, 12.144394009214402, 4.318683661989608e-14, 0.18423656339124531, 1.4677812397004399, 2.8453289798361658, 2.1390350263347928, 0.00012199509649234864]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6.09535714536e-26,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[127.5486994501893, 113.60563619852049, 699.76819856751524, 2498.0562568269233, 0.025093933370713285, 585.27348959674362, 439.99147483631651, 589.583524814714, 6.0953571453580826e-26]",323,"[324.0, 342.0, 341.0, 340.0, 322.0, 304.0, 305.0, 306.0, 323.0]","[0.62008277726040384, 0.55229805329315806, 3.4019492936947433, 12.144394009214402, 0.00012199509649234864, 2.8453289798361658, 2.1390350263347928, 2.8662823773978001, 2.9632806946524122e-28]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
127.54869945,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[389.06749342076438, 671.83993791633247, 113.60563619852049, 699.76819856751524, 6.0953571453580826e-26, 439.99147483631651, 589.583524814714, 2146.9482791534174, 127.5486994501893]",324,"[325.0, 343.0, 342.0, 341.0, 323.0, 305.0, 306.0, 307.0, 324.0]","[1.8914661843048173, 3.2661750090231787, 0.55229805329315806, 3.4019492936947433, 2.9632806946524122e-28, 2.1390350263347928, 2.8662823773978001, 10.437469431758444, 0.62008277726040384]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
389.067493421,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2703.3376292750072, 1088.428037090416, 671.83993791633247, 113.60563619852049, 127.5486994501893, 589.583524814714, 2146.9482791534174, 3.7953456346388768, 389.06749342076438]",325,"[326.0, 344.0, 343.0, 342.0, 324.0, 306.0, 307.0, 308.0, 325.0]","[13.142377086236253, 5.2914336484527231, 3.2661750090231787, 0.55229805329315806, 0.62008277726040384, 2.8662823773978001, 10.437469431758444, 0.018451214884469228, 1.8914661843048173]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2703.33762928,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[504.87655812557489, 1.7790356734107772e-19, 1088.428037090416, 671.83993791633247, 389.06749342076438, 2146.9482791534174, 3.7953456346388768, 280.96822254824104, 2703.3376292750072]",326,"[327.0, 345.0, 344.0, 343.0, 325.0, 307.0, 308.0, 309.0, 326.0]","[2.454476287768339, 8.6488485258502598e-22, 5.2914336484527231, 3.2661750090231787, 1.8914661843048173, 10.437469431758444, 0.018451214884469228, 1.3659375321789997, 13.142377086236253]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
504.876558126,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[108.81488533731428, 67.80973857658303, 1.7790356734107772e-19, 1088.428037090416, 2703.3376292750072, 3.7953456346388768, 280.96822254824104, 269.3827147107549, 504.87655812557489]",327,"[328.0, 346.0, 345.0, 344.0, 326.0, 308.0, 309.0, 310.0, 327.0]","[0.52900763863597433, 0.32965958259958678, 8.6488485258502598e-22, 5.2914336484527231, 13.142377086236253, 0.018451214884469228, 1.3659375321789997, 1.3096141521146969, 2.454476287768339]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
108.814885337,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[285.80534315718512, 4.3196648297989314e-08, 67.80973857658303, 1.7790356734107772e-19, 504.87655812557489, 280.96822254824104, 269.3827147107549, 4898.2500616453417, 108.81488533731428]",328,"[329.0, 347.0, 346.0, 345.0, 327.0, 309.0, 310.0, 311.0, 328.0]","[1.3894533751006983, 2.1000212280030706e-10, 0.32965958259958678, 8.6488485258502598e-22, 2.454476287768339, 1.3659375321789997, 1.3096141521146969, 23.813026044433574, 0.52900763863597433]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
285.805343157,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2821.5578907110466, 1441.6501211945658, 4.3196648297989314e-08, 67.80973857658303, 108.81488533731428, 269.3827147107549, 4898.2500616453417, 3015.8377144234682, 285.80534315718512]",329,"[330.0, 348.0, 347.0, 346.0, 328.0, 310.0, 311.0, 312.0, 329.0]","[13.717109312873642, 7.0086360334644517, 2.1000212280030706e-10, 0.32965958259958678, 0.52900763863597433, 1.3096141521146969, 23.813026044433574, 14.661607948865663, 1.3894533751006983]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2821.55789071,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4561.1370565134948, 1151.7029598083152, 1441.6501211945658, 4.3196648297989314e-08, 285.80534315718512, 4898.2500616453417, 3015.8377144234682, 435.27518762558549, 2821.5578907110466]",330,"[331.0, 349.0, 348.0, 347.0, 329.0, 311.0, 312.0, 313.0, 330.0]","[22.174138549901411, 5.5990470539910113, 7.0086360334644517, 2.1000212280030706e-10, 1.3894533751006983, 23.813026044433574, 14.661607948865663, 2.116106619501998, 13.717109312873642]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4561.13705651,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4561.1370565134948, 4561.1370565134948, 1151.7029598083152, 1441.6501211945658, 2821.5578907110466, 3015.8377144234682, 435.27518762558549, 4561.1370565134948, 4561.1370565134948]",331,"[331.0, 331.0, 349.0, 348.0, 330.0, 312.0, 313.0, 331.0, 331.0]","[-100.0, -100.0, 5.5990470539910113, 7.0086360334644517, 13.717109312873642, 14.661607948865663, 2.116106619501998, -100.0, 22.174138549901411]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
6.47713989214e-13,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[304.7257630530728, 163.4469218874321, 5.8881465308266341e-07, 6.4771398921449535e-13, 6.4771398921449535e-13, 6.4771398921449535e-13, 64.771736106341336, 512.33474650458777, 6.4771398921449535e-13]",332,"[333.0, 351.0, 350.0, 332.0, 332.0, 332.0, 314.0, 315.0, 332.0]","[1.4814357047249744, 0.79460332951652668, 2.8625444786891338e-09, -100.0, -100.0, -100.0, 0.31489021986055621, 2.4907345497759072, 3.1488858062358194e-15]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
304.725763053,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[38.404194064454401, 1082.570923558226, 163.4469218874321, 5.8881465308266341e-07, 6.4771398921449535e-13, 64.771736106341336, 512.33474650458777, 1244.8426425747455, 304.7257630530728]",333,"[334.0, 352.0, 351.0, 350.0, 332.0, 314.0, 315.0, 316.0, 333.0]","[0.18670342713478025, 5.2629590717504486, 0.79460332951652668, 2.8625444786891338e-09, 3.1488858062358194e-15, 0.31489021986055621, 2.4907345497759072, 6.0518491085154125, 1.4814357047249744]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
38.4041940645,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1349.5893473277656, 204.27971936280269, 1082.570923558226, 163.4469218874321, 304.7257630530728, 512.33474650458777, 1244.8426425747455, 87.036196516627655, 38.404194064454401]",334,"[335.0, 353.0, 352.0, 351.0, 333.0, 315.0, 316.0, 317.0, 334.0]","[6.5610791349453832, 0.99311350305010571, 5.2629590717504486, 0.79460332951652668, 1.4814357047249744, 2.4907345497759072, 6.0518491085154125, 0.42312972763230056, 0.18670342713478025]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1349.58934733,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[39.28726370286428, 3138.6014222951671, 204.27971936280269, 1082.570923558226, 38.404194064454401, 1244.8426425747455, 87.036196516627655, 1032.3234926582766, 1349.5893473277656]",335,"[336.0, 354.0, 353.0, 352.0, 334.0, 316.0, 317.0, 318.0, 335.0]","[0.19099650324029849, 15.258428310437409, 0.99311350305010571, 5.2629590717504486, 0.18670342713478025, 6.0518491085154125, 0.42312972763230056, 5.018679305379262, 6.5610791349453832]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
39.2872637029,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[410.40955255595082, 647.28118833017163, 3138.6014222951671, 204.27971936280269, 1349.5893473277656, 87.036196516627655, 1032.3234926582766, 2002.5638831847568, 39.28726370286428]",336,"[337.0, 355.0, 354.0, 353.0, 335.0, 317.0, 318.0, 319.0, 336.0]","[1.9952214037468647, 3.1467817285344468, 15.258428310437409, 0.99311350305010571, 6.5610791349453832, 0.42312972763230056, 5.018679305379262, 9.7355392856162908, 0.19099650324029849]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
410.409552556,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[251.695749102028, 179.09808450451911, 647.28118833017163, 3138.6014222951671, 39.28726370286428, 1032.3234926582766, 2002.5638831847568, 104.5231639319784, 410.40955255595082]",337,"[338.0, 356.0, 355.0, 354.0, 336.0, 318.0, 319.0, 320.0, 337.0]","[1.2236283066827593, 0.87069204249276155, 3.1467817285344468, 15.258428310437409, 0.19099650324029849, 5.018679305379262, 9.7355392856162908, 0.50814327436005424, 1.9952214037468647]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
251.695749102,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8.8833701664355226e-12, 352.90860684654382, 179.09808450451911, 647.28118833017163, 410.40955255595082, 2002.5638831847568, 104.5231639319784, 37.896769453180973, 251.695749102028]",338,"[339.0, 357.0, 356.0, 355.0, 337.0, 319.0, 320.0, 321.0, 338.0]","[4.318683661989608e-14, 1.7156784035886155, 0.87069204249276155, 3.1467817285344468, 1.9952214037468647, 9.7355392856162908, 0.50814327436005424, 0.18423656339124531, 1.2236283066827593]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8.88337016644e-12,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2498.0562568269233, 228.92177561128241, 352.90860684654382, 179.09808450451911, 251.695749102028, 104.5231639319784, 37.896769453180973, 0.025093933370713285, 8.8833701664355226e-12]",339,"[340.0, 358.0, 357.0, 356.0, 338.0, 320.0, 321.0, 322.0, 339.0]","[12.144394009214402, 1.1129117819963494, 1.7156784035886155, 0.87069204249276155, 1.2236283066827593, 0.50814327436005424, 0.18423656339124531, 0.00012199509649234864, 4.318683661989608e-14]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2498.05625683,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[699.76819856751524, 307.18471718989889, 228.92177561128241, 352.90860684654382, 8.8833701664355226e-12, 37.896769453180973, 0.025093933370713285, 6.0953571453580826e-26, 2498.0562568269233]",340,"[341.0, 359.0, 358.0, 357.0, 339.0, 321.0, 322.0, 323.0, 340.0]","[3.4019492936947433, 1.493390002313987, 1.1129117819963494, 1.7156784035886155, 4.318683661989608e-14, 0.18423656339124531, 0.00012199509649234864, 2.9632806946524122e-28, 12.144394009214402]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
699.768198568,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[113.60563619852049, 55.423275489358254, 307.18471718989889, 228.92177561128241, 2498.0562568269233, 0.025093933370713285, 6.0953571453580826e-26, 127.5486994501893, 699.76819856751524]",341,"[342.0, 360.0, 359.0, 358.0, 340.0, 322.0, 323.0, 324.0, 341.0]","[0.55229805329315806, 0.26944232860430573, 1.493390002313987, 1.1129117819963494, 12.144394009214402, 0.00012199509649234864, 2.9632806946524122e-28, 0.62008277726040384, 3.4019492936947433]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113.605636199,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[671.83993791633247, 1458.0573225150104, 55.423275489358254, 307.18471718989889, 699.76819856751524, 6.0953571453580826e-26, 127.5486994501893, 389.06749342076438, 113.60563619852049]",342,"[343.0, 361.0, 360.0, 359.0, 341.0, 323.0, 324.0, 325.0, 342.0]","[3.2661750090231787, 7.0884002568999476, 0.26944232860430573, 1.493390002313987, 3.4019492936947433, 2.9632806946524122e-28, 0.62008277726040384, 1.8914661843048173, 0.55229805329315806]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
671.839937916,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1088.428037090416, 13.630293419795535, 1458.0573225150104, 55.423275489358254, 113.60563619852049, 127.5486994501893, 389.06749342076438, 2703.3376292750072, 671.83993791633247]",343,"[344.0, 362.0, 361.0, 360.0, 342.0, 324.0, 325.0, 326.0, 343.0]","[5.2914336484527231, 0.066264181720815496, 7.0884002568999476, 0.26944232860430573, 0.55229805329315806, 0.62008277726040384, 1.8914661843048173, 13.142377086236253, 3.2661750090231787]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1088.42803709,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1.7790356734107772e-19, 228.9471176963219, 13.630293419795535, 1458.0573225150104, 671.83993791633247, 389.06749342076438, 2703.3376292750072, 504.87655812557489, 1088.428037090416]",344,"[345.0, 363.0, 362.0, 361.0, 343.0, 325.0, 326.0, 327.0, 344.0]","[8.6488485258502598e-22, 1.1130349834914692, 0.066264181720815496, 7.0884002568999476, 3.2661750090231787, 1.8914661843048173, 13.142377086236253, 2.454476287768339, 5.2914336484527231]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
