,actions,next_state,start,positions,rewards,possibility
25.6840321256,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[479.35119194227997, -2.3655479548822377e-14, 5337.5990495710685, 578.28889403181529, 127.9444313777216, 25.684032125606571, 1.2838998493294205e-26, 574.27197165564189, 25.684032125606571]",10,"[11.0, 21.0, 20.0, 19.0, 9.0, 10.0, 0.0, 1.0, 10.0]","[2.2564328763739963, 0.0, 25.125490827620595, 2.7221588148099758, 0.60226828714015312, -100.0, 6.0436562559906276e-29, 2.7032500984788159, 0.12090153411581168]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
479.351191942,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3146.114092304641, 4284.1481625092929, -2.3655479548822377e-14, 5337.5990495710685, 25.684032125606571, 1.2838998493294205e-26, 574.27197165564189, 12.477198785771721, 479.35119194227997]",11,"[12.0, 22.0, 21.0, 20.0, 10.0, 0.0, 1.0, 2.0, 11.0]","[14.80959136022037, 20.166618804000457, 0.0, 25.125490827620595, 0.12090153411581168, 6.0436562559906276e-29, 2.7032500984788159, 0.05873347561981053, 2.2564328763739963]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3146.1140923,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[325.21225870801084, 2621.1562207564284, 4284.1481625092929, -2.3655479548822377e-14, 479.35119194227997, 574.27197165564189, 12.477198785771721, 64.443129885534447, 3146.114092304641]",12,"[13.0, 23.0, 22.0, 21.0, 11.0, 1.0, 2.0, 3.0, 12.0]","[1.5308601390459511, 12.338475777356987, 20.166618804000457, 0.0, 2.2564328763739963, 2.7032500984788159, 0.05873347561981053, 0.3033508612776516, 14.80959136022037]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
325.212258708,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5286.8242088175984, 4223.833453178946, 2621.1562207564284, 4284.1481625092929, 3146.114092304641, 12.477198785771721, 64.443129885534447, 1340.702134764713, 325.21225870801084]",13,"[14.0, 24.0, 23.0, 22.0, 12.0, 2.0, 3.0, 4.0, 13.0]","[24.886480219334512, 19.882701510480249, 12.338475777356987, 20.166618804000457, 14.80959136022037, 0.05873347561981053, 0.3033508612776516, 6.3110396409991028, 1.5308601390459511]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5286.82420882,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3180.1544289189965, 3769.4753972446961, 4223.833453178946, 2621.1562207564284, 325.21225870801084, 64.443129885534447, 1340.702134764713, 58.938341581116418, 5286.8242088175984]",14,"[15.0, 25.0, 24.0, 23.0, 13.0, 3.0, 4.0, 5.0, 14.0]","[14.969828230286852, 17.743917937414956, 19.882701510480249, 12.338475777356987, 1.5308601390459511, 0.3033508612776516, 6.3110396409991028, 0.27743836639631297, 24.886480219334512]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3180.15442892,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[181.57478361529255, 13.150521349950953, 3769.4753972446961, 4223.833453178946, 5286.8242088175984, 1340.702134764713, 58.938341581116418, 2.8294340447303736, 3180.1544289189965]",15,"[16.0, 26.0, 25.0, 24.0, 14.0, 4.0, 5.0, 6.0, 15.0]","[0.85472054342857462, 0.061902983061864425, 17.743917937414956, 19.882701510480249, 24.886480219334512, 6.3110396409991028, 0.27743836639631297, 0.013318894596240484, 14.969828230286852]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
181.574783615,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3017.3388040072241, 5115.7680029264793, 13.150521349950953, 3769.4753972446961, 3180.1544289189965, 58.938341581116418, 2.8294340447303736, 633.98651443634731, 181.57478361529255]",16,"[17.0, 27.0, 26.0, 25.0, 15.0, 5.0, 6.0, 7.0, 16.0]","[14.20341200974987, 24.081273404021122, 0.061902983061864425, 17.743917937414956, 14.969828230286852, 0.27743836639631297, 0.013318894596240484, 2.9843422492713603, 0.85472054342857462]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3017.33880401,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7.1987105590002861e-25, 9.8595398565004189, 5115.7680029264793, 13.150521349950953, 181.57478361529255, 2.8294340447303736, 633.98651443634731, 404.09910051352318, 3017.3388040072241]",17,"[18.0, 28.0, 27.0, 26.0, 16.0, 6.0, 7.0, 8.0, 17.0]","[3.3886235073312989e-27, 0.046411462518708348, 24.081273404021122, 0.061902983061864425, 0.85472054342857462, 0.013318894596240484, 2.9843422492713603, 1.90220137352171, 14.20341200974987]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7.198710559e-25,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7.1987105590002861e-25, 7.1987105590002861e-25, 9.8595398565004189, 5115.7680029264793, 3017.3388040072241, 633.98651443634731, 404.09910051352318, 7.1987105590002861e-25, 7.1987105590002861e-25]",18,"[18.0, 18.0, 28.0, 27.0, 17.0, 7.0, 8.0, 18.0, 18.0]","[-100.0, -100.0, 0.046411462518708348, 24.081273404021122, 14.20341200974987, 2.9843422492713603, 1.90220137352171, -100.0, 3.3886235073312989e-27]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
578.288894032,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5337.5990495710685, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 578.28889403181529, 578.28889403181529, 127.9444313777216, 25.684032125606571, 578.28889403181529]",19,"[20.0, 30.0, 29.0, 19.0, 19.0, 19.0, 9.0, 10.0, 19.0]","[25.125490827620595, 41.577955664788838, 4.5946189682622505, -100.0, -100.0, -100.0, 0.60226828714015312, 0.12090153411581168, 2.7221588148099758]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
5337.59904957,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[-2.3655479548822377e-14, 1778.0356752122755, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 127.9444313777216, 25.684032125606571, 479.35119194227997, 5337.5990495710685]",20,"[21.0, 31.0, 30.0, 29.0, 19.0, 9.0, 10.0, 11.0, 20.0]","[0.0, 8.3696843157071239, 41.577955664788838, 4.5946189682622505, 2.7221588148099758, 0.60226828714015312, 0.12090153411581168, 2.2564328763739963, 25.125490827620595]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
-2.36554795488e-14,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4284.1481625092929, 3940.8978221221214, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, 25.684032125606571, 479.35119194227997, 3146.114092304641, -2.3655479548822377e-14]",21,"[22.0, 32.0, 31.0, 30.0, 20.0, 10.0, 11.0, 12.0, 21.0]","[20.166618804000457, 18.550848642382832, 8.3696843157071239, 41.577955664788838, 25.125490827620595, 0.12090153411581168, 2.2564328763739963, 14.80959136022037, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4284.14816251,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2621.1562207564284, 1167.816169627383, 3940.8978221221214, 1778.0356752122755, -2.3655479548822377e-14, 479.35119194227997, 3146.114092304641, 325.21225870801084, 4284.1481625092929]",22,"[23.0, 33.0, 32.0, 31.0, 21.0, 11.0, 12.0, 13.0, 22.0]","[12.338475777356987, 5.4972196648374636, 18.550848642382832, 8.3696843157071239, 0.0, 2.2564328763739963, 14.80959136022037, 1.5308601390459511, 20.166618804000457]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2621.15622076,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4223.833453178946, 2068.7549214471064, 1167.816169627383, 3940.8978221221214, 4284.1481625092929, 3146.114092304641, 325.21225870801084, 5286.8242088175984, 2621.1562207564284]",23,"[24.0, 34.0, 33.0, 32.0, 22.0, 12.0, 13.0, 14.0, 23.0]","[19.882701510480249, 9.738176719660359, 5.4972196648374636, 18.550848642382832, 20.166618804000457, 14.80959136022037, 1.5308601390459511, 24.886480219334512, 12.338475777356987]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4223.83345318,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3769.4753972446961, 1421.523484819028, 2068.7549214471064, 1167.816169627383, 2621.1562207564284, 325.21225870801084, 5286.8242088175984, 3180.1544289189965, 4223.833453178946]",24,"[25.0, 35.0, 34.0, 33.0, 23.0, 13.0, 14.0, 15.0, 24.0]","[17.743917937414956, 6.6914871175904347, 9.738176719660359, 5.4972196648374636, 12.338475777356987, 1.5308601390459511, 24.886480219334512, 14.969828230286852, 19.882701510480249]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3769.47539724,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[13.150521349950953, 2502.541439918286, 1421.523484819028, 2068.7549214471064, 4223.833453178946, 5286.8242088175984, 3180.1544289189965, 181.57478361529255, 3769.4753972446961]",25,"[26.0, 36.0, 35.0, 34.0, 24.0, 14.0, 15.0, 16.0, 25.0]","[0.061902983061864425, 11.780124623534659, 6.6914871175904347, 9.738176719660359, 19.882701510480249, 24.886480219334512, 14.969828230286852, 0.85472054342857462, 17.743917937414956]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
13.15052135,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5115.7680029264793, 10529.731692337957, 2502.541439918286, 1421.523484819028, 3769.4753972446961, 3180.1544289189965, 181.57478361529255, 3017.3388040072241, 13.150521349950953]",26,"[27.0, 37.0, 36.0, 35.0, 25.0, 15.0, 16.0, 17.0, 26.0]","[24.081273404021122, 49.566232794200559, 11.780124623534659, 6.6914871175904347, 17.743917937414956, 14.969828230286852, 0.85472054342857462, 14.20341200974987, 0.061902983061864425]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5115.76800293,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 5115.7680029264793, 10529.731692337957, 2502.541439918286, 13.150521349950953, 181.57478361529255, 3017.3388040072241, 7.1987105590002861e-25, 5115.7680029264793]",27,"[28.0, 27.0, 37.0, 36.0, 26.0, 16.0, 17.0, 18.0, 27.0]","[0.046411462518708348, -100.0, 49.566232794200559, 11.780124623534659, 0.061902983061864425, 0.85472054342857462, 14.20341200974987, 3.3886235073312989e-27, 24.081273404021122]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9.8595398565,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 9.8595398565004189, 9.8595398565004189, 10529.731692337957, 5115.7680029264793, 3017.3388040072241, 7.1987105590002861e-25, 9.8595398565004189, 9.8595398565004189]",28,"[28.0, 28.0, 28.0, 37.0, 27.0, 17.0, 18.0, 28.0, 28.0]","[-100.0, -100.0, -100.0, 49.566232794200559, 24.081273404021122, 14.20341200974987, 3.3886235073312989e-27, -100.0, 0.046411462518708348]","[-1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
976.069841039,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8832.7212456092548, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 578.28889403181529, 5337.5990495710685, 976.06984103881314]",29,"[30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 19.0, 20.0, 29.0]","[41.577955664788838, -100.0, -100.0, -100.0, -100.0, -100.0, 2.7221588148099758, 25.125490827620595, 4.5946189682622505]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
8832.72124561,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1778.0356752122755, 4713.1968218424117, 8832.7212456092548, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 5337.5990495710685, -2.3655479548822377e-14, 8832.7212456092548]",30,"[31.0, 38.0, 30.0, 30.0, 29.0, 19.0, 20.0, 21.0, 30.0]","[8.3696843157071239, 22.18626435147624, -100.0, -100.0, 4.5946189682622505, 2.7221588148099758, 25.125490827620595, 0.0, 41.577955664788838]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1778.03567521,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3940.8978221221214, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, -2.3655479548822377e-14, 4284.1481625092929, 1778.0356752122755]",31,"[32.0, 39.0, 38.0, 31.0, 30.0, 20.0, 21.0, 22.0, 31.0]","[18.550848642382832, 0.42609253359801852, 22.18626435147624, -100.0, 41.577955664788838, 25.125490827620595, 0.0, 20.166618804000457, 8.3696843157071239]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3940.89782212,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1167.816169627383, 14.36003986117335, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, -2.3655479548822377e-14, 4284.1481625092929, 2621.1562207564284, 3940.8978221221214]",32,"[33.0, 40.0, 39.0, 38.0, 31.0, 21.0, 22.0, 23.0, 32.0]","[5.4972196648374636, 0.067596506681252388, 0.42609253359801852, 22.18626435147624, 8.3696843157071239, 0.0, 20.166618804000457, 12.338475777356987, 18.550848642382832]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1167.81616963,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2068.7549214471064, 332.9665736769644, 14.36003986117335, 90.518076560794938, 3940.8978221221214, 4284.1481625092929, 2621.1562207564284, 4223.833453178946, 1167.816169627383]",33,"[34.0, 41.0, 40.0, 39.0, 32.0, 22.0, 23.0, 24.0, 33.0]","[9.738176719660359, 1.5673617510661684, 0.067596506681252388, 0.42609253359801852, 18.550848642382832, 20.166618804000457, 12.338475777356987, 19.882701510480249, 5.4972196648374636]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2068.75492145,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1421.523484819028, 3342.2206076122607, 332.9665736769644, 14.36003986117335, 1167.816169627383, 2621.1562207564284, 4223.833453178946, 3769.4753972446961, 2068.7549214471064]",34,"[35.0, 42.0, 41.0, 40.0, 33.0, 23.0, 24.0, 25.0, 34.0]","[6.6914871175904347, 15.73271660920178, 1.5673617510661684, 0.067596506681252388, 5.4972196648374636, 12.338475777356987, 19.882701510480249, 17.743917937414956, 9.738176719660359]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1421.52348482,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2502.541439918286, 2257.4205298936281, 3342.2206076122607, 332.9665736769644, 2068.7549214471064, 4223.833453178946, 3769.4753972446961, 13.150521349950953, 1421.523484819028]",35,"[36.0, 43.0, 42.0, 41.0, 34.0, 24.0, 25.0, 26.0, 35.0]","[11.780124623534659, 10.626275651499663, 15.73271660920178, 1.5673617510661684, 9.738176719660359, 19.882701510480249, 17.743917937414956, 0.061902983061864425, 6.6914871175904347]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2502.54143992,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 5974.8973273936344, 2257.4205298936281, 3342.2206076122607, 1421.523484819028, 3769.4753972446961, 13.150521349950953, 5115.7680029264793, 2502.541439918286]",36,"[37.0, 44.0, 43.0, 42.0, 35.0, 25.0, 26.0, 27.0, 36.0]","[49.566232794200559, 28.125422423302375, 10.626275651499663, 15.73271660920178, 6.6914871175904347, 17.743917937414956, 0.061902983061864425, 24.081273404021122, 11.780124623534659]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10529.7316923,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 10529.731692337957, 5974.8973273936344, 2257.4205298936281, 2502.541439918286, 13.150521349950953, 5115.7680029264793, 9.8595398565004189, 10529.731692337957]",37,"[37.0, 37.0, 44.0, 43.0, 36.0, 26.0, 27.0, 28.0, 37.0]","[-100.0, -100.0, 28.125422423302375, 10.626275651499663, 11.780124623534659, 0.061902983061864425, 24.081273404021122, 0.046411462518708348, 49.566232794200559]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4713.19682184,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[90.518076560794938, 253.7567738032574, 944.24437789539718, 225.26946100820729, 4713.1968218424117, 8832.7212456092548, 1778.0356752122755, 3940.8978221221214, 4713.1968218424117]",38,"[39.0, 47.0, 46.0, 45.0, 38.0, 30.0, 31.0, 32.0, 38.0]","[0.42609253359801852, 1.194500267522473, 4.4448080935846308, 1.0604029496669647, -100.0, 41.577955664788838, 8.3696843157071239, 18.550848642382832, 22.18626435147624]","[1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
90.5180765608,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[14.36003986117335, 145.17689368627472, 253.7567738032574, 944.24437789539718, 4713.1968218424117, 1778.0356752122755, 3940.8978221221214, 1167.816169627383, 90.518076560794938]",39,"[40.0, 48.0, 47.0, 46.0, 38.0, 31.0, 32.0, 33.0, 39.0]","[0.067596506681252388, 0.68338604620181653, 1.194500267522473, 4.4448080935846308, 22.18626435147624, 8.3696843157071239, 18.550848642382832, 5.4972196648374636, 0.42609253359801852]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14.3600398612,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[332.9665736769644, 3080.7093256231765, 145.17689368627472, 253.7567738032574, 90.518076560794938, 3940.8978221221214, 1167.816169627383, 2068.7549214471064, 14.36003986117335]",40,"[41.0, 49.0, 48.0, 47.0, 39.0, 32.0, 33.0, 34.0, 40.0]","[1.5673617510661684, 14.501713820136152, 0.68338604620181653, 1.194500267522473, 0.42609253359801852, 18.550848642382832, 5.4972196648374636, 9.738176719660359, 0.067596506681252388]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
332.966573677,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3342.2206076122607, 4032.3617218420113, 3080.7093256231765, 145.17689368627472, 14.36003986117335, 1167.816169627383, 2068.7549214471064, 1421.523484819028, 332.9665736769644]",41,"[42.0, 50.0, 49.0, 48.0, 40.0, 33.0, 34.0, 35.0, 41.0]","[15.73271660920178, 18.981393415815219, 14.501713820136152, 0.68338604620181653, 0.067596506681252388, 5.4972196648374636, 9.738176719660359, 6.6914871175904347, 1.5673617510661684]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3342.22060761,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2257.4205298936281, 428.51211070589994, 4032.3617218420113, 3080.7093256231765, 332.9665736769644, 2068.7549214471064, 1421.523484819028, 2502.541439918286, 3342.2206076122607]",42,"[43.0, 51.0, 50.0, 49.0, 41.0, 34.0, 35.0, 36.0, 42.0]","[10.626275651499663, 2.0171198711395597, 18.981393415815219, 14.501713820136152, 1.5673617510661684, 9.738176719660359, 6.6914871175904347, 11.780124623534659, 15.73271660920178]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2257.42052989,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 14967.517688409705, 428.51211070589994, 4032.3617218420113, 3342.2206076122607, 1421.523484819028, 2502.541439918286, 10529.731692337957, 2257.4205298936281]",43,"[44.0, 52.0, 51.0, 50.0, 42.0, 35.0, 36.0, 37.0, 43.0]","[28.125422423302375, 70.45606552680421, 2.0171198711395597, 18.981393415815219, 15.73271660920178, 6.6914871175904347, 11.780124623534659, 49.566232794200559, 10.626275651499663]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5974.89732739,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 5974.8973273936344, 14967.517688409705, 428.51211070589994, 2257.4205298936281, 2502.541439918286, 10529.731692337957, 5974.8973273936344, 5974.8973273936344]",44,"[44.0, 44.0, 52.0, 51.0, 43.0, 36.0, 37.0, 44.0, 44.0]","[-100.0, -100.0, 70.45606552680421, 2.0171198711395597, 10.626275651499663, 11.780124623534659, 49.566232794200559, -100.0, 28.125422423302375]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
225.269461008,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[944.24437789539718, 2195.2449363295427, 3239.906693160432, 225.26946100820729, 225.26946100820729, 225.26946100820729, 225.26946100820729, 4713.1968218424117, 225.26946100820729]",45,"[46.0, 54.0, 53.0, 45.0, 45.0, 45.0, 45.0, 38.0, 45.0]","[4.4448080935846308, 10.333598683580568, 15.251097945974545, -100.0, -100.0, -100.0, -100.0, 22.18626435147624, 1.0604029496669647]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
