,actions,next_state,start,positions,rewards,possibility
25.6840321256,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[479.35119194227997, -2.3655479548822377e-14, 5337.5990495710685, 578.28889403181529, 127.9444313777216, 25.684032125606571, 1.2838998493294205e-26, 574.27197165564189, 25.684032125606571]",10,"[11.0, 21.0, 20.0, 19.0, 9.0, 10.0, 0.0, 1.0, 10.0]","[1.3783807122259113, 0.0, 15.348336883680936, 1.6628773872411469, 0.36790590993043504, -100.0, 3.6918710508985687e-29, 1.6513266736539096, 0.073854775140289347]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
479.351191942,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3146.114092304641, 4284.1481625092929, -2.3655479548822377e-14, 5337.5990495710685, 25.684032125606571, 1.2838998493294205e-26, 574.27197165564189, 12.477198785771721, 479.35119194227997]",11,"[12.0, 22.0, 21.0, 20.0, 10.0, 0.0, 1.0, 2.0, 11.0]","[9.0466928135166143, 12.319124881266486, 0.0, 15.348336883680936, 0.073854775140289347, 3.6918710508985687e-29, 1.6513266736539096, 0.035878350649824191, 1.3783807122259113]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3146.1140923,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[325.21225870801084, 2621.1562207564284, 4284.1481625092929, -2.3655479548822377e-14, 479.35119194227997, 574.27197165564189, 12.477198785771721, 64.443129885534447, 3146.114092304641]",12,"[13.0, 23.0, 22.0, 21.0, 11.0, 1.0, 2.0, 3.0, 12.0]","[0.93515216467120477, 7.5371694889968461, 12.319124881266486, 0.0, 1.3783807122259113, 1.6513266736539096, 0.035878350649824191, 0.18530707498561055, 9.0466928135166143]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
325.212258708,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5286.8242088175984, 4223.833453178946, 2621.1562207564284, 4284.1481625092929, 3146.114092304641, 12.477198785771721, 64.443129885534447, 1340.702134764713, 325.21225870801084]",13,"[14.0, 24.0, 23.0, 22.0, 12.0, 2.0, 3.0, 4.0, 13.0]","[15.202333155438716, 12.14568913436117, 7.5371694889968461, 12.319124881266486, 9.0466928135166143, 0.035878350649824191, 0.18530707498561055, 3.8552067762925422, 0.93515216467120477]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5286.82420882,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3180.1544289189965, 3769.4753972446961, 4223.833453178946, 2621.1562207564284, 325.21225870801084, 64.443129885534447, 1340.702134764713, 58.938341581116418, 5286.8242088175984]",14,"[15.0, 25.0, 24.0, 23.0, 13.0, 3.0, 4.0, 5.0, 14.0]","[9.1445762530816381, 10.839176516322986, 12.14568913436117, 7.5371694889968461, 0.93515216467120477, 0.18530707498561055, 3.8552067762925422, 0.16947798318143237, 15.202333155438716]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3180.15442892,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[181.57478361529255, 13.150521349950953, 3769.4753972446961, 4223.833453178946, 5286.8242088175984, 1340.702134764713, 58.938341581116418, 2.8294340447303736, 3180.1544289189965]",15,"[16.0, 26.0, 25.0, 24.0, 14.0, 4.0, 5.0, 6.0, 15.0]","[0.52212069933071004, 0.037814498616434232, 10.839176516322986, 12.14568913436117, 15.202333155438716, 3.8552067762925422, 0.16947798318143237, 0.0081360751351616696, 9.1445762530816381]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
181.574783615,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3017.3388040072241, 5115.7680029264793, 13.150521349950953, 3769.4753972446961, 3180.1544289189965, 58.938341581116418, 2.8294340447303736, 633.98651443634731, 181.57478361529255]",16,"[17.0, 27.0, 26.0, 25.0, 15.0, 5.0, 6.0, 7.0, 16.0]","[8.6763977634901952, 14.710458765909182, 0.037814498616434232, 10.839176516322986, 9.1445762530816381, 0.16947798318143237, 0.0081360751351616696, 1.8230366336830159, 0.52212069933071004]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3017.33880401,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7.1987105590002861e-25, 9.8595398565004189, 5115.7680029264793, 13.150521349950953, 181.57478361529255, 2.8294340447303736, 633.98651443634731, 404.09910051352318, 3017.3388040072241]",17,"[18.0, 28.0, 27.0, 26.0, 16.0, 6.0, 7.0, 8.0, 17.0]","[2.0699987721356924e-27, 0.028351237668893161, 14.710458765909182, 0.037814498616434232, 0.52212069933071004, 0.0081360751351616696, 1.8230366336830159, 1.1619923249147786, 8.6763977634901952]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7.198710559e-25,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7.1987105590002861e-25, 7.1987105590002861e-25, 9.8595398565004189, 5115.7680029264793, 3017.3388040072241, 633.98651443634731, 404.09910051352318, 7.1987105590002861e-25, 7.1987105590002861e-25]",18,"[18.0, 18.0, 28.0, 27.0, 17.0, 7.0, 8.0, 18.0, 18.0]","[-100.0, -100.0, 0.028351237668893161, 14.710458765909182, 8.6763977634901952, 1.8230366336830159, 1.1619923249147786, -100.0, 2.0699987721356924e-27]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
578.288894032,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5337.5990495710685, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 578.28889403181529, 578.28889403181529, 127.9444313777216, 25.684032125606571, 578.28889403181529]",19,"[20.0, 30.0, 29.0, 19.0, 19.0, 19.0, 9.0, 10.0, 19.0]","[15.348336883680936, 25.398607129951252, 2.806701777921758, -100.0, -100.0, -100.0, 0.36790590993043504, 0.073854775140289347, 1.6628773872411469]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
5337.59904957,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[-2.3655479548822377e-14, 1778.0356752122755, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 127.9444313777216, 25.684032125606571, 479.35119194227997, 5337.5990495710685]",20,"[21.0, 31.0, 30.0, 29.0, 19.0, 9.0, 10.0, 11.0, 20.0]","[0.0, 5.1127651741758555, 25.398607129951252, 2.806701777921758, 1.6628773872411469, 0.36790590993043504, 0.073854775140289347, 1.3783807122259113, 15.348336883680936]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
-2.36554795488e-14,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4284.1481625092929, 3940.8978221221214, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, 25.684032125606571, 479.35119194227997, 3146.114092304641, -2.3655479548822377e-14]",21,"[22.0, 32.0, 31.0, 30.0, 20.0, 10.0, 11.0, 12.0, 21.0]","[12.319124881266486, 11.332103973406456, 5.1127651741758555, 25.398607129951252, 15.348336883680936, 0.073854775140289347, 1.3783807122259113, 9.0466928135166143, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4284.14816251,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2621.1562207564284, 1167.816169627383, 3940.8978221221214, 1778.0356752122755, -2.3655479548822377e-14, 479.35119194227997, 3146.114092304641, 325.21225870801084, 4284.1481625092929]",22,"[23.0, 33.0, 32.0, 31.0, 21.0, 11.0, 12.0, 13.0, 22.0]","[7.5371694889968461, 3.3580708897741842, 11.332103973406456, 5.1127651741758555, 0.0, 1.3783807122259113, 9.0466928135166143, 0.93515216467120477, 12.319124881266486]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2621.15622076,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4223.833453178946, 2068.7549214471064, 1167.816169627383, 3940.8978221221214, 4284.1481625092929, 3146.114092304641, 325.21225870801084, 5286.8242088175984, 2621.1562207564284]",23,"[24.0, 34.0, 33.0, 32.0, 22.0, 12.0, 13.0, 14.0, 23.0]","[12.14568913436117, 5.9487322238441047, 3.3580708897741842, 11.332103973406456, 12.319124881266486, 9.0466928135166143, 0.93515216467120477, 15.202333155438716, 7.5371694889968461]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4223.83345318,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3769.4753972446961, 1421.523484819028, 2068.7549214471064, 1167.816169627383, 2621.1562207564284, 325.21225870801084, 5286.8242088175984, 3180.1544289189965, 4223.833453178946]",24,"[25.0, 35.0, 34.0, 33.0, 23.0, 13.0, 14.0, 15.0, 24.0]","[10.839176516322986, 4.0876096406716522, 5.9487322238441047, 3.3580708897741842, 7.5371694889968461, 0.93515216467120477, 15.202333155438716, 9.1445762530816381, 12.14568913436117]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3769.47539724,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[13.150521349950953, 2502.541439918286, 1421.523484819028, 2068.7549214471064, 4223.833453178946, 5286.8242088175984, 3180.1544289189965, 181.57478361529255, 3769.4753972446961]",25,"[26.0, 36.0, 35.0, 34.0, 24.0, 14.0, 15.0, 16.0, 25.0]","[0.037814498616434232, 7.1960911129741874, 4.0876096406716522, 5.9487322238441047, 12.14568913436117, 15.202333155438716, 9.1445762530816381, 0.52212069933071004, 10.839176516322986]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
13.15052135,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5115.7680029264793, 10529.731692337957, 2502.541439918286, 1421.523484819028, 3769.4753972446961, 3180.1544289189965, 181.57478361529255, 3017.3388040072241, 13.150521349950953]",26,"[27.0, 37.0, 36.0, 35.0, 25.0, 15.0, 16.0, 17.0, 26.0]","[14.710458765909182, 30.278383184619702, 7.1960911129741874, 4.0876096406716522, 10.839176516322986, 9.1445762530816381, 0.52212069933071004, 8.6763977634901952, 0.037814498616434232]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5115.76800293,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 5115.7680029264793, 10529.731692337957, 2502.541439918286, 13.150521349950953, 181.57478361529255, 3017.3388040072241, 7.1987105590002861e-25, 5115.7680029264793]",27,"[28.0, 27.0, 37.0, 36.0, 26.0, 16.0, 17.0, 18.0, 27.0]","[0.028351237668893161, -100.0, 30.278383184619702, 7.1960911129741874, 0.037814498616434232, 0.52212069933071004, 8.6763977634901952, 2.0699987721356924e-27, 14.710458765909182]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9.8595398565,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[9.8595398565004189, 9.8595398565004189, 9.8595398565004189, 10529.731692337957, 5115.7680029264793, 3017.3388040072241, 7.1987105590002861e-25, 9.8595398565004189, 9.8595398565004189]",28,"[28.0, 28.0, 28.0, 37.0, 27.0, 17.0, 18.0, 28.0, 28.0]","[-100.0, -100.0, -100.0, 30.278383184619702, 14.710458765909182, 8.6763977634901952, 2.0699987721356924e-27, -100.0, 0.028351237668893161]","[-1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
976.069841039,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8832.7212456092548, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 976.06984103881314, 578.28889403181529, 5337.5990495710685, 976.06984103881314]",29,"[30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 19.0, 20.0, 29.0]","[25.398607129951252, -100.0, -100.0, -100.0, -100.0, -100.0, 1.6628773872411469, 15.348336883680936, 2.806701777921758]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
8832.72124561,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1778.0356752122755, 4713.1968218424117, 8832.7212456092548, 8832.7212456092548, 976.06984103881314, 578.28889403181529, 5337.5990495710685, -2.3655479548822377e-14, 8832.7212456092548]",30,"[31.0, 38.0, 30.0, 30.0, 29.0, 19.0, 20.0, 21.0, 30.0]","[5.1127651741758555, 13.552859993585487, -100.0, -100.0, 2.806701777921758, 1.6628773872411469, 15.348336883680936, 0.0, 25.398607129951252]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1778.03567521,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3940.8978221221214, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, 8832.7212456092548, 5337.5990495710685, -2.3655479548822377e-14, 4284.1481625092929, 1778.0356752122755]",31,"[32.0, 39.0, 38.0, 31.0, 30.0, 20.0, 21.0, 22.0, 31.0]","[11.332103973406456, 0.26028593009989176, 13.552859993585487, -100.0, 25.398607129951252, 15.348336883680936, 0.0, 12.319124881266486, 5.1127651741758555]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3940.89782212,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1167.816169627383, 14.36003986117335, 90.518076560794938, 4713.1968218424117, 1778.0356752122755, -2.3655479548822377e-14, 4284.1481625092929, 2621.1562207564284, 3940.8978221221214]",32,"[33.0, 40.0, 39.0, 38.0, 31.0, 21.0, 22.0, 23.0, 32.0]","[3.3580708897741842, 0.041292485142751044, 0.26028593009989176, 13.552859993585487, 5.1127651741758555, 0.0, 12.319124881266486, 7.5371694889968461, 11.332103973406456]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1167.81616963,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2068.7549214471064, 332.9665736769644, 14.36003986117335, 90.518076560794938, 3940.8978221221214, 4284.1481625092929, 2621.1562207564284, 4223.833453178946, 1167.816169627383]",33,"[34.0, 41.0, 40.0, 39.0, 32.0, 22.0, 23.0, 24.0, 33.0]","[5.9487322238441047, 0.95744980024486837, 0.041292485142751044, 0.26028593009989176, 11.332103973406456, 12.319124881266486, 7.5371694889968461, 12.14568913436117, 3.3580708897741842]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2068.75492145,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1421.523484819028, 3342.2206076122607, 332.9665736769644, 14.36003986117335, 1167.816169627383, 2621.1562207564284, 4223.833453178946, 3769.4753972446961, 2068.7549214471064]",34,"[35.0, 42.0, 41.0, 40.0, 33.0, 23.0, 24.0, 25.0, 34.0]","[4.0876096406716522, 9.6105997001284802, 0.95744980024486837, 0.041292485142751044, 3.3580708897741842, 7.5371694889968461, 12.14568913436117, 10.839176516322986, 5.9487322238441047]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1421.52348482,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2502.541439918286, 2257.4205298936281, 3342.2206076122607, 332.9665736769644, 2068.7549214471064, 4223.833453178946, 3769.4753972446961, 13.150521349950953, 1421.523484819028]",35,"[36.0, 43.0, 42.0, 41.0, 34.0, 24.0, 25.0, 26.0, 35.0]","[7.1960911129741874, 6.4912426840545923, 9.6105997001284802, 0.95744980024486837, 5.9487322238441047, 12.14568913436117, 10.839176516322986, 0.037814498616434232, 4.0876096406716522]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2502.54143992,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 5974.8973273936344, 2257.4205298936281, 3342.2206076122607, 1421.523484819028, 3769.4753972446961, 13.150521349950953, 5115.7680029264793, 2502.541439918286]",36,"[37.0, 44.0, 43.0, 42.0, 35.0, 25.0, 26.0, 27.0, 36.0]","[30.278383184619702, 17.180896536919871, 6.4912426840545923, 9.6105997001284802, 4.0876096406716522, 10.839176516322986, 0.037814498616434232, 14.710458765909182, 7.1960911129741874]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10529.7316923,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10529.731692337957, 10529.731692337957, 5974.8973273936344, 2257.4205298936281, 2502.541439918286, 13.150521349950953, 5115.7680029264793, 9.8595398565004189, 10529.731692337957]",37,"[37.0, 37.0, 44.0, 43.0, 36.0, 26.0, 27.0, 28.0, 37.0]","[-100.0, -100.0, 17.180896536919871, 6.4912426840545923, 7.1960911129741874, 0.037814498616434232, 14.710458765909182, 0.028351237668893161, 30.278383184619702]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4713.19682184,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[90.518076560794938, 253.7567738032574, 944.24437789539718, 225.26946100820729, 4713.1968218424117, 8832.7212456092548, 1778.0356752122755, 3940.8978221221214, 4713.1968218424117]",38,"[39.0, 47.0, 46.0, 45.0, 38.0, 30.0, 31.0, 32.0, 38.0]","[0.26028593009989176, 0.72968096979135211, 2.7151872364082714, 0.64776532389352848, -100.0, 25.398607129951252, 5.1127651741758555, 11.332103973406456, 13.552859993585487]","[1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
90.5180765608,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[14.36003986117335, 145.17689368627472, 253.7567738032574, 944.24437789539718, 4713.1968218424117, 1778.0356752122755, 3940.8978221221214, 1167.816169627383, 90.518076560794938]",39,"[40.0, 48.0, 47.0, 46.0, 38.0, 31.0, 32.0, 33.0, 39.0]","[0.041292485142751044, 0.41745808393051509, 0.72968096979135211, 2.7151872364082714, 13.552859993585487, 5.1127651741758555, 11.332103973406456, 3.3580708897741842, 0.26028593009989176]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14.3600398612,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[332.9665736769644, 3080.7093256231765, 145.17689368627472, 253.7567738032574, 90.518076560794938, 3940.8978221221214, 1167.816169627383, 2068.7549214471064, 14.36003986117335]",40,"[41.0, 49.0, 48.0, 47.0, 39.0, 32.0, 33.0, 34.0, 40.0]","[0.95744980024486837, 8.8586205391657824, 0.41745808393051509, 0.72968096979135211, 0.26028593009989176, 11.332103973406456, 3.3580708897741842, 5.9487322238441047, 0.041292485142751044]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
332.966573677,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3342.2206076122607, 4032.3617218420113, 3080.7093256231765, 145.17689368627472, 14.36003986117335, 1167.816169627383, 2068.7549214471064, 1421.523484819028, 332.9665736769644]",41,"[42.0, 50.0, 49.0, 48.0, 40.0, 33.0, 34.0, 35.0, 41.0]","[9.6105997001284802, 11.595109630549043, 8.8586205391657824, 0.41745808393051509, 0.041292485142751044, 3.3580708897741842, 5.9487322238441047, 4.0876096406716522, 0.95744980024486837]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3342.22060761,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2257.4205298936281, 428.51211070589994, 4032.3617218420113, 3080.7093256231765, 332.9665736769644, 2068.7549214471064, 1421.523484819028, 2502.541439918286, 3342.2206076122607]",42,"[43.0, 51.0, 50.0, 49.0, 41.0, 34.0, 35.0, 36.0, 42.0]","[6.4912426840545923, 1.2321922596227717, 11.595109630549043, 8.8586205391657824, 0.95744980024486837, 5.9487322238441047, 4.0876096406716522, 7.1960911129741874, 9.6105997001284802]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2257.42052989,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 14967.517688409705, 428.51211070589994, 4032.3617218420113, 3342.2206076122607, 1421.523484819028, 2502.541439918286, 10529.731692337957, 2257.4205298936281]",43,"[44.0, 52.0, 51.0, 50.0, 42.0, 35.0, 36.0, 37.0, 43.0]","[17.180896536919871, 43.039295694686253, 1.2321922596227717, 11.595109630549043, 9.6105997001284802, 4.0876096406716522, 7.1960911129741874, 30.278383184619702, 6.4912426840545923]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5974.89732739,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5974.8973273936344, 5974.8973273936344, 14967.517688409705, 428.51211070589994, 2257.4205298936281, 2502.541439918286, 10529.731692337957, 5974.8973273936344, 5974.8973273936344]",44,"[44.0, 44.0, 52.0, 51.0, 43.0, 36.0, 37.0, 44.0, 44.0]","[-100.0, -100.0, 43.039295694686253, 1.2321922596227717, 6.4912426840545923, 7.1960911129741874, 30.278383184619702, -100.0, 17.180896536919871]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
225.269461008,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[944.24437789539718, 2195.2449363295427, 3239.906693160432, 225.26946100820729, 225.26946100820729, 225.26946100820729, 225.26946100820729, 4713.1968218424117, 225.26946100820729]",45,"[46.0, 54.0, 53.0, 45.0, 45.0, 45.0, 45.0, 38.0, 45.0]","[2.7151872364082714, 6.3124559398458642, 9.3163946816715448, -100.0, -100.0, -100.0, -100.0, 13.552859993585487, 0.64776532389352848]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
