,actions,next_state,start,positions,rewards,possibility
4161.0875488,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2050.5667142550615, 113.1869905595574, 143.99924262891986, 1537.8081468224116, 4438.65062855621, 4148.6367219340136, 43.310591822172661, 176.2139387290535, 4161.0875487973763]",11,"[12.0, 22.0, 21.0, 20.0, 10.0, 0.0, 1.0, 2.0, 11.0]","[32.278236045507697, 1.7816910677248048, 2.2667107154517381, 24.206837071317217, 69.869374020404322, 65.304227580956805, 0.68175763138464485, 2.773806416179605, 65.50021765807233]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2050.56671426,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.88509421092612672, 1184.0940725579394, 113.1869905595574, 143.99924262891986, 4161.0875487973763, 43.310591822172661, 176.2139387290535, 367.04671161027937, 2050.5667142550615]",12,"[13.0, 23.0, 22.0, 21.0, 11.0, 1.0, 2.0, 3.0, 12.0]","[0.013932382528292753, 18.638978048561849, 1.7816910677248048, 2.2667107154517381, 65.50021765807233, 0.68175763138464485, 2.773806416179605, 5.7777297928041529, 32.278236045507697]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.885094210926,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[23.605613138049449, 2394.917529101429, 1184.0940725579394, 113.1869905595574, 2050.5667142550615, 176.2139387290535, 367.04671161027937, 979.83988051849303, 0.88509421092612672]",13,"[14.0, 24.0, 23.0, 22.0, 12.0, 2.0, 3.0, 4.0, 13.0]","[0.37157901158348866, 37.69870678991451, 18.638978048561849, 1.7816910677248048, 32.278236045507697, 2.773806416179605, 5.7777297928041529, 15.423786375888652, 0.013932382528292753]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23.605613138,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[239.66698600726139, 1635.4386919180595, 2394.917529101429, 1184.0940725579394, 0.88509421092612672, 367.04671161027937, 979.83988051849303, 34.013624871375434, 23.605613138049449]",14,"[15.0, 25.0, 24.0, 23.0, 13.0, 3.0, 4.0, 5.0, 14.0]","[3.7726290458528924, 25.743652117587846, 37.69870678991451, 18.638978048561849, 0.013932382528292753, 5.7777297928041529, 15.423786375888652, 0.53541287134393833, 0.37157901158348866]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
239.666986007,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[747.84174185972563, 639.21462832268162, 1635.4386919180595, 2394.917529101429, 23.605613138049449, 979.83988051849303, 34.013624871375434, 4562.1689916369332, 239.66698600726139]",15,"[16.0, 26.0, 25.0, 24.0, 14.0, 4.0, 5.0, 6.0, 15.0]","[11.771873648695786, 10.061960195348499, 25.743652117587846, 37.69870678991451, 0.37157901158348866, 15.423786375888652, 0.53541287134393833, 71.813692560131869, 3.7726290458528924]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
747.84174186,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[612.17978312543119, 3312.1695943937311, 639.21462832268162, 1635.4386919180595, 239.66698600726139, 34.013624871375434, 4562.1689916369332, 718.25734677230469, 747.84174185972563]",16,"[17.0, 27.0, 26.0, 25.0, 15.0, 5.0, 6.0, 7.0, 16.0]","[9.6364011980897217, 52.137290265844101, 10.061960195348499, 25.743652117587846, 3.7726290458528924, 0.53541287134393833, 71.813692560131869, 11.306181856638075, 11.771873648695786]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
612.179783125,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3970.4618477197441, 810.99545133116055, 3312.1695943937311, 639.21462832268162, 747.84174185972563, 4562.1689916369332, 718.25734677230469, 32.982073991544205, 612.17978312543119]",17,"[18.0, 28.0, 27.0, 26.0, 16.0, 6.0, 7.0, 8.0, 17.0]","[62.499553825508606, 12.765984363210597, 52.137290265844101, 10.061960195348499, 11.771873648695786, 71.813692560131869, 11.306181856638075, 0.51917509543512586, 9.6364011980897217]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3970.46184772,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3970.4618477197441, 3970.4618477197441, 810.99545133116055, 3312.1695943937311, 612.17978312543119, 718.25734677230469, 32.982073991544205, 3970.4618477197441, 3970.4618477197441]",18,"[18.0, 18.0, 28.0, 27.0, 17.0, 7.0, 8.0, 18.0, 18.0]","[-100.0, -100.0, 12.765984363210597, 52.137290265844101, 9.6364011980897217, 11.306181856638075, 0.51917509543512586, -100.0, 62.499553825508606]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
4136.04036683,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1537.8081468224116, 4320.7300386985526, 4507.2665993324154, 4136.0403668258341, 4136.0403668258341, 4136.0403668258341, 516.82931987409063, 4438.65062855621, 4136.0403668258341]",19,"[20.0, 30.0, 29.0, 19.0, 19.0, 19.0, 9.0, 10.0, 19.0]","[24.206837071317217, 68.013170753477823, 70.949466897075553, -100.0, -100.0, -100.0, 8.1354772152319512, 69.869374020404322, 65.105946724904499]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1537.80814682,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[143.99924262891986, 1659.8347839656126, 4320.7300386985526, 4507.2665993324154, 4136.0403668258341, 516.82931987409063, 4438.65062855621, 4161.0875487973763, 1537.8081468224116]",20,"[21.0, 31.0, 30.0, 29.0, 19.0, 9.0, 10.0, 11.0, 20.0]","[2.2667107154517381, 26.127674159994267, 68.013170753477823, 70.949466897075553, 65.105946724904499, 8.1354772152319512, 69.869374020404322, 65.50021765807233, 24.206837071317217]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
143.999242629,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[113.1869905595574, 847.47771780052585, 1659.8347839656126, 4320.7300386985526, 1537.8081468224116, 4438.65062855621, 4161.0875487973763, 2050.5667142550615, 143.99924262891986]",21,"[22.0, 32.0, 31.0, 30.0, 20.0, 10.0, 11.0, 12.0, 21.0]","[1.7816910677248048, 13.340256441454628, 26.127674159994267, 68.013170753477823, 24.206837071317217, 69.869374020404322, 65.50021765807233, 32.278236045507697, 2.2667107154517381]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113.18699056,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1184.0940725579394, 34.590291308633269, 847.47771780052585, 1659.8347839656126, 143.99924262891986, 4161.0875487973763, 2050.5667142550615, 0.88509421092612672, 113.1869905595574]",22,"[23.0, 33.0, 32.0, 31.0, 21.0, 11.0, 12.0, 13.0, 22.0]","[18.638978048561849, 0.54449025236837989, 13.340256441454628, 26.127674159994267, 2.2667107154517381, 65.50021765807233, 32.278236045507697, 0.013932382528292753, 1.7816910677248048]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1184.09407256,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2394.917529101429, 2.285004346765076, 34.590291308633269, 847.47771780052585, 113.1869905595574, 2050.5667142550615, 0.88509421092612672, 23.605613138049449, 1184.0940725579394]",23,"[24.0, 34.0, 33.0, 32.0, 22.0, 12.0, 13.0, 14.0, 23.0]","[37.69870678991451, 0.03596854916114671, 0.54449025236837989, 13.340256441454628, 1.7816910677248048, 32.278236045507697, 0.013932382528292753, 0.37157901158348866, 18.638978048561849]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2394.9175291,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1635.4386919180595, 178.53701304365387, 2.285004346765076, 34.590291308633269, 1184.0940725579394, 0.88509421092612672, 23.605613138049449, 239.66698600726139, 2394.917529101429]",24,"[25.0, 35.0, 34.0, 33.0, 23.0, 13.0, 14.0, 15.0, 24.0]","[25.743652117587846, 2.810374229631686, 0.03596854916114671, 0.54449025236837989, 18.638978048561849, 0.013932382528292753, 0.37157901158348866, 3.7726290458528924, 37.69870678991451]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1635.43869192,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[639.21462832268162, 0.15318345765343666, 178.53701304365387, 2.285004346765076, 2394.917529101429, 23.605613138049449, 239.66698600726139, 747.84174185972563, 1635.4386919180595]",25,"[26.0, 36.0, 35.0, 34.0, 24.0, 14.0, 15.0, 16.0, 25.0]","[10.061960195348499, 0.0024112806328278457, 2.810374229631686, 0.03596854916114671, 37.69870678991451, 0.37157901158348866, 3.7726290458528924, 11.771873648695786, 25.743652117587846]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
639.214628323,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3312.1695943937311, 1207.8007524905349, 0.15318345765343666, 178.53701304365387, 1635.4386919180595, 239.66698600726139, 747.84174185972563, 612.17978312543119, 639.21462832268162]",26,"[27.0, 37.0, 36.0, 35.0, 25.0, 15.0, 16.0, 17.0, 26.0]","[52.137290265844101, 19.012147965638945, 0.0024112806328278457, 2.810374229631686, 25.743652117587846, 3.7726290458528924, 11.771873648695786, 9.6364011980897217, 10.061960195348499]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3312.16959439,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[810.99545133116055, 3312.1695943937311, 1207.8007524905349, 0.15318345765343666, 639.21462832268162, 747.84174185972563, 612.17978312543119, 3970.4618477197441, 3312.1695943937311]",27,"[28.0, 27.0, 37.0, 36.0, 26.0, 16.0, 17.0, 18.0, 27.0]","[12.765984363210597, -100.0, 19.012147965638945, 0.0024112806328278457, 10.061960195348499, 11.771873648695786, 9.6364011980897217, 62.499553825508606, 52.137290265844101]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
810.995451331,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[810.99545133116055, 810.99545133116055, 810.99545133116055, 1207.8007524905349, 3312.1695943937311, 612.17978312543119, 3970.4618477197441, 810.99545133116055, 810.99545133116055]",28,"[28.0, 28.0, 28.0, 37.0, 27.0, 17.0, 18.0, 28.0, 28.0]","[-100.0, -100.0, -100.0, 19.012147965638945, 52.137290265844101, 9.6364011980897217, 62.499553825508606, -100.0, 12.765984363210597]","[-1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
4507.26659933,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4320.7300386985526, 4507.2665993324154, 4507.2665993324154, 4507.2665993324154, 4507.2665993324154, 4507.2665993324154, 4136.0403668258341, 1537.8081468224116, 4507.2665993324154]",29,"[30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 19.0, 20.0, 29.0]","[68.013170753477823, -100.0, -100.0, -100.0, -100.0, -100.0, 65.105946724904499, 24.206837071317217, 70.949466897075553]","[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
4320.7300387,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1659.8347839656126, 1311.4236595167945, 4320.7300386985526, 4320.7300386985526, 4507.2665993324154, 4136.0403668258341, 1537.8081468224116, 143.99924262891986, 4320.7300386985526]",30,"[31.0, 38.0, 30.0, 30.0, 29.0, 19.0, 20.0, 21.0, 30.0]","[26.127674159994267, 20.643289556626101, -100.0, -100.0, 70.949466897075553, 65.105946724904499, 24.206837071317217, 2.2667107154517381, 68.013170753477823]","[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1659.83478397,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[847.47771780052585, 16.784352710051508, 1311.4236595167945, 1659.8347839656126, 4320.7300386985526, 1537.8081468224116, 143.99924262891986, 113.1869905595574, 1659.8347839656126]",31,"[32.0, 39.0, 38.0, 31.0, 30.0, 20.0, 21.0, 22.0, 31.0]","[13.340256441454628, 0.26420466833868195, 20.643289556626101, -100.0, 68.013170753477823, 24.206837071317217, 2.2667107154517381, 1.7816910677248048, 26.127674159994267]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
847.477717801,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[34.590291308633269, 23.072134827393075, 16.784352710051508, 1311.4236595167945, 1659.8347839656126, 143.99924262891986, 113.1869905595574, 1184.0940725579394, 847.47771780052585]",32,"[33.0, 40.0, 39.0, 38.0, 31.0, 21.0, 22.0, 23.0, 32.0]","[0.54449025236837989, 0.36318146044954236, 0.26420466833868195, 20.643289556626101, 26.127674159994267, 2.2667107154517381, 1.7816910677248048, 18.638978048561849, 13.340256441454628]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34.5902913086,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2.285004346765076, 310.99897007338001, 23.072134827393075, 16.784352710051508, 847.47771780052585, 113.1869905595574, 1184.0940725579394, 2394.917529101429, 34.590291308633269]",33,"[34.0, 41.0, 40.0, 39.0, 32.0, 22.0, 23.0, 24.0, 33.0]","[0.03596854916114671, 4.8954750392430766, 0.36318146044954236, 0.26420466833868195, 13.340256441454628, 1.7816910677248048, 18.638978048561849, 37.69870678991451, 0.54449025236837989]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2.28500434677,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[178.53701304365387, 386.82286166692734, 310.99897007338001, 23.072134827393075, 34.590291308633269, 1184.0940725579394, 2394.917529101429, 1635.4386919180595, 2.285004346765076]",34,"[35.0, 42.0, 41.0, 40.0, 33.0, 23.0, 24.0, 25.0, 34.0]","[2.810374229631686, 6.0890287303916395, 4.8954750392430766, 0.36318146044954236, 0.54449025236837989, 18.638978048561849, 37.69870678991451, 25.743652117587846, 0.03596854916114671]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
178.537013044,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.15318345765343666, 1110.7550062151647, 386.82286166692734, 310.99897007338001, 2.285004346765076, 2394.917529101429, 1635.4386919180595, 639.21462832268162, 178.53701304365387]",35,"[36.0, 43.0, 42.0, 41.0, 34.0, 24.0, 25.0, 26.0, 35.0]","[0.0024112806328278457, 17.484538313286414, 6.0890287303916395, 4.8954750392430766, 0.03596854916114671, 37.69870678991451, 25.743652117587846, 10.061960195348499, 2.810374229631686]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.153183457653,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1207.8007524905349, 1691.0835659929598, 1110.7550062151647, 386.82286166692734, 178.53701304365387, 1635.4386919180595, 639.21462832268162, 3312.1695943937311, 0.15318345765343666]",36,"[37.0, 44.0, 43.0, 42.0, 35.0, 25.0, 26.0, 27.0, 36.0]","[19.012147965638945, 26.619565282288114, 17.484538313286414, 6.0890287303916395, 2.810374229631686, 25.743652117587846, 10.061960195348499, 52.137290265844101, 0.0024112806328278457]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1207.80075249,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1207.8007524905349, 1207.8007524905349, 1691.0835659929598, 1110.7550062151647, 0.15318345765343666, 639.21462832268162, 3312.1695943937311, 810.99545133116055, 1207.8007524905349]",37,"[37.0, 37.0, 44.0, 43.0, 36.0, 26.0, 27.0, 28.0, 37.0]","[-100.0, -100.0, 26.619565282288114, 17.484538313286414, 0.0024112806328278457, 10.061960195348499, 52.137290265844101, 12.765984363210597, 19.012147965638945]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1311.42365952,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[16.784352710051508, 44.819666659441225, 169.82756688259013, 356.75077755868813, 1311.4236595167945, 4320.7300386985526, 1659.8347839656126, 847.47771780052585, 1311.4236595167945]",38,"[39.0, 47.0, 46.0, 45.0, 38.0, 30.0, 31.0, 32.0, 38.0]","[0.26420466833868195, 0.70551217371144082, 2.6732777103825747, 5.615660162337643, -100.0, 68.013170753477823, 26.127674159994267, 13.340256441454628, 20.643289556626101]","[1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
16.7843527101,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[23.072134827393075, 366.35357921113166, 44.819666659441225, 169.82756688259013, 1311.4236595167945, 1659.8347839656126, 847.47771780052585, 34.590291308633269, 16.784352710051508]",39,"[40.0, 48.0, 47.0, 46.0, 38.0, 31.0, 32.0, 33.0, 39.0]","[0.36318146044954236, 5.7668191059998923, 0.70551217371144082, 2.6732777103825747, 20.643289556626101, 26.127674159994267, 13.340256441454628, 0.54449025236837989, 0.26420466833868195]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23.0721348274,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[310.99897007338001, 232.23623376067201, 366.35357921113166, 44.819666659441225, 16.784352710051508, 847.47771780052585, 34.590291308633269, 2.285004346765076, 23.072134827393075]",40,"[41.0, 49.0, 48.0, 47.0, 39.0, 32.0, 33.0, 34.0, 40.0]","[4.8954750392430766, 3.6556606130076177, 5.7668191059998923, 0.70551217371144082, 0.26420466833868195, 13.340256441454628, 0.54449025236837989, 0.03596854916114671, 0.36318146044954236]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
310.998970073,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[386.82286166692734, 113.33671082757814, 232.23623376067201, 366.35357921113166, 23.072134827393075, 34.590291308633269, 2.285004346765076, 178.53701304365387, 310.99897007338001]",41,"[42.0, 50.0, 49.0, 48.0, 40.0, 33.0, 34.0, 35.0, 41.0]","[6.0890287303916395, 1.7840478338413981, 3.6556606130076177, 5.7668191059998923, 0.36318146044954236, 0.54449025236837989, 0.03596854916114671, 2.810374229631686, 4.8954750392430766]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
386.822861667,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1110.7550062151647, 1012.5755436675084, 113.33671082757814, 232.23623376067201, 310.99897007338001, 2.285004346765076, 178.53701304365387, 0.15318345765343666, 386.82286166692734]",42,"[43.0, 51.0, 50.0, 49.0, 41.0, 34.0, 35.0, 36.0, 42.0]","[17.484538313286414, 15.93908268635959, 1.7840478338413981, 3.6556606130076177, 4.8954750392430766, 0.03596854916114671, 2.810374229631686, 0.0024112806328278457, 6.0890287303916395]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1110.75500622,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1691.0835659929598, 2927.2400758480126, 1012.5755436675084, 113.33671082757814, 386.82286166692734, 178.53701304365387, 0.15318345765343666, 1207.8007524905349, 1110.7550062151647]",43,"[44.0, 52.0, 51.0, 50.0, 42.0, 35.0, 36.0, 37.0, 43.0]","[26.619565282288114, 46.078064894571028, 15.93908268635959, 1.7840478338413981, 6.0890287303916395, 2.810374229631686, 0.0024112806328278457, 19.012147965638945, 17.484538313286414]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1691.08356599,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1691.0835659929598, 1691.0835659929598, 2927.2400758480126, 1012.5755436675084, 1110.7550062151647, 0.15318345765343666, 1207.8007524905349, 1691.0835659929598, 1691.0835659929598]",44,"[44.0, 44.0, 52.0, 51.0, 43.0, 36.0, 37.0, 44.0, 44.0]","[-100.0, -100.0, 46.078064894571028, 15.93908268635959, 17.484538313286414, 0.0024112806328278457, 19.012147965638945, -100.0, 26.619565282288114]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
356.750777559,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[169.82756688259013, 2520.1659223548691, 118.89758120213705, 356.75077755868813, 356.75077755868813, 356.75077755868813, 356.75077755868813, 1311.4236595167945, 356.75077755868813]",45,"[46.0, 54.0, 53.0, 45.0, 45.0, 45.0, 45.0, 38.0, 45.0]","[2.6732777103825747, 39.67025795850148, 1.8715822141279184, -100.0, -100.0, -100.0, -100.0, 20.643289556626101, 5.615660162337643]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
169.827566883,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[44.819666659441225, 2245.2070359015247, 2520.1659223548691, 118.89758120213705, 356.75077755868813, 169.82756688259013, 1311.4236595167945, 16.784352710051508, 169.82756688259013]",46,"[47.0, 55.0, 54.0, 53.0, 45.0, 46.0, 38.0, 39.0, 46.0]","[0.70551217371144082, 35.342094540041224, 39.67025795850148, 1.8715822141279184, 5.615660162337643, -100.0, 20.643289556626101, 0.26420466833868195, 2.6732777103825747]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
44.8196666594,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[366.35357921113166, 2198.5509939706517, 2245.2070359015247, 2520.1659223548691, 169.82756688259013, 1311.4236595167945, 16.784352710051508, 23.072134827393075, 44.819666659441225]",47,"[48.0, 56.0, 55.0, 54.0, 46.0, 38.0, 39.0, 40.0, 47.0]","[5.7668191059998923, 34.607675745507677, 35.342094540041224, 39.67025795850148, 2.6732777103825747, 20.643289556626101, 0.26420466833868195, 0.36318146044954236, 0.70551217371144082]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
366.353579211,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[232.23623376067201, 222.15364639119559, 2198.5509939706517, 2245.2070359015247, 44.819666659441225, 16.784352710051508, 23.072134827393075, 310.99897007338001, 366.35357921113166]",48,"[49.0, 57.0, 56.0, 55.0, 47.0, 39.0, 40.0, 41.0, 48.0]","[3.6556606130076177, 3.4969493002768619, 34.607675745507677, 35.342094540041224, 0.70551217371144082, 0.26420466833868195, 0.36318146044954236, 4.8954750392430766, 5.7668191059998923]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
232.236233761,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[113.33671082757814, 93.218447050785045, 222.15364639119559, 2198.5509939706517, 366.35357921113166, 23.072134827393075, 310.99897007338001, 386.82286166692734, 232.23623376067201]",49,"[50.0, 58.0, 57.0, 56.0, 48.0, 40.0, 41.0, 42.0, 49.0]","[1.7840478338413981, 1.4673636399067349, 3.4969493002768619, 34.607675745507677, 5.7668191059998923, 0.36318146044954236, 4.8954750392430766, 6.0890287303916395, 3.6556606130076177]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113.336710828,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1012.5755436675084, 3339.4142277295227, 93.218447050785045, 222.15364639119559, 232.23623376067201, 310.99897007338001, 386.82286166692734, 1110.7550062151647, 113.33671082757814]",50,"[51.0, 59.0, 58.0, 57.0, 49.0, 41.0, 42.0, 43.0, 50.0]","[15.93908268635959, 52.566151565343674, 1.4673636399067349, 3.4969493002768619, 3.6556606130076177, 4.8954750392430766, 6.0890287303916395, 17.484538313286414, 1.7840478338413981]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1012.57554367,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2927.2400758480126, 5576.3904994392333, 3339.4142277295227, 93.218447050785045, 113.33671082757814, 386.82286166692734, 1110.7550062151647, 1691.0835659929598, 1012.5755436675084]",51,"[52.0, 60.0, 59.0, 58.0, 50.0, 42.0, 43.0, 44.0, 51.0]","[46.078064894571028, 87.778684580967578, 52.566151565343674, 1.4673636399067349, 1.7840478338413981, 6.0890287303916395, 17.484538313286414, 26.619565282288114, 15.93908268635959]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2927.24007585,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2927.2400758480126, 2927.2400758480126, 5576.3904994392333, 3339.4142277295227, 1012.5755436675084, 1110.7550062151647, 1691.0835659929598, 2927.2400758480126, 2927.2400758480126]",52,"[52.0, 52.0, 60.0, 59.0, 51.0, 43.0, 44.0, 52.0, 52.0]","[-100.0, -100.0, 87.778684580967578, 52.566151565343674, 15.93908268635959, 17.484538313286414, 26.619565282288114, -100.0, 46.078064894571028]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
118.897581202,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2520.1659223548691, 178.68005734498774, 1094.8492384865358, 574.2758152387305, 118.89758120213705, 118.89758120213705, 356.75077755868813, 169.82756688259013, 118.89758120213705]",53,"[54.0, 69.0, 68.0, 67.0, 53.0, 53.0, 45.0, 46.0, 53.0]","[39.67025795850148, 2.8126259084926186, 17.234163564851947, 9.0397499338304481, -100.0, -100.0, 5.615660162337643, 2.6732777103825747, 1.8715822141279184]","[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
2520.16592235,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2245.2070359015247, 1160.1846199058198, 178.68005734498774, 1094.8492384865358, 118.89758120213705, 356.75077755868813, 169.82756688259013, 44.819666659441225, 2520.1659223548691]",54,"[55.0, 70.0, 69.0, 68.0, 53.0, 45.0, 46.0, 47.0, 54.0]","[35.342094540041224, 18.262616259862682, 2.8126259084926186, 17.234163564851947, 1.8715822141279184, 5.615660162337643, 2.6732777103825747, 0.70551217371144082, 39.67025795850148]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2245.2070359,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2198.5509939706517, 395.59489427017206, 1160.1846199058198, 178.68005734498774, 2520.1659223548691, 169.82756688259013, 44.819666659441225, 366.35357921113166, 2245.2070359015247]",55,"[56.0, 71.0, 70.0, 69.0, 54.0, 46.0, 47.0, 48.0, 55.0]","[34.607675745507677, 6.2271104309274268, 18.262616259862682, 2.8126259084926186, 39.67025795850148, 2.6732777103825747, 0.70551217371144082, 5.7668191059998923, 35.342094540041224]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2198.55099397,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[222.15364639119559, 117.37025328603359, 395.59489427017206, 1160.1846199058198, 2245.2070359015247, 44.819666659441225, 366.35357921113166, 232.23623376067201, 2198.5509939706517]",56,"[57.0, 72.0, 71.0, 70.0, 55.0, 47.0, 48.0, 49.0, 56.0]","[3.4969493002768619, 1.8475403477247614, 6.2271104309274268, 18.262616259862682, 35.342094540041224, 0.70551217371144082, 5.7668191059998923, 3.6556606130076177, 34.607675745507677]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
