,actions,next_state,start,positions,rewards,possibility
9.18567953424,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0031940654433705949, 0.28729375557140369, 1125.871746549356, 5447.8675486384655, 447.54336456582814, 29.141846016294572, 95.820618463888835, 1126.1136521785743, 9.1856795342445583]",421,"[422.0, 447.0, 446.0, 445.0, 420.0, 396.0, 397.0, 398.0, 421.0]","[3.0855952954970802e-05, 0.0027753728792774685, 10.876372529235937, 52.62858503246914, 4.3234483598369691, 0.28152191795760206, 0.92566559698223239, 10.87870943461469, 0.088737347619587445]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.00319406544337,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.34400007259768572, 824.49504605638776, 0.28729375557140369, 1125.871746549356, 9.1856795342445583, 95.820618463888835, 1126.1136521785743, 2170.9824365499644, 0.0031940654433705949]",422,"[423.0, 448.0, 447.0, 446.0, 421.0, 397.0, 398.0, 399.0, 422.0]","[0.0033231786401281879, 7.9649527549678991, 0.0027753728792774685, 10.876372529235937, 0.088737347619587445, 0.92566559698223239, 10.87870943461469, 20.972560868246823, 3.0855952954970802e-05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.344000072598,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[11.419660673873608, 3390.6323041522319, 824.49504605638776, 0.28729375557140369, 0.0031940654433705949, 1126.1136521785743, 2170.9824365499644, 20.562357632837596, 0.34400007259768572]",423,"[424.0, 449.0, 448.0, 447.0, 422.0, 398.0, 399.0, 400.0, 423.0]","[0.11031850122110687, 32.754867650464334, 7.9649527549678991, 0.0027753728792774685, 3.0855952954970802e-05, 10.87870943461469, 20.972560868246823, 0.19864061992812038, 0.0033231786401281879]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
11.4196606739,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8.1819157635790293e-06, 11.419660673873608, 3390.6323041522319, 824.49504605638776, 0.34400007259768572, 2170.9824365499644, 20.562357632837596, 257.4585810639955, 11.419660673873608]",424,"[425.0, 424.0, 449.0, 448.0, 423.0, 399.0, 400.0, 401.0, 424.0]","[7.9040587100843729e-08, -100.0, 32.754867650464334, 7.9649527549678991, 0.0033231786401281879, 20.972560868246823, 0.19864061992812038, 2.4871531300814538, 0.11031850122110687]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8.18191576358e-06,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5.056038019558895, 9.5386537681851475, 8.1819157635790293e-06, 3390.6323041522319, 11.419660673873608, 20.562357632837596, 257.4585810639955, 213.98985385684969, 8.1819157635790293e-06]",425,"[426.0, 450.0, 425.0, 449.0, 424.0, 400.0, 401.0, 402.0, 425.0]","[0.048843354663836144, 0.092147220256791271, -100.0, 32.754867650464334, 0.11031850122110687, 0.19864061992812038, 2.4871531300814538, 2.0672277949572142, 7.9040587100843729e-08]","[1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5.05603801956,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.77624029233491476, 182.62298290067662, 9.5386537681851475, 5.056038019558895, 8.1819157635790293e-06, 257.4585810639955, 213.98985385684969, 3.0065688066740663, 5.056038019558895]",426,"[427.0, 451.0, 450.0, 426.0, 425.0, 401.0, 402.0, 403.0, 426.0]","[0.0074987924845908984, 1.7642112438789836, 0.092147220256791271, -100.0, 7.9040587100843729e-08, 2.4871531300814538, 2.0672277949572142, 0.02904466026116231, 0.048843354663836144]","[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.776240292335,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[55.921005309362286, 5.9797374738861366, 182.62298290067662, 9.5386537681851475, 5.056038019558895, 213.98985385684969, 3.0065688066740663, 1475.9320631103301, 0.77624029233491476]",427,"[428.0, 452.0, 451.0, 450.0, 426.0, 402.0, 403.0, 404.0, 427.0]","[0.54021933476713446, 0.057766661782170173, 1.7642112438789836, 0.092147220256791271, 0.048843354663836144, 2.0672277949572142, 0.02904466026116231, 14.258095556115807, 0.0074987924845908984]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
55.9210053094,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[66.28207243806601, 642.58890114069118, 5.9797374738861366, 182.62298290067662, 0.77624029233491476, 3.0065688066740663, 1475.9320631103301, 1302.024782244712, 55.921005309362286]",428,"[429.0, 453.0, 452.0, 451.0, 427.0, 403.0, 404.0, 405.0, 428.0]","[0.64031139786187385, 6.2076664534650297, 0.057766661782170173, 1.7642112438789836, 0.0074987924845908984, 0.02904466026116231, 14.258095556115807, 12.578081488760393, 0.54021933476713446]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
66.2820724381,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1780.2577028491692, 955.57035988321581, 642.58890114069118, 5.9797374738861366, 55.921005309362286, 1475.9320631103301, 1302.024782244712, 270.56987731145517, 66.28207243806601]",429,"[430.0, 454.0, 453.0, 452.0, 428.0, 404.0, 405.0, 406.0, 429.0]","[17.198003265979064, 9.2311928457566026, 6.2076664534650297, 0.057766661782170173, 0.54021933476713446, 14.258095556115807, 12.578081488760393, 2.6138135092637222, 0.64031139786187385]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1780.25770285,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4.4080772665502357, 4157.7102812642888, 955.57035988321581, 642.58890114069118, 66.28207243806601, 1302.024782244712, 270.56987731145517, 39.943657590076768, 1780.2577028491692]",430,"[431.0, 455.0, 454.0, 453.0, 429.0, 405.0, 406.0, 407.0, 430.0]","[0.042583793967295058, 40.165148496052375, 9.2311928457566026, 6.2076664534650297, 0.64031139786187385, 12.578081488760393, 2.6138135092637222, 0.38587174912366662, 17.198003265979064]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4.40807726655,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1585.7452347936121, 4.4080772665502357, 4157.7102812642888, 955.57035988321581, 1780.2577028491692, 270.56987731145517, 39.943657590076768, 143.59460236111283, 4.4080772665502357]",431,"[432.0, 431.0, 455.0, 454.0, 430.0, 406.0, 407.0, 408.0, 431.0]","[15.318934827999923, -100.0, 40.165148496052375, 9.2311928457566026, 17.198003265979064, 2.6138135092637222, 0.38587174912366662, 1.3871814380755487, 0.042583793967295058]","[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1585.74523479,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4.0059334567731231, 1585.7452347936121, 1585.7452347936121, 4157.7102812642888, 4.4080772665502357, 39.943657590076768, 143.59460236111283, 1070.4715715983868, 1585.7452347936121]",432,"[433.0, 432.0, 432.0, 455.0, 431.0, 407.0, 408.0, 409.0, 432.0]","[0.038698923511252994, -100.0, -100.0, 40.165148496052375, 0.042583793967295058, 0.38587174912366662, 1.3871814380755487, 10.341184624575988, 15.318934827999923]","[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4.00593345677,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4.0059334567731231, 4.0059334567731231, 4.0059334567731231, 4.0059334567731231, 1585.7452347936121, 143.59460236111283, 1070.4715715983868, 4.0059334567731231, 4.0059334567731231]",433,"[433.0, 433.0, 433.0, 433.0, 432.0, 408.0, 409.0, 433.0, 433.0]","[-100.0, -100.0, -100.0, -100.0, 15.318934827999923, 1.3871814380755487, 10.341184624575988, -100.0, 0.038698923511252994]","[-1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
115.435642361,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1387.0674373084516, 1.2524784849930874, 0.25126138827372391, 115.43564236070856, 115.43564236070856, 115.43564236070856, 115.43564236070856, 18.674380580276836, 115.43564236070856]",434,"[435.0, 457.0, 456.0, 434.0, 434.0, 434.0, 434.0, 410.0, 434.0]","[13.399627637496613, 0.012099444389992674, 0.0024272857627467017, -100.0, -100.0, -100.0, -100.0, 0.18040200455009472, 1.1151545931538971]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
1387.06743731,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.011477907572937132, 20.055146624091023, 1.2524784849930874, 0.25126138827372391, 115.43564236070856, 1387.0674373084516, 18.674380580276836, 757.83416398726058, 1387.0674373084516]",435,"[436.0, 458.0, 457.0, 456.0, 434.0, 435.0, 410.0, 411.0, 435.0]","[0.00011088118962218748, 0.1937407581996731, 0.012099444389992674, 0.0024272857627467017, 1.1151545931538971, -100.0, 0.18040200455009472, 7.3209819041730322, 13.399627637496613]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
0.0114779075729,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3878.0752515651529, 1235.5925732269957, 20.055146624091023, 1.2524784849930874, 1387.0674373084516, 18.674380580276836, 757.83416398726058, 35.012335598561904, 0.011477907572937132]",436,"[437.0, 459.0, 458.0, 457.0, 435.0, 410.0, 411.0, 412.0, 436.0]","[37.463761979734436, 11.936319711336596, 0.1937407581996731, 0.012099444389992674, 13.399627637496613, 0.18040200455009472, 7.3209819041730322, 0.3382332012999798, 0.00011088118962218748]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3878.07525157,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[184.3072774692576, 0.31445395109368957, 1235.5925732269957, 20.055146624091023, 0.011477907572937132, 757.83416398726058, 35.012335598561904, 2486.2894416800473, 3878.0752515651529]",437,"[438.0, 460.0, 459.0, 458.0, 436.0, 411.0, 412.0, 413.0, 437.0]","[1.7804822047881643, 0.0030377512588510226, 11.936319711336596, 0.1937407581996731, 0.00011088118962218748, 7.3209819041730322, 0.3382332012999798, 24.018552971151195, 37.463761979734436]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
184.307277469,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[65.151208974018857, 172.23446663008562, 0.31445395109368957, 1235.5925732269957, 3878.0752515651529, 35.012335598561904, 2486.2894416800473, 85.64297687838588, 184.3072774692576]",438,"[439.0, 461.0, 460.0, 459.0, 437.0, 412.0, 413.0, 414.0, 438.0]","[0.62938680334000596, 1.663854011066922, 0.0030377512588510226, 11.936319711336596, 37.463761979734436, 0.3382332012999798, 24.018552971151195, 0.82734549818568526, 1.7804822047881643]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
65.151208974,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[230.43123918746176, 0.39878578532020581, 172.23446663008562, 0.31445395109368957, 184.3072774692576, 2486.2894416800473, 85.64297687838588, 1962.5289859664883, 65.151208974018857]",439,"[440.0, 462.0, 461.0, 460.0, 438.0, 413.0, 414.0, 415.0, 439.0]","[2.2260581699981712, 0.0038524305932712429, 1.663854011066922, 0.0030377512588510226, 1.7804822047881643, 24.018552971151195, 0.82734549818568526, 18.958816948924511, 0.62938680334000596]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
230.431239187,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[380.17518013987257, 2.7006016332007206, 0.39878578532020581, 172.23446663008562, 65.151208974018857, 85.64297687838588, 1962.5289859664883, 354.86106853855455, 230.43123918746176]",440,"[441.0, 463.0, 462.0, 461.0, 439.0, 414.0, 415.0, 416.0, 440.0]","[3.672644684657576, 0.02608889467719348, 0.0038524305932712429, 1.663854011066922, 0.62938680334000596, 0.82734549818568526, 18.958816948924511, 3.4281002160123464, 2.2260581699981712]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
380.17518014,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2.3965161603232281, 181.19113444982449, 2.7006016332007206, 0.39878578532020581, 230.43123918746176, 1962.5289859664883, 354.86106853855455, 999.7696362656327, 380.17518013987257]",441,"[442.0, 464.0, 463.0, 462.0, 440.0, 415.0, 416.0, 417.0, 441.0]","[0.023151307075514119, 1.7503790136941448, 0.02608889467719348, 0.0038524305932712429, 2.2260581699981712, 18.958816948924511, 3.4281002160123464, 9.6581755788531485, 3.672644684657576]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2.39651616032,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[429.46514435993618, 862.55267383276214, 181.19113444982449, 2.7006016332007206, 380.17518013987257, 354.86106853855455, 999.7696362656327, 26.769637458810539, 2.3965161603232281]",442,"[443.0, 465.0, 464.0, 463.0, 441.0, 416.0, 417.0, 418.0, 442.0]","[4.1488055035547395, 8.3326046998217258, 1.7503790136941448, 0.02608889467719348, 3.672644684657576, 3.4281002160123464, 9.6581755788531485, 0.25860543207249631, 0.023151307075514119]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
429.46514436,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2117.5946120586304, 145.84440398395506, 862.55267383276214, 181.19113444982449, 2.3965161603232281, 999.7696362656327, 26.769637458810539, 208.1105669901855, 429.46514435993618]",443,"[444.0, 466.0, 465.0, 464.0, 442.0, 417.0, 418.0, 419.0, 443.0]","[20.456813075949096, 1.4089154238886823, 8.3326046998217258, 1.7503790136941448, 0.023151307075514119, 9.6581755788531485, 0.25860543207249631, 2.0104315263199846, 4.1488055035547395]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2117.59461206,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5447.8675486384655, 1014.9673374718516, 145.84440398395506, 862.55267383276214, 429.46514435993618, 26.769637458810539, 208.1105669901855, 447.54336456582814, 2117.5946120586304]",444,"[445.0, 467.0, 466.0, 465.0, 443.0, 418.0, 419.0, 420.0, 444.0]","[52.62858503246914, 9.8049914665539131, 1.4089154238886823, 8.3326046998217258, 4.1488055035547395, 0.25860543207249631, 2.0104315263199846, 4.3234483598369691, 20.456813075949096]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5447.86754864,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1125.871746549356, 2.3642315047614786, 1014.9673374718516, 145.84440398395506, 2117.5946120586304, 208.1105669901855, 447.54336456582814, 9.1856795342445583, 5447.8675486384655]",445,"[446.0, 468.0, 467.0, 466.0, 444.0, 419.0, 420.0, 421.0, 445.0]","[10.876372529235937, 0.022839424357128248, 9.8049914665539131, 1.4089154238886823, 20.456813075949096, 2.0104315263199846, 4.3234483598369691, 0.088737347619587445, 52.62858503246914]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1125.87174655,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.28729375557140369, 147.84780813406891, 2.3642315047614786, 1014.9673374718516, 5447.8675486384655, 447.54336456582814, 9.1856795342445583, 0.0031940654433705949, 1125.871746549356]",446,"[447.0, 469.0, 468.0, 467.0, 445.0, 420.0, 421.0, 422.0, 446.0]","[0.0027753728792774685, 1.4282691113135939, 0.022839424357128248, 9.8049914665539131, 52.62858503246914, 4.3234483598369691, 0.088737347619587445, 3.0855952954970802e-05, 10.876372529235937]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.287293755571,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[824.49504605638776, 442.4126761418288, 147.84780813406891, 2.3642315047614786, 1125.871746549356, 9.1856795342445583, 0.0031940654433705949, 0.34400007259768572, 0.28729375557140369]",447,"[448.0, 470.0, 469.0, 468.0, 446.0, 421.0, 422.0, 423.0, 447.0]","[7.9649527549678991, 4.2738838523325535, 1.4282691113135939, 0.022839424357128248, 10.876372529235937, 0.088737347619587445, 3.0855952954970802e-05, 0.0033231786401281879, 0.0027753728792774685]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
824.495046056,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3390.6323041522319, 829.66931281639518, 442.4126761418288, 147.84780813406891, 0.28729375557140369, 0.0031940654433705949, 0.34400007259768572, 11.419660673873608, 824.49504605638776]",448,"[449.0, 471.0, 470.0, 469.0, 447.0, 422.0, 423.0, 424.0, 448.0]","[32.754867650464334, 8.0149382466724077, 4.2738838523325535, 1.4282691113135939, 0.0027753728792774685, 3.0855952954970802e-05, 0.0033231786401281879, 0.11031850122110687, 7.9649527549678991]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3390.63230415,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3390.6323041522319, 3390.6323041522319, 829.66931281639518, 442.4126761418288, 824.49504605638776, 0.34400007259768572, 11.419660673873608, 8.1819157635790293e-06, 3390.6323041522319]",449,"[449.0, 449.0, 471.0, 470.0, 448.0, 423.0, 424.0, 425.0, 449.0]","[-100.0, -100.0, 8.0149382466724077, 4.2738838523325535, 7.9649527549678991, 0.0033231786401281879, 0.11031850122110687, 7.9040587100843729e-08, 32.754867650464334]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9.53865376819,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[182.62298290067662, 19.29802146220069, 296.70605363397993, 9.5386537681851475, 9.5386537681851475, 8.1819157635790293e-06, 5.056038019558895, 0.77624029233491476, 9.5386537681851475]",450,"[451.0, 473.0, 472.0, 450.0, 450.0, 425.0, 426.0, 427.0, 450.0]","[1.7642112438789836, 0.18642662554005551, 2.8662994527513481, -100.0, -100.0, 7.9040587100843729e-08, 0.048843354663836144, 0.0074987924845908984, 0.092147220256791271]","[1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
182.622982901,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5.9797374738861366, 1888.8197444830917, 19.29802146220069, 296.70605363397993, 9.5386537681851475, 5.056038019558895, 0.77624029233491476, 55.921005309362286, 182.62298290067662]",451,"[452.0, 474.0, 473.0, 472.0, 450.0, 426.0, 427.0, 428.0, 451.0]","[0.057766661782170173, 18.246756119902109, 0.18642662554005551, 2.8662994527513481, 0.092147220256791271, 0.048843354663836144, 0.0074987924845908984, 0.54021933476713446, 1.7642112438789836]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5.97973747389,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[642.58890114069118, 25.708680132014958, 1888.8197444830917, 19.29802146220069, 182.62298290067662, 0.77624029233491476, 55.921005309362286, 66.28207243806601, 5.9797374738861366]",452,"[453.0, 475.0, 474.0, 473.0, 451.0, 427.0, 428.0, 429.0, 452.0]","[6.2076664534650297, 0.24835615886778389, 18.246756119902109, 0.18642662554005551, 1.7642112438789836, 0.0074987924845908984, 0.54021933476713446, 0.64031139786187385, 0.057766661782170173]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
642.588901141,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[955.57035988321581, 3110.5610852821574, 25.708680132014958, 1888.8197444830917, 5.9797374738861366, 55.921005309362286, 66.28207243806601, 1780.2577028491692, 642.58890114069118]",453,"[454.0, 476.0, 475.0, 474.0, 452.0, 428.0, 429.0, 430.0, 453.0]","[9.2311928457566026, 30.049267371849854, 0.24835615886778389, 18.246756119902109, 0.057766661782170173, 0.54021933476713446, 0.64031139786187385, 17.198003265979064, 6.2076664534650297]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
955.570359883,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4157.7102812642888, 459.46683966426792, 3110.5610852821574, 25.708680132014958, 642.58890114069118, 66.28207243806601, 1780.2577028491692, 4.4080772665502357, 955.57035988321581]",454,"[455.0, 477.0, 476.0, 475.0, 453.0, 429.0, 430.0, 431.0, 454.0]","[40.165148496052375, 4.4386339104213608, 30.049267371849854, 0.24835615886778389, 6.2076664534650297, 0.64031139786187385, 17.198003265979064, 0.042583793967295058, 9.2311928457566026]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4157.71028126,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4157.7102812642888, 4157.7102812642888, 459.46683966426792, 3110.5610852821574, 955.57035988321581, 1780.2577028491692, 4.4080772665502357, 1585.7452347936121, 4157.7102812642888]",455,"[455.0, 455.0, 477.0, 476.0, 454.0, 430.0, 431.0, 432.0, 455.0]","[-100.0, -100.0, 4.4386339104213608, 30.049267371849854, 9.2311928457566026, 17.198003265979064, 0.042583793967295058, 15.318934827999923, 40.165148496052375]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.251261388274,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1.2524784849930874, 1078.8178620135463, 2023.0712212889896, 0.25126138827372391, 0.25126138827372391, 0.25126138827372391, 115.43564236070856, 1387.0674373084516, 0.25126138827372391]",456,"[457.0, 479.0, 478.0, 456.0, 456.0, 456.0, 434.0, 435.0, 456.0]","[0.012099444389992674, 10.421813136722852, 19.543679218662021, -100.0, -100.0, -100.0, 1.1151545931538971, 13.399627637496613, 0.0024272857627467017]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1.25247848499,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[20.055146624091023, 8.3733424902738669, 1078.8178620135463, 2023.0712212889896, 0.25126138827372391, 115.43564236070856, 1387.0674373084516, 0.011477907572937132, 1.2524784849930874]",457,"[458.0, 480.0, 479.0, 478.0, 456.0, 434.0, 435.0, 436.0, 457.0]","[0.1937407581996731, 0.08088984603994262, 10.421813136722852, 19.543679218662021, 0.0024272857627467017, 1.1151545931538971, 13.399627637496613, 0.00011088118962218748, 0.012099444389992674]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
20.0551466241,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1235.5925732269957, 329.93750494557588, 8.3733424902738669, 1078.8178620135463, 1.2524784849930874, 1387.0674373084516, 0.011477907572937132, 3878.0752515651529, 20.055146624091023]",458,"[459.0, 481.0, 480.0, 479.0, 457.0, 435.0, 436.0, 437.0, 458.0]","[11.936319711336596, 3.18732859773153, 0.08088984603994262, 10.421813136722852, 0.012099444389992674, 13.399627637496613, 0.00011088118962218748, 37.463761979734436, 0.1937407581996731]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1235.59257323,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.31445395109368957, 716.41081317996725, 329.93750494557588, 8.3733424902738669, 20.055146624091023, 0.011477907572937132, 3878.0752515651529, 184.3072774692576, 1235.5925732269957]",459,"[460.0, 482.0, 481.0, 480.0, 458.0, 436.0, 437.0, 438.0, 459.0]","[0.0030377512588510226, 6.9208157252364177, 3.18732859773153, 0.08088984603994262, 0.1937407581996731, 0.00011088118962218748, 37.463761979734436, 1.7804822047881643, 11.936319711336596]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.314453951094,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[172.23446663008562, 1.800407120576164e-08, 716.41081317996725, 329.93750494557588, 1235.5925732269957, 3878.0752515651529, 184.3072774692576, 65.151208974018857, 0.31445395109368957]",460,"[461.0, 483.0, 482.0, 481.0, 459.0, 437.0, 438.0, 439.0, 460.0]","[1.663854011066922, 1.7392654720834076e-10, 6.9208157252364177, 3.18732859773153, 11.936319711336596, 37.463761979734436, 1.7804822047881643, 0.62938680334000596, 0.0030377512588510226]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
172.23446663,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.39878578532020581, 3700.0310179054977, 1.800407120576164e-08, 716.41081317996725, 0.31445395109368957, 184.3072774692576, 65.151208974018857, 230.43123918746176, 172.23446663008562]",461,"[462.0, 484.0, 483.0, 482.0, 460.0, 438.0, 439.0, 440.0, 461.0]","[0.0038524305932712429, 35.743783289533027, 1.7392654720834076e-10, 6.9208157252364177, 0.0030377512588510226, 1.7804822047881643, 0.62938680334000596, 2.2260581699981712, 1.663854011066922]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.39878578532,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2.7006016332007206, 2066.2832212282256, 3700.0310179054977, 1.800407120576164e-08, 172.23446663008562, 65.151208974018857, 230.43123918746176, 380.17518013987257, 0.39878578532020581]",462,"[463.0, 485.0, 484.0, 483.0, 461.0, 439.0, 440.0, 441.0, 462.0]","[0.02608889467719348, 19.961124465434494, 35.743783289533027, 1.7392654720834076e-10, 1.663854011066922, 0.62938680334000596, 2.2260581699981712, 3.672644684657576, 0.0038524305932712429]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2.7006016332,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[181.19113444982449, 265.36450001291138, 2066.2832212282256, 3700.0310179054977, 0.39878578532020581, 230.43123918746176, 380.17518013987257, 2.3965161603232281, 2.7006016332007206]",463,"[464.0, 486.0, 485.0, 484.0, 462.0, 440.0, 441.0, 442.0, 463.0]","[1.7503790136941448, 2.5635274772820966, 19.961124465434494, 35.743783289533027, 0.0038524305932712429, 2.2260581699981712, 3.672644684657576, 0.023151307075514119, 0.02608889467719348]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
181.19113445,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[862.55267383276214, 384.28933384999368, 265.36450001291138, 2066.2832212282256, 2.7006016332007206, 380.17518013987257, 2.3965161603232281, 429.46514435993618, 181.19113444982449]",464,"[465.0, 487.0, 486.0, 485.0, 463.0, 441.0, 442.0, 443.0, 464.0]","[8.3326046998217258, 3.7123890592108579, 2.5635274772820966, 19.961124465434494, 0.02608889467719348, 3.672644684657576, 0.023151307075514119, 4.1488055035547395, 1.7503790136941448]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
862.552673833,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[145.84440398395506, 0.088330119653614869, 384.28933384999368, 265.36450001291138, 181.19113444982449, 2.3965161603232281, 429.46514435993618, 2117.5946120586304, 862.55267383276214]",465,"[466.0, 488.0, 487.0, 486.0, 464.0, 442.0, 443.0, 444.0, 465.0]","[1.4089154238886823, 0.00085330437489807313, 3.7123890592108579, 2.5635274772820966, 1.7503790136941448, 0.023151307075514119, 4.1488055035547395, 20.456813075949096, 8.3326046998217258]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
