,actions,next_state,start,positions,rewards,possibility
372.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[480.0, 2164.0, 11.0, 49.0, 61.0, 124.0, 31.0, 410.0, 372.0]",51,"[52.0, 60.0, 59.0, 58.0, 50.0, 42.0, 43.0, 44.0, 51.0]","[2.109727823134484, 9.5113562692979663, 0.048347929280165264, 0.21536804861164527, 0.26811124419000737, 0.54501302097640836, 0.13625325524410209, 1.8020591822607053, 1.6350390629292253]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
480.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[480.0, 480.0, 2164.0, 11.0, 372.0, 31.0, 410.0, 480.0, 480.0]",52,"[52.0, 52.0, 60.0, 59.0, 51.0, 43.0, 44.0, 52.0, 52.0]","[-100.0, -100.0, 9.5113562692979663, 0.048347929280165264, 1.6350390629292253, 0.13625325524410209, 1.8020591822607053, -100.0, 2.109727823134484]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
954.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3761.0, 0.0, 0.0, 0.0, 954.0, 954.0, 1468.0, 1519.0, 954.0]",53,"[54.0, 69.0, 68.0, 67.0, 53.0, 53.0, 45.0, 46.0, 53.0]","[16.530596547518321, 0.0, 0.0, 0.0, -100.0, -100.0, 6.4522509257529643, 6.6764095069610034, 4.1930840484797871]","[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
3761.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[69.0, 620.0, 0.0, 0.0, 954.0, 1468.0, 1519.0, 4946.0, 3761.0]",54,"[55.0, 70.0, 69.0, 68.0, 53.0, 45.0, 46.0, 47.0, 54.0]","[0.30327337457558212, 2.725065104882042, 0.0, 0.0, 4.1930840484797871, 6.4522509257529643, 6.6764095069610034, 21.738987110881581, 16.530596547518321]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
69.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1390.0, 0.0, 620.0, 0.0, 3761.0, 1519.0, 4946.0, 807.0, 69.0]",55,"[56.0, 71.0, 70.0, 69.0, 54.0, 46.0, 47.0, 48.0, 55.0]","[6.10942015449361, 0.0, 2.725065104882042, 0.0, 16.530596547518321, 6.6764095069610034, 21.738987110881581, 3.5469799026448516, 0.30327337457558212]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1390.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[732.0, 2088.0, 0.0, 620.0, 69.0, 4946.0, 807.0, 1153.0, 1390.0]",56,"[57.0, 72.0, 71.0, 70.0, 55.0, 47.0, 48.0, 49.0, 56.0]","[3.2173349302800882, 9.1773160306350068, 0.0, 2.725065104882042, 0.30327337457558212, 21.738987110881581, 3.5469799026448516, 5.0677420418209591, 6.10942015449361]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
732.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[49.0, 769.0, 2088.0, 0.0, 1390.0, 807.0, 1153.0, 61.0, 732.0]",57,"[58.0, 73.0, 72.0, 71.0, 56.0, 48.0, 49.0, 50.0, 57.0]","[0.21536804861164527, 3.3799597833133714, 9.1773160306350068, 0.0, 6.10942015449361, 3.5469799026448516, 5.0677420418209591, 0.26811124419000737, 3.2173349302800882]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
49.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[11.0, 932.0, 769.0, 2088.0, 732.0, 1153.0, 61.0, 372.0, 49.0]",58,"[59.0, 74.0, 73.0, 72.0, 57.0, 49.0, 50.0, 51.0, 58.0]","[0.048347929280165264, 4.0963881899194563, 3.3799597833133714, 9.1773160306350068, 3.2173349302800882, 5.0677420418209591, 0.26811124419000737, 1.6350390629292253, 0.21536804861164527]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
11.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2164.0, 7160.0, 932.0, 769.0, 49.0, 61.0, 372.0, 480.0, 11.0]",59,"[60.0, 75.0, 74.0, 73.0, 58.0, 50.0, 51.0, 52.0, 59.0]","[9.5113562692979663, 31.470106695089388, 4.0963881899194563, 3.3799597833133714, 0.21536804861164527, 0.26811124419000737, 1.6350390629292253, 2.109727823134484, 0.048347929280165264]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2164.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2164.0, 2164.0, 7160.0, 932.0, 11.0, 372.0, 480.0, 2164.0, 2164.0]",60,"[60.0, 60.0, 75.0, 74.0, 59.0, 51.0, 52.0, 60.0, 60.0]","[-100.0, -100.0, 31.470106695089388, 4.0963881899194563, 0.048347929280165264, 1.6350390629292253, 2.109727823134484, -100.0, 9.5113562692979663]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
581.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[10.0, 0.0, 66.0, 581.0, 581.0, 581.0, 581.0, 581.0, 581.0]",61,"[62.0, 77.0, 76.0, 61.0, 61.0, 61.0, 61.0, 61.0, 61.0]","[0.04395266298196842, 0.0, 0.29008757568099158, -100.0, -100.0, -100.0, -100.0, -100.0, 2.5536497192523653]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
10.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1244.0, 195.0, 0.0, 66.0, 581.0, 10.0, 10.0, 10.0, 10.0]",62,"[63.0, 78.0, 77.0, 76.0, 61.0, 62.0, 62.0, 62.0, 62.0]","[5.467711274956871, 0.85707692814838421, 0.0, 0.29008757568099158, 2.5536497192523653, -100.0, -100.0, -100.0, 0.04395266298196842]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
1244.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[311.0, 267.0, 195.0, 0.0, 10.0, 1244.0, 1244.0, 1244.0, 1244.0]",63,"[64.0, 79.0, 78.0, 77.0, 62.0, 63.0, 63.0, 63.0, 63.0]","[1.3669278187392178, 1.1735361016185568, 0.85707692814838421, 0.0, 0.04395266298196842, -100.0, -100.0, -100.0, 5.467711274956871]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
311.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 1131.0, 267.0, 195.0, 1244.0, 311.0, 311.0, 311.0, 311.0]",64,"[65.0, 80.0, 79.0, 78.0, 63.0, 64.0, 64.0, 64.0, 64.0]","[0.0, 4.9710461832606283, 1.1735361016185568, 0.85707692814838421, 5.467711274956871, -100.0, -100.0, -100.0, 1.3669278187392178]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 811.0, 1131.0, 267.0, 311.0, 0.0, 0.0, 0.0, 0.0]",65,"[66.0, 81.0, 80.0, 79.0, 64.0, 65.0, 65.0, 65.0, 65.0]","[0.0, 3.5645609678376386, 4.9710461832606283, 1.1735361016185568, 1.3669278187392178, -100.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 857.0, 811.0, 1131.0, 0.0, 0.0, 0.0, 0.0, 0.0]",66,"[67.0, 82.0, 81.0, 80.0, 65.0, 66.0, 66.0, 66.0, 66.0]","[0.0, 3.7667432175546938, 3.5645609678376386, 4.9710461832606283, 0.0, -100.0, -100.0, -100.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 288.0, 857.0, 811.0, 0.0, 0.0, 0.0, 954.0, 0.0]",67,"[68.0, 83.0, 82.0, 81.0, 66.0, 67.0, 67.0, 53.0, 67.0]","[0.0, 1.2658366938806904, 3.7667432175546938, 3.5645609678376386, 0.0, -100.0, -100.0, 4.1930840484797871, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 240.0, 288.0, 857.0, 0.0, 0.0, 954.0, 3761.0, 0.0]",68,"[69.0, 84.0, 83.0, 82.0, 67.0, 68.0, 53.0, 54.0, 68.0]","[0.0, 1.054863911567242, 1.2658366938806904, 3.7667432175546938, 0.0, -100.0, 4.1930840484797871, 16.530596547518321, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[620.0, 456.0, 240.0, 288.0, 0.0, 954.0, 3761.0, 69.0, 0.0]",69,"[70.0, 85.0, 84.0, 83.0, 68.0, 53.0, 54.0, 55.0, 69.0]","[2.725065104882042, 2.0042414319777602, 1.054863911567242, 1.2658366938806904, 0.0, 4.1930840484797871, 16.530596547518321, 0.30327337457558212, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
620.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 335.0, 456.0, 240.0, 0.0, 3761.0, 69.0, 1390.0, 620.0]",70,"[71.0, 86.0, 85.0, 84.0, 69.0, 54.0, 55.0, 56.0, 70.0]","[0.0, 1.4724142098959421, 2.0042414319777602, 1.054863911567242, 0.0, 16.530596547518321, 0.30327337457558212, 6.10942015449361, 2.725065104882042]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2088.0, 0.0, 335.0, 456.0, 620.0, 69.0, 1390.0, 732.0, 0.0]",71,"[72.0, 87.0, 86.0, 85.0, 70.0, 55.0, 56.0, 57.0, 71.0]","[9.1773160306350068, 0.0, 1.4724142098959421, 2.0042414319777602, 2.725065104882042, 0.30327337457558212, 6.10942015449361, 3.2173349302800882, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2088.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[769.0, 423.0, 0.0, 335.0, 0.0, 1390.0, 732.0, 49.0, 2088.0]",72,"[73.0, 88.0, 87.0, 86.0, 71.0, 56.0, 57.0, 58.0, 72.0]","[3.3799597833133714, 1.8591976441372642, 0.0, 1.4724142098959421, 0.0, 6.10942015449361, 3.2173349302800882, 0.21536804861164527, 9.1773160306350068]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
769.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[932.0, 323.0, 423.0, 0.0, 2088.0, 732.0, 49.0, 11.0, 769.0]",73,"[74.0, 89.0, 88.0, 87.0, 72.0, 57.0, 58.0, 59.0, 73.0]","[4.0963881899194563, 1.4196710143175799, 1.8591976441372642, 0.0, 9.1773160306350068, 3.2173349302800882, 0.21536804861164527, 0.048347929280165264, 3.3799597833133714]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
932.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7160.0, 182.0, 323.0, 423.0, 769.0, 49.0, 11.0, 2164.0, 932.0]",74,"[75.0, 90.0, 89.0, 88.0, 73.0, 58.0, 59.0, 60.0, 74.0]","[31.470106695089388, 0.7999384662718253, 1.4196710143175799, 1.8591976441372642, 3.3799597833133714, 0.21536804861164527, 0.048347929280165264, 9.5113562692979663, 4.0963881899194563]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7160.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7160.0, 7160.0, 182.0, 323.0, 932.0, 11.0, 2164.0, 7160.0, 7160.0]",75,"[75.0, 75.0, 90.0, 89.0, 74.0, 59.0, 60.0, 75.0, 75.0]","[-100.0, -100.0, 0.7999384662718253, 1.4196710143175799, 4.0963881899194563, 0.048347929280165264, 9.5113562692979663, -100.0, 31.470106695089388]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
66.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 639.0, 922.0, 66.0, 66.0, 66.0, 581.0, 10.0, 66.0]",76,"[77.0, 92.0, 91.0, 76.0, 76.0, 76.0, 61.0, 62.0, 76.0]","[0.0, 2.8085751645477819, 4.0524355269374883, -100.0, -100.0, -100.0, 2.5536497192523653, 0.04395266298196842, 0.29008757568099158]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[195.0, 1177.0, 639.0, 922.0, 66.0, 581.0, 10.0, 1244.0, 0.0]",77,"[78.0, 93.0, 92.0, 91.0, 76.0, 61.0, 62.0, 63.0, 77.0]","[0.85707692814838421, 5.173228432977683, 2.8085751645477819, 4.0524355269374883, 0.29008757568099158, 2.5536497192523653, 0.04395266298196842, 5.467711274956871, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
195.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[267.0, 0.0, 1177.0, 639.0, 0.0, 10.0, 1244.0, 311.0, 195.0]",78,"[79.0, 94.0, 93.0, 92.0, 77.0, 62.0, 63.0, 64.0, 78.0]","[1.1735361016185568, 0.0, 5.173228432977683, 2.8085751645477819, 0.0, 0.04395266298196842, 5.467711274956871, 1.3669278187392178, 0.85707692814838421]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
267.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1131.0, 21.0, 0.0, 1177.0, 195.0, 1244.0, 311.0, 0.0, 267.0]",79,"[80.0, 95.0, 94.0, 93.0, 78.0, 63.0, 64.0, 65.0, 79.0]","[4.9710461832606283, 0.092300592262133677, 0.0, 5.173228432977683, 0.85707692814838421, 5.467711274956871, 1.3669278187392178, 0.0, 1.1735361016185568]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1131.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[811.0, 441.0, 21.0, 0.0, 267.0, 311.0, 0.0, 0.0, 1131.0]",80,"[81.0, 96.0, 95.0, 94.0, 79.0, 64.0, 65.0, 66.0, 80.0]","[3.5645609678376386, 1.9383124375048073, 0.092300592262133677, 0.0, 1.1735361016185568, 1.3669278187392178, 0.0, 0.0, 4.9710461832606283]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
811.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[857.0, 343.0, 441.0, 21.0, 1131.0, 0.0, 0.0, 0.0, 811.0]",81,"[82.0, 97.0, 96.0, 95.0, 80.0, 65.0, 66.0, 67.0, 81.0]","[3.7667432175546938, 1.5075763402815168, 1.9383124375048073, 0.092300592262133677, 4.9710461832606283, 0.0, 0.0, 0.0, 3.5645609678376386]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
857.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[288.0, 4489.0, 343.0, 441.0, 811.0, 0.0, 0.0, 0.0, 857.0]",82,"[83.0, 98.0, 97.0, 96.0, 81.0, 66.0, 67.0, 68.0, 82.0]","[1.2658366938806904, 19.730350412605624, 1.5075763402815168, 1.9383124375048073, 3.5645609678376386, 0.0, 0.0, 0.0, 3.7667432175546938]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
288.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[240.0, 15.0, 4489.0, 343.0, 857.0, 0.0, 0.0, 0.0, 288.0]",83,"[84.0, 99.0, 98.0, 97.0, 82.0, 67.0, 68.0, 69.0, 83.0]","[1.054863911567242, 0.065928994472952626, 19.730350412605624, 1.5075763402815168, 3.7667432175546938, 0.0, 0.0, 0.0, 1.2658366938806904]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
240.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[456.0, 769.0, 15.0, 4489.0, 288.0, 0.0, 0.0, 620.0, 240.0]",84,"[85.0, 100.0, 99.0, 98.0, 83.0, 68.0, 69.0, 70.0, 84.0]","[2.0042414319777602, 3.3799597833133714, 0.065928994472952626, 19.730350412605624, 1.2658366938806904, 0.0, 0.0, 2.725065104882042, 1.054863911567242]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
456.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[335.0, 54.0, 769.0, 15.0, 240.0, 0.0, 620.0, 0.0, 456.0]",85,"[86.0, 101.0, 100.0, 99.0, 84.0, 69.0, 70.0, 71.0, 85.0]","[1.4724142098959421, 0.23734438010262948, 3.3799597833133714, 0.065928994472952626, 1.054863911567242, 0.0, 2.725065104882042, 0.0, 2.0042414319777602]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
335.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 804.0, 54.0, 769.0, 456.0, 620.0, 0.0, 2088.0, 335.0]",86,"[87.0, 102.0, 101.0, 100.0, 85.0, 70.0, 71.0, 72.0, 86.0]","[0.0, 3.5337941037502612, 0.23734438010262948, 3.3799597833133714, 2.0042414319777602, 2.725065104882042, 0.0, 9.1773160306350068, 1.4724142098959421]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[423.0, 119.0, 804.0, 54.0, 335.0, 0.0, 2088.0, 769.0, 0.0]",87,"[88.0, 103.0, 102.0, 101.0, 86.0, 71.0, 72.0, 73.0, 87.0]","[1.8591976441372642, 0.52303668948542414, 3.5337941037502612, 0.23734438010262948, 1.4724142098959421, 0.0, 9.1773160306350068, 3.3799597833133714, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
423.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[323.0, 34.0, 119.0, 804.0, 0.0, 2088.0, 769.0, 932.0, 423.0]",88,"[89.0, 104.0, 103.0, 102.0, 87.0, 72.0, 73.0, 74.0, 88.0]","[1.4196710143175799, 0.14943905413869263, 0.52303668948542414, 3.5337941037502612, 0.0, 9.1773160306350068, 3.3799597833133714, 4.0963881899194563, 1.8591976441372642]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
323.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[182.0, 3766.0, 34.0, 119.0, 423.0, 769.0, 932.0, 7160.0, 323.0]",89,"[90.0, 105.0, 104.0, 103.0, 88.0, 73.0, 74.0, 75.0, 89.0]","[0.7999384662718253, 16.552572879009308, 0.14943905413869263, 0.52303668948542414, 1.8591976441372642, 3.3799597833133714, 4.0963881899194563, 31.470106695089388, 1.4196710143175799]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
182.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[182.0, 182.0, 3766.0, 34.0, 323.0, 932.0, 7160.0, 182.0, 182.0]",90,"[90.0, 90.0, 105.0, 104.0, 89.0, 74.0, 75.0, 90.0, 90.0]","[-100.0, -100.0, 16.552572879009308, 0.14943905413869263, 1.4196710143175799, 4.0963881899194563, 31.470106695089388, -100.0, 0.7999384662718253]","[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
922.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[639.0, 631.0, 1101.0, 922.0, 922.0, 922.0, 66.0, 0.0, 922.0]",91,"[92.0, 107.0, 106.0, 91.0, 91.0, 91.0, 76.0, 77.0, 91.0]","[2.8085751645477819, 2.7734130341622074, 4.8391881943147235, -100.0, -100.0, -100.0, 0.29008757568099158, 0.0, 4.0524355269374883]","[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
639.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1177.0, 330.0, 631.0, 1101.0, 922.0, 66.0, 0.0, 195.0, 639.0]",92,"[93.0, 108.0, 107.0, 106.0, 91.0, 76.0, 77.0, 78.0, 92.0]","[5.173228432977683, 1.4504378784049579, 2.7734130341622074, 4.8391881943147235, 4.0524355269374883, 0.29008757568099158, 0.0, 0.85707692814838421, 2.8085751645477819]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1177.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.0, 0.0, 330.0, 631.0, 639.0, 0.0, 195.0, 267.0, 1177.0]",93,"[94.0, 109.0, 108.0, 107.0, 92.0, 77.0, 78.0, 79.0, 93.0]","[0.0, 0.0, 1.4504378784049579, 2.7734130341622074, 2.8085751645477819, 0.0, 0.85707692814838421, 1.1735361016185568, 5.173228432977683]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[21.0, 924.0, 0.0, 330.0, 1177.0, 195.0, 267.0, 1131.0, 0.0]",94,"[95.0, 110.0, 109.0, 108.0, 93.0, 78.0, 79.0, 80.0, 94.0]","[0.092300592262133677, 4.0612260595338823, 0.0, 1.4504378784049579, 5.173228432977683, 0.85707692814838421, 1.1735361016185568, 4.9710461832606283, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
21.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[441.0, 2170.0, 924.0, 0.0, 0.0, 267.0, 1131.0, 811.0, 21.0]",95,"[96.0, 111.0, 110.0, 109.0, 94.0, 79.0, 80.0, 81.0, 95.0]","[1.9383124375048073, 9.5377278670871473, 4.0612260595338823, 0.0, 0.0, 1.1735361016185568, 4.9710461832606283, 3.5645609678376386, 0.092300592262133677]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
441.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[343.0, 17.0, 2170.0, 924.0, 21.0, 1131.0, 811.0, 857.0, 441.0]",96,"[97.0, 112.0, 111.0, 110.0, 95.0, 80.0, 81.0, 82.0, 96.0]","[1.5075763402815168, 0.074719527069346314, 9.5377278670871473, 4.0612260595338823, 0.092300592262133677, 4.9710461832606283, 3.5645609678376386, 3.7667432175546938, 1.9383124375048073]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
343.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4489.0, 3086.0, 17.0, 2170.0, 441.0, 811.0, 857.0, 288.0, 343.0]",97,"[98.0, 113.0, 112.0, 111.0, 96.0, 81.0, 82.0, 83.0, 97.0]","[19.730350412605624, 13.563791796235455, 0.074719527069346314, 9.5377278670871473, 1.9383124375048073, 3.5645609678376386, 3.7667432175546938, 1.2658366938806904, 1.5075763402815168]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4489.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[15.0, 0.0, 3086.0, 17.0, 343.0, 857.0, 288.0, 240.0, 4489.0]",98,"[99.0, 114.0, 113.0, 112.0, 97.0, 82.0, 83.0, 84.0, 98.0]","[0.065928994472952626, 0.0, 13.563791796235455, 0.074719527069346314, 1.5075763402815168, 3.7667432175546938, 1.2658366938806904, 1.054863911567242, 19.730350412605624]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
15.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[769.0, 88.0, 0.0, 3086.0, 4489.0, 288.0, 240.0, 456.0, 15.0]",99,"[100.0, 115.0, 114.0, 113.0, 98.0, 83.0, 84.0, 85.0, 99.0]","[3.3799597833133714, 0.38678343424132211, 0.0, 13.563791796235455, 19.730350412605624, 1.2658366938806904, 1.054863911567242, 2.0042414319777602, 0.065928994472952626]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
769.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[54.0, 208.0, 88.0, 0.0, 15.0, 240.0, 456.0, 335.0, 769.0]",100,"[101.0, 116.0, 115.0, 114.0, 99.0, 84.0, 85.0, 86.0, 100.0]","[0.23734438010262948, 0.91421539002494312, 0.38678343424132211, 0.0, 0.065928994472952626, 1.054863911567242, 2.0042414319777602, 1.4724142098959421, 3.3799597833133714]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
54.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[804.0, 170.0, 208.0, 88.0, 769.0, 456.0, 335.0, 0.0, 54.0]",101,"[102.0, 117.0, 116.0, 115.0, 100.0, 85.0, 86.0, 87.0, 101.0]","[3.5337941037502612, 0.74719527069346314, 0.91421539002494312, 0.38678343424132211, 3.3799597833133714, 2.0042414319777602, 1.4724142098959421, 0.0, 0.23734438010262948]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
804.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[119.0, 566.0, 170.0, 208.0, 54.0, 335.0, 0.0, 423.0, 804.0]",102,"[103.0, 118.0, 117.0, 116.0, 101.0, 86.0, 87.0, 88.0, 102.0]","[0.52303668948542414, 2.4877207247794124, 0.74719527069346314, 0.91421539002494312, 0.23734438010262948, 1.4724142098959421, 0.0, 1.8591976441372642, 3.5337941037502612]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
119.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[34.0, 30.0, 566.0, 170.0, 804.0, 0.0, 423.0, 323.0, 119.0]",103,"[104.0, 119.0, 118.0, 117.0, 102.0, 87.0, 88.0, 89.0, 103.0]","[0.14943905413869263, 0.13185798894590525, 2.4877207247794124, 0.74719527069346314, 3.5337941037502612, 0.0, 1.8591976441372642, 1.4196710143175799, 0.52303668948542414]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3766.0, 747.0, 30.0, 566.0, 119.0, 423.0, 323.0, 182.0, 34.0]",104,"[105.0, 120.0, 119.0, 118.0, 103.0, 88.0, 89.0, 90.0, 104.0]","[16.552572879009308, 3.2832639247530411, 0.13185798894590525, 2.4877207247794124, 0.52303668948542414, 1.8591976441372642, 1.4196710143175799, 0.7999384662718253, 0.14943905413869263]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
