pose,start,finish_time,goal_state
500,1514831325.190614,1514831362.539408,3
501,1514837925.945018,1514837956.948076,3
502,1514844336.923759,1514844369.260816,3
503,1514851005.955709,1514851037.958376,3
504,1514857497.77901,1514857519.094139,4
505,1514864304.083371,1514864328.70132,4
506,1514869357.715308,1514869382.27009,4
507,1514874382.786039,1514874407.140702,4
508,1514879439.332395,1514879463.98783,4
509,1514884463.971488,1514884488.59019,4
510,1514889506.607289,1514889527.96065,4
511,1514895574.596342,1514895599.273142,3
512,1514901744.16932,1514901765.83901,3
513,1514908505.336808,1514908533.701857,3
514,1514914019.833243,1514914040.989728,4
515,1514920096.291995,1514920120.948825,4
516,1514925692.686154,1514925945.369798,3
517,1514930988.368478,1514931018.040359,3
518,1514936681.034056,1514936728.375411,3
519,1514942700.461438,1514942731.135254,3
520,1514948389.857005,1514948411.171809,4
521,1514954519.4045,1514954543.99195,4
522,1514959570.030036,1514959594.749269,4
523,1514965455.618041,1514965480.23625,4
524,1514971043.002051,1514971067.521155,4
525,1514976645.17586,1514976669.793447,4
526,1514981510.378133,1514981531.691559,4
527,1514987268.839271,1514987301.850928,3
528,1514993534.913796,1514993587.935358,3
529,1514999931.544802,1514999958.576062,3
530,1515006306.304022,1515006327.617953,4
531,1515012455.469014,1515012480.087161,4
532,1515018095.103938,1515018116.518665,4
533,1515023975.03522,1515024005.70789,3
534,1515029631.335675,1515029687.029177,3
535,1515035694.823357,1515035737.159199,3
536,1515041335.506795,1515041356.764312,4
537,1515048011.970992,1515048036.625567,4
538,1515053056.698786,1515053080.953134,4
539,1515058352.729255,1515058377.316962,4
540,1515063648.772294,1515063673.491122,4
541,1515068949.243772,1515068974.001748,4
542,1515073806.170043,1515073827.525516,4
543,1515079484.166028,1515079508.187145,3
544,1515086589.963115,1515086616.987152,3
545,1515092738.576668,1515092776.582773,3
546,1515099033.955926,1515099055.168349,4
547,1515105211.325908,1515105232.742119,4
548,1515110846.551745,1515110885.241992,3
549,1515116461.8475,1515116515.384924,4
