pose,start,finish_time,goal_state
300,1514830910.751779,1514830935.408302,4
301,1514846047.150039,1514846059.843104,3
302,1514861427.071887,1514861440.407888,3
303,1514877297.494039,1514877310.833065,3
304,1514893424.07964,1514893438.415409,3
305,1514908779.214098,1514908793.244169,3
306,1514924170.377838,1514924187.046629,3
307,1514939019.235618,1514939035.908652,3
308,1514955696.944226,1514955717.291337,3
309,1514971134.764071,1514971156.078791,4
310,1514989323.840613,1514989345.192801,3
311,1515007686.04125,1515007718.713904,3
312,1515026134.821348,1515026158.492667,3
313,1515047088.213541,300.0,1
314,1515070117.933331,1515070142.620808,4
315,1515081733.722509,1515081754.977977,4
316,1515096543.773348,1515096564.788985,3
317,1515111381.056375,1515111409.088154,3
317,1515123145.178061,1515123169.85508,3
318,1515130209.233213,1515130232.25167,3
319,1515144590.350892,1515144609.359881,3
320,1515161058.422033,1515161075.090939,3
321,1515176260.835957,1515176275.171367,3
322,1515191838.1856,1515191853.855522,3
323,1515206948.051526,1515206966.396331,3
324,1515222095.562042,1515222111.564409,3
325,1515237249.589507,1515237268.934043,3
326,1515251615.649495,1515251632.991887,3
327,1515267122.830677,1515267140.838422,3
328,1515283109.177909,1515283127.52273,3
329,1515299698.332663,1515299718.341801,3
330,1515317232.56706,1515317257.237953,3
331,1515336683.847926,1515336704.529141,3
332,1515357840.206275,1515357869.879504,3
333,1515377492.746763,300.0,1
334,1515391255.936493,1515391286.943085,3
335,1515406093.357638,1515406119.717942,3
336,1515420732.956252,1515420753.633513,3
337,1515435295.002186,1515435327.339912,3
338,1515449423.766072,1515449441.768778,3
339,1515465028.846666,1515465045.883188,3
340,1515479502.590025,1515479519.927405,3
341,1515493109.724793,1515493127.727772,3
342,1515506997.81283,1515507014.482502,3
343,1515521162.591845,1515521179.261984,3
344,1515535777.182045,1515535793.219814,3
345,1515550898.776581,1515550915.778433,3
346,1515566131.878792,1515566150.55195,3
347,1515582793.246054,1515582811.922407,3
348,1515602605.911668,1515602626.59374,3
349,1515624581.926381,1515624607.601961,3
350,1515645432.140307,300.0,1
351,1515664402.183313,300.0,1
352,1515677652.622063,1515677690.980211,3
353,1515691166.715997,1515691195.746941,3
354,1515703944.221271,1515703961.226698,3
355,1515718041.406863,1515718070.434938,3
