pose,start,finish_time,goal_state
250,1514826701.167457,1514826713.18587,3
251,1514846904.707309,1514846917.390372,3
252,1514868863.576732,300.0,1
253,1514889993.903941,1514890018.502733,4
254,1514911082.572152,1514911106.916903,3
255,1514932139.568547,1514932171.58577,3
256,1514955227.832933,1514955252.178569,3
257,1514979088.453774,300.0,1
258,1515001084.677339,1515001106.039875,4
259,1515016196.529134,1515016211.557102,3
260,1515036937.013144,1515036947.362646,3
261,1515058219.539097,1515058230.560898,3
262,1515078151.193135,1515078161.878385,3
263,1515099309.567232,1515099323.902001,3
263,1515117335.274154,1515117347.961796,3
264,1515120155.995275,1515120170.681757,3
265,1515140194.573139,1515140210.265015,3
266,1515160484.048779,300.0,1
267,1515180209.333375,1515180233.86923,4
268,1515200790.361653,1515200815.030911,3
269,1515220984.737123,1515221009.411954,3
270,1515240826.953002,1515240849.623759,3
271,1515262869.749452,1515262890.981059,4
272,1515283319.966291,1515283344.562894,4
273,1515297676.532514,1515297690.556626,3
274,1515315007.557604,1515315019.906337,3
275,1515331780.165258,1515331792.183495,3
276,1515351461.355855,1515351473.375177,3
277,1515369149.753126,1515369165.09055,3
278,1515387487.595205,1515387500.932715,3
279,1515406603.294774,1515406616.97903,3
280,1515426208.342383,300.0,1
281,1515443628.968047,1515443653.604214,4
282,1515462347.984731,1515462374.996519,3
283,1515482056.821244,1515482081.831224,3
284,1515500993.016396,1515501020.694158,3
285,1515521496.699781,1515521556.712366,3
286,1515540922.363139,1515540947.100201,4
287,1515554746.695811,1515554761.381952,3
288,1515571676.10352,1515571689.440348,3
289,1515588303.313575,1515588317.005266,3
290,1515605602.712695,1515605616.404855,3
291,1515622561.253404,1515622575.950796,3
292,1515639412.213129,1515639427.548828,3
