episode,loss
337,0.00313288
338,0.00322168
339,0.00258547
340,0.00257856
341,0.00266665
342,0.0030491
343,0.00293929
344,0.00325609
345,0.00364161
346,0.00363567
347,0.00277979
348,0.00287281
349,0.00333428
350,0.00375451
351,0.00266079
352,0.00280904
353,0.00338014
354,0.00266727
355,0.00327306
356,0.00338329
357,0.00340774
358,0.00328987
359,0.00322482
360,0.00320541
361,0.00299734
362,0.00269835
363,0.00303522
364,0.00386646
365,0.00256929
366,0.00346022
367,0.00377679
368,0.00329371
369,0.00289655
370,0.00317631
371,0.00362556
372,0.003005
373,0.00271497
374,0.00354004
375,0.00349979
376,0.00233244
377,0.00293794
378,0.00357392
379,0.00317549
380,0.00328182
381,0.00333113
382,0.00348244
383,0.00309355
384,0.0034132
385,0.00323776
386,0.00300743
387,0.00264578
388,0.00317938
389,0.00342417
390,0.00278703
391,0.00313184
392,0.00366834
393,0.00309689
394,0.00250107
395,0.00366066
396,0.00305895
397,0.00327629
398,0.00345588
399,0.00272058
400,0.00289269
401,0.00316919
402,0.0029252
403,0.00324683
404,0.00326182
405,0.00340187
406,0.00233962
407,0.00329871
408,0.0032537
409,0.00280406
410,0.00295929
411,0.0029748
412,0.00237259
413,0.00292943
414,0.00226216
415,0.00368122
416,0.00273363
417,0.00331129
418,0.00293543
419,0.00311408
420,0.00325677
421,0.00416339
422,0.00294038
423,0.00258461
424,0.00348413
425,0.00329287
426,0.00297668
427,0.00290764
428,0.00290931
429,0.00285222
430,0.00275588
431,0.00299469
432,0.00271563
433,0.00305636
434,0.00312019
435,0.0023447
436,0.00328148
437,0.00293145
438,0.00338923
439,0.00311576
440,0.00340415
441,0.00259857
442,0.00377664
443,0.00311924
444,0.00311255
445,0.00368598
446,0.00276724
447,0.00284634
448,0.00316328
449,0.00274671
450,0.00327115
451,0.00221843
452,0.00289107
453,0.00310479
454,0.00284702
455,0.00336289
456,0.002961
457,0.00343429
458,0.00255868
459,0.00309138
460,0.00309444
461,0.00347411
462,0.00297873
463,0.00275967
464,0.00363927
465,0.0032614
466,0.00305446
467,0.00280128
468,0.00352329
469,0.00280533
470,0.00300416
471,0.00301262
472,0.00306474
473,0.00264919
474,0.00354676
475,0.00334036
476,0.00310851
477,0.00352514
478,0.00356019
479,0.00327494
480,0.00310928
481,0.00333394
482,0.00361721
483,0.00313726
484,0.00305684
485,0.00276517
486,0.00296679
487,0.00314295
488,0.00355797
489,0.00302745
490,0.0034365
491,0.00266558
492,0.00325426
493,0.00262999
494,0.00324269
495,0.0030912
496,0.00292384
497,0.0025307
498,0.00297233
499,0.00325667
500,0.00336334
501,0.00259837
502,0.00248859
503,0.00369097
504,0.00294402
505,0.00342248
506,0.00258033
507,0.003056
508,0.00241588
509,0.00293494
510,0.00323942
511,0.00282706
512,0.00351976
513,0.00379575
514,0.00266026
515,0.0036859
516,0.00295345
517,0.00345156
518,0.00298653
519,0.0031108
520,0.00278681
521,0.00380412
522,0.00240924
523,0.00333842
524,0.00377696
525,0.00337461
526,0.00260644
527,0.00330125
528,0.00368753
529,0.00277147
530,0.00289646
531,0.00269596
532,0.00281163
533,0.00323983
534,0.00252956
535,0.00262762
536,0.00298528
537,0.00278703
538,0.00327106
539,0.00274266
540,0.0030545
541,0.00325901
542,0.00307685
543,0.00272041
544,0.00300964
545,0.00340796
546,0.00299095
547,0.00267761
548,0.00307502
549,0.00296453
550,0.00349678
551,0.00316813
552,0.00266074
553,0.00281219
554,0.00327014
555,0.00316967
556,0.00379079
557,0.00305372
558,0.00403839
559,0.00342221
560,0.00341928
561,0.00310787
562,0.00285041
563,0.00320112
564,0.00300676
565,0.00310887
566,0.00322934
567,0.00379758
568,0.00272269
569,0.00256279
570,0.00311686
571,0.00297794
572,0.00357794
573,0.00308811
574,0.00290145
575,0.00356995
576,0.0033376
577,0.00339303
578,0.00344409
579,0.00271924
580,0.00347776
581,0.00325961
582,0.00278836
583,0.00344311
584,0.00327834
585,0.00220174
586,0.00352177
587,0.00377625
588,0.0029815
589,0.00307628
590,0.00328461
591,0.00265198
592,0.00275405
593,0.00318338
594,0.00321642
595,0.00345714
596,0.00345619
597,0.00288474
598,0.00298154
599,0.0041217
600,0.00298332
601,0.00336503
602,0.00392433
603,0.00322781
604,0.00289402
605,0.00296649
606,0.00340452
607,0.00329802
608,0.00347397
609,0.00277415
610,0.00245402
611,0.00285275
612,0.00217806
613,0.00285137
614,0.00268722
615,0.00274653
616,0.00235155
617,0.00328054
618,0.00269813
619,0.0031536
620,0.00335473
621,0.00307447
622,0.00260334
623,0.00395902
624,0.00312452
625,0.00283818
626,0.00343285
627,0.00332217
628,0.00338011
629,0.00269099
630,0.00321599
631,0.00378224
632,0.00309289
633,0.00342409
634,0.00262206
635,0.00429058
636,0.00335069
637,0.00319752
638,0.00352442
639,0.00303028
640,0.00332541
641,0.00375379
642,0.00300436
643,0.00274185
644,0.00329559
645,0.00425376
646,0.00279941
647,0.00279874
648,0.00272054
649,0.00285967
650,0.00331078
651,0.00301478
652,0.00315625
653,0.00338299
654,0.00278426
655,0.00369658
656,0.00302783
657,0.00334212
658,0.00446944
659,0.0028843
660,0.0036074
661,0.00328497
662,0.00338804
663,0.00341182
664,0.00249586
665,0.00238273
666,0.00261961
667,0.00268219
668,0.00290378
669,0.00329221
670,0.00291757
671,0.00309358
672,0.00343267
673,0.00312739
674,0.00381685
675,0.00306406
676,0.00362461
677,0.00290197
678,0.00329113
679,0.00291463
680,0.00348768
681,0.00320671
682,0.00315305
683,0.00301275
684,0.00294747
685,0.00292225
686,0.00339485
687,0.00259036
688,0.00263618
689,0.00311534
690,0.003525
691,0.00301095
692,0.00281441
693,0.00353188
694,0.00282444
695,0.00376925
696,0.00359297
697,0.00287409
698,0.00285655
699,0.00315182
700,0.00298266
701,0.00284554
702,0.00274824
703,0.00376628
704,0.00284525
705,0.00290765
706,0.00353125
707,0.00303352
708,0.00315925
709,0.00272381
710,0.00347546
711,0.00337325
712,0.00280968
713,0.00238372
714,0.00293942
715,0.0026393
716,0.0038315
717,0.00296183
718,0.00291959
719,0.00258205
720,0.00321337
721,0.00215332
722,0.00323995
723,0.00345489
724,0.00337572
725,0.00288788
726,0.00219048
727,0.00405474
728,0.00253132
729,0.00225952
730,0.00313047
731,0.00330497
732,0.00351284
733,0.00291031
734,0.0037646
735,0.00293612
736,0.0028606
737,0.0033946
738,0.00338697
739,0.00233448
740,0.00263614
741,0.00251021
742,0.00295056
743,0.00285004
744,0.00317867
745,0.00395092
746,0.00334112
747,0.00297215
748,0.00254052
749,0.00360747
750,0.00346382
751,0.00356795
752,0.00289865
753,0.00295027
754,0.00276806
755,0.0031642
756,0.0029623
757,0.00333322
758,0.00360622
759,0.00241343
760,0.0033712
761,0.00348202
762,0.00359709
763,0.00295265
764,0.00292692
765,0.00268954
766,0.00323995
767,0.00348269
768,0.0034712
769,0.00319805
770,0.00313592
771,0.00327831
772,0.00327864
773,0.00257238
774,0.00286568
775,0.0029063
776,0.00398395
777,0.00322429
778,0.0032616
779,0.00362608
780,0.00269963
781,0.00308207
782,0.0032857
783,0.00256485
784,0.00288718
785,0.00297713
786,0.00294413
787,0.00270188
788,0.00315299
789,0.00322125
790,0.00312206
791,0.00290181
792,0.00303302
793,0.00333119
794,0.00308002
795,0.00287778
796,0.00280149
797,0.00365214
798,0.00311016
799,0.00286575
800,0.0028358
801,0.00314118
802,0.0034336
803,0.0025075
804,0.00341181
805,0.00341281
806,0.00315939
807,0.00333805
808,0.00354996
809,0.00372611
810,0.00275093
811,0.00285415
812,0.00313093
813,0.00214936
814,0.00345101
815,0.00236939
816,0.003287
817,0.00318137
818,0.00358352
819,0.00286441
820,0.00280619
821,0.00283051
822,0.00234994
823,0.0033114
824,0.00309023
825,0.00311376
826,0.00300841
827,0.00281739
828,0.00258127
829,0.00317339
830,0.00332341
831,0.00265117
832,0.00357038
833,0.0030028
834,0.002949
835,0.00339387
836,0.00338754
837,0.00263937
838,0.00270991
839,0.00337256
840,0.00355333
841,0.00337603
842,0.00252306
843,0.00278803
844,0.00372917
845,0.00320849
846,0.00381084
847,0.00316614
848,0.00276623
849,0.00350252
850,0.00313905
851,0.00386098
852,0.00230295
853,0.00277626
854,0.00264795
855,0.00324029
856,0.00302599
857,0.00332305
858,0.004316
859,0.00319117
860,0.00316971
861,0.00260229
862,0.00367404
863,0.00269636
864,0.0033256
865,0.00267543
866,0.00341219
867,0.002602
868,0.00275379
869,0.00301519
870,0.00265846
871,0.00320476
872,0.00305024
873,0.00322091
874,0.00290494
875,0.00261034
876,0.00256065
877,0.0031586
878,0.00304424
879,0.00358888
880,0.00283382
881,0.00316283
882,0.00263174
883,0.00327316
884,0.00347207
885,0.00269891
886,0.00297471
887,0.00274049
888,0.00336612
889,0.00284218
890,0.00272098
891,0.00304907
892,0.00345827
893,0.00283414
894,0.00281176
895,0.00335428
896,0.00329527
897,0.00292733
898,0.00275866
899,0.00281392
900,0.00320323
901,0.00277466
902,0.00272519
903,0.00371456
904,0.00281036
905,0.0028195
906,0.00279778
907,0.00298563
908,0.0029816
909,0.00337726
910,0.00249407
911,0.00317269
912,0.0035897
913,0.00363499
914,0.00295303
915,0.00320953
916,0.00319651
917,0.002817
918,0.00322479
919,0.00314642
920,0.0034486
921,0.0026237
922,0.00333405
923,0.00267248
924,0.00259148
925,0.00325965
926,0.00309263
927,0.00309433
928,0.00351755
929,0.00340555
930,0.00263408
931,0.00297232
932,0.00311144
933,0.00378882
934,0.00281801
935,0.00275187
936,0.00329906
937,0.0026118
938,0.00306296
939,0.00232681
940,0.00330363
941,0.00278798
942,0.00269222
943,0.00286849
944,0.00206727
945,0.00224056
946,0.00292124
947,0.00407164
948,0.00287869
949,0.00261494
950,0.00339178
951,0.00380709
952,0.0034576
953,0.00349259
954,0.00345796
955,0.00359803
956,0.00292766
957,0.00380781
958,0.00293419
959,0.00330647
960,0.00313011
961,0.00319134
962,0.00265283
963,0.00255024
964,0.00287929
965,0.00255404
966,0.0027509
967,0.00379895
968,0.00277147
969,0.0033409
970,0.00300238
971,0.00327147
972,0.00259089
973,0.00268406
974,0.00342479
975,0.00234584
976,0.00279037
977,0.00270584
978,0.00330164
979,0.00271379
980,0.00317122
981,0.00341218
982,0.00333861
983,0.00298999
984,0.0031185
985,0.00297854
986,0.00299933
987,0.00306147
988,0.00311353
989,0.00250087
990,0.00316058
991,0.00325328
992,0.00319437
993,0.00291575
994,0.00366439
995,0.00224098
996,0.00274012
997,0.00317356
998,0.00259621
999,0.00398453
1000,0.00387109
1001,0.00291902
1002,0.00318617
1003,0.00283697
1004,0.00298732
1005,0.00300572
1006,0.00206758
1007,0.00375299
1008,0.00311539
1009,0.00334846
1010,0.00301678
1011,0.00290322
1012,0.00337507
1013,0.00310028
1014,0.00275355
1015,0.00268311
1016,0.0032358
1017,0.00294966
1018,0.00340608
1019,0.00328019
1020,0.00295532
1021,0.00307502
1022,0.00316081
1023,0.00250792
1024,0.00278258
1025,0.00281353
1026,0.00317561
1027,0.00277944
1028,0.00320703
1029,0.00245391
1030,0.00314051
1031,0.00259308
1032,0.00345108
1033,0.00313094
1034,0.00273153
1035,0.00414709
1036,0.00312557
1037,0.00303435
1038,0.00333016
1039,0.00332491
1040,0.00249374
1041,0.00279488
1042,0.00307511
1043,0.00311088
1044,0.00369686
1045,0.00333117
1046,0.00253398
1047,0.00303925
1048,0.00296629
1049,0.00324327
1050,0.00342564
1051,0.00338287
1052,0.00355883
1053,0.00259971
1054,0.00273514
1055,0.00329354
1056,0.00312873
1057,0.00305856
1058,0.00244493
1059,0.0030122
1060,0.00254713
1061,0.00315781
1062,0.00317476
