pose,start,finish_time,goal_state
550,1514920897.713357,1514920961.416085,3
551,1514924803.492842,1514924824.757408,4
552,1514928935.030799,1514928944.57486,4
553,1514933527.388921,1514933536.764834,4
554,1514938505.701992,1514938515.415401,4
555,1514943010.506161,1514943020.050353,4
556,1514948308.390614,1514948318.003972,4
556,1514954874.181155,1514954883.826934,4
557,1514955222.969115,1514955244.206572,4
558,1514960379.597321,1514960499.962805,3
559,1514964183.670973,1514964214.019319,3
560,1514968572.477235,1514968600.823142,3
561,1514972675.45716,1514972696.795161,4
562,1514976293.999268,1514976315.265864,4
563,1514978700.761186,1514978810.768709,3
564,1514982024.880214,1514982059.239975,3
565,1514985843.829186,1514985886.497946,3
566,1514988671.041412,1514988739.721116,3
567,1514991616.173348,1514991673.534565,3
568,1514995090.000444,1514995196.341793,3
569,1514999349.405779,1514999418.088337,3
570,1515002420.52569,1515002454.885531,3
571,1515005775.911064,1515005835.913057,3
572,1515009745.96152,1515009799.655442,3
573,1515013969.133939,1515013998.484464,3
574,1515019188.073418,1515019227.441372,3
575,1515024101.927335,1515024130.278883,3
576,1515028812.817567,1515028833.971366,4
577,1515031926.205124,1515031947.458894,4
578,1515034243.629419,1515034309.977559,3
